h2_quintile	n	n_annotated	frac	h2_median	h2_lo	h2_hi	ci_lo	ci_hi	annotation	annot_col	tissue
Q3	990	231	0.233333333333333	0.124846412958063	0.11628347814984	0.13518836412616	0.208028289012503	0.260699851362591	Promoter	hg38_genes_promoters	DLPFC
Q4	991	244	0.246215943491423	0.149699501250541	0.135234486833016	0.174987806090194	0.220389852777533	0.274001946498437	Promoter	hg38_genes_promoters	DLPFC
Q5	991	263	0.265388496468214	0.254777324245136	0.175248048049883	0.787118696169704	0.238827301883041	0.293761538401902	Promoter	hg38_genes_promoters	DLPFC
Q1	991	88	0.0887991927346115	0.0872052060884611	0.0114161134972332	0.103264267618134	0.072569261041337	0.108204727845176	Enhancer	hg38_enhancers_fantom	DLPFC
Q2	991	99	0.0998990918264379	0.109270773739709	0.103273140917356	0.116282902063694	0.0826829899227452	0.120205075337383	Enhancer	hg38_enhancers_fantom	DLPFC
Q3	990	85	0.0858585858585859	0.124846412958063	0.11628347814984	0.13518836412616	0.0698955397507381	0.105023163104521	Enhancer	hg38_enhancers_fantom	DLPFC
Q4	991	89	0.0898082744702321	0.149699501250541	0.135234486833016	0.174987806090194	0.073485547829995	0.109298811635937	Enhancer	hg38_enhancers_fantom	DLPFC
Q5	991	57	0.0575176589303734	0.254777324245136	0.175248048049883	0.787118696169704	0.0445582515863912	0.0738942493381137	Enhancer	hg38_enhancers_fantom	DLPFC
Q1	991	310	0.312815338042381	0.0872052060884611	0.0114161134972332	0.103264267618134	0.284709462920369	0.342366794597295	1–5 kb upstream	hg38_genes_1to5kb	DLPFC
Q2	991	323	0.325933400605449	0.109270773739709	0.103273140917356	0.116282902063694	0.297463648806188	0.355747426243931	1–5 kb upstream	hg38_genes_1to5kb	DLPFC
Q3	990	298	0.301010101010101	0.124846412958063	0.11628347814984	0.13518836412616	0.273240785070316	0.330317713618674	1–5 kb upstream	hg38_genes_1to5kb	DLPFC
Q4	991	325	0.32795156407669	0.149699501250541	0.135234486833016	0.174987806090194	0.299428134546965	0.357803681661993	1–5 kb upstream	hg38_genes_1to5kb	DLPFC
Q5	991	321	0.323915237134208	0.254777324245136	0.175248048049883	0.787118696169704	0.295499771798814	0.353690562092466	1–5 kb upstream	hg38_genes_1to5kb	DLPFC
Q1	991	149	0.150353178607467	0.0872052060884611	0.0114161134972332	0.103264267618134	0.129411629817749	0.17399496441336	Intergenic	hg38_genes_intergenic	DLPFC
Q2	991	157	0.158425832492432	0.109270773739709	0.103273140917356	0.116282902063694	0.13697860285838	0.182510956008085	Intergenic	hg38_genes_intergenic	DLPFC
Q3	990	145	0.146464646464646	0.124846412958063	0.11628347814984	0.13518836412616	0.12576455756186	0.169897749753605	Intergenic	hg38_genes_intergenic	DLPFC
Q4	991	166	0.167507568113017	0.149699501250541	0.135234486833016	0.174987806090194	0.145515820887331	0.192067073193911	Intergenic	hg38_genes_intergenic	DLPFC
Q5	991	203	0.204843592330979	0.254777324245136	0.175248048049883	0.787118696169704	0.180852753572801	0.231113851946966	Intergenic	hg38_genes_intergenic	DLPFC
Q1	993	227	0.228600201409869	0.0874399863965482	0.0065185428507576	0.104885810237658	0.203535905424461	0.255756246571645	Promoter	hg38_genes_promoters	Hippocampus
Q2	993	224	0.225579053373615	0.112297433534035	0.104918265304429	0.120706896772103	0.200647433529153	0.252625707171919	Promoter	hg38_genes_promoters	Hippocampus
Q3	993	236	0.23766364551863	0.132234661164588	0.120724873571734	0.147417628804887	0.212212554137345	0.265136631743863	Promoter	hg38_genes_promoters	Hippocampus
Q4	993	249	0.250755287009063	0.172206547951353	0.147451567504253	0.235695957459776	0.224774173042437	0.278657395117252	Promoter	hg38_genes_promoters	Hippocampus
Q5	993	181	0.182275931520645	0.417381864023473	0.236032239983621	0.82568009657015	0.159471556638772	0.207529088833478	Promoter	hg38_genes_promoters	Hippocampus
Q1	993	108	0.108761329305136	0.0874399863965482	0.0065185428507576	0.104885810237658	0.0908247704296568	0.129713266863431	Enhancer	hg38_enhancers_fantom	Hippocampus
Q2	993	80	0.080563947633434	0.112297433534035	0.104918265304429	0.120706896772103	0.0651313510422401	0.0992292474971962	Enhancer	hg38_enhancers_fantom	Hippocampus
Q3	993	88	0.0886203423967775	0.132234661164588	0.120724873571734	0.147417628804887	0.0724218901588966	0.107989405167297	Enhancer	hg38_enhancers_fantom	Hippocampus
Q4	993	87	0.0876132930513595	0.172206547951353	0.147451567504253	0.235695957459776	0.0715081367077637	0.106896821520085	Enhancer	hg38_enhancers_fantom	Hippocampus
Q5	993	52	0.0523665659617321	0.417381864023473	0.236032239983621	0.82568009657015	0.0400497268393775	0.0681334329464075	Enhancer	hg38_enhancers_fantom	Hippocampus
Q1	993	321	0.323262839879154	0.0874399863965482	0.0065185428507576	0.104885810237658	0.294892903797174	0.352994935443333	1–5 kb upstream	hg38_genes_1to5kb	Hippocampus
Q2	993	309	0.311178247734139	0.112297433534035	0.104918265304429	0.120706896772103	0.283147097342932	0.340664696717438	1–5 kb upstream	hg38_genes_1to5kb	Hippocampus
Q3	993	300	0.302114803625378	0.132234661164588	0.120724873571734	0.147417628804887	0.274352550907984	0.331402209267284	1–5 kb upstream	hg38_genes_1to5kb	Hippocampus
Q4	993	334	0.336354481369587	0.172206547951353	0.147451567504253	0.235695957459776	0.307642277755818	0.36632794376317	1–5 kb upstream	hg38_genes_1to5kb	Hippocampus
Q5	993	238	0.239677744209466	0.417381864023473	0.236032239983621	0.82568009657015	0.214142939247436	0.267218920830462	1–5 kb upstream	hg38_genes_1to5kb	Hippocampus
Q1	993	188	0.18932527693857	0.0874399863965482	0.0065185428507576	0.104885810237658	0.166143800848185	0.214901204312478	Intergenic	hg38_genes_intergenic	Hippocampus
Q2	993	190	0.191339375629406	0.112297433534035	0.104918265304429	0.120706896772103	0.16805250112308	0.217005178234272	Intergenic	hg38_genes_intergenic	Hippocampus
Q3	993	198	0.199395770392749	0.132234661164588	0.120724873571734	0.147417628804887	0.175697376014891	0.225411000129219	Intergenic	hg38_genes_intergenic	Hippocampus
Q4	993	208	0.209466263846929	0.172206547951353	0.147451567504253	0.235695957459776	0.185275292869022	0.235896454258535	Intergenic	hg38_genes_intergenic	Hippocampus
Q5	993	308	0.310171198388721	0.417381864023473	0.236032239983621	0.82568009657015	0.282169291555765	0.339636165406261	Intergenic	hg38_genes_intergenic	Hippocampus
