"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0003674","molecular_function",0.954864471996092,7909,1.01729929333414,1.08801856413265e-14,1.38504763214087e-11,139337,6583,7324,1.00294029135412,0.00570143975701876,0.453620800667805
"GO:0005488","binding",0.926348203156746,7710,1.0222309279801,5.3179682879545e-14,3.38488681528304e-11,138356,6100,6781,1.00377332408588,0.0105166995640412,0.704618870790762
"GO:0005515","protein binding",0.871695124484643,7284,1.02629974774253,1.18977605545467e-10,5.04861639531266e-08,136064,5443,6058,1.00255596324435,0.123386471093387,0.999345289896657
"GO:0030554","adenyl nucleotide binding",0.114834971669642,1088,1.16365336500502,1.05975292541416e-07,2.83921658080999e-05,140309,586,656,0.996766275896397,0.630832764142653,0.999345289896657
"GO:0032559","adenyl ribonucleotide binding",0.110273521502308,1048,1.16723671840454,1.11516754941476e-07,2.83921658080999e-05,141093,558,626,0.994625123377543,0.688495059889381,0.999345289896657
"GO:0003824","catalytic activity",0.404328540838177,3513,1.0671185102598,3.47795515498461e-07,6.56373542878841e-05,136940,2085,2312,1.00627756173463,0.155437196137839,0.999345289896657
"GO:0005524","ATP binding",0.107588443907717,1018,1.1621202096178,3.63846843320914e-07,6.56373542878841e-05,141014,542,607,0.996345938250321,0.639854988367155,0.999345289896657
"GO:0097367","carbohydrate derivative binding",0.175725979691631,1603,1.12038284673745,4.12489264967064e-07,6.56373542878841e-05,146037,850,943,1.00578879301016,0.311752168352498,0.999345289896657
"GO:1901363","heterocyclic compound binding",0.161749565114166,1480,1.1237960355031,7.2423676433786e-07,0.000102439266778011,132168,813,904,1.00350993006296,0.397249213054737,0.999345289896657
"GO:1901265","nucleoside phosphate binding",0.153903071823507,1409,1.12443047306424,1.29971736384515e-06,0.000165454020417488,134578,766,851,1.00438164811692,0.37183488231923,0.999345289896657
"GO:0032553","ribonucleotide binding",0.139334539066673,1283,1.13093273011282,1.58332307642617e-06,0.000174406128038907,138043,685,764,1.00045318723265,0.514750330546178,0.999345289896657
"GO:0017076","purine nucleotide binding",0.143605637307497,1319,1.12808599827688,1.72900698403033e-06,0.000174406128038907,137269,708,789,1.00128062763062,0.485297246659361,0.999345289896657
"GO:0000166","nucleotide binding",0.152869504572579,1398,1.12319513908985,1.78105236803283e-06,0.000174406128038907,135099,761,846,1.00372294674779,0.395323321060161,0.999345289896657
"GO:0032555","purine ribonucleotide binding",0.139044187140163,1279,1.12976107892591,1.98510858528955e-06,0.000180503087790971,137793,680,759,0.999693103355558,0.540601145428852,0.999345289896657
"GO:0035639","purine ribonucleoside triphosphate binding",0.135365920474105,1244,1.12870368138561,3.32531373903322e-06,0.000282208292652619,137025,662,738,1.00092419361914,0.499819976773363,0.999345289896657
"GO:0036094","small molecule binding",0.478425924446291,4084,1.04843118582672,1.50690831499656e-05,0.00119893392811914,140952,2418,2662,1.01355612998328,0.00618153843768265,0.462888143010001
"GO:0043167","ion binding",0.469558276984609,4007,1.04809040236499,2.36316368031897e-05,0.00176959256767415,141945,2357,2591,1.01506003431463,0.00315816201487706,0.376213953600276
"GO:0098772","molecular function regulator activity",0.186302922524118,1658,1.09303422427005,3.75023651857376e-05,0.00265225060452466,135835,856,956,0.999114890509659,0.56094405646838,0.999345289896657
