category	subcategory	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	comparison
Human Diseases	Immune disease	hsa05310	Asthma	3/43	32/9376	0.09375	20.4418604651163	7.47748635520688	0.000406226048013718	0.0334483339024723	0.0272867987099117	3117/3119/3123	3	Pooled_Heritable
Human Diseases	Immune disease	hsa05330	Allograft rejection	3/43	39/9376	0.0769230769230769	16.7728085867621	6.69956939707307	0.000731948023042694	0.0334483339024723	0.0272867987099117	3117/3119/3123	3	Pooled_Heritable
Human Diseases	Endocrine and metabolic disease	hsa04940	Type I diabetes mellitus	3/43	44/9376	0.0681818181818182	14.8668076109937	6.25784347953231	0.00104393787023376	0.0334483339024723	0.0272867987099117	3117/3119/3123	3	Pooled_Heritable
Human Diseases	Immune disease	hsa05332	Graft-versus-host disease	3/43	45/9376	0.0666666666666667	14.5364341085271	6.17811045911757	0.00111494446341574	0.0334483339024723	0.0272867987099117	3117/3119/3123	3	Pooled_Heritable
Organismal Systems	Immune system	hsa04672	Intestinal immune network for IgA production	3/43	50/9376	0.06	13.0827906976744	5.81451884254408	0.00151567681521627	0.0342294065092503	0.0279239895207042	3117/3119/3123	3	Pooled_Heritable
Human Diseases	Immune disease	hsa05320	Autoimmune thyroid disease	3/43	54/9376	0.0555555555555556	12.1136950904393	5.55917110354797	0.00189382355793023	0.0342294065092503	0.0279239895207042	3117/3119/3123	3	Pooled_Heritable
Metabolism	Lipid metabolism	hsa00600	Sphingolipid metabolism	3/43	55/9376	0.0545454545454545	11.8934460887949	5.49951780296911	0.00199671537970627	0.0342294065092503	0.0279239895207042	123099/5660/9517	3	Pooled_Heritable
