chromA	startA	endA	chromB	startB	endB	overlap	lenA	lenB	pctA	pctB	reciprocal
10	30781444	30782007	10	30781641	30781896	255	563	255	45.293072824156305	100.0	45.293072824156305
10	32256812	32257071	10	32256793	32257071	259	259	278	100.0	93.16546762589928	93.16546762589928
10	33259280	33259651	10	33259027	33259530	250	371	503	67.38544474393531	49.70178926441352	49.70178926441352
10	42177952	42178135	10	42177913	42179187	183	183	1274	100.0	14.364207221350078	14.364207221350078
10	43350553	43351176	10	43350553	43351440	623	623	887	100.0	70.23675310033822	70.23675310033822
10	52232946	52233438	10	52232077	52233354	408	492	1277	82.92682926829268	31.949882537196554	31.949882537196554
10	62992270	62992777	10	62992270	62992566	296	507	296	58.38264299802761	100.0	58.38264299802761
10	63106018	63106607	10	63105755	63106771	589	589	1016	100.0	57.97244094488189	57.97244094488189
10	69242928	69243339	10	69243050	69243396	289	411	346	70.31630170316302	83.52601156069365	70.31630170316302
10	69319742	69320065	10	69319889	69320065	176	323	176	54.4891640866873	100.0	54.4891640866873
10	69866703	69867032	10	69866801	69866982	181	329	181	55.01519756838906	100.0	55.01519756838906
10	71985163	71987096	10	71985021	71987271	1933	1933	2250	100.0	85.91111111111111	85.91111111111111
10	73873262	73873419	10	73872736	73873419	157	157	683	100.0	22.986822840409957	22.986822840409957
10	75029843	75030516	10	75029882	75030425	543	673	543	80.68350668647845	100.0	80.68350668647845
10	79239423	79239620	10	79239290	79239861	197	197	571	100.0	34.50087565674256	34.50087565674256
10	79409689	79409966	10	79408407	79409984	277	277	1577	100.0	17.564996829422956	17.564996829422956
10	86665652	86669625	10	86665476	86669758	3973	3973	4282	100.0	92.7837459131247	92.7837459131247
10	86712051	86712459	10	86711991	86712498	408	408	507	100.0	80.4733727810651	80.4733727810651
10	91411520	91412547	10	91411616	91412547	931	1027	931	90.65238558909445	100.0	90.65238558909445
10	98405491	98405985	10	98405208	98405985	494	494	777	100.0	63.57786357786358	63.57786357786358
10	116803436	116803983	10	116803517	116803983	466	547	466	85.19195612431444	100.0	85.19195612431444
10	119505481	119506239	10	119505532	119506181	649	758	649	85.62005277044855	100.0	85.62005277044855
10	119544001	119544382	10	119544001	119544328	327	381	327	85.8267716535433	100.0	85.8267716535433
10	120458413	120459141	10	120458413	120459432	728	728	1019	100.0	71.44259077526988	71.44259077526988
10	121648728	121648946	10	121647891	121649053	218	218	1162	100.0	18.76075731497418	18.76075731497418
10	123991414	123992311	10	123991414	123992458	897	897	1044	100.0	85.91954022988506	85.91954022988506
10	124670992	124671318	10	124671024	124671151	127	326	127	38.95705521472393	100.0	38.95705521472393
10	124724626	124725042	10	124724288	124724992	366	416	704	87.98076923076923	51.98863636363637	51.98863636363637
10	128470676	128471495	10	128470937	128471209	272	819	272	33.21123321123321	100.0	33.21123321123321
10	130300775	130301960	10	130300957	130301960	1003	1185	1003	84.64135021097047	100.0	84.64135021097047
10	130360878	130361168	10	130360703	130361145	267	290	442	92.06896551724138	60.40723981900452	60.40723981900452
10	130409241	130409568	10	130409241	130409527	286	327	286	87.46177370030581	100.0	87.46177370030581
10	130481189	130481769	10	130481308	130481673	365	580	365	62.93103448275862	100.0	62.93103448275862
10	131109297	131110073	10	131109389	131109669	280	776	280	36.08247422680412	100.0	36.08247422680412
10	132492494	132492828	10	132492522	132492778	256	334	256	76.64670658682635	100.0	76.64670658682635
10	132627212	132627804	10	132627495	132628528	309	592	1033	52.195945945945944	29.912875121006778	29.912875121006778
10	132685550	132685904	10	132685084	132685904	354	354	820	100.0	43.170731707317074	43.170731707317074
10	132736227	132736554	10	132735323	132736499	272	327	1176	83.18042813455658	23.12925170068027	23.12925170068027
10	132738028	132739647	10	132737908	132739425	1397	1619	1517	86.28783199505868	92.089650626236	86.28783199505868
10	133380043	133380282	10	133379917	133380153	110	239	236	46.02510460251046	46.61016949152542	46.02510460251046
10	133763746	133764498	10	133764119	133764710	379	752	591	50.39893617021277	64.12859560067682	50.39893617021277
11	502503	504058	11	502834	503929	1095	1555	1095	70.41800643086816	100.0	70.41800643086816
11	658297	659162	11	658377	658769	392	865	392	45.31791907514451	100.0	45.31791907514451
11	728712	730007	11	729077	730007	930	1295	930	71.81467181467181	100.0	71.81467181467181
11	924244	924905	11	924244	924726	482	661	482	72.91981845688352	100.0	72.91981845688352
11	1541382	1541786	11	1541198	1541882	404	404	684	100.0	59.06432748538012	59.06432748538012
11	1744351	1745432	11	1744613	1745115	502	1081	502	46.43848288621646	100.0	46.43848288621646
11	2314699	2315662	11	2314986	2315383	397	963	397	41.22533748701973	100.0	41.22533748701973
11	2549939	2550783	11	2549832	2550295	356	844	463	42.18009478672986	76.88984881209502	42.18009478672986
11	2561912	2562588	11	2561997	2562588	591	676	591	87.42603550295857	100.0	87.42603550295857
11	2574962	2575680	11	2575149	2575563	414	718	414	57.66016713091921	100.0	57.66016713091921
11	2732413	2732777	11	2732443	2733143	334	364	700	91.75824175824175	47.714285714285715	47.714285714285715
11	3826444	3827596	11	3826444	3827496	1052	1152	1052	91.31944444444444	100.0	91.31944444444444
11	5595891	5596373	11	5595891	5596276	385	482	385	79.87551867219918	100.0	79.87551867219918
11	5938483	5938869	11	5938471	5938828	345	386	357	89.37823834196891	96.63865546218487	89.37823834196891
11	10490995	10492336	11	10491138	10492336	1198	1341	1198	89.33631618195376	100.0	89.33631618195376
11	12846129	12847003	11	12845906	12847093	874	874	1187	100.0	73.63100252737995	73.63100252737995
11	19381492	19382173	11	19381492	19381980	488	681	488	71.65932452276064	100.0	71.65932452276064
11	19714787	19715315	11	19714844	19715366	471	528	522	89.20454545454545	90.22988505747126	89.20454545454545
11	33016767	33017556	11	33016690	33017750	789	789	1060	100.0	74.43396226415095	74.43396226415095
11	35605124	35605857	11	35605448	35605857	409	733	409	55.7980900409277	100.0	55.7980900409277
11	44911188	44911505	11	44911188	44911411	223	317	223	70.34700315457413	100.0	70.34700315457413
11	45354606	45355461	11	45354673	45355201	528	855	528	61.75438596491228	100.0	61.75438596491228
11	46278969	46279524	11	46279041	46279524	483	555	483	87.02702702702703	100.0	87.02702702702703
11	59538035	59538464	11	59538063	59538346	283	429	283	65.96736596736596	100.0	65.96736596736596
11	61753193	61758071	11	61753161	61758246	4878	4878	5085	100.0	95.929203539823	95.929203539823
11	63919682	63920457	11	63919536	63920475	775	775	939	100.0	82.53461128860489	82.53461128860489
11	64874397	64875125	11	64874432	64875150	693	728	718	95.1923076923077	96.51810584958217	95.1923076923077
11	65321860	65322571	11	65322048	65322595	523	711	547	73.55836849507736	95.61243144424132	73.55836849507736
11	66915477	66915756	11	66915477	66915961	279	279	484	100.0	57.64462809917356	57.64462809917356
11	67414731	67415161	11	67414740	67415161	421	430	421	97.90697674418605	100.0	97.90697674418605
11	68009566	68010315	11	68010003	68011031	312	749	1028	41.655540720961284	30.35019455252918	30.35019455252918
11	68010604	68011171	11	68010003	68011031	427	567	1028	75.30864197530865	41.53696498054475	41.53696498054475
11	68266232	68266445	11	68266192	68266838	213	213	646	100.0	32.972136222910216	32.972136222910216
11	69157723	69157976	11	69157699	69157954	231	253	255	91.30434782608695	90.58823529411765	90.58823529411765
11	69488410	69488901	11	69488483	69488821	338	491	338	68.83910386965377	100.0	68.83910386965377
11	73646853	73647082	11	73646853	73647139	229	229	286	100.0	80.06993006993007	80.06993006993007
11	73660573	73660769	11	73660686	73660785	83	196	99	42.3469387755102	83.83838383838383	42.3469387755102
11	75879056	75879659	11	75878596	75879947	603	603	1351	100.0	44.63360473723168	44.63360473723168
11	85682241	85683634	11	85682056	85683252	1011	1393	1196	72.57717157214645	84.53177257525084	72.57717157214645
11	95037195	95038028	11	95037339	95037965	626	833	626	75.1500600240096	100.0	75.1500600240096
11	96340899	96341442	11	96341177	96341442	265	543	265	48.80294659300184	100.0	48.80294659300184
11	109421697	109421843	11	109421673	109421779	82	146	106	56.16438356164384	77.35849056603774	56.16438356164384
11	111449203	111450752	11	111449203	111450527	1324	1549	1324	85.4744996772111	100.0	85.4744996772111
11	111909104	111911715	11	111908781	111911576	2472	2611	2795	94.67636920720031	88.44364937388193	88.44364937388193
11	112281341	112281664	11	112281245	112281664	323	323	419	100.0	77.08830548926015	77.08830548926015
11	112471869	112472720	11	112471869	112472317	448	851	448	52.64394829612221	100.0	52.64394829612221
11	112881499	112882097	11	112881029	112882314	598	598	1285	100.0	46.536964980544745	46.536964980544745
11	113234721	113235164	11	113234721	113235582	443	443	861	100.0	51.451800232288036	51.451800232288036
11	118195030	118195559	11	118194293	118195559	529	529	1266	100.0	41.78515007898894	41.78515007898894
11	119423561	119423824	11	119423612	119423824	212	263	212	80.6083650190114	100.0	80.6083650190114
11	119663191	119664522	11	119663080	119664055	864	1331	975	64.91359879789633	88.61538461538461	64.91359879789633
11	120208039	120208549	11	120208057	120208549	492	510	492	96.47058823529412	100.0	96.47058823529412
11	121194256	121195118	11	121193986	121195407	862	862	1421	100.0	60.66150598170302	60.66150598170302
11	122628152	122629153	11	122628300	122629153	853	1001	853	85.21478521478521	100.0	85.21478521478521
11	125167366	125167620	11	125167142	125168327	254	254	1185	100.0	21.434599156118146	21.434599156118146
11	126146419	126146824	11	126146475	126147326	349	405	851	86.17283950617283	41.010575793184486	41.010575793184486
11	127363514	127364233	11	127363581	127364156	575	719	575	79.97218358831711	100.0	79.97218358831711
11	128777079	128777515	11	128777364	128777515	151	436	151	34.63302752293578	100.0	34.63302752293578
11	128901747	128902094	11	128901585	128902192	347	347	607	100.0	57.166392092257	57.166392092257
11	133081982	133082266	11	133081943	133082361	284	284	418	100.0	67.94258373205741	67.94258373205741
12	1932327	1932584	12	1932350	1932584	234	257	234	91.05058365758755	100.0	91.05058365758755
12	2846065	2846293	12	2845793	2846293	228	228	500	100.0	45.6	45.6
12	3335989	3336684	12	3336388	3337085	296	695	697	42.589928057553955	42.46771879483501	42.46771879483501
12	3838757	3839247	12	3838785	3838965	180	490	180	36.734693877551024	100.0	36.734693877551024
12	11950114	11950658	12	11950036	11950658	544	544	622	100.0	87.45980707395499	87.45980707395499
12	16607255	16608487	12	16607255	16608487	1232	1232	1232	100.0	100.0	100.0
12	26979407	26980010	12	26979750	26980010	260	603	260	43.117744610281925	100.0	43.117744610281925
12	27553204	27553894	12	27552651	27554430	690	690	1779	100.0	38.785834738617204	38.785834738617204
12	32390740	32391369	12	32390716	32391529	629	629	813	100.0	77.36777367773678	77.36777367773678
12	39144582	39144779	12	39144727	39144863	52	197	136	26.39593908629442	38.23529411764706	26.39593908629442
12	49233556	49234194	12	49233556	49234194	638	638	638	100.0	100.0	100.0
12	49705686	49706278	12	49705756	49706021	265	592	265	44.763513513513516	100.0	44.763513513513516
12	52055477	52056595	12	52055818	52056184	366	1118	366	32.73703041144901	100.0	32.73703041144901
12	52061734	52063215	12	52061734	52062806	1072	1481	1072	72.3835246455098	100.0	72.3835246455098
12	53098315	53099290	12	53098315	53098630	315	975	315	32.30769230769231	100.0	32.30769230769231
12	53218260	53219734	12	53218615	53219653	1038	1474	1038	70.42062415196743	100.0	70.42062415196743
12	53345956	53346045	12	53345956	53346045	89	89	89	100.0	100.0	100.0
12	61188708	61189434	12	61188577	61189276	568	726	699	78.23691460055096	81.25894134477825	78.23691460055096
12	62519170	62519901	12	62519170	62520144	731	731	974	100.0	75.05133470225873	75.05133470225873
12	108523330	108523677	12	108523066	108523983	347	347	917	100.0	37.840785169029445	37.840785169029445
12	109529581	109530135	12	109529581	109530135	554	554	554	100.0	100.0	100.0
12	109605887	109606505	12	109605945	109606651	560	618	706	90.61488673139159	79.3201133144476	79.3201133144476
12	109729374	109730021	12	109729374	109729536	162	647	162	25.0386398763524	100.0	25.0386398763524
12	109732442	109732911	12	109732037	109732911	469	469	874	100.0	53.661327231121284	53.661327231121284
12	109877912	109878988	12	109877740	109879013	1076	1076	1273	100.0	84.5247446975648	84.5247446975648
12	110079513	110080056	12	110079513	110080056	543	543	543	100.0	100.0	100.0
12	113932539	113933716	12	113932539	113933716	1177	1177	1177	100.0	100.0	100.0
12	114449108	114451043	12	114449290	114449852	562	1935	562	29.04392764857881	100.0	29.04392764857881
12	116969969	116970557	12	116969915	116970771	588	588	856	100.0	68.69158878504673	68.69158878504673
12	120366995	120367347	12	120366995	120367155	160	352	160	45.45454545454545	100.0	45.45454545454545
12	121444348	121444970	12	121444506	121444970	464	622	464	74.59807073954984	100.0	74.59807073954984
12	121523516	121524787	12	121523243	121524828	1271	1271	1585	100.0	80.18927444794953	80.18927444794953
12	122117103	122117760	12	122117103	122117760	657	657	657	100.0	100.0	100.0
12	122138311	122138909	12	122138311	122138968	598	598	657	100.0	91.01978691019787	91.01978691019787
12	122855874	122857439	12	122856954	122857439	485	1565	485	30.990415335463258	100.0	30.990415335463258
12	122867824	122868444	12	122868022	122868205	183	620	183	29.516129032258064	100.0	29.516129032258064
12	122944548	122945397	12	122944548	122945303	755	849	755	88.92815076560659	100.0	88.92815076560659
12	123448116	123448286	12	123447925	123448250	134	170	325	78.82352941176471	41.23076923076923	41.23076923076923
12	124097895	124099406	12	124098148	124099312	1164	1511	1164	77.0350761085374	100.0	77.0350761085374
12	131299320	131299689	12	131298371	131300129	369	369	1758	100.0	20.989761092150168	20.989761092150168
12	131620868	131621827	12	131621010	131622822	817	959	1812	85.19290928050052	45.088300220750554	45.088300220750554
12	131622292	131622941	12	131621010	131622822	530	649	1812	81.66409861325116	29.249448123620308	29.249448123620308
12	132030577	132031207	12	132030402	132030999	422	630	597	66.98412698412697	70.68676716917923	66.98412698412697
12	132343644	132344167	12	132343692	132343967	275	523	275	52.58126195028681	100.0	52.58126195028681
12	132381173	132383601	12	132381173	132382978	1805	2428	1805	74.34102141680395	100.0	74.34102141680395
12	132525425	132526592	12	132525605	132526378	773	1167	773	66.2382176520994	100.0	66.2382176520994
13	20177118	20177861	13	20177240	20177799	559	743	559	75.23553162853297	100.0	75.23553162853297
13	21080217	21080685	13	21080152	21080738	468	468	586	100.0	79.86348122866895	79.86348122866895
13	21297017	21297804	13	21296925	21297452	435	787	527	55.27318932655655	82.5426944971537	55.27318932655655
13	21476220	21476471	13	21476220	21476471	251	251	251	100.0	100.0	100.0
13	21735698	21736745	13	21736072	21736989	673	1047	917	64.27889207258835	73.39149400218102	64.27889207258835
13	24637765	24638521	13	24637864	24638278	414	756	414	54.761904761904766	100.0	54.761904761904766
13	25300819	25300956	13	25300793	25301034	137	137	241	100.0	56.84647302904564	56.84647302904564
13	28796296	28797415	13	28796437	28797501	978	1119	1064	87.39946380697052	91.9172932330827	87.39946380697052
13	30132915	30133146	13	30133057	30133167	89	231	110	38.52813852813853	80.9090909090909	38.52813852813853
13	30165325	30165948	13	30165325	30166140	623	623	815	100.0	76.44171779141105	76.44171779141105
13	30408834	30409062	13	30408834	30409002	168	228	168	73.68421052631578	100.0	73.68421052631578
13	33229251	33230592	13	33229171	33230269	1018	1341	1098	75.91349739000745	92.71402550091075	75.91349739000745
13	44432571	44434268	13	44432802	44433397	595	1697	595	35.06187389510902	100.0	35.06187389510902
13	46345129	46345755	13	46345129	46345584	455	626	455	72.68370607028754	100.0	72.68370607028754
13	46551902	46552339	13	46551948	46552339	391	437	391	89.47368421052632	100.0	89.47368421052632
13	50400835	50401543	13	50400246	50401184	349	708	938	49.293785310734464	37.20682302771855	37.20682302771855
13	51246216	51247000	13	51245628	51246841	625	784	1213	79.71938775510205	51.525144270403956	51.525144270403956
13	52129441	52129514	13	52129479	52129525	35	73	46	47.94520547945205	76.08695652173914	47.94520547945205
13	66344806	66345959	13	66345118	66346244	841	1153	1126	72.94015611448395	74.68916518650089	72.94015611448395
13	73235066	73235959	13	73235066	73235804	738	893	738	82.6427771556551	100.0	82.6427771556551
13	80337780	80338254	13	80337491	80337936	156	474	445	32.91139240506329	35.056179775280896	32.91139240506329
13	86541724	86543600	13	86541724	86542388	664	1876	664	35.39445628997868	100.0	35.39445628997868
13	95188473	95190313	13	95188467	95190636	1840	1840	2169	100.0	84.83171968649147	84.83171968649147
13	99832070	99832326	13	99832070	99832326	256	256	256	100.0	100.0	100.0
13	99894692	99895161	13	99894919	99895077	158	469	158	33.688699360341154	100.0	33.688699360341154
13	100635410	100636731	13	100634982	100636623	1213	1321	1641	91.82437547312642	73.91834247410117	73.91834247410117
13	110123069	110123682	13	110123136	110123751	546	613	615	89.07014681892332	88.78048780487805	88.78048780487805
13	112753101	112753510	13	112753387	112753510	123	409	123	30.073349633251834	100.0	30.073349633251834
13	112781885	112782307	13	112781885	112782377	422	422	492	100.0	85.77235772357723	85.77235772357723
13	112806749	112807392	13	112806749	112807191	442	643	442	68.7402799377916	100.0	68.7402799377916
13	112959622	112959888	13	112959240	112959769	147	266	529	55.26315789473685	27.788279773156898	27.788279773156898
13	113840376	113841008	13	113840467	113841126	541	632	659	85.60126582278481	82.09408194233687	82.09408194233687
13	114063151	114063830	13	114063593	114063862	237	679	269	34.90427098674521	88.10408921933085	34.90427098674521
13	114109330	114110003	13	114109695	114110003	308	673	308	45.76523031203566	100.0	45.76523031203566
14	20659667	20660581	14	20659802	20660581	779	914	779	85.22975929978118	100.0	85.22975929978118
14	20723060	20724161	14	20723135	20724161	1026	1101	1026	93.18801089918256	100.0	93.18801089918256
14	21026645	21027094	14	21026645	21027094	449	449	449	100.0	100.0	100.0
14	34677723	34678565	14	34678053	34678480	427	842	427	50.712589073634206	100.0	50.712589073634206
14	34693250	34693665	14	34693250	34693559	309	415	309	74.4578313253012	100.0	74.4578313253012
14	35342373	35342649	14	35341681	35342649	276	276	968	100.0	28.512396694214875	28.512396694214875
14	35979705	35980004	14	35979705	35980004	299	299	299	100.0	100.0	100.0
14	50669429	50669823	14	50669289	50669823	394	394	534	100.0	73.78277153558052	73.78277153558052
14	59965293	59965751	14	59965450	59966511	301	458	1061	65.72052401746726	28.36946277097078	28.36946277097078
14	62084302	62084687	14	62084130	62084687	385	385	557	100.0	69.12028725314184	69.12028725314184
14	64716766	64716894	14	64715021	64718839	128	128	3818	100.0	3.352540597171294	3.352540597171294
14	68548174	68548644	14	68548174	68548729	470	470	555	100.0	84.68468468468468	84.68468468468468
14	68977438	68977608	14	68976966	68977677	170	170	711	100.0	23.90998593530239	23.90998593530239
14	70671390	70672145	14	70671727	70672399	418	755	672	55.36423841059602	62.202380952380956	55.36423841059602
14	75064499	75064682	14	75064508	75064933	174	183	425	95.08196721311475	40.94117647058824	40.94117647058824
14	75127673	75127913	14	75127673	75127913	240	240	240	100.0	100.0	100.0
14	76868712	76869125	14	76868575	76868943	231	413	368	55.932203389830505	62.77173913043478	55.932203389830505
14	76898982	76899475	14	76898982	76899386	404	493	404	81.94726166328601	100.0	81.94726166328601
14	93009629	93012654	14	93008303	93011015	1386	3025	2712	45.81818181818182	51.10619469026548	45.81818181818182
14	93019405	93020259	14	93019693	93020259	566	854	566	66.27634660421545	100.0	66.27634660421545
14	93733045	93733820	14	93733148	93733651	503	775	503	64.90322580645162	100.0	64.90322580645162
14	93753554	93754120	14	93752678	93754003	449	566	1325	79.3286219081272	33.886792452830186	33.886792452830186
14	95499626	95501229	14	95498967	95501015	1389	1603	2048	86.65003119151591	67.822265625	67.822265625
14	98593836	98594173	14	98593471	98594173	337	337	702	100.0	48.00569800569801	48.00569800569801
14	99357690	99358162	14	99357690	99358162	472	472	472	100.0	100.0	100.0
14	99592774	99593034	14	99592774	99593266	260	260	492	100.0	52.84552845528455	52.84552845528455
14	100290823	100291331	14	100290916	100291216	300	508	300	59.055118110236215	100.0	59.055118110236215
14	100537282	100538110	14	100537295	100537838	543	828	543	65.57971014492753	100.0	65.57971014492753
14	100629389	100630189	14	100629404	100630119	715	800	715	89.375	100.0	89.375
14	100691266	100691934	14	100691405	100691758	353	668	353	52.84431137724551	100.0	52.84431137724551
14	102209267	102209575	14	102209390	102209744	185	308	354	60.064935064935064	52.259887005649716	52.259887005649716
14	102344688	102344909	14	102344688	102345237	221	221	549	100.0	40.255009107468126	40.255009107468126
14	102415550	102416093	14	102415436	102416184	543	543	748	100.0	72.59358288770053	72.59358288770053
14	103541307	103542198	14	103541965	103542336	233	891	371	26.15039281705948	62.8032345013477	26.15039281705948
14	103548968	103550289	14	103549094	103550454	1195	1321	1360	90.46177138531417	87.86764705882352	87.86764705882352
14	104333948	104334691	14	104333971	104334639	668	743	668	89.90578734858681	100.0	89.90578734858681
14	105498612	105500680	14	105498788	105500300	1512	2068	1512	73.11411992263056	100.0	73.11411992263056
14	105559904	105560557	14	105559549	105560498	594	653	949	90.96477794793262	62.59220231822972	62.59220231822972
15	24260823	24261332	15	24260806	24261000	177	509	194	34.77406679764244	91.23711340206185	34.77406679764244
15	24425739	24432683	15	24430150	24432296	2146	6944	2146	30.90437788018433	100.0	30.90437788018433
15	25695954	25696336	15	25695954	25696336	382	382	382	100.0	100.0	100.0
15	28789770	28790944	15	28788678	28790109	339	1174	1431	28.87563884156729	23.68972746331237	23.68972746331237
15	28832737	28832986	15	28832721	28832986	249	249	265	100.0	93.9622641509434	93.9622641509434
15	28861266	28861532	15	28861266	28861671	266	266	405	100.0	65.67901234567901	65.67901234567901
15	29969588	29970157	15	29969615	29970488	542	569	873	95.2548330404218	62.08476517754868	62.08476517754868
15	31887315	31887988	15	31887315	31887623	308	673	308	45.76523031203566	100.0	45.76523031203566
15	32671765	32672076	15	32670648	32672299	311	311	1651	100.0	18.837068443367656	18.837068443367656
15	34425934	34426641	15	34425149	34426258	324	707	1109	45.82743988684583	29.215509467989182	29.215509467989182
15	37108986	37110077	15	37107480	37109805	819	1091	2325	75.06874427131073	35.225806451612904	35.225806451612904
15	40068903	40069499	15	40068568	40069499	596	596	931	100.0	64.0171858216971	64.0171858216971
15	40366951	40367246	15	40366951	40367292	295	295	341	100.0	86.51026392961877	86.51026392961877
15	48976511	48976960	15	48976466	48976960	449	449	494	100.0	90.89068825910931	90.89068825910931
15	52783097	52783291	15	52783010	52783315	194	194	305	100.0	63.60655737704918	63.60655737704918
15	65297791	65297952	15	65297791	65298248	161	161	457	100.0	35.22975929978118	35.22975929978118
15	67520507	67520656	15	67520507	67520675	149	149	168	100.0	88.69047619047619	88.69047619047619
15	70835385	70835614	15	70835385	70835819	229	229	434	100.0	52.764976958525345	52.764976958525345
15	74430909	74432400	15	74431085	74431880	795	1491	795	53.31991951710262	100.0	53.31991951710262
15	74547219	74548449	15	74547174	74548078	859	1230	904	69.83739837398375	95.02212389380531	69.83739837398375
15	76343591	76344423	15	76343759	76345523	664	832	1764	79.8076923076923	37.641723356009074	37.641723356009074
15	78756085	78757332	15	78756369	78757332	963	1247	963	77.2253408179631	100.0	77.2253408179631
15	78759552	78760688	15	78759998	78760688	690	1136	690	60.73943661971831	100.0	60.73943661971831
15	88741742	88742232	15	88741907	88742232	325	490	325	66.3265306122449	100.0	66.3265306122449
15	90901464	90901832	15	90901464	90901832	368	368	368	100.0	100.0	100.0
15	90930509	90930741	15	90930395	90930660	151	232	265	65.08620689655173	56.9811320754717	56.9811320754717
15	93260450	93260843	15	93260450	93260748	298	393	298	75.82697201017811	100.0	75.82697201017811
15	97875369	97875804	15	97875369	97875707	338	435	338	77.70114942528735	100.0	77.70114942528735
15	98651597	98652065	15	98651381	98652216	468	468	835	100.0	56.04790419161677	56.04790419161677
15	98865375	98866277	15	98865375	98865690	315	902	315	34.92239467849224	100.0	34.92239467849224
15	98955496	98955775	15	98954985	98955581	85	279	596	30.46594982078853	14.261744966442953	14.261744966442953
15	100690251	100691267	15	100690351	100690735	384	1016	384	37.79527559055118	100.0	37.79527559055118
15	101063722	101064552	15	101063872	101064257	385	830	385	46.3855421686747	100.0	46.3855421686747
15	101267457	101267907	15	101267532	101267825	293	450	293	65.11111111111111	100.0	65.11111111111111
16	1048059	1049210	16	1048253	1049210	957	1151	957	83.14509122502172	100.0	83.14509122502172
16	1902907	1903314	16	1902990	1903241	251	407	251	61.67076167076168	100.0	61.67076167076168
16	2056615	2057227	16	2056715	2057198	483	612	483	78.92156862745098	100.0	78.92156862745098
16	2450641	2450966	16	2450641	2451084	325	325	443	100.0	73.36343115124153	73.36343115124153
16	2976073	2976939	16	2976363	2976880	517	866	517	59.69976905311778	100.0	59.69976905311778
