"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0009056","catabolic process",0.178566221665557,722,1.15920811289677,9.24451804706905e-06,0.0510574731739624,138373,518,907,0.971154899263722,0.875420766855805,0.998479215146738
"GO:0070830","bicellular tight junction assembly",0.00539700527175552,37,1.96549709162822,0.000131184743811019,0.234807270672577,101716,24,28,1.4575358416418,0.00215435149075316,0.216993085302469
"GO:0044255","cellular lipid metabolic process",0.0798425763012886,337,1.21009337314564,0.000210555041449734,0.234807270672577,153423,215,351,1.04159137781145,0.183999911964298,0.838833772137628
"GO:0006909","phagocytosis",0.0159711660487016,84,1.50787793038425,0.000217781044235532,0.234807270672577,139074,51,85,1.02027508914926,0.457206525251929,0.934549089180756
"GO:0038094","Fc-gamma receptor signaling pathway",0.0026385285473348,22,2.39047610681051,0.00023119201987265,0.234807270672577,149083,13,17,1.30035060381769,0.106349820785768,0.737660103131954
"GO:0044248","cellular catabolic process",0.0778186993243803,328,1.20840746586785,0.000280705890280064,0.234807270672577,131065,234,392,1.01506960400054,0.37750844116076,0.901855703175398
"GO:0043297","apical junction assembly",0.00566871108725402,37,1.87128925815059,0.000329386999505576,0.234807270672577,101716,24,30,1.36036678553235,0.0122418336819761,0.427921819149075
"GO:0044283","small molecule biosynthetic process",0.0425577457695073,191,1.28670288620319,0.000340115546873188,0.234807270672577,134239,140,222,1.07236120481154,0.106899024279969,0.738927798621109
"GO:0015711","organic anion transport",0.0371468238584214,168,1.29661523144622,0.000543749866429133,0.321691593684391,127675,110,163,1.14754866877729,0.0131944881734506,0.449834309765232
"GO:0022613","ribonucleoprotein complex biogenesis",0.0257143046484889,122,1.36021816254864,0.000582458072939329,0.321691593684391,136261,86,135,1.08325503292391,0.140001322025555,0.791971879517181
"GO:0038093","Fc receptor signaling pathway",0.00528119895161317,34,1.84573740003505,0.000703127486110011,0.343182594967681,177765,22,27,1.38555876304221,0.0112016582442466,0.396581785147268
"GO:0019637","organophosphate metabolic process",0.0762071856247743,317,1.19257819033525,0.000799463060839556,0.343182594967681,158841,207,345,1.02027508914926,0.343345306055874,0.889618183686509
"GO:0002431","Fc receptor mediated stimulatory signaling pathway",0.00197748817914028,17,2.46466869558133,0.000807780868111507,0.343182594967681,180850,10,13,1.3080449860888,0.14731682394872,0.791971879517181
"GO:0015849","organic acid transport",0.0305793298144117,140,1.31257339263147,0.0009628970610851,0.343982258404334,132269,86,128,1.14249554253693,0.0307244601237567,0.565637310878362
"GO:0051306","mitotic sister chromatid separation",0.00519156916735421,33,1.82237949054111,0.00102293640461526,0.343982258404334,215207,17,19,1.52146285224013,0.00404607660765222,0.249046516377219
"GO:0009058","biosynthetic process",0.547601202132559,2001,1.04762588253354,0.00102530965557901,0.343982258404334,164956,1562,2651,1.00192989390868,0.44939486113437,0.927641478853772
"GO:0120192","tight junction assembly",0.00648747336785985,39,1.72350498052819,0.00105879022141475,0.343982258404334,99471,26,31,1.4261909848323,0.00265746701793224,0.222381671818784
"GO:0120193","tight junction organization",0.00696113612792705,41,1.68860182302794,0.00116833624587132,0.358484504774849,95529,27,33,1.39128421247627,0.00442281731231742,0.254546940636495
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis",0.00189846154865688,16,2.41624907628394,0.00138017078319974,0.368176491728254,185598,9,11,1.39128421247627,0.103639618632972,0.737660103131954
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis",0.00189846154865688,16,2.41624907628394,0.00138017078319974,0.368176491728254,185598,9,11,1.39128421247627,0.103639618632972,0.737660103131954
"GO:0046942","carboxylic acid transport",0.0304315483586649,138,1.30010539448023,0.00147050566433771,0.368176491728254,133785,85,127,1.13810213356545,0.0358706447644914,0.567990906193739
"GO:1900024","regulation of substrate adhesion-dependent cell spreading",0.00405968250181413,27,1.90675642359083,0.00149601988539272,0.368176491728254,171080,18,25,1.22433010697911,0.12631364366944,0.791971879517181
"GO:1905818","regulation of chromosome separation",0.00576944104812175,35,1.73923324391909,0.00159227199910794,0.368176491728254,207837,19,24,1.34619629818305,0.0307222405761579,0.565637310878362
"GO:1905820","positive regulation of chromosome separation",0.0026786217225486,20,2.14063258946202,0.00159989784564152,0.368176491728254,184334,9,11,1.39128421247627,0.103639618632972,0.737660103131954
"GO:0031589","cell-substrate adhesion",0.0321162900890334,144,1.28546614678331,0.00178110061236292,0.390382913116664,152700,96,153,1.066954341594,0.179521566026907,0.838833772137628
"GO:0010965","regulation of mitotic sister chromatid separation",0.00517897792224575,32,1.77145221785909,0.00186034139030344,0.390382913116664,221647,16,18,1.5115186505915,0.00622104294418568,0.310652512926222
"GO:0051984","positive regulation of chromosome segregation",0.0027294837258157,20,2.10074341161894,0.00197982695121834,0.390382913116664,184125,9,9,1.70045848191544,0.00838037419670035,0.348633986795125
"GO:0001825","blastocyst formation",0.00313936188895185,22,2.0091151235983,0.00209760510763091,0.390382913116664,110311,12,17,1.20032363429325,0.231896745884716,0.864095533306743
"GO:0045839","negative regulation of mitotic nuclear division",0.00565611984214555,34,1.723391069154,0.00211807786163964,0.390382913116664,246182,18,20,1.53041263372389,0.00261831592105899,0.222381671818784
"GO:0034446","substrate adhesion-dependent cell spreading",0.00768596109305261,43,1.60396097535798,0.00231291717603721,0.390382913116664,190597,31,45,1.17142695420841,0.10886694726109,0.743724747763401
"GO:0010810","regulation of cell-substrate adhesion",0.0193388270923833,92,1.36389589001389,0.00236736140306526,0.390382913116664,165244,61,98,1.05844864690655,0.277958166520405,0.868928664194628
"GO:0044282","small molecule catabolic process",0.0278186993243803,126,1.2985457296111,0.00238520757563654,0.390382913116664,121632,85,134,1.07864903703591,0.156155392562487,0.81826018322829
"GO:0051304","chromosome separation",0.00614651570426479,36,1.6791791340043,0.00243836400222741,0.390382913116664,205143,20,25,1.36036678553235,0.0221163277026485,0.510402267273809
"GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint",0.00299257447887156,21,2.01186043800826,0.00256661613430065,0.390382913116664,177340,9,10,1.53041263372389,0.0394909578727667,0.567990906193739
"GO:1903504","regulation of mitotic spindle checkpoint",0.00299257447887156,21,2.01186043800826,0.00256661613430065,0.390382913116664,177340,9,10,1.53041263372389,0.0394909578727667,0.567990906193739
