"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0009987","cellular process",0.929333794792059,618,1.04230798777128,1.32889721660145e-05,0.0271362585868328,144277,828,4463,1.02087554095161,0.048815720080473,0.664835461299506
"GO:0009895","negative regulation of catabolic process",0.035327937021215,44,1.95215240561498,2.79302931678327e-05,0.0271362585868328,125053,25,107,1.28565836473064,0.102619931767732,0.664835461299506
"GO:0006268","DNA unwinding involved in DNA replication",0.000988692539348827,6,9.51194465463193,5.01601412725705e-05,0.0271362585868328,42762,3,6,2.75130890052356,0.077618399977571,0.664835461299506
"GO:0048523","negative regulation of cellular process",0.447506573204056,335,1.17334225092271,5.04921916109069e-05,0.0271362585868328,148947,319,1472,1.19248306965627,3.02603044318728e-05,0.072533949723199
"GO:0048565","digestive tract development",0.0170978206406356,26,2.38348219657449,6.02355656503795e-05,0.0271362585868328,167955,18,52,1.90475231574708,0.00336024353109554,0.6352264153818
"GO:0009894","regulation of catabolic process",0.0935884786842228,90,1.50729911100461,6.7925553408843e-05,0.0271362585868328,113882,70,305,1.26289588876491,0.0175661824759101,0.6352264153818
"GO:0016925","protein sumoylation",0.00909194220746013,17,2.93070142958178,0.000107681085765532,0.0281042052831528,121418,10,26,2.1163914619412,0.0119402132604285,0.6352264153818
"GO:0032479","regulation of type I interferon production",0.0129322947068274,21,2.54520649643024,0.000125507886293508,0.0281042052831528,144778,11,28,2.16174270755423,0.00708085277601311,0.6352264153818
"GO:0032606","type I interferon production",0.0129322947068274,21,2.54520649643024,0.000125507886293508,0.0281042052831528,144778,11,28,2.16174270755423,0.00708085277601311,0.6352264153818
"GO:0018205","peptidyl-lysine modification",0.0129452086637154,21,2.54266743446377,0.000127205441568634,0.0281042052831528,133530,14,45,1.71192553810355,0.024557443662258,0.6352264153818
"GO:0006996","organelle organization",0.29711734654345,233,1.22915664805211,0.000128972156076212,0.0281042052831528,127574,206,1051,1.07853403141361,0.0979901295237771,0.664835461299506
