"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0042060","wound healing",0.0405549396258994,50,1.78680498070979,7.62942448141457e-05,0.142220763153399,118074,31,114,1.40571526351814,0.0246653786738611,0.560467850578088
"GO:0014823","response to activity",0.00766715473244484,16,3.02438213474105,0.000120389167300505,0.142220763153399,95330,7,24,1.50774298425736,0.166209570052923,0.743658843025296
"GO:0008286","insulin receptor signaling pathway",0.0121062663175879,20,2.39425653508604,0.000392855255425317,0.142220763153399,203594,10,37,1.39713635606859,0.162886006301242,0.742240540155225
"GO:0009395","phospholipid catabolic process",0.00315293611328116,9,4.13693071861695,0.000420923824844488,0.142220763153399,76280,8,15,2.75701574264203,0.00335951309786586,0.485675006019369
"GO:0019217","regulation of fatty acid metabolic process",0.00776331252686571,15,2.80023899070818,0.000430604969428927,0.142220763153399,157088,6,18,1.72313483915127,0.117004182443093,0.652224378311725
"GO:0010565","regulation of cellular ketone metabolic process",0.0123822651761689,20,2.34088891119557,0.000518419433055306,0.142220763153399,142709,9,31,1.50079485990594,0.128543123790959,0.696204889518596
"GO:0022011","myelination in peripheral nervous system",0.00631496823414267,13,2.9834797280976,0.000572692210813686,0.142220763153399,96164,4,12,1.72313483915127,0.188083764905809,0.743658843025296
"GO:0032292","peripheral nervous system axon ensheathment",0.00631496823414267,13,2.9834797280976,0.000572692210813686,0.142220763153399,96164,4,12,1.72313483915127,0.188083764905809,0.743658843025296
"GO:1902117","positive regulation of organelle assembly",0.00408228820206235,10,3.55015444913143,0.000667397541483039,0.142220763153399,55612,8,17,2.43266094939002,0.00879888183336308,0.485675006019369
"GO:0006984","ER-nucleus signaling pathway",0.00487208154596784,11,3.27211866942189,0.000712002584369209,0.142220763153399,105475,5,8,3.23087782340862,0.00892737426233059,0.485675006019369
"GO:0000963","mitochondrial RNA processing",0.00208974277010335,7,4.85462980485879,0.000724133056391407,0.142220763153399,238692,5,7,3.69243179818128,0.00397976163762359,0.485675006019369
"GO:0045724","positive regulation of cilium assembly",0.00151955303778066,6,5.72250652508533,0.000746842585936269,0.142220763153399,75399,4,6,3.44626967830253,0.0149708940133348,0.51289767644321
"GO:0009611","response to wounding",0.0672127389846049,69,1.48781319599109,0.000747018149896639,0.142220763153399,116804,48,162,1.5316754125789,0.000909774700704635,0.375282064040662
