term	estimate	std.error	statistic	p.value	conf.low	conf.high	model	estimate_scale	cohort	tissue	modality	population	run_tag
(Intercept)	-1.52961324893864	2.30033712903253	-0.664951771474454	0.508911362397057	-6.14151151478594	3.08228501690866	strength_category	log_abs_beta	BA_only	dlpfc	expression	AA	abc
h2_categoryNon-heritable	0.194726118689248	0.307600574589302	0.63304861816087	0.529373818090174	-0.42197590233959	0.811428139718085	strength_category	log_abs_beta	BA_only	dlpfc	expression	AA	abc
log_vmr_length	0.0323509594144606	0.207247521510819	0.156098172748337	0.876537744339936	-0.383155303990889	0.44785722281981	strength_category	log_abs_beta	BA_only	dlpfc	expression	AA	abc
log_num_snps	0.0729346121066935	0.356560338729853	0.204550546385789	0.838692325986456	-0.641925826002107	0.787795050215495	strength_category	log_abs_beta	BA_only	dlpfc	expression	AA	abc
methylation_variance	-64.5759032987939	55.421128672142	-1.16518564031435	0.24906519345154	-175.688576301577	46.5367697039889	strength_category	log_abs_beta	BA_only	dlpfc	expression	AA	abc
log_min_distance	-0.0267129545189424	0.146304146351565	-0.182585081729344	0.855807346971881	-0.32003510731523	0.266609198277345	strength_category	log_abs_beta	BA_only	dlpfc	expression	AA	abc
chromatin_stateIntergenic	0.128038148967584	0.318374910272136	0.402161554935786	0.689152597612914	-0.510265114515753	0.76634141245092	strength_category	log_abs_beta	BA_only	dlpfc	expression	AA	abc
