"id","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GSE45837_WT_VS_GFI1_KO_PDC_DN",0.0117862789038496,145,1.69222021046425,2.65770472296367e-09,1.2948337410279e-05,108399,56,72,1.03994461751471,0.333025788262051,0.92036525094398
"GSE37534_GW1929_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP",0.0131313888010348,156,1.63410337571049,6.47164311029513e-09,1.57649226166789e-05,151488,71,82,1.15770838082213,0.00679093715217927,0.862917413493113
"GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_60H_UP",0.0187648260743425,205,1.50270906674749,1.94031617439805e-08,3.15107346722243e-05,136538,77,94,1.095260820574,0.0658095856826945,0.88144272769821
"GSE22589_SIV_VS_HIV_AND_SIV_INFECTED_DC_DN",0.0168349291506747,187,1.52790341880624,2.62910344606127e-08,3.20224799730262e-05,91768,86,106,1.0847939810733,0.0776386953016232,0.88144272769821
"GSE17721_CTRL_VS_PAM3CSK4_1H_BMDC_UP",0.00961224974229255,119,1.70289356583403,4.81912798555584e-08,3.50087563791845e-05,100870,62,76,1.09076897852107,0.105600939652686,0.889168795747691
"GSE7768_OVA_ALONE_VS_OVA_WITH_LPS_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP",0.0153260301261176,172,1.54370517885848,4.86978306568631e-08,3.50087563791845e-05,139800,72,89,1.08167594245511,0.110737223776354,0.889168795747691
"GSE22886_NAIVE_CD4_TCELL_VS_MEMORY_TCELL_UP",0.0167759739302675,185,1.51687423614067,5.02999373264146e-08,3.50087563791845e-05,104741,79,102,1.03557510231507,0.310785113026073,0.92036525094398
"GSE37532_WT_VS_PPARG_KO_LN_TREG_UP",0.0122570341224394,143,1.60478269107255,7.51465152326602e-08,4.57642277766901e-05,109611,60,72,1.11422637590862,0.0572975205641697,0.88144272769821
"GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_UP",0.0187036544922659,200,1.47085246789679,1.24850338734106e-07,6.75856500347294e-05,196350,75,93,1.07828358958899,0.115659098181029,0.889168795747691
"GSE5589_IL6_KO_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP",0.0189871271497877,202,1.46338196995933,1.52771882477865e-07,7.43234207090508e-05,148099,83,106,1.04695233057074,0.236884353458513,0.92036525094398
