"id","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_6H_DN",0.0247656505236505,6,7.81519495770728,9.96552959489083e-05,0.000444530069406331,217161,3,87,5.40605207600281,0.0177715683371438,0.021597464222656
"GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP",0.0159948769146807,5,10.0838739454511,0.000125706782016954,0.000444530069406331,410011,3,62,7.58591178406847,0.00708454833415351,0.0118075805569225
"GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_UP",0.0161994352364863,5,9.9565398562394,0.000133359020821899,0.000444530069406331,229909,3,89,5.28456775968815,0.0188730128781298,0.021597464222656
"GSE3982_MAST_CELL_VS_BCELL_UP",0.018617357552108,5,8.66343798410761,0.000253677229999694,0.000568380057388129,326056,3,94,5.0034737299175,0.0217899611461853,0.0217899611461853
"GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP",0.0190837881087187,5,8.45169322053818,0.000284190028694065,0.000568380057388129,313291,3,90,5.22585034013605,0.0194377178003904,0.021597464222656
"GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_DN",0.0203230840307868,5,7.93631135590992,0.000378902470947851,0.000631504118246418,111676,4,76,8.25134264232009,0.00133810651827382,0.00798917822721087
"GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_DN",0.0249793361196575,5,6.4569499288541,0.000960465609833094,0.00137209372833299,110032,4,107,5.86076673660118,0.00465860081120595,0.0093172016224119
"GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_DN",0.0289856725955471,5,5.56448438617302,0.00185188190789165,0.00231485238486456,230349,4,85,7.37767106842737,0.00202497679437275,0.00798917822721087
"GSE26669_CD4_VS_CD8_TCELL_IN_MLR_COSTIM_BLOCK_DN",0.031867475199988,5,5.06128337963549,0.00279367848365286,0.00310408720405874,129761,4,99,6.33436404864976,0.00352704662739334,0.00881761656848334
"GSE32034_LY6C_HIGH_VS_LOW_MONOCYTE_DN",0.0347468617612579,5,4.64186733434675,0.00404365089800862,0.00404365089800862,123608,4,89,7.04609034625086,0.00239675346816326,0.00798917822721087
