"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0098660","inorganic ion transmembrane transport",0.0888034667273473,5,8.04344402993614,9.94643390516137e-05,0.00123762196572896,229303,4,890,10.3589887640449,0.000322833206924278,0.00351817708153207
"GO:0034220","monoatomic ion transmembrane transport",0.0986139293598607,5,7.24325375656771,0.000165016262097195,0.00123762196572896,229303,4,981,9.39806320081549,0.000469090277537609,0.00351817708153207
"GO:0006811","monoatomic ion transport",0.116577745241277,5,6.12711896946866,0.000368700906266284,0.00184350453133142,229303,4,1198,7.6957429048414,0.00100423092172952,0.0050211546086476
"GO:0055085","transmembrane transport",0.137505616597027,5,5.19459300618241,0.000809692387160332,0.00303634645185125,229303,4,1476,6.24627371273713,0.00220140445307004,0.00825526669901266
"GO:0065008","regulation of biological quality",0.283943058726492,5,2.51559491360467,0.0226489748260532,0.0679469244781596,377441,4,2823,3.26585193057032,0.0228908352658056,0.0517708543325392
"GO:0006810","transport",0.346919371474336,5,2.05893868436965,0.0535829919095594,0.133957479773898,279005,5,4183,2.75505020320344,0.0180068292445643,0.0517708543325392
"GO:0051234","establishment of localization",0.368061972803366,5,1.94066697204635,0.0685591539957309,0.146912472847995,279005,5,4480,2.57240513392857,0.0241597320218516,0.0517708543325392
"GO:0051179","localization",0.410014683115705,5,1.74209788990446,0.10627268061503,0.199261276153181,279005,5,5115,2.25305474095797,0.0421001482505556,0.0789377779697918
"GO:0044237","cellular metabolic process",0.604209868310463,6,1.41861777190046,0.164197789318623,0.273662982197704,303591,5,8807,1.30854717838083,0.315496890096835,0.464714317581217
"GO:0044238","primary metabolic process",0.622562435638251,6,1.37679822629214,0.190077551397468,0.285116327096202,303591,5,9408,1.22495482568027,0.385837049988235,0.464714317581217
"GO:0008152","metabolic process",0.673056290646374,6,1.27350842575098,0.275323864536181,0.375441633458428,303591,5,10538,1.09360172708294,0.52738712125122,0.565057629912021
"GO:0009987","cellular process",0.857316360057217,7,1.16643055771531,0.340398611364909,0.425498264206136,256817,8,15441,1.19415840942944,0.24175551300362,0.402925855006033
"GO:0008150","biological_process",0.875798213577433,7,1.14181552839122,0.39521041858307,0.456012021442004,256817,8,16458,1.12036699477458,0.402752408570388,0.464714317581217
"GO:0065007","biological regulation",0.743614482858698,6,1.15267101018221,0.429172839372456,0.459828042184774,298702,6,11479,1.20474344455092,0.364170020265681,0.464714317581217
"GO:0050789","regulation of biological process",0.731854860562401,5,0.975993674123876,0.717886912321878,0.717886912321878,320824,4,11108,0.829987396471012,0.830102387158513,0.830102387158513
