"id","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"hsa05310",0.00122734180313479,13,18.4851595676905,7.61835039497782e-13,8.88324414027863e-11,129039,1,15,1.43218663503361,0.510949642299337,0.911032852779006
"hsa05150",0.00270862637522588,17,10.953305387086,9.4002583495012e-13,8.88324414027863e-11,158166,3,52,1.23939228031755,0.438388526881287,0.886355137868865
"hsa05320",0.00246068013560508,15,10.6385263539209,3.04212210977539e-11,1.56198004530594e-09,139685,2,33,1.30198785003055,0.458558411007325,0.886355137868865
"hsa05332",0.00166947631486851,13,13.5896561532414,3.30577787366337e-11,1.56198004530594e-09,129039,1,15,1.43218663503361,0.510949642299337,0.911032852779006
"hsa04612",0.00218310937671354,13,10.3923373318096,8.28214608006306e-10,3.13065121826384e-08,129039,1,34,0.631847044867769,0.802535388467069,0.954107215261024
"hsa05330",0.00223803239160784,13,10.1373014796915,1.11192077767441e-09,3.5025504496744e-08,129039,1,17,1.26369408973554,0.555456635496514,0.925591676626492
"hsa04940",0.00300211696589989,14,8.1385269297128,4.06969702382298e-09,1.09881819643221e-07,130906,2,22,1.95298177504583,0.27323740689792,0.828297289040996
"hsa04145",0.010872733820648,25,4.01279183062045,8.95757601426794e-09,2.1162273333708e-07,128485,10,121,1.77543797731439,0.0558307335995492,0.657278141241998
"hsa05322",0.00482786764698123,16,5.7837565590151,3.64574100908399e-08,7.65605611907638e-07,132890,3,113,0.570339810411615,0.901819126015178,0.977552534781141
"hsa04672",0.00374555513900992,14,6.52314780221934,6.12761797968986e-08,1.15811979816138e-06,120470,2,35,1.22758854431452,0.489427914703136,0.906881136067575
"hsa05140",0.00580105879888567,17,5.11430980031848,7.82486438977159e-08,1.34445397242439e-06,121582,3,59,1.09234573858496,0.522259528306394,0.922495802335592
"hsa04215",0.0027462197150024,12,7.62590417021497,1.03839054577115e-07,1.59517897813954e-06,744926,3,32,2.01401245551601,0.185272106955426,0.785995380679849
"hsa05321",0.0059435170889774,17,4.99172651869489,1.09721305374677e-07,1.59517897813954e-06,131566,4,50,1.71862396204033,0.202677670961351,0.785995380679849
"hsa05130",0.0131140052253204,25,3.32697880642647,2.98226626505027e-07,4.02605945781787e-06,407359,14,185,1.62572536949761,0.0507060917947837,0.657278141241998
"hsa05323",0.00621481317075553,16,4.4930089452536,1.00664533730921e-06,1.2683731250096e-05,117504,3,72,0.895116646896006,0.657676074131979,0.925591676626492
"hsa05416",0.00640067093311013,16,4.36254440528102,1.46438525039372e-06,1.64673386265847e-05,177609,4,48,1.79023329379201,0.183506220224405,0.785995380679849
"hsa04658",0.00719879315364055,17,4.1213035621618,1.4811891886346e-06,1.64673386265847e-05,148387,5,74,1.45154050848001,0.261357330224366,0.828297289040996
"hsa04640",0.00621366787542319,15,4.21297227274499,4.67949188465155e-06,4.91346647888413e-05,146317,3,81,0.795659241685339,0.733835736646608,0.94083615645452
"hsa05216",0.00417818373186561,12,5.01232346898548,7.65945277025892e-06,7.61913986094177e-05,757749,3,34,1.89554113460331,0.209405774326934,0.785995380679849
"hsa05213",0.00653405946853438,15,4.006393054313,8.426757619584e-06,7.96328595050688e-05,665330,6,55,2.343578130055,0.0418167842048941,0.657278141241998
"hsa05203",0.0120522597865106,21,3.04085833767914,1.00598276333574e-05,9.0538448700217e-05,521257,12,182,1.41644832036291,0.142713215319282,0.770651362724122
"hsa04659",0.00839717876930158,17,3.53314043709854,1.08767300694979e-05,9.34409992334134e-05,130364,5,90,1.19348886252801,0.409035121206005,0.886355137868865
"hsa05223",0.00711859722365173,15,3.67741138439847,2.2515566553083e-05,0.000185019220805769,653116,5,68,1.57961761216942,0.209352147765001,0.785995380679849
