pheno_id	num_snps	boosting_iterations_performed	h2_unscaled	r_squared_cv	PopSize
pheno_1	580	11	0.199339107224606	0.935382271838492	200
pheno_2	6007	15	0.0724824036626498	0.999799377810279	200
pheno_3	2521	14	0.09570026596649	0.997314910200019	200
pheno_4	7056	11	0.0729484510254224	0.999882302106319	200
pheno_5	4402	14	0.0660134328888616	0.999552087490767	200
pheno_6	3091	11	0.0693430586073511	0.998859301732284	200
pheno_7	2791	16	0.261832069547735	0.994445451827695	200
pheno_8	6020	11	0.0721444453429618	0.999751341865601	200
pheno_9	1966	11	0.0862474186573062	0.994823278167941	200
pheno_10	2597	11	0.0827575001113726	0.997905953753284	200
pheno_11	882	13	0.52799957513854	0.928379001827669	200
pheno_12	2458	11	0.0800086950170728	0.997763354138754	200
pheno_13	2013	11	0.355211250999142	0.987698358656252	200
pheno_14	1350	27	0.127674195318548	0.991270737936335	200
pheno_15	3695	11	0.0909464475637963	0.997625484717585	200
pheno_16	4242	11	0.0780854108919425	0.999378876656828	200
pheno_17	2998	14	0.509674480350331	0.992877034813645	200
pheno_18	2705	22	0.522391383797947	0.992102259940528	200
pheno_19	3683	11	0.0754574344490927	0.999297148327107	200
pheno_20	2282	11	0.0779146745778747	0.997443433661528	200
pheno_21	2622	11	0.0750563627115266	0.997726256668294	200
pheno_22	1501	11	0.0959859737056433	0.991937158921426	200
pheno_23	3159	11	0.0703079534875502	0.998918272375835	200
pheno_24	5803	13	0.40146935594724	0.998708070268144	200
pheno_25	4483	11	0.0859103778042121	0.998697465381496	200
pheno_26	700	11	0.103429162283417	0.94932482178531	200
pheno_27	2783	11	0.0787491617809701	0.996890758244417	200
pheno_28	2333	15	0.0905577082864795	0.99696336687204	200
pheno_29	1203	11	0.0916189146193686	0.98235211074356	200
pheno_30	4627	11	0.0789842134894927	0.999494583648857	200
pheno_31	201	11	0.591315817770647	0.786605706470119	200
pheno_32	2065	11	0.0848134741365972	0.996208184243711	200
pheno_33	4124	11	0.0747264514401863	0.998776022404503	200
pheno_34	2618	11	0.0775463522223376	0.997877901296012	200
pheno_35	1411	11	0.111565131239391	0.976292645870575	200
pheno_36	4974	11	0.0721643898121459	0.999562229609323	200
pheno_37	2523	11	0.0867068465476812	0.996207385379285	200
pheno_38	2743	13	0.0859878661739066	0.998218295298738	200
pheno_39	607	11	0.103002740233086	0.939623345694725	200
pheno_40	1069	14	0.103229980675539	0.964666215871287	200
pheno_41	2098	11	0.0909580718657731	0.995540653021619	200
pheno_42	2257	11	0.0848963397957269	0.995638782779441	200
pheno_43	4231	11	0.0629843530191789	0.999404232500409	200
pheno_44	2695	11	0.3021029000888	0.993704544395218	200
pheno_45	1911	11	0.0841730816457467	0.995093010846984	200
pheno_46	2478	11	0.359923876417522	0.988597548976059	200
pheno_47	8088	11	0.305910430727215	0.99956789470256	200
pheno_48	4791	13	0.326924347064574	0.998141422556909	200
pheno_49	891	16	0.123101165991345	0.954032106920968	200
pheno_50	2082	16	0.0901662528300041	0.995915299685924	200
pheno_51	6904	11	0.0673855507088875	0.999876565548502	200
pheno_52	670	11	0.0593044946228168	0.938411579893174	200
pheno_53	2068	12	0.0998007101068901	0.996686375893322	200
pheno_54	574	13	0.130906829243348	0.93289766783136	200
pheno_55	6065	11	0.0732697310728764	0.999808542658643	200
pheno_56	7909	11	0.0710874938995908	0.999854119455002	200
