"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0009987","cellular process",0.930260302489681,3406,1.03456931332714,2.22044604925031e-16,1.27498012147953e-12,144325,3420,7106,1.01359564490053,0.00316845033917224,0.0815840441593138
"GO:0008150","biological_process",0.951255543610437,3457,1.02688454164219,3.77475828372553e-15,1.0837331032576e-11,142635,3627,7539,1.01320574871135,0.000420503547022166,0.0273609575746199
"GO:0051179","localization",0.422492541897913,1689,1.12961393184806,2.9191760120284e-11,5.58730288702236e-08,143498,1223,2454,1.04958044727156,0.00298388537921812,0.0782350221345683
"GO:0050789","regulation of biological process",0.799007961971043,2971,1.05068125016324,3.81988440878445e-10,5.48344406881007e-07,149286,2551,5203,1.03257228875737,0.000163616803320554,0.0151530271720423
"GO:0051234","establishment of localization",0.383058090094715,1530,1.12861606858505,1.18590393061169e-09,1.36189207391446e-06,144076,1083,2157,1.05740691083758,0.00178801559733599,0.0607502104136287
"GO:0006810","transport",0.35907789877178,1439,1.13237834656347,2.81306489213762e-09,2.6921031017757e-06,145225,1005,2000,1.0582783195799,0.00246722204410088,0.0713373350866997
"GO:0048519","negative regulation of biological process",0.482370109104986,1877,1.09952047683979,6.11793316007692e-09,5.01845317216595e-06,155313,1279,2494,1.08003524537911,3.32615239684309e-06,0.00128516062853327
"GO:0044238","primary metabolic process",0.694316037338899,2610,1.06219131961202,8.75259942301199e-09,6.28217823586685e-06,143899,2091,4378,1.00587058596536,0.304619047313063,0.660536922889217
"GO:0050794","regulation of cellular process",0.779234129705757,2892,1.04869635863775,1.51555548111304e-08,9.05681683049941e-06,148325,2421,4938,1.03254154972522,0.000390362087613783,0.0262596415501129
"GO:0065007","biological regulation",0.814589110119035,3008,1.04341882869183,1.57729307392884e-08,9.05681683049941e-06,148528,2631,5369,1.03202751703012,0.000114145127152132,0.0119167512746826
"GO:0048870","cell motility",0.201014259807036,842,1.18359919690261,4.47436596662243e-08,2.33561903457691e-05,177736,493,932,1.1140247508229,0.000257539821297947,0.0205388007485113
"GO:0003263","cardioblast proliferation",0.00153093587084124,22,4.06055239931234,6.91042761902239e-08,2.72217417093046e-05,166688,7,7,2.10602650662666,0.00542693344195255,0.110655128371144
"GO:0003264","regulation of cardioblast proliferation",0.00153093587084124,22,4.06055239931234,6.91042761902239e-08,2.72217417093046e-05,166688,7,7,2.10602650662666,0.00542693344195255,0.110655128371144
"GO:0003266","regulation of secondary heart field cardioblast proliferation",0.00153093587084124,22,4.06055239931234,6.91042761902239e-08,2.72217417093046e-05,166688,7,7,2.10602650662666,0.00542693344195255,0.110655128371144
"GO:0048523","negative regulation of cellular process",0.460077852487366,1785,1.09629221569621,7.11121779239932e-08,2.72217417093046e-05,155433,1203,2316,1.09393345745763,2.5605077236257e-07,0.00026057762770304
"GO:0009952","anterior/posterior pattern specification",0.0269437086859013,150,1.57308910116166,9.26283481028634e-08,3.32419984254151e-05,177399,69,116,1.25272266342448,0.00597221099550516,0.118883979038332
"GO:0016477","cell migration",0.180918934953568,762,1.1901189933872,1.11913420308696e-07,3.78004034948548e-05,179920,436,808,1.13642024367478,6.19034237636651e-05,0.00828581814748241
"GO:0080090","regulation of primary metabolic process",0.470490136160329,1819,1.09245011207378,1.22139133917898e-07,3.89623837198094e-05,153638,1236,2478,1.05046358441911,0.00241237856978005,0.0706812545601711
"GO:0071840","cellular component organization or biogenesis",0.560627059130442,2133,1.07506874823607,2.24054296449339e-07,6.77115668532685e-05,155565,1546,3142,1.03625619963234,0.00780937929450776,0.133235688274603
