"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0051093","negative regulation of developmental process",0.120635443907311,801,1.35645344631957,0,0,129182,320,523,1.23440170198024,2.46211512289207e-08,2.08815185365752e-05
"GO:0009968","negative regulation of signal transduction",0.133830029587186,875,1.33567803123566,0,0,139375,386,695,1.12049706291532,0.000588049798381007,0.0241680729637247
"GO:0045944","positive regulation of transcription by RNA polymerase II",0.14246197052537,923,1.32357957816055,0,0,142756,388,659,1.18783066660014,3.90114839987632e-07,8.40361174276806e-05
"GO:0045892","negative regulation of DNA-templated transcription",0.152892866383644,979,1.30810550374635,0,0,151574,377,670,1.1352062405837,0.000176301253651312,0.010012308468725
"GO:1902679","negative regulation of RNA biosynthetic process",0.153432884580233,981,1.30616445576283,0,0,151538,379,679,1.12610181407132,0.000398134493250324,0.0194308295260529
"GO:0072359","circulatory system development",0.144738831826598,923,1.3027585788297,0,0,141179,404,658,1.23869303008552,1.55261359324754e-10,9.31970471018673e-07
"GO:0023057","negative regulation of signaling",0.147179265680488,934,1.2964254508332,0,0,137027,418,753,1.11992651758262,0.000367208658177409,0.0183516199010742
"GO:0010648","negative regulation of cell communication",0.147158447355604,933,1.29522062237182,0,0,137156,417,752,1.1187329686942,0.000419079015020585,0.02008560365937
"GO:0045934","negative regulation of nucleobase-containing compound metabolic process",0.166373303678278,1049,1.28806906935946,0,0,150929,423,776,1.09973201565474,0.00219734429185714,0.0576756713917292
"GO:0051253","negative regulation of RNA metabolic process",0.16138971698288,1016,1.28607161151071,0,0,152445,400,731,1.10395364250284,0.00203351164067955,0.0545537932144544
"GO:0006915","apoptotic process",0.166033232909699,1043,1.28332480280884,0,0,132774,530,946,1.13029799078984,1.48750392275909e-05,0.00132749100078229
"GO:0008219","cell death",0.171674770180564,1078,1.28280188678567,0,0,133085,548,978,1.130446272349,1.02146957983162e-05,0.000952406039583307
"GO:0012501","programmed cell death",0.171674770180564,1078,1.28280188678567,0,0,133085,548,977,1.13160333096962,8.7029181488063e-06,0.000862970312311
"GO:0051254","positive regulation of RNA metabolic process",0.191775549174828,1204,1.28256845954926,0,0,139004,538,930,1.16709860380708,5.28729822146801e-08,2.20198346596738e-05
"GO:0045893","positive regulation of DNA-templated transcription",0.183366661717548,1151,1.28233722318756,0,0,139677,509,873,1.17628283891413,3.05834682023942e-08,2.08815185365752e-05
"GO:1902680","positive regulation of RNA biosynthetic process",0.185105563777396,1151,1.27029080603339,0,0,139677,509,875,1.17359419242519,4.67970641127025e-08,2.08815185365752e-05
"GO:0045935","positive regulation of nucleobase-containing compound metabolic process",0.204391797213959,1268,1.26736904366451,0,0,142448,582,1019,1.15227734439081,1.7082348735542e-07,4.85061057049687e-05
"GO:0048870","cell motility",0.195866464401008,1202,1.25369440476431,0,0,134680,530,974,1.09780482473018,0.000744754935486203,0.0275294916093628
"GO:0006357","regulation of transcription by RNA polymerase II",0.25601071937836,1555,1.24085074923173,0,0,139955,681,1280,1.07335989595309,0.00267094773285703,0.0651773847154605
"GO:0006366","transcription by RNA polymerase II",0.262009599764273,1590,1.23973032462093,0,0,141016,699,1319,1.0691548308492,0.00377320826298666,0.077792844946791
"GO:0031324","negative regulation of cellular metabolic process",0.241698807338757,1466,1.23910116921024,0,0,143253,658,1222,1.08633284397828,0.000699211821922896,0.0264926199976479
"GO:0009966","regulation of signal transduction",0.290883701287693,1764,1.23887216977159,0,0,131583,884,1599,1.11535218824251,2.42401481442833e-07,6.30950856072241e-05
"GO:0048513","animal organ development",0.315644353464043,1908,1.23488822507283,0,0,142735,905,1628,1.12150806505831,4.11717435699899e-08,2.08815185365752e-05
"GO:0010605","negative regulation of macromolecule metabolic process",0.247432311275594,1494,1.233506633676,0,0,143579,675,1277,1.06640236110408,0.00595254867815953,0.0999612139582328
"GO:0009892","negative regulation of metabolic process",0.265904227927257,1588,1.22003575691338,0,0,142108,735,1389,1.06756251406073,0.00355072432368808,0.0754468532315627
"GO:0023051","regulation of signaling",0.32804235225109,1955,1.21748648302128,0,0,135022,1001,1837,1.09934281815766,1.16206836464627e-06,0.000201586470662602
"GO:0006355","regulation of DNA-templated transcription",0.312922872224214,1861,1.21494430362486,0,0,138767,848,1630,1.04958223242915,0.0149297507002686,0.17400401609063
"GO:0010646","regulation of cell communication",0.329968619234897,1962,1.21471296663635,0,0,133585,1005,1840,1.10193622721865,6.106531766914e-07,0.000119210949837224
"GO:0051252","regulation of RNA metabolic process",0.329337206304338,1958,1.214560615512,0,0,139769,904,1747,1.04395973361949,0.0222828761536455,0.211791917062764
"GO:0006351","DNA-templated transcription",0.320187094972054,1893,1.20779741000576,0,0,138726,868,1673,1.0467235771028,0.018813122510583,0.190788273252617
"GO:2001141","regulation of RNA biosynthetic process",0.315121722000325,1863,1.2077632695413,0,0,138761,850,1641,1.04500547801515,0.0240073480778673,0.220225996244401
"GO:0019219","regulation of nucleobase-containing compound metabolic process",0.344470183926469,2036,1.20746191275402,0,0,140404,962,1865,1.04064944824147,0.0264864278772645,0.234503238113493
"GO:0007399","nervous system development",0.304499915239677,1788,1.19957565204672,0,0,149362,789,1478,1.07698781951336,0.000711647857450259,0.0264926199976479
"GO:0051179","localization",0.403650047161513,2363,1.19593070935208,0,0,133960,1366,2617,1.05306504958602,0.000712463608068648,0.0264926199976479
"GO:0031325","positive regulation of cellular metabolic process",0.289078569501978,1691,1.19501956180872,0,0,133633,827,1503,1.11008120954382,1.90186580950602e-06,0.000282879897904384
"GO:0048731","system development",0.426905259921362,2488,1.19060081109522,0,0,143526,1216,2211,1.10956578132769,2.00186889287579e-09,4.16855832459836e-06
"GO:0032774","RNA biosynthetic process",0.357944329969077,2084,1.1894043736355,0,0,138587,993,1958,1.0231628982136,0.129828654201867,0.481329141127039
"GO:0034654","nucleobase-containing compound biosynthetic process",0.377363022857377,2197,1.18937284467596,0,0,138602,1076,2120,1.02396386937791,0.109134521898109,0.440340533896293
"GO:0010604","positive regulation of macromolecule metabolic process",0.304526796043786,1771,1.18806541003691,0,0,137788,884,1617,1.10293639393925,3.12006555569511e-06,0.000397776520947497
"GO:0141187","nucleic acid biosynthetic process",0.36358804058155,2114,1.1877982940539,0,0,139191,1015,2003,1.02233520264556,0.135090916514533,0.488254454126645
"GO:0016070","RNA metabolic process",0.367119835082263,2134,1.18750068647772,0,0,138369,1037,2050,1.02054725224189,0.15190076741988,0.511498506371515
"GO:0048523","negative regulation of cellular process",0.445057580970129,2586,1.18702433195456,0,0,137751,1320,2445,1.08918910912459,1.48266989130619e-07,4.41058990999512e-05
"GO:0090304","nucleic acid metabolic process",0.392531803422853,2278,1.1855671957272,0,0,138276,1160,2285,1.02418876443842,0.0953364893140581,0.430634163951498
"GO:0007275","multicellular organism development",0.473271101030873,2741,1.18316783078857,0,0,143133,1371,2501,1.10594106804278,2.9837377013564e-10,9.31970471018673e-07
"GO:0006139","nucleobase-containing compound metabolic process",0.418794806582892,2425,1.1829264956119,0,0,135851,1278,2528,1.01991036787156,0.124519909947597,0.472854301852476
"GO:0080090","regulation of primary metabolic process",0.437202666850295,2529,1.18171658515809,0,0,135891,1306,2566,1.02682101241862,0.0573059039406769,0.340978117855671
"GO:0051234","establishment of localization",0.362942672510134,2094,1.17865295239046,0,0,133753,1200,2307,1.04940196706057,0.00330468941543371,0.0733545207629062
"GO:0048519","negative regulation of biological process",0.468228376566436,2699,1.17758552389295,0,0,137172,1397,2618,1.07655193601929,1.97937189572173e-06,0.00028756130773427
"GO:0030154","cell differentiation",0.430171677973,2471,1.17348687282023,0,0,143717,1265,2327,1.09673667009778,3.83178344609547e-08,2.08815185365752e-05
"GO:0009893","positive regulation of metabolic process",0.326094466237596,1871,1.17213507610874,0,0,135770,947,1764,1.08307771640886,6.04341276304599e-05,0.00410850346990363
"GO:0048869","cellular developmental process",0.430686759934287,2471,1.17208343538907,0,0,143717,1265,2328,1.09626556328073,4.39453706757575e-08,2.08815185365752e-05
"GO:0048583","regulation of response to stimulus",0.37572535276194,2149,1.16845830160654,0,0,134688,1094,2038,1.08298231508896,1.25208470171945e-05,0.00113359030893353
"GO:0031323","regulation of cellular metabolic process",0.460869441879012,2627,1.16447310829174,0,0,133850,1389,2705,1.03596050508137,0.0136808939417566,0.172307549302729
"GO:0010556","regulation of macromolecule biosynthetic process",0.413810533569091,2351,1.16064229198388,0,0,136056,1199,2346,1.03109670192969,0.0426792217883507,0.294449294795386
"GO:0010468","regulation of gene expression",0.404494676342536,2298,1.16060521612115,0,0,135328,1174,2292,1.03338393572653,0.0344450837320134,0.257698728232201
"GO:0031326","regulation of cellular biosynthetic process",0.419587046792502,2381,1.15927007900977,0,0,134996,1222,2392,1.0306667199856,0.042764744287596,0.294449294795386
"GO:0009889","regulation of biosynthetic process",0.425002899695252,2407,1.15699505022061,0,0,134339,1236,2423,1.02913720517912,0.0497412263043736,0.320674345431808
