"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0005488","binding",0.922751009459768,9308,1.025333217671,0,0,138230,6918,7079,1.00300911905073,8.31433408682303e-05,0.0391344484424061
"GO:0003674","molecular_function",0.950182487440031,9535,1.02001570218016,0,0,138975,7462,7635,1.0030958634368,1.24982778348937e-07,0.000166227095204086
"GO:0005515","protein binding",0.867548541982907,8778,1.02847792382627,5.97299987248334e-14,2.64802994346761e-11,135738,6183,6321,1.00394447110655,8.82731919753521e-05,0.0391344484424061
"GO:0032559","adenyl ribonucleotide binding",0.110491567065602,1276,1.17385572688186,1.58325286214733e-09,4.48710839595634e-07,134124,663,677,1.00512736242682,0.237250809103594,0.999997584339008
"GO:0030554","adenyl nucleotide binding",0.115265644146861,1326,1.16932927913945,1.68688285562268e-09,4.48710839595634e-07,132701,699,714,1.0047897592847,0.246861948792294,0.999997584339008
"GO:0003824","catalytic activity",0.395796075565332,4179,1.07323312652743,2.50803844359382e-09,5.55948521663296e-07,132979,2376,2435,1.00148328894323,0.325387762751424,0.999997584339008
"GO:0005524","ATP binding",0.107774800229993,1240,1.1694930369771,6.12786754672356e-09,1.16429483387748e-06,134665,643,655,1.00754838005684,0.130796269645108,0.999997584339008
"GO:1901363","heterocyclic compound binding",0.160191276146334,1763,1.11868195553455,2.17690372172896e-07,3.6191024373744e-05,127032,947,968,1.00408587542183,0.23798876728835,0.999997584339008
"GO:0097367","carbohydrate derivative binding",0.175219518619629,1910,1.1080109852088,5.83691724731494e-07,8.62566659880986e-05,140030,989,1007,1.00800586077692,0.0539394103460993,0.999997584339008
"GO:1901265","nucleoside phosphate binding",0.152430415320012,1674,1.11628991841327,7.65485634324214e-07,8.91728268819054e-05,129343,891,910,1.00492244858932,0.197172397639861,0.999997584339008
"GO:0032553","ribonucleotide binding",0.13868438207892,1532,1.12285684612156,7.95957116883628e-07,8.91728268819054e-05,132050,801,818,1.00502172225,0.210126122988702,0.999997584339008
"GO:0000166","nucleotide binding",0.151608219903066,1665,1.1163096295445,8.23610854849832e-07,8.91728268819054e-05,129719,887,906,1.00482783789309,0.203421673009196,0.999997584339008
"GO:0017076","purine nucleotide binding",0.143107207778214,1577,1.12011694437358,8.71614097341933e-07,8.91728268819054e-05,131066,831,849,1.00459166306136,0.228687831438821,0.999997584339008
"GO:0032555","purine ribonucleotide binding",0.138333130696955,1527,1.12203398928859,9.65371897310163e-07,9.17103302444655e-05,132178,795,812,1.00486411105022,0.220383481468991,0.999997584339008
"GO:0035639","purine ribonucleoside triphosphate binding",0.134283146937103,1483,1.12256842481155,1.30862118674635e-06,0.000116031078558176,132147,771,786,1.00676490542227,0.131547878972937,0.999997584339008
"GO:0098772","molecular function regulator activity",0.189866013048523,2050,1.09748807998518,1.96103540872627e-06,0.000163011068350372,129662,984,1002,1.00791431431729,0.0568620889029232,0.999997584339008
"GO:0140096","catalytic activity, acting on a protein",0.19650645888274,2112,1.0924718772969,3.81402516858032e-06,0.000298391380835989,146908,1053,1081,0.999767266572339,0.57031424498406,0.999997584339008
"GO:0016740","transferase activity",0.184145729785807,1977,1.09128503272702,1.10314476233775e-05,0.000815101407727337,139658,1004,1024,1.00630583825357,0.107938675552241,0.999997584339008
"GO:0043168","anion binding",0.187004859359783,1996,1.08492777298597,3.33637097659212e-05,0.00233545968361448,128571,1042,1064,1.00513021210578,0.158282643951768,0.999997584339008
"GO:0036094","small molecule binding",0.477213662990559,4883,1.04008069791641,7.6380945407184e-05,0.00493365627152261,140666,2708,2769,1.00374163836904,0.077423065771953,0.999997584339008
"GO:0030234","enzyme regulator activity",0.122278122274614,1328,1.103932440416,7.78998358661465e-05,0.00493365627152261,119573,611,623,1.00658255578822,0.17968062002547,0.999997584339008
"GO:0071889","14-3-3 protein binding",0.00519657730289946,80,1.56482500274903,0.000107956446067314,0.00652645787588764,202418,22,22,1.02635177128651,0.563848030616973,0.999997584339008
"GO:0043167","ion binding",0.467118458077952,4778,1.03971018542214,0.000118832220835641,0.00687160233527835,141933,2637,2696,1.00389080893269,0.0732352149270432,0.999997584339008
"GO:0140677","molecular function activator activity",0.0979311253120004,1072,1.11267216106831,0.000152258539012462,0.00843766070360727,142983,505,511,1.01430067416769,0.0198707272977634,0.999997584339008
"GO:0097159","organic cyclic compound binding",0.484580496142914,4944,1.03706436991148,0.000189946241123451,0.0101051400277676,139549,2573,2631,1.0037260005778,0.0869888935014789,0.999997584339008
"GO:0045296","cadherin binding",0.0364551165370581,426,1.18780265034825,0.000228686047523796,0.011528293231067,141711,181,184,1.00961777501554,0.299373463220501,0.999997584339008
"GO:0022836","gated channel activity",0.0204002430557008,252,1.25562045122652,0.000234033020480306,0.011528293231067,176551,134,136,1.01125836288524,0.316478963338082,0.999997584339008
"GO:0005261","monoatomic cation channel activity",0.0235547584441682,286,1.23418584184856,0.000268713679407839,0.0127638997718724,173161,149,151,1.01275770809067,0.250223033639335,0.999997584339008
"GO:0140993","histone modifying activity",0.0394432496919635,455,1.17255140007777,0.000386960112948476,0.0177467913869473,152793,200,205,1.00131880125514,0.568729927050337,0.999997584339008
"GO:0016881","acid-amino acid ligase activity",0.00118775054323867,25,2.13947862899998,0.000469353021720464,0.0208079839629406,144940,11,12,0.940822457012637,0.963441473133089,0.999997584339008
"GO:0005154","epidermal growth factor receptor binding",0.00205488130793438,37,1.83024051226934,0.000505284704334086,0.0216783437665914,113159,16,16,1.02635177128651,0.659316108991217,0.999997584339008
"GO:0016301","kinase activity",0.0616998758677886,686,1.13014197939148,0.000613988484403305,0.0254924399173163,139138,338,343,1.01139037520362,0.119462310615602,0.999997584339008
"GO:0019901","protein kinase binding",0.0710690982852104,783,1.1198868333595,0.000645820895613936,0.0254924399173163,133910,340,346,1.00855376369195,0.208239173578224,0.999997584339008
"GO:0140657","ATP-dependent activity",0.0375543457946384,432,1.16927517093543,0.000651686433976506,0.0254924399173163,123044,226,230,1.00850217526414,0.290810367691434,0.999997584339008
"GO:0016772","transferase activity, transferring phosphorus-containing groups",0.0722067857232978,794,1.11772681829803,0.000716284351268026,0.027218805348185,131878,399,407,1.00617778069611,0.274932167383816,0.999997584339008
"GO:0005216","monoatomic ion channel activity",0.0316607983081639,368,1.18146031759763,0.000823872698040629,0.0298364026508938,173711,195,199,1.005721584929,0.416740859655984,0.999997584339008
"GO:0030695","GTPase regulator activity",0.0547320632058172,611,1.13473009223784,0.000855452856596717,0.0298364026508938,126307,243,249,1.00162040330371,0.541712098788992,0.999997584339008
"GO:0060589","nucleoside-triphosphatase regulator activity",0.0547320632058172,611,1.13473009223784,0.000855452856596717,0.0298364026508938,126307,243,249,1.00162040330371,0.541712098788992,0.999997584339008
"GO:0016773","phosphotransferase activity, alcohol group as acceptor",0.0581978874449154,647,1.13003069971714,0.000874902032620195,0.0298364026508938,139303,320,324,1.01368076176446,0.0759939496428013,0.999997584339008
"GO:0030291","protein serine/threonine kinase inhibitor activity",0.00266306032388265,44,1.67944139704716,0.0009089130701182,0.0301683024207263,105460,20,21,0.977477877415727,0.899813738648131,0.999997584339008
"GO:0015276","ligand-gated monoatomic ion channel activity",0.0100103270335235,131,1.33019775792943,0.000952683234338725,0.0301683024207263,165435,75,76,1.01284714271695,0.414710982310685,0.999997584339008
"GO:0022834","ligand-gated channel activity",0.0100103270335235,131,1.33019775792943,0.000952683234338725,0.0301683024207263,165435,75,76,1.01284714271695,0.414710982310685,0.999997584339008
"GO:0019900","kinase binding",0.0787875876424825,858,1.10693639378343,0.00118078681494937,0.036522010787969,133739,376,383,1.00759338382175,0.225761973470885,0.999997584339008
"GO:0032813","tumor necrosis factor receptor superfamily binding",0.00142416714761882,27,1.92706330906334,0.00131178423831502,0.0396516599308857,84789,16,16,1.02635177128651,0.659316108991217,0.999997584339008
"GO:0004672","protein kinase activity",0.0495114664077239,553,1.13530493017717,0.00141559225409993,0.0418386155100646,140087,273,277,1.01153080708021,0.154957216263774,0.999997584339008
"GO:0008047","enzyme activator activity",0.0566625289262867,627,1.1247727052789,0.00152805129441869,0.0441806135125403,134217,287,291,1.01224384315886,0.126316787659802,0.999997584339008
"GO:0016278","lysine N-methyltransferase activity",0.00420503095073885,62,1.49870333782477,0.00159925515333326,0.0452555181687922,158252,31,32,0.99427827843381,0.802019414685863,0.999997584339008
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding",0.0398170362182951,450,1.14877973384024,0.00174550048708633,0.0480800307557749,138829,167,170,1.00823968120499,0.360004543785144,0.999997584339008
"GO:0090079","translation regulator activity, nucleic acid binding",0.00591014522753546,82,1.4102914774022,0.00177136955416013,0.0480800307557749,108471,44,44,1.02635177128651,0.317431296120953,0.999997584339008
"GO:0030331","nuclear estrogen receptor binding",0.00168446830620862,30,1.81030433957778,0.00187833900800449,0.0498901861294885,81118,19,19,1.02635177128651,0.609725197369245,0.999997584339008
"GO:0004860","protein kinase inhibitor activity",0.00482441006837865,69,1.45377788272498,0.0019130823252661,0.0498901861294885,112754,34,35,0.997027434964042,0.773592147472508,0.999997584339008
"GO:0016279","protein-lysine N-methyltransferase activity",0.00416522336038945,61,1.48862298822681,0.00200796685576199,0.0513576138108355,160832,30,31,0.99324364963211,0.81139629433357,0.999997584339008
"GO:0099094","ligand-gated monoatomic cation channel activity",0.00729180596512018,97,1.35216538043815,0.00251040681954351,0.0629970013206201,151658,58,58,1.02635177128651,0.2200474627217,0.999997584339008
"GO:0015267","channel activity",0.0373511246723802,421,1.14570179709602,0.00283273482995017,0.0675214328263664,168639,222,226,1.00818625321065,0.305449284075695,0.999997584339008
"GO:0022803","passive transmembrane transporter activity",0.0373511246723802,421,1.14570179709602,0.00283273482995017,0.0675214328263664,168639,222,226,1.00818625321065,0.305449284075695,0.999997584339008
"GO:0005245","voltage-gated calcium channel activity",0.00332643020238314,50,1.5278642564162,0.00292515167310148,0.0675214328263664,161429,24,24,1.02635177128651,0.535188843474866,0.999997584339008
"GO:0060090","molecular adaptor activity",0.128417127411412,1356,1.07332172618085,0.00295929562385056,0.0675214328263664,151641,577,588,1.00715131298013,0.165302827101549,0.999997584339008
