"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0060090","molecular adaptor activity",0.111827919844416,1623,1.23612726389437,0,0,148734,617,627,1.00630114170784,0.172165802225726,0.999998843801743
"GO:0098772","molecular function regulator activity",0.180233618208851,2470,1.16722898594648,0,0,127044,1019,1034,1.00777594423629,0.043055565960562,0.999998843801743
"GO:0043167","ion binding",0.445235223050049,5772,1.10415926211293,0,0,130645,2807,2862,1.00295887434252,0.113263633214298,0.999998843801743
"GO:0036094","small molecule binding",0.454450420244197,5891,1.1040720744787,0,0,129672,2898,2956,1.00254596553649,0.145779809403752,0.999998843801743
"GO:0097159","organic cyclic compound binding",0.443430777582736,5748,1.10404261769742,0,0,132941,2720,2772,1.00342754888209,0.0834813102008549,0.999998843801743
"GO:0005515","protein binding",0.838213476593912,10419,1.05868390578411,0,0,129663,6568,6686,1.00456285164631,1.04036346981751e-06,0.0014502666769256
"GO:0005488","binding",0.897035996713907,11083,1.0523067936639,0,0,130926,7349,7491,1.00322603129972,5.81667892396442e-06,0.0040542252100032
"GO:0003674","molecular_function",0.945868580549416,11382,1.0249028332921,0,0,131830,7934,8096,1.00214840330947,3.12028977863532e-05,0.0144989465047255
"GO:0030674","protein-macromolecule adaptor activity",0.0980420708605449,1406,1.22142767707908,9.10382880192628e-15,1.41008192776503e-12,141387,542,551,1.00590746216881,0.215226987811353,0.999998843801743
"GO:0017076","purine nucleotide binding",0.139115024447805,1922,1.17672304524996,2.91988655476416e-14,4.07032185734124e-12,128107,920,934,1.0072825104945,0.0684224483965041,0.999998843801743
"GO:0030554","adenyl nucleotide binding",0.112269336963805,1582,1.20016299886284,3.29736238313671e-14,4.17865742008416e-12,125476,761,770,1.01065812974904,0.0201458153352809,0.999998843801743
"GO:1901265","nucleoside phosphate binding",0.150806000893587,2065,1.16626258864215,5.79536418854332e-14,6.02552082303494e-12,124874,996,1012,1.00644296415047,0.0865969394597597,0.999998843801743
"GO:0000166","nucleotide binding",0.150025885642425,2055,1.16664987530172,6.06181771445335e-14,6.02552082303494e-12,124772,988,1004,1.00631413738983,0.092862988815651,0.999998843801743
"GO:0043169","cation binding",0.354139838289658,4545,1.0930852018175,6.23945339839338e-14,6.02552082303494e-12,133837,2042,2087,1.00056113827077,0.461825781452054,0.999998843801743
"GO:0032553","ribonucleotide binding",0.134113936633137,1855,1.17805323279534,6.48370246381091e-14,6.02552082303494e-12,129158,885,899,1.00668575028975,0.0947496088460207,0.999998843801743
"GO:0046872","metal ion binding",0.345732209082784,4443,1.09453936122749,7.53841433720481e-14,6.49102993577344e-12,132809,1998,2042,1.00057601556132,0.461304775485387,0.999998843801743
"GO:1901363","heterocyclic compound binding",0.159109080930437,2167,1.16000231557395,7.91589016557737e-14,6.49102993577344e-12,124914,1053,1071,1.00542398777693,0.123082827124248,0.999998843801743
"GO:0032555","purine ribonucleotide binding",0.133642664663227,1846,1.17647169354515,1.17683640610267e-13,9.11394416726176e-12,129287,877,891,1.00654276512862,0.101796918478388,0.999998843801743
"GO:0035639","purine ribonucleoside triphosphate binding",0.129803857063669,1797,1.17911290210104,1.34336985979644e-13,9.85609255029598e-12,128711,853,867,1.00609797737825,0.125475068517541,0.999998843801743
"GO:0032559","adenyl ribonucleotide binding",0.106924975561346,1507,1.20040834141681,1.43995926293883e-13,1.00365160626836e-11,126737,719,728,1.00996855708394,0.0338561442561405,0.999998843801743
"GO:0097367","carbohydrate derivative binding",0.172051902142892,2324,1.15046008972259,1.61426427780498e-13,1.07156400155245e-11,132268,1073,1089,1.0075861389911,0.0421860972248679,0.999998843801743
"GO:0005524","ATP binding",0.10349887409466,1460,1.20146781768415,2.92543766988729e-13,1.85366368719222e-11,126453,697,706,1.00957460858311,0.0439410673064948,0.999998843801743
"GO:0140110","transcription regulator activity",0.202359494036923,2693,1.13346386809747,3.99125177352744e-13,2.41904564012924e-11,139010,989,1004,1.00733267396614,0.0578246888461873,0.999998843801743
"GO:0030234","enzyme regulator activity",0.116246094562322,1610,1.17962078665923,3.02924352268974e-12,1.75948561276229e-10,124313,629,639,1.00660742491728,0.154520737839014,0.999998843801743
"GO:0043168","anion binding",0.176962167155592,2365,1.13827088844703,4.55491200312963e-12,2.53981893294508e-10,125754,1136,1155,1.00578855487946,0.0938972887559324,0.999998843801743
"GO:0003676","nucleic acid binding",0.318529750415737,4072,1.08881145170856,3.47710749082353e-11,1.86426455469538e-09,135954,1757,1790,1.00375812269667,0.135834961926583,0.999998843801743
"GO:0008134","transcription factor binding",0.0734327518920083,1043,1.20973269041682,2.88665535919108e-10,1.49036947063421e-08,126629,311,315,1.00962518962519,0.168192387917642,0.999998843801743
"GO:0140297","DNA-binding transcription factor binding",0.0624060172737191,897,1.22422399649073,6.999116841655e-10,3.48456031330967e-08,134604,258,262,1.00699834516628,0.306970727420446,0.999998843801743
"GO:0003712","transcription coregulator activity",0.0500775654181544,736,1.2517843548722,8.46755110472941e-10,4.07026422068717e-08,140623,270,274,1.00768209892297,0.270032911665258,0.999998843801743
