Tissue	h2_Category	OR	PValue	FDR	Test	Env
Caudate	Heritable	1.2134768635228617	0.009315207356656719	0.027945622069970158	Logit	Smoking
Caudate	Heritable	1.158969952322874	0.050442203661189934	0.050442203661189934	DMR	Smoking
Caudate	Heritable	1.1921959562641256	0.020933760013489386	0.03140064002023408	Both	Smoking
Caudate	Non-heritable	0.7580469304664068	0.00013334254433073402	0.00040002763299220207	Logit	Smoking
Caudate	Non-heritable	0.7830980452631628	0.0008512987239347671	0.0008512987239347671	DMR	Smoking
Caudate	Non-heritable	0.7676608846430243	0.00033402163719188996	0.000501032455787835	Both	Smoking
Caudate	Low prediction	1.1939575635648008	0.08662836883098489	0.08662836883098489	Logit	Smoking
Caudate	Low prediction	1.220442311874728	0.060604678779589055	0.08662836883098489	DMR	Smoking
Caudate	Low prediction	1.2038432103398051	0.08131183218184615	0.08662836883098489	Both	Smoking
