pheno_id	num_snps	boosting_iterations_performed	h2_unscaled	r_squared_cv	PopSize	LD_Decay
pheno_71	795	11	0.102217464546623	0.959554157545456	200	0.7
pheno_72	2563	13	0.363828868671286	0.98998805286817	200	0.7
pheno_73	1348	11	0.105025404283355	0.978393832350614	200	0.7
pheno_74	4146	14	0.071867196238146	0.999380588741881	200	0.7
pheno_75	1592	12	0.530148714782189	0.974470349331245	200	0.7
pheno_76	5703	11	0.0666476141613632	0.999727984469185	200	0.7
pheno_77	454	11	0.230321369387398	0.839881912587419	200	0.7
pheno_78	8067	11	0.19701506970981	0.999656670185471	200	0.7
pheno_79	1530	11	0.235378200683232	0.976175094453817	200	0.7
pheno_80	6277	11	0.074198353150358	0.999769917734396	200	0.7
pheno_81	5812	13	0.0774635241197891	0.999686672251221	200	0.7
pheno_82	4594	15	0.0890477974416745	0.999482149509923	200	0.7
pheno_83	754	11	0.553105743102242	0.916257984037049	200	0.7
pheno_84	8531	11	0.0735313799114853	0.999777636776219	200	0.7
pheno_85	4626	11	0.0670773155756419	0.999128126176686	200	0.7
pheno_86	1745	11	0.0837167075681443	0.994790197719203	200	0.7
pheno_87	2893	15	0.0966108153318247	0.997999517790277	200	0.7
pheno_88	92	12	0.0879190542131839	0.487215595668013	200	0.7
pheno_89	262	12	0.0794461355155111	0.707735896761272	200	0.7
pheno_90	2632	11	0.0826434300847614	0.998086498397903	200	0.7
pheno_91	2900	11	0.0752853884595155	0.998375610181048	200	0.7
pheno_92	3146	11	0.0854582751250548	0.997401367501067	200	0.7
pheno_93	3658	11	0.0799259104315162	0.999002851867582	200	0.7
pheno_94	453	11	0.0905964035594623	0.860909223044955	200	0.7
pheno_95	4775	12	0.422034625021664	0.998504315953333	200	0.7
pheno_96	1303	11	0.0994720290818355	0.985090319934731	200	0.7
pheno_97	2057	11	0.37858113868724	0.98527345930758	200	0.7
pheno_98	6766	18	0.0729626335524118	0.999820292034602	200	0.7
pheno_99	5421	11	0.0815349108009186	0.999755812299451	200	0.7
pheno_100	3640	18	0.0817573261150144	0.999174282269035	200	0.7
pheno_101	3997	12	0.095903424917154	0.997301360369952	200	0.7
pheno_102	5750	15	0.0734315490271248	0.999694058818502	200	0.7
pheno_103	2996	11	0.240236954459856	0.994323644066761	200	0.7
pheno_104	3314	11	0.0724962962455551	0.998973007993427	200	0.7
pheno_105	8813	11	0.0673431257368374	0.999939601093843	200	0.7
pheno_106	1496	19	0.39120439797937	0.976389851393142	200	0.7
pheno_107	6519	12	0.0700519685048476	0.999781043294036	200	0.7
pheno_108	1572	11	0.0844169104938741	0.990670107099545	200	0.7
pheno_109	3472	11	0.0931321454318989	0.996530986361985	200	0.7
pheno_110	972	11	0.0491795301621573	0.976908487853666	200	0.7
pheno_111	3286	13	0.0899720783930474	0.998443272246456	200	0.7
pheno_112	1684	11	0.102329063585357	0.991968944674323	200	0.7
pheno_113	476	11	0.117135552865902	0.899674965268198	200	0.7
pheno_114	2247	14	0.506957300357177	0.989527052388296	200	0.7
pheno_115	5463	11	0.0664921623896648	0.999718784250643	200	0.7
pheno_116	7668	13	0.0669935641805212	0.999878964088803	200	0.7
pheno_117	3226	18	0.0938280251565576	0.998742952259298	200	0.7
pheno_118	2140	12	0.413073231102839	0.990002928381334	200	0.7
pheno_119	902	12	0.37488012025622	0.937790785044386	200	0.7
pheno_120	6820	11	0.291825996616526	0.998831480920207	200	0.7
pheno_121	5383	17	0.0802303372315333	0.999435393153875	200	0.7
pheno_122	4271	14	0.079183789147081	0.999316116860671	200	0.7
pheno_123	9214	11	0.374777928310964	0.999635006781326	200	0.7
pheno_124	4331	11	0.0678638920970672	0.999334772430695	200	0.7
pheno_125	12711	11	0.0648484824668626	0.99997113243632	200	0.7
pheno_126	4318	20	0.0758863022530205	0.99933138266526	200	0.7
pheno_127	5396	15	0.0711754678077057	0.999712955634466	200	0.7
pheno_128	6466	14	0.0704491037055435	0.999677576212088	200	0.7
pheno_129	3089	11	0.0749331107330066	0.998549337016695	200	0.7
pheno_130	2895	11	0.0807233355738374	0.997193500589255	200	0.7
pheno_131	1363	11	0.115309683739313	0.988529912507424	200	0.7
pheno_132	3759	11	0.0724648367346251	0.998970546152426	200	0.7
pheno_133	3355	11	0.0799221054214405	0.998779355969652	200	0.7
pheno_134	3339	11	0.0774482292719197	0.998898709717038	200	0.7
pheno_135	2648	11	0.0848444136267997	0.997820163406875	200	0.7
pheno_136	5281	11	0.0725223925940776	0.999648855094941	200	0.7
pheno_137	2601	12	0.0850569510733572	0.996023068902975	200	0.7
pheno_138	6009	13	0.0729649287621819	0.999747830494455	200	0.7
pheno_139	6520	11	0.0691594114693213	0.999767104358564	200	0.7
pheno_140	4503	11	0.0706631165208222	0.99944800579737	200	0.7
pheno_141	1328	14	0.0552926632074013	0.982582373284095	200	0.7
pheno_142	2845	14	0.107503519138272	0.994724656790975	200	0.7
pheno_143	5408	23	0.35590872249563	0.99837791410883	200	0.7
pheno_144	1458	11	0.0933477941994643	0.987975686861847	200	0.7
pheno_145	5424	15	0.340439442002797	0.998827275980777	200	0.7
pheno_146	1978	15	0.401720680658028	0.984165062456857	200	0.7
pheno_147	3070	11	0.0769886628855385	0.998218339303683	200	0.7
pheno_148	3213	14	0.0852331835436882	0.998568977938047	200	0.7
pheno_149	4058	11	0.071758270631527	0.99908300464499	200	0.7
pheno_150	2443	11	0.166855543816771	0.992124005987623	200	0.7
pheno_151	3951	13	0.0848904474694291	0.999011955825603	200	0.7
pheno_152	5556	11	0.07230782033225	0.999711099708918	200	0.7
pheno_153	4415	13	0.0730118456413806	0.999378360571382	200	0.7
pheno_154	444	17	0.0427975497477959	0.880014124495015	200	0.7
pheno_155	4720	11	0.0938839706786007	0.998063439460886	200	0.7
pheno_156	854	11	0.10575241140969	0.944225760022171	200	0.7
pheno_157	2837	11	0.0621266447101957	0.998218583146358	200	0.7
pheno_158	1202	11	0.106012922861486	0.981132443550007	200	0.7
pheno_159	8006	11	0.0688946096768941	0.99988240075155	200	0.7
pheno_160	9972	11	0.0676779814066188	0.999929263232924	200	0.7
pheno_161	1456	20	0.0909001535104097	0.987988087494789	200	0.7
pheno_162	4557	11	0.0667478437356343	0.999543505072196	200	0.7
pheno_163	12735	11	0.0657324252553656	0.999969384639834	200	0.7
pheno_164	2049	11	0.0785228888912794	0.99465367033136	200	0.7
pheno_165	3287	11	0.0741225518082386	0.997996972021681	200	0.7
pheno_166	3996	13	0.0754003335396909	0.999072437567331	200	0.7
pheno_167	7070	13	0.0741119987015957	0.999811750935974	200	0.7
pheno_168	12558	11	0.0644971001605671	0.999965907300707	200	0.7
pheno_169	11683	11	0.0640085113528683	0.999960948558991	200	0.7
pheno_170	14505	11	0.0646594533905626	0.99997148011221	200	0.7
pheno_171	5555	22	0.0751382465083413	0.999758388855991	200	0.7
pheno_172	2211	13	0.0821756953520475	0.996422690204058	200	0.7
pheno_173	4822	13	0.082336014144954	0.999614014806251	200	0.7
pheno_174	3184	20	0.0898872582243105	0.998540340590468	200	0.7
pheno_175	9095	11	0.06698680795489	0.999926961621997	200	0.7
pheno_176	663	11	0.0735782246077896	0.940148216128605	200	0.7
pheno_177	5361	11	0.0682047062501414	0.999707074201161	200	0.7
pheno_178	5496	11	0.0736073147108421	0.999741996924272	200	0.7
pheno_179	1326	13	0.232659324656755	0.967457901943758	200	0.7
pheno_180	4838	13	0.0792768886570704	0.999618873317414	200	0.7
pheno_181	3829	15	0.0874181425502364	0.99905555877426	200	0.7
pheno_182	6245	11	0.0792010502229643	0.999801526799394	200	0.7
pheno_183	4498	11	0.34754752394771	0.997957191657999	200	0.7
pheno_184	3318	11	0.0751794817523643	0.99878682355851	200	0.7
pheno_185	1200	11	0.0995722228118628	0.985480087224086	200	0.7
pheno_186	256	11	0.134004460869422	0.783055248075563	200	0.7
pheno_187	1322	16	0.123779267237771	0.987487536067394	200	0.7
pheno_188	9431	11	0.0647031258435254	0.999924225025831	200	0.7
pheno_189	3165	12	0.0759422646728091	0.998740769596506	200	0.7
pheno_190	2029	11	0.114750702411499	0.985559113074834	200	0.7
pheno_191	941	11	0.0777403655553178	0.968341718208527	200	0.7
pheno_192	5831	11	0.0748281066660526	0.999710383910765	200	0.7
pheno_193	3354	11	0.0795957416874512	0.998526477315069	200	0.7
pheno_194	5103	11	0.080771175751807	0.999558696990702	200	0.7
pheno_195	3730	11	0.0712999678896077	0.999099229396442	200	0.7
pheno_196	1859	13	0.284826893925358	0.983627672774713	200	0.7
pheno_197	1361	14	0.090794888095555	0.987613584643697	200	0.7
pheno_198	1724	11	0.0993421472623026	0.994671732468174	200	0.7
pheno_199	708	11	0.0925034260785999	0.932463792657722	200	0.7
pheno_200	5591	11	0.0728392462272157	0.999630033297259	200	0.7
pheno_201	1140	11	0.0880487891880263	0.978736414155161	200	0.7
pheno_202	4775	13	0.0810909744840613	0.99961081840463	200	0.7
pheno_203	4020	11	0.0710204944088855	0.999007851086296	200	0.7
pheno_204	657	11	0.0726182772284153	0.934575394520166	200	0.7
pheno_205	3335	14	0.33033987882186	0.997305289746033	200	0.7
pheno_206	1207	11	0.0824523587525711	0.975969389790776	200	0.7
pheno_207	2068	16	0.420209579882697	0.985182015350226	200	0.7
pheno_208	1246	11	0.480797697294616	0.960669145705367	200	0.7
pheno_209	3050	14	0.100923770449371	0.996852295413647	200	0.7
pheno_210	1820	11	0.0830851047903219	0.99105241740019	200	0.7
pheno_211	3511	13	0.0809685584969325	0.999082283186312	200	0.7
pheno_212	802	11	0.0776504399424213	0.958134610640503	200	0.7
pheno_213	1737	11	0.100204696786409	0.99472237139128	200	0.7
pheno_214	4583	11	0.0681273514745081	0.999192224701703	200	0.7
pheno_215	1795	11	0.0711895347120129	0.994214332155577	200	0.7
pheno_216	1714	16	0.0745165296328313	0.992517351279422	200	0.7
pheno_217	5481	11	0.0681514431937746	0.999606894570716	200	0.7
pheno_218	6694	11	0.0701016358842384	0.99980494573232	200	0.7
pheno_219	4738	12	0.0652295381757964	0.999595330241365	200	0.7
pheno_220	3239	11	0.0764145636317864	0.998542344064569	200	0.7
pheno_221	2811	11	0.0884640233296506	0.997935859936571	200	0.7
pheno_222	5190	11	0.0649377697683919	0.999691232413844	200	0.7
pheno_223	9081	11	0.067010244580683	0.999918279453081	200	0.7
pheno_224	3357	11	0.0762182723316638	0.998699650849892	200	0.7
pheno_225	5052	26	0.0747954735153711	0.999615248107169	200	0.7
pheno_226	4769	18	0.0769260228137831	0.999603660182325	200	0.7
pheno_227	3147	11	0.0861139661161614	0.997660009883787	200	0.7
pheno_228	5732	11	0.0724052619205362	0.999731749346659	200	0.7
pheno_229	9586	11	0.0687009657014184	0.999938095088237	200	0.7
pheno_230	3650	12	0.076228793463412	0.999003916506972	200	0.7
pheno_231	6358	12	0.069929376832565	0.999832440537335	200	0.7
pheno_232	1155	11	0.130349570921634	0.983019403294237	200	0.7
pheno_233	9529	11	0.0898076741833017	0.999743232031794	200	0.7
pheno_234	904	11	0.0865885911291271	0.962541893547893	200	0.7
pheno_235	10512	11	0.0683134634684494	0.999929529545367	200	0.7
pheno_236	3791	16	0.0784453318806929	0.999114239244305	200	0.7
pheno_237	1085	11	0.126502443248526	0.981963070080838	200	0.7
pheno_238	1203	14	0.531723735217711	0.954725978937493	200	0.7
pheno_239	2997	11	0.0769712718103876	0.998357481645243	200	0.7
pheno_240	4137	12	0.258299727459885	0.998608313597552	200	0.7
pheno_241	6705	11	0.0713074979666407	0.999797191127141	200	0.7
pheno_242	1893	11	0.0665409327059644	0.992866903236653	200	0.7
pheno_243	614	11	0.0735064001286154	0.935183447121984	200	0.7
pheno_244	1508	11	0.337973237160918	0.973561184060081	200	0.7
pheno_245	4079	12	0.0926227369110089	0.998002676009084	200	0.7
pheno_246	3750	11	0.0715711063455602	0.998905498268187	200	0.7
pheno_247	2913	11	0.0776310119006101	0.998543815898745	200	0.7
pheno_248	1668	11	0.098762957588734	0.992739987510022	200	0.7
pheno_249	1972	11	0.0978065981839588	0.994108772909791	200	0.7
pheno_250	3607	15	0.0915161140204259	0.998154095962515	200	0.7
pheno_251	2078	15	0.0823863859912606	0.995679805708906	200	0.7
pheno_252	2603	16	0.309216728890455	0.993179378478815	200	0.7
pheno_253	3563	11	0.0738324063769961	0.999033700614951	200	0.7
pheno_254	3545	16	0.118167269462587	0.996369226865657	200	0.7
pheno_255	9235	12	0.0653432510678625	0.999933370602868	200	0.7
pheno_256	5077	16	0.073593805365216	0.999560591935591	200	0.7
pheno_257	2946	11	0.0805981738881904	0.997349502469349	200	0.7
pheno_258	6422	11	0.0716852842489114	0.999797709444786	200	0.7
pheno_259	3938	13	0.0727318195547297	0.999072597303051	200	0.7
pheno_260	3240	11	0.0840230735534614	0.998717209575752	200	0.7
pheno_261	718	11	0.14159519888783	0.951541061539791	200	0.7
pheno_262	2194	21	0.123175083416918	0.995801006589872	200	0.7
pheno_263	8079	15	0.0682948924494476	0.999900001919144	200	0.7
pheno_264	6979	11	0.267192660359688	0.999407644948115	200	0.7
pheno_265	8144	11	0.0695175463107908	0.999843394355577	200	0.7
pheno_266	3646	11	0.0753999695842062	0.998990626165587	200	0.7
pheno_267	6625	17	0.0700397055843094	0.999640206063805	200	0.7
pheno_268	5415	17	0.0731355552068578	0.999652427211383	200	0.7
pheno_269	2661	11	0.0812064265227278	0.997421678107118	200	0.7
pheno_270	3732	17	0.0839195265405359	0.99908793212398	200	0.7
pheno_271	6174	11	0.252518920147113	0.999083186625674	200	0.7
pheno_272	2956	11	0.0819261533156153	0.997028119143682	200	0.7
pheno_273	632	19	0.0628457266708559	0.930766931489799	200	0.7
pheno_274	6931	17	0.0714293833879155	0.999815631899792	200	0.7
pheno_275	5313	11	0.0669574752386499	0.999643206753301	200	0.7
pheno_276	4890	11	0.0688043422663146	0.999533005228285	200	0.7
pheno_277	6702	11	0.0731348632567746	0.999799514635749	200	0.7
pheno_278	3589	11	0.0704553189179476	0.998819422165708	200	0.7
pheno_279	9566	11	0.070774762117134	0.999935476170917	200	0.7
pheno_280	1876	11	0.09449046215139	0.994892021633525	200	0.7
pheno_281	5137	11	0.0633852882973393	0.999655492417061	200	0.7
pheno_282	1574	11	0.0905859021665104	0.988244454311965	200	0.7
pheno_283	4957	15	0.271129901870344	0.997988575031704	200	0.7
pheno_284	2942	11	0.0813387788944538	0.996204898675739	200	0.7
pheno_285	506	11	0.14852822392389	0.918294494420993	200	0.7
pheno_286	7629	11	0.0700832700623552	0.999874469464719	200	0.7
pheno_287	991	15	0.0950821112608049	0.9757857359488	200	0.7
pheno_288	2760	11	0.0817931711213735	0.997640412373284	200	0.7
pheno_289	2212	15	0.412473991212184	0.987888989546066	200	0.7
pheno_290	2737	11	0.088394109229351	0.997905117851865	200	0.7
pheno_291	1096	11	0.108322137570522	0.979209989139382	200	0.7
pheno_292	1890	16	0.0751318815956605	0.989641525841625	200	0.7
pheno_293	7052	11	0.0707140798723671	0.999713304386558	200	0.7
pheno_294	7622	11	0.0719176288837581	0.999668728680955	200	0.7
pheno_295	3905	12	0.212912136241849	0.99664936678783	200	0.7
pheno_296	6762	12	0.072315073887929	0.999539774021412	200	0.7
pheno_297	2112	11	0.0869095564446073	0.99609208069295	200	0.7
pheno_298	2448	11	0.0712140999396758	0.996256075885396	200	0.7
pheno_299	6809	11	0.0805388274544936	0.999543112276978	200	0.7
pheno_300	4338	14	0.0720203699896774	0.99940336189443	200	0.7
pheno_301	17198	11	0.0618149825982109	0.999974465348128	200	0.7
pheno_302	9201	11	0.06757811732076	0.999918041773141	200	0.7
pheno_303	3606	11	0.0807414563310783	0.998947369193368	200	0.7
pheno_304	7302	14	0.072764391278784	0.999856617973417	200	0.7
pheno_305	8800	11	0.0681939786855804	0.99989839601882	200	0.7
pheno_306	163	13	0.127989229387534	0.62248474922486	200	0.7
pheno_307	2097	11	0.089305796121486	0.992280932558596	200	0.7
pheno_308	88	11	0.127817250983454	0.468728696309791	200	0.7
pheno_309	3077	11	0.0789070508972299	0.998415425537527	200	0.7
pheno_310	5619	15	0.095552060263211	0.998792059679518	200	0.7
pheno_311	5649	12	0.0778704172420723	0.999646975802369	200	0.7
pheno_312	7240	14	0.0739324873276761	0.999825424699248	200	0.7
pheno_313	6486	11	0.0648867005204843	0.999836270316281	200	0.7
pheno_314	2331	13	0.094864289301189	0.997135609616424	200	0.7
pheno_315	1963	11	0.0929940011965791	0.995209581136299	200	0.7
pheno_316	2628	11	0.0650249299797214	0.997490944651064	200	0.7
pheno_317	7384	11	0.250539770552757	0.999388091935455	200	0.7
pheno_318	3517	11	0.0699766986021615	0.99897090773563	200	0.7
pheno_319	5228	11	0.075719920809507	0.999360896742527	200	0.7
pheno_320	899	11	0.108294284931175	0.954975814814905	200	0.7
pheno_321	3248	11	0.0776103213218623	0.998681294218476	200	0.7
pheno_322	2602	11	0.0835276595661966	0.997086179280394	200	0.7
pheno_323	7179	11	0.0697021922167766	0.999865716273772	200	0.7
pheno_324	210	12	0.5055448290943	0.734656481880376	200	0.7
pheno_325	6863	11	0.0714624208441396	0.999761380815269	200	0.7
pheno_326	3656	11	0.0744225214676839	0.999125557182133	200	0.7
pheno_327	948	11	0.0511857213935435	0.9705579839733	200	0.7
pheno_328	5240	13	0.0745878321478661	0.999662710048686	200	0.7
pheno_329	4363	11	0.0769406859252618	0.999437223257637	200	0.7
pheno_330	1660	11	0.0867159278260731	0.990940263296384	200	0.7
pheno_331	3466	11	0.0723538401553297	0.998804512006131	200	0.7
pheno_332	5136	24	0.0807578231342629	0.999533064440557	200	0.7
pheno_333	1693	11	0.0837862243814763	0.989711659683124	200	0.7
pheno_334	3699	17	0.0831072349095461	0.998907658298296	200	0.7
pheno_335	9726	11	0.072793576494659	0.999853862685672	200	0.7
pheno_336	4856	13	0.078999665034898	0.999038506534437	200	0.7
pheno_337	5358	16	0.489060873389765	0.998632764646324	200	0.7
pheno_338	4167	21	0.0848193040501524	0.998956884248901	200	0.7
pheno_339	3307	11	0.073328154854654	0.998606601257699	200	0.7
pheno_340	2984	16	0.456250942126665	0.993447410818577	200	0.7
pheno_341	6065	14	0.0672934022053326	0.999756865478736	200	0.7
pheno_342	7738	11	0.0710221407053676	0.999888134135718	200	0.7
pheno_343	6067	13	0.0804778874652627	0.999101887746641	200	0.7
pheno_344	2758	12	0.396004216022856	0.992210629855588	200	0.7
pheno_345	5948	15	0.0718688594087573	0.999686733609125	200	0.7
pheno_346	7572	11	0.0695842828572032	0.999855400636222	200	0.7
pheno_347	2955	11	0.0785043935778037	0.998423193491424	200	0.7
pheno_348	3543	11	0.0741322465049342	0.998953315553662	200	0.7
pheno_349	1515	19	0.119539861481579	0.990926403036853	200	0.7
pheno_350	2340	22	0.301248061458728	0.990680685170252	200	0.7
pheno_351	7163	14	0.0753386187659953	0.999810751210988	200	0.7
pheno_352	6681	11	0.0745186145627286	0.999827635603305	200	0.7
pheno_353	5626	11	0.0688158294109129	0.999711972846189	200	0.7
pheno_354	4768	17	0.0701286922373504	0.999630812133874	200	0.7
pheno_355	1726	12	0.0681628108190312	0.992935460200857	200	0.7
pheno_356	4615	16	0.07649761029932	0.999559397414393	200	0.7
pheno_357	4366	11	0.0739802674213112	0.999331661253493	200	0.7
pheno_358	7607	11	0.0738539807626685	0.999899483378349	200	0.7
pheno_359	2655	11	0.0817833572130838	0.997672964391466	200	0.7
pheno_360	2642	14	0.110563316295353	0.998061740308828	200	0.7
pheno_361	6231	11	0.0797544020872349	0.99951278410416	200	0.7
pheno_362	2034	15	0.0799565677578633	0.995634797397571	200	0.7
pheno_363	3749	11	0.0671419956392738	0.998948953387007	200	0.7
pheno_364	491	11	0.0669871571726225	0.904282308621232	200	0.7
pheno_365	5019	11	0.0758359340235998	0.999587676957865	200	0.7
pheno_366	6603	11	0.0846643990494712	0.99956045807326	200	0.7
pheno_367	6544	11	0.0678177955542374	0.99981876491525	200	0.7
pheno_368	7871	11	0.0731202307521321	0.999886890349905	200	0.7
pheno_369	2867	11	0.257256334547259	0.995644823823775	200	0.7
pheno_370	1835	17	0.119627527938844	0.990530197988146	200	0.7
pheno_371	974	11	0.371684402905119	0.935624734664483	200	0.7
pheno_372	1379	11	0.12282989838359	0.972013635850342	200	0.7
pheno_373	4155	11	0.0768975813078387	0.999250015325372	200	0.7
pheno_374	888	11	0.510621739775143	0.932689738030948	200	0.7
pheno_375	12768	11	0.0635234296534179	0.999966823507617	200	0.7
pheno_376	645	11	0.087979811727201	0.936960479978707	200	0.7
pheno_377	14386	11	0.0632614781025098	0.999965871316156	200	0.7
pheno_378	1103	19	0.0826277830416814	0.979097277509093	200	0.7
pheno_379	3741	11	0.0862266800685955	0.999097018918335	200	0.7
pheno_380	3740	11	0.436186645881195	0.996891194216915	200	0.7
pheno_381	4302	11	0.0655305520810343	0.999530117925558	200	0.7
pheno_382	3706	11	0.0759317937127555	0.999082466587763	200	0.7
pheno_383	816	12	0.0724551717212725	0.958070961361696	200	0.7
pheno_384	3039	11	0.0793357693403596	0.998420229315323	200	0.7
pheno_385	7957	15	0.0668976986461521	0.999890695284586	200	0.7
pheno_386	7915	11	0.0668006310303948	0.999885723338116	200	0.7
pheno_387	3493	11	0.0723521769017177	0.998976961840751	200	0.7
pheno_388	963	17	0.0626021483192261	0.96037535092144	200	0.7
pheno_389	5881	11	0.0772564991048812	0.999724415841622	200	0.7
pheno_390	1544	11	0.0621735052022973	0.991568961879821	200	0.7
pheno_391	10666	11	0.0724407678347252	0.999854837101684	200	0.7
pheno_392	8014	11	0.0736174141390919	0.999882262192432	200	0.7
pheno_393	2528	11	0.058830468792379	0.997010338436419	200	0.7
pheno_394	6089	11	0.0718922460551744	0.99980926835908	200	0.7
pheno_395	1590	11	0.0861096912085729	0.992667451790685	200	0.7
pheno_396	9116	12	0.0760576362994192	0.999831157427103	200	0.7
pheno_397	1565	14	0.0904519337280389	0.988900912458495	200	0.7
pheno_398	2190	12	0.0781596432589255	0.996762426934579	200	0.7
pheno_399	555	11	0.0842465481051921	0.912869577409934	200	0.7
pheno_400	2250	11	0.0861659942544684	0.996776216567268	200	0.7
pheno_401	3366	14	0.34384750577622	0.994530612057835	200	0.7
pheno_402	5330	11	0.0671291578352241	0.999647014279474	200	0.7
pheno_403	8075	11	0.0687226327929792	0.999896294512539	200	0.7
pheno_404	5785	11	0.0738051243093946	0.999744201601501	200	0.7
pheno_405	5379	14	0.0731188173243908	0.999661829136744	200	0.7
pheno_406	3248	11	0.0655380684805089	0.998896713414108	200	0.7
pheno_407	2551	20	0.404816241669836	0.990955195917872	200	0.7
pheno_408	2306	12	0.0804198450560258	0.996082279394079	200	0.7
pheno_409	425	11	0.590853932593528	0.82723600212582	200	0.7
pheno_410	7729	11	0.0688809713430276	0.999812986203243	200	0.7
pheno_411	1193	11	0.123946783958067	0.97110806956274	200	0.7
pheno_412	835	11	0.473132055263981	0.930529393523293	200	0.7
pheno_413	1733	11	0.591160295880654	0.969435439953526	200	0.7
pheno_414	2743	17	0.10119993276065	0.998142554846808	200	0.7
