pheno_id	num_snps	boosting_iterations_performed	h2_unscaled	r_squared_cv	PopSize	LD_Decay
pheno_42	6065	11	0.074621266588697	0.999537435184084	200	0.5
pheno_43	11393	11	0.0720061956721166	0.999947193483603	200	0.5
pheno_44	7288	14	0.329029257601329	0.999335237889425	200	0.5
pheno_45	5102	11	0.0749657872872316	0.999468894808928	200	0.5
pheno_46	6729	16	0.416640901370231	0.998670840941337	200	0.5
pheno_47	21886	11	0.311650347687486	0.999975201928242	200	0.5
pheno_48	12874	11	0.311757267513162	0.999835111939238	200	0.5
pheno_49	2365	11	0.118300002212394	0.991278531292162	200	0.5
pheno_50	5652	11	0.0699905134518759	0.999674102024983	200	0.5
pheno_51	18821	11	0.0645692966913671	0.999981055078852	200	0.5
pheno_52	1839	12	0.0795556559783582	0.905593176334002	200	0.5
pheno_53	5605	15	0.0799921334283993	0.999614067236556	200	0.5
pheno_54	1515	11	0.0272276648215058	0.886355812384547	200	0.5
pheno_55	16356	13	0.0673295727920772	0.999980249632385	200	0.5
pheno_56	21370	11	0.0630671673129544	0.999983821202961	200	0.5
pheno_57	7269	13	0.435861801063463	0.999043268615408	200	0.5
pheno_58	16427	11	0.06799482414163	0.999975049523591	200	0.5
pheno_59	13541	11	0.068045260356339	0.999969716408164	200	0.5
pheno_60	6775	12	0.0707788527269995	0.995258006719425	200	0.5
pheno_61	94	16	0.0522529312267885	0.468843232593309	200	0.5
pheno_62	11669	12	0.0696568647942018	0.999960312400216	200	0.5
pheno_63	11110	15	0.0655020665713828	0.999954168861534	200	0.5
pheno_64	2833	11	0.0611828899430813	0.996982627006087	200	0.5
pheno_65	11897	11	0.0685154816104633	0.999965234609942	200	0.5
pheno_66	1917	13	0.0850407381389036	0.992838336776245	200	0.5
pheno_67	246	14	0.0475038534635496	0.60070974299642	200	0.5
pheno_68	9150	11	0.0737392682483176	0.999900280999398	200	0.5
pheno_69	91	11	0.00248313237330667		200	0.5
pheno_70	10615	16	0.0678657899214052	0.999936911535108	200	0.5
pheno_71	1480	14	0.0435052124945448	0.948156409493415	200	0.5
pheno_72	4803	11	0.365699470292035	0.996729586605361	200	0.5
pheno_73	2534	11	0.0766786326581629	0.987604735626377	200	0.5
pheno_74	7711	12	0.0701917312981316	0.99987598116387	200	0.5
pheno_75	2937	16	0.512675435913711	0.9907010173923	200	0.5
pheno_76	10579	11	0.0665881640706281	0.999939304007321	200	0.5
pheno_77	863	11	0.217137692953632	0.920874185880315	200	0.5
pheno_78	15046	11	0.0855302335663696	0.999923957652498	200	0.5
pheno_79	2852	11	0.121971264229771	0.991422330556492	200	0.5
pheno_80	11572	11	0.0751499885626458	0.999947536272346	200	0.5
pheno_81	10712	12	0.068577470607916	0.999919374488556	200	0.5
pheno_82	8607	18	0.0751019515862155	0.999868829073823	200	0.5
pheno_83	1355	11	0.549751171743851	0.960302390536352	200	0.5
pheno_84	15784	11	0.400284594212518	0.999853479621727	200	0.5
pheno_85	8548	12	0.0665587123219645	0.999838686573121	200	0.5
pheno_86	3261	11	0.0739016824902483	0.998637095484363	200	0.5
pheno_87	5325	17	0.0859222717819441	0.993063695492986	200	0.5
pheno_88	165	11	0.0471433070891519	0.52287583181986	200	0.5
pheno_89	467	14	0.0129904393721163		200	0.5
pheno_90	4950	13	0.0782447782924966	0.999577260923659	200	0.5
pheno_91	5345	12	0.0802986891869814	0.999574543911087	200	0.5
pheno_92	5784	11	0.0770508089078846	0.999459595805684	200	0.5
pheno_93	6729	11	0.0695380876306304	0.999689734062512	200	0.5
pheno_94	829	11	0.0278114164435839	0.804645719478403	200	0.5
pheno_95	8805	11	0.484272457106381	0.999591458831273	200	0.5
pheno_96	2345	11	0.068403996130576	0.995971115757712	200	0.5
pheno_97	3771	15	0.373930789607502	0.995288903914192	200	0.5
pheno_98	12472	11	0.0689509442209756	0.999953609626832	200	0.5
pheno_99	10132	16	0.0719197452596028	0.999923343804984	200	0.5
pheno_100	6814	11	0.0643970342777736	0.999759602212358	200	0.5
pheno_101	7296	11	0.0932895079351112	0.99944053034385	200	0.5
pheno_102	10659	13	0.0719187004209646	0.99995110157048	200	0.5
pheno_103	5595	19	0.279185848711793	0.996256429136688	200	0.5
pheno_104	6151	11	0.0682442044546955	0.999683247116637	200	0.5
pheno_105	16404	11	0.0672264246699222	0.999980340704888	200	0.5
pheno_106	2807	11	0.350225987902682	0.991711880145119	200	0.5
pheno_107	11966	11	0.0644759535055049	0.999958471664984	200	0.5
pheno_108	2866	12	0.0963854760346776	0.997453022513962	200	0.5
pheno_109	6459	11	0.083846658729045	0.998916903395694	200	0.5
pheno_110	1826	16	0.0769889653203733	0.893073858859673	200	0.5
pheno_111	6154	19	0.0819236579173242	0.973632089918082	200	0.5
pheno_112	3119	11	0.0822329413390043	0.994927059130035	200	0.5
pheno_113	906	11	0.0215318450070256	0.909586778014303	200	0.5
pheno_114	4180	13	0.478840170345068	0.996377932918801	200	0.5
pheno_115	10146	11	0.0733297663675851	0.999922236836374	200	0.5
pheno_116	14204	11	0.0693304458395928	0.999974728582344	200	0.5
pheno_117	5920	13	0.0742306679226374	0.999729761574927	200	0.5
pheno_118	3992	28	0.420432393063305	0.99676635955696	200	0.5
pheno_119	1667	11	0.390411724511894	0.972515966902663	200	0.5
pheno_120	12519	11	0.375351072980834	0.999778499832289	200	0.5
pheno_121	9981	12	0.0773210891408787	0.999897984426246	200	0.5
pheno_122	7924	11	0.0737992041906299	0.999866573769434	200	0.5
pheno_123	17147	11	0.379056089770811	0.999905998415837	200	0.5
pheno_124	8096	15	0.0728704214055451	0.999862742370932	200	0.5
pheno_125	23786	11	0.0621313834730996	0.999987024691263	200	0.5
pheno_126	8067	11	0.0642629133325503	0.999872616188326	200	0.5
pheno_127	10045	14	0.0707163836167003	0.999930204934477	200	0.5
pheno_128	12009	11	0.0650658694949311	0.999936798747945	200	0.5
pheno_129	5681	15	0.0725425224981709	0.999680434890466	200	0.5
pheno_130	5435	19	0.0871082479230076	0.993640836978505	200	0.5
pheno_131	2530	12	0.0785374477142166	0.990638656138253	200	0.5
pheno_132	7045	11	0.0672335549921968	0.999724687458663	200	0.5
pheno_133	6230	11	0.0688462804201091	0.999728220056105	200	0.5
pheno_134	6232	17	0.078449596524989	0.999728646868609	200	0.5
pheno_135	4879	11	0.0595393516382456	0.99925785463893	200	0.5
pheno_136	9814	11	0.0755802545401302	0.999899722170993	200	0.5
pheno_137	4817	11	0.0796043432246607	0.998715856912934	200	0.5
pheno_138	11297	11	0.0700136887532333	0.999949158973224	200	0.5
pheno_139	12129	11	0.0742436609609821	0.999946831884379	200	0.5
pheno_140	8303	20	0.0713357692873107	0.999871617499449	200	0.5
pheno_141	2457	16	0.0380737938067048		200	0.5
pheno_142	5255	11	0.0829404213043318	0.998654222977408	200	0.5
pheno_143	10065	13	0.321709951698252	0.999641195382923	200	0.5
pheno_144	2735	11	0.095320900544491	0.996933025772318	200	0.5
pheno_145	10019	11	0.365261032484807	0.999746987785879	200	0.5
pheno_146	3678	12	0.385943062646421	0.993888265353647	200	0.5
pheno_147	5746	11	0.0697539624368149	0.999719303026097	200	0.5
pheno_148	5985	11	0.0686401324452804	0.999668077728493	200	0.5
pheno_149	7544	11	0.0698835812340954	0.999784909096948	200	0.5
pheno_150	4574	19	0.249708114857659	0.997720921136339	200	0.5
pheno_151	7318	19	0.0761224615908802	0.999264384043143	200	0.5
pheno_152	10341	14	0.0759714006076013	0.999919685015384	200	0.5
pheno_153	8197	11	0.0635682728357982	0.999908249632484	200	0.5
pheno_154	841	11	0.0115799754380029		200	0.5
pheno_155	8764	16	0.0916205541801664	0.999561100306833	200	0.5
pheno_156	1604	15	0.0840146423457805	0.930923765095983	200	0.5
pheno_157	5311	18	0.0798982126960308	0.9994395524472	200	0.5
pheno_158	2212	19	0.133611440088033	0.910148934724698	200	0.5
pheno_159	14913	11	0.0663676525029449	0.999972453101217	200	0.5
pheno_160	18567	11	0.0665125246333511	0.999983313194608	200	0.5
pheno_161	2702	11	0.064970050848323	0.964223488971407	200	0.5
pheno_162	8445	14	0.0745279606426697	0.999903073144365	200	0.5
pheno_163	23761	11	0.0621232709932455	0.999987329351008	200	0.5
pheno_164	3860	23	0.10213852206074	0.99149471080536	200	0.5
pheno_165	6159	11	0.0695295680322179	0.999594024997243	200	0.5
pheno_166	7405	11	0.0705333157628632	0.999817217997828	200	0.5
pheno_167	13034	11	0.0711583592279218	0.999957147778896	200	0.5
pheno_168	23381	11	0.0602055617651784	0.999985249983737	200	0.5
pheno_169	21624	11	0.062863655596041	0.999986484854594	200	0.5
pheno_170	27024	11	0.0639320125466958	0.999986556693655	200	0.5
pheno_171	10324	11	0.0751513386521116	0.999940768265944	200	0.5
pheno_172	4107	11	0.081365558927521	0.982272912373753	200	0.5
pheno_173	8896	14	0.0765625437431117	0.999326571346137	200	0.5
pheno_174	5866	18	0.0881432922853102	0.999689732675647	200	0.5
pheno_175	16921	11	0.0633694593896833	0.999981498495426	200	0.5
pheno_176	1228	17	0.0809905013721278	0.975426667147286	200	0.5
pheno_177	9938	12	0.0736068426238856	0.999932578147697	200	0.5
pheno_178	10110	15	0.072765534350885	0.999929551326535	200	0.5
pheno_179	2484	13	0.234004848961083	0.974931615048965	200	0.5
pheno_180	8905	19	0.0773608162965213	0.990488441865168	200	0.5
pheno_181	7115	15	0.0775558354125571	0.999791134118143	200	0.5
pheno_182	11587	13	0.0689575249474439	0.999917551223914	200	0.5
pheno_183	8355	11	0.212271400042924	0.999361317639624	200	0.5
pheno_184	6183	11	0.0693766445810553	0.999711804720155	200	0.5
pheno_185	2223	15	0.092297830806626	0.990246986907093	200	0.5
pheno_186	474	17	0.0267626616846558	0.681978244146345	200	0.5
pheno_187	2446	13	0.0742542667219798	0.962423418251669	200	0.5
pheno_188	17471	11	0.0669833373874728	0.999983307498961	200	0.5
pheno_189	5882	11	0.0704511974060802	0.999687916377638	200	0.5
pheno_190	3777	12	0.229906408260889	0.961020721278983	200	0.5
pheno_191	1744	11	0.086433776893295	0.937211497196561	200	0.5
pheno_192	10808	11	0.0743744732831893	0.999945299816012	200	0.5
pheno_193	6244	20	0.0846414973581207	0.999390102308455	200	0.5
pheno_194	9496	16	0.0702971593213065	0.999905105791204	200	0.5
pheno_195	6994	12	0.0678424373434631	0.999830611676871	200	0.5
pheno_196	3481	11	0.115710159328811	0.994432835455647	200	0.5
pheno_197	2524	11	0.0586097549047514	0.977600130596029	200	0.5
pheno_198	3204	13	0.0838555624836063	0.998502665487849	200	0.5
pheno_199	1325	16	0.0621812787813351	0.896258664216415	200	0.5
pheno_200	10367	11	0.0756357421737721	0.99988857009181	200	0.5
pheno_201	2073	30	0.16147815597411	0.951865236615473	200	0.5
pheno_202	8819	15	0.0742372152889857	0.999913551542862	200	0.5
pheno_203	7445	15	0.0775963724450845	0.999784871360906	200	0.5
pheno_204	1190	12	0.0237553824767939		200	0.5
pheno_205	6171	12	0.295058886509716	0.999011288638744	200	0.5
pheno_206	2191	11	0.0684384441201675	0.970787559306893	200	0.5
pheno_207	3886	14	0.427150468745528	0.995102579222569	200	0.5
pheno_208	2284	15	0.473499643890749	0.983182207634191	200	0.5
pheno_209	5680	11	0.108412983615255	0.998790380744553	200	0.5
pheno_210	3352	11	0.0895180052361506	0.960100232044366	200	0.5
pheno_211	6478	12	0.0789425214304311	0.99969988885577	200	0.5
pheno_212	1494	11	0.0794241423822326	0.970323310206758	200	0.5
pheno_213	3214	11	0.100172945875003	0.998083275644663	200	0.5
pheno_214	8566	13	0.0779714295058789	0.999885961603359	200	0.5
pheno_215	3319	11	0.090406942656822	0.990406538961432	200	0.5
pheno_216	3235	14	0.0871211369352981	0.993929532613584	200	0.5
pheno_217	10166	16	0.0685796688373414	0.999920653878332	200	0.5
pheno_218	12455	11	0.0711721617537694	0.999954448498076	200	0.5
pheno_219	8849	11	0.07228901374049	0.999904785669157	200	0.5
pheno_220	6031	16	0.0859850395820869	0.999704117621204	200	0.5
pheno_221	5199	20	0.0837789798488501	0.999388746524998	200	0.5
pheno_222	9583	11	0.0724955018895851	0.999926077347226	200	0.5
pheno_223	16783	11	0.0671698537655922	0.999978441795872	200	0.5
pheno_224	6253	11	0.0698398507206494	0.965588155083962	200	0.5
pheno_225	9408	18	0.0707727327501828	0.99992973143733	200	0.5
pheno_226	8847	16	0.0681045590586601	0.999902293927796	200	0.5
pheno_227	5804	12	0.0830118548626432	0.999539326220166	200	0.5
pheno_228	10615	14	0.0692514449766	0.999942934487366	200	0.5
pheno_229	17743	11	0.0649985231885023	0.999982582490233	200	0.5
pheno_230	6820	11	0.0685858159393557	0.999788723424317	200	0.5
pheno_231	11781	11	0.0750076857563064	0.999951128290837	200	0.5
pheno_232	2159	16	0.111095620900246	0.974495037442116	200	0.5
pheno_233	17661	11	0.0824060000349461	0.999947161460692	200	0.5
pheno_234	1664	11	0.0912610717887563	0.991315870633832	200	0.5
pheno_235	19472	11	0.0633268240175633	0.999982917500671	200	0.5
pheno_236	6961	23	0.076719002329912	0.999831961136653	200	0.5
pheno_237	2070	11	0.114945557892312	0.991240457269503	200	0.5
pheno_238	2235	11	0.539628505675781	0.98252747058411	200	0.5
pheno_239	5587	11	0.0762154127121184	0.99760829190995	200	0.5
pheno_240	7589	11	0.294030367841062	0.999612942279547	200	0.5
pheno_241	12502	11	0.0696903967479362	0.999959111099134	200	0.5
pheno_242	3458	11	0.0884554438044406	0.99866754231442	200	0.5
pheno_243	1130	11	0.0327104230232167	0.883767185982059	200	0.5
pheno_244	2818	11	0.120178836732415	0.991429081346352	200	0.5
pheno_245	7597	13	0.10993542469568	0.999494078096271	200	0.5
pheno_246	6912	11	0.0678324496389884	0.999151002700225	200	0.5
pheno_247	5385	16	0.092798739417983	0.999518297499433	200	0.5
pheno_248	3144	14	0.0854122989612446	0.998225389834098	200	0.5
pheno_249	3694	11	0.075124252142387	0.958103503581397	200	0.5
pheno_250	6687	23	0.0888586529235788	0.999455306479086	200	0.5
pheno_251	3896	11	0.0743529289889275	0.999207772441653	200	0.5
pheno_252	4812	17	0.315865615649226	0.99797457869611	200	0.5
pheno_253	6614	11	0.0708515102972842	0.99977695947131	200	0.5
pheno_254	6523	12	0.0955387580664527	0.999183794572721	200	0.5
pheno_255	17137	12	0.0640069240010194	0.999979084251357	200	0.5
pheno_256	9460	11	0.0655665808588745	0.999709312799844	200	0.5
pheno_257	5486	11	0.0767663696337005	0.999298750308255	200	0.5
pheno_258	11954	11	0.0686148607727453	0.999941975701356	200	0.5
pheno_259	7270	11	0.0635383257144295	0.999802482313092	200	0.5
pheno_260	5971	11	0.0758665051395198	0.99968546440686	200	0.5
pheno_261	1316	11	0.102316176036516	0.986492414481078	200	0.5
pheno_262	4057	20	0.104548153706191	0.995756510881518	200	0.5
pheno_263	14990	11	0.0675452352570905	0.999978376092994	200	0.5
pheno_264	12953	11	0.277451022368799	0.999882903712853	200	0.5
pheno_265	15159	11	0.0694089084832355	0.999975332386563	200	0.5
pheno_266	6786	13	0.0739837375430058	0.99973671895656	200	0.5
pheno_267	12268	11	0.0694185476875557	0.99992300675696	200	0.5
pheno_268	10136	12	0.0641192640550637	0.999948646664393	200	0.5
pheno_269	4852	11	0.0776902448666508	0.999470504196566	200	0.5
pheno_270	6901	18	0.077392418734652	0.999750925764757	200	0.5
pheno_271	11546	11	0.32976120447932	0.999749829110444	200	0.5
pheno_272	5489	11	0.0766849078948871	0.999340674714499	200	0.5
pheno_273	1188	14	0.0354169785871091	0.96176919596573	200	0.5
pheno_274	12797	11	0.0687853549226552	0.999970378766936	200	0.5
pheno_275	9920	17	0.0671309741372618	0.999924475496317	200	0.5
pheno_276	9082	15	0.073447346219353	0.999918764492319	200	0.5
pheno_277	12322	16	0.0671349865754988	0.999950180897144	200	0.5
pheno_278	6679	11	0.0690238666219162	0.999754827088964	200	0.5
pheno_279	17784	11	0.0652778289847572	0.999983001490341	200	0.5
pheno_280	3494	20	0.0871062117122752	0.99871689108285	200	0.5
pheno_281	9681	18	0.0765005024304467	0.999921745406606	200	0.5
pheno_282	2925	11	0.0850082446190904	0.997066592647224	200	0.5
pheno_283	9178	11	0.344448882297166	0.999608639592754	200	0.5
pheno_284	5431	11	0.0811978841335529	0.997763247047733	200	0.5
pheno_285	906	12	0.0993028510883992	0.967841157934029	200	0.5
pheno_286	14154	11	0.0705477216806876	0.999979828263849	200	0.5
pheno_287	1853	24	0.0842423716927728	0.971120752402954	200	0.5
pheno_288	5142	18	0.0872899643429027	0.999472846916935	200	0.5
pheno_289	4111	16	0.389336485391403	0.995943893832061	200	0.5
pheno_290	5151	13	0.09287265918272	0.996672034152432	200	0.5
pheno_291	1992	11	0.0939678771793331	0.957984778441729	200	0.5
pheno_292	3523	23	0.0930104789331089	0.998161704573829	200	0.5
pheno_293	13197	11	0.0665074165598371	0.99995988972517	200	0.5
pheno_294	14112	11	0.0736679975837314	0.999926241504288	200	0.5
pheno_295	7216	11	0.0938144231875837	0.999090397862419	200	0.5
pheno_296	12569	11	0.0834526216659652	0.999882251465237	200	0.5
pheno_297	3921	21	0.0826155723488902	0.998879686857944	200	0.5
pheno_298	4560	11	0.0784873781025376	0.980169874718123	200	0.5
pheno_299	12606	11	0.0754350186935999	0.999882960707377	200	0.5
pheno_300	7964	15	0.0663734205578555	0.999848279678818	200	0.5
pheno_301	31895	11	0.0583100042963155	0.999987314226462	200	0.5
pheno_302	17004	11	0.0635582366732497	0.999979250915501	200	0.5
pheno_303	6651	11	0.0702269619328983	0.999816549315832	200	0.5
pheno_304	13440	11	0.0658979335570938	0.999970531663918	200	0.5
pheno_305	16286	13	0.0647264528567125	0.999975505331842	200	0.5
pheno_306	305	11	0.0283434216033205	0.674203583802573	200	0.5
pheno_307	3881	11	0.0802634387944434	0.998172610213113	200	0.5
pheno_308	171	20	0.0503930644476788	0.515835883081722	200	0.5
pheno_309	5744	11	0.074067674589829	0.97668816218272	200	0.5
pheno_310	10388	13	0.0898597921814996	0.999734495265707	200	0.5
pheno_311	10562	16	0.0695172552744225	0.999905608068959	200	0.5
pheno_312	13450	11	0.0678933163485518	0.999967775289091	200	0.5
pheno_313	12095	11	0.0724342521738786	0.999958538117675	200	0.5
pheno_314	4357	13	0.0751151908423992	0.999147459839159	200	0.5
pheno_315	3671	14	0.10976865020293	0.998900303461859	200	0.5
pheno_316	4908	11	0.0660476540984843	0.999422734675831	200	0.5
pheno_317	13747	11	0.29184100485959	0.999844427967756	200	0.5
pheno_318	6500	13	0.0775875774352059	0.999545198311655	200	0.5
pheno_319	9712	11	0.0734926284358926	0.999877173970935	200	0.5
pheno_320	1668	11	0.0627296372249986	0.943926580866058	200	0.5
pheno_321	6012	11	0.0751455824698385	0.999636245295604	200	0.5
pheno_322	4842	16	0.0757251153161244	0.999382139409836	200	0.5
pheno_323	13439	11	0.0748404427157647	0.999959213196485	200	0.5
pheno_324	374	11	0.497106513550392	0.783859800213305	200	0.5
pheno_325	12831	11	0.071161891480772	0.999950062509292	200	0.5
pheno_326	6772	11	0.0749878859437423	0.999799971574844	200	0.5
pheno_327	1722	11	0.0456096108381124	0.948812738373359	200	0.5
pheno_328	9745	21	0.0703017882119362	0.999944278761671	200	0.5
pheno_329	8053	20	0.0718661139281018	0.999881030895497	200	0.5
pheno_330	3119	14	0.0717959192166366	0.985193054518233	200	0.5
pheno_331	6439	14	0.0774332405603505	0.992355689846728	200	0.5
pheno_332	9603	18	0.0734964341360558	0.999629784837589	200	0.5
pheno_333	3162	11	0.0889388865774101	0.997466035605573	200	0.5
pheno_334	6939	17	0.0772448870193327	0.999784088505349	200	0.5
pheno_335	18059	11	0.0723088125884118	0.999961336044382	200	0.5
pheno_336	9038	16	0.0783844900704826	0.999784473693036	200	0.5
pheno_337	9847	20	0.41617777962633	0.999692394417177	200	0.5
pheno_338	7708	17	0.079082694112614	0.999772761475754	200	0.5
pheno_339	6162	23	0.0770770416093301	0.999630413561893	200	0.5
pheno_340	5515	12	0.401081098420185	0.988820152724	200	0.5
pheno_341	11223	15	0.0696480441579183	0.999941019697056	200	0.5
pheno_342	14411	11	0.0675316348148412	0.999969209944845	200	0.5
pheno_343	11258	11	0.0783754534597543	0.999844316032629	200	0.5
pheno_344	5117	16	0.38920287121211	0.997464776470606	200	0.5
pheno_345	11064	16	0.0722300263462141	0.999934603275885	200	0.5
pheno_346	13993	11	0.0700486488790874	0.999975346844835	200	0.5
pheno_347	5508	16	0.0922644098564755	0.999598376518317	200	0.5
pheno_348	6672	11	0.0725126327844371	0.999755307079355	200	0.5
pheno_349	2854	11	0.0936777181729703	0.99737885017462	200	0.5
pheno_350	4382	17	0.305417045428007	0.997456780966676	200	0.5
pheno_351	13301	11	0.0668073731623843	0.99996906025649	200	0.5
pheno_352	12427	11	0.0723768107253171	0.999963203583922	200	0.5
pheno_353	10434	12	0.075134121426029	0.99993103573434	200	0.5
pheno_354	8913	12	0.0739809366442397	0.988573591173534	200	0.5
pheno_355	3243	11	0.0909336702582219	0.969716909882127	200	0.5
pheno_356	8562	21	0.0712332978490234	0.999892558691639	200	0.5
pheno_357	8094	15	0.0766573827245438	0.999868228068387	200	0.5
pheno_358	14190	14	0.0698239265452601	0.999973711725028	200	0.5
pheno_359	5014	11	0.078987955895282	0.99801377002513	200	0.5
pheno_360	4857	11	0.0734831206361007	0.999533678830983	200	0.5
pheno_361	11619	13	0.214512087208546	0.999860149578969	200	0.5
pheno_362	3795	17	0.105030018123128	0.996328961613475	200	0.5
pheno_363	7043	11	0.0803647281013127	0.999813626834312	200	0.5
pheno_364	871	11	0.038683626007512	0.927275705250293	200	0.5
pheno_365	9311	11	0.0727395020700038	0.999853922799285	200	0.5
pheno_366	12375	11	0.080849860333686	0.99990553486172	200	0.5
pheno_367	12168	11	0.070307546690856	0.999956554768358	200	0.5
pheno_368	14650	11	0.0667186540618217	0.999974567670891	200	0.5
pheno_369	5316	12	0.282007509027773	0.998826253008513	200	0.5
pheno_370	3385	11	0.0961335342817798	0.997258721241248	200	0.5
pheno_371	1814	13	0.408943906041671	0.973567808826157	200	0.5
pheno_372	2573	11	0.241806240107037	0.991434581903033	200	0.5
pheno_373	7711	12	0.073438134845497	0.99982383046812	200	0.5
pheno_374	1649	16	0.535018325997642	0.964685284629784	200	0.5
pheno_375	23741	11	0.0620533110606333	0.999984656213467	200	0.5
pheno_376	1198	15	0.0744374486938365	0.945883946424333	200	0.5
pheno_377	26879	11	0.0609837904546182	0.999987299701912	200	0.5
pheno_378	2031	17	0.068087360789223	0.915409051205213	200	0.5
pheno_379	7005	11	0.0678418054919711	0.999746425688867	200	0.5
pheno_380	6940	19	0.515964623665571	0.999158526711572	200	0.5
pheno_381	8029	14	0.0742510142362545	0.999867867810247	200	0.5
pheno_382	6897	15	0.0847094133836699	0.999807601910166	200	0.5
pheno_383	1537	17	0.0404712842673226	0.876572143371002	200	0.5
pheno_384	5637	18	0.0933459999673466	0.999718736572197	200	0.5
pheno_385	14708	11	0.0689575524005655	0.999975126019815	200	0.5
pheno_386	14645	11	0.0645671544846335	0.999973888322619	200	0.5
pheno_387	6492	11	0.0744085288123921	0.999749255426829	200	0.5
pheno_388	1788	11	0.0144324376890585	0.910833457450441	200	0.5
pheno_389	10845	12	0.074673772358501	0.999934207574897	200	0.5
pheno_390	2902	11	0.079415095363141	0.998175549941495	200	0.5
pheno_391	19739	11	0.0649334410798652	0.999973241446201	200	0.5
pheno_392	14927	11	0.0666674128121378	0.999974231042957	200	0.5
pheno_393	4719	14	0.0694341759122195	0.969759404500365	200	0.5
pheno_394	11301	12	0.0696116376257363	0.999951800176369	200	0.5
pheno_395	2965	11	0.0884145928258256	0.998222033307927	200	0.5
pheno_396	16846	11	0.0694691035517995	0.999960325031394	200	0.5
pheno_397	2949	15	0.111173510532805	0.987767065906136	200	0.5
pheno_398	4095	20	0.0780530811432676	0.997512000068394	200	0.5
pheno_399	1028	11	0.00469848627505108	0.901214268636971	200	0.5
pheno_400	4213	15	0.084374588307967	0.985736632393491	200	0.5
pheno_401	6258	11	0.288449104789786	0.975375099227192	200	0.5
pheno_402	9878	11	0.0695657489758194	0.99992775871382	200	0.5
pheno_403	15039	11	0.0686466058517124	0.99998092807946	200	0.5
pheno_404	10786	11	0.071453790623867	0.999952097022289	200	0.5
pheno_405	9919	20	0.0696925463581024	0.999925266819678	200	0.5
pheno_406	6018	16	0.0872896331035159	0.999687563920443	200	0.5
pheno_407	4760	17	0.355615749421242	0.997711873820772	200	0.5
pheno_408	4335	11	0.0761374823231238	0.999232625090834	200	0.5
pheno_409	776	11	0.591275562429698	0.922579110167988	200	0.5
pheno_410	14230	11	0.0646204325513166	0.999968429491527	200	0.5
pheno_411	2191	15	0.127119565434256	0.988972748898133	200	0.5
pheno_412	1577	11	0.480336724051055	0.964763065035553	200	0.5
pheno_413	3225	21	0.604182294103397	0.991074136227065	200	0.5
pheno_414	5069	11	0.0700100275538426	0.999521079316568	200	0.5
