"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0008152","metabolic process",0.766133657577207,7549,1.02746320037448,4.63891428159613e-07,0.00299766640876742,132059,4274,4407,1.00646048467336,0.00042893306595837,0.379532015829477
"GO:0044238","primary metabolic process",0.715517727103599,7062,1.02917376772635,2.64955154283264e-06,0.00672107827292967,132792,3837,3959,1.00579983156798,0.00391824587263578,0.676495264981014
"GO:0043170","macromolecule metabolic process",0.681605671610057,6742,1.03142331790653,3.12027774973522e-06,0.00672107827292967,136704,3520,3631,1.00605488850967,0.00536580487380811,0.759442443565221
"GO:0071840","cellular component organization or biogenesis",0.576758225694998,5732,1.03631975594471,1.65640898042163e-05,0.0260977547961603,137699,2805,2896,1.00517011777618,0.0383121229884645,0.999997703383208
"GO:0005975","carbohydrate metabolic process",0.0474160155211822,543,1.19414252941134,2.01932488363976e-05,0.0260977547961603,142960,214,220,1.00947682623737,0.30412350837033,0.999997703383208
"GO:1901136","carbohydrate derivative catabolic process",0.0220131026417903,272,1.2884543564554,2.69296614417991e-05,0.0270879215526177,162520,88,91,1.00356739015896,0.575865154683757,0.999997703383208
"GO:0046434","organophosphate catabolic process",0.0240721841279966,294,1.27354186656102,2.93431524092114e-05,0.0270879215526177,149054,99,101,1.01722981750023,0.282147260170854,0.999997703383208
"GO:0051052","regulation of DNA metabolic process",0.0390833466220167,450,1.20061056936803,6.47031244012108e-05,0.0452382744080281,129035,189,194,1.01103300980224,0.284649769112652,0.999997703383208
"GO:0016043","cellular component organization",0.569497289108595,5646,1.03378590256639,7.17690877054533e-05,0.0452382744080281,137906,2752,2839,1.00597757153722,0.0212908422219121,0.999997703383208
"GO:0072523","purine-containing compound catabolic process",0.0163319247328975,206,1.31525888241949,8.12215089592838e-05,0.0452382744080281,181473,61,63,1.00483452070209,0.596045685411586,0.999997703383208
"GO:0006195","purine nucleotide catabolic process",0.0155683569871897,197,1.31948615438608,9.69448994534439e-05,0.0452382744080281,186460,57,58,1.01988715767134,0.370332504825077,0.999997703383208
"GO:0006090","pyruvate metabolic process",0.0142127783979163,182,1.33528446433551,9.75820239166314e-05,0.0452382744080281,182217,51,52,1.01782260876917,0.43014851439397,0.999997703383208
"GO:0044237","cellular metabolic process",0.692490565034816,6808,1.02514920503823,0.000106413351684598,0.0452382744080281,134464,3600,3713,1.00619652393334,0.00379932347271705,0.676495264981014
"GO:0009261","ribonucleotide catabolic process",0.0154441077977994,195,1.31659796628199,0.000117009814005087,0.0452382744080281,187838,56,57,1.01957324965112,0.379835681650617,0.999997703383208
"GO:0042113","B cell activation",0.0262745176207941,312,1.23822975316769,0.000117894836634491,0.0452382744080281,167575,119,121,1.02062652780159,0.177030098803143,0.999997703383208
"GO:0006109","regulation of carbohydrate metabolic process",0.0211627597937596,257,1.26631634804366,0.000124893438769869,0.0452382744080281,189034,83,85,1.01336156388644,0.396651785851353,0.999997703383208
"GO:0009154","purine ribonucleotide catabolic process",0.0152902248445224,193,1.31620892097725,0.000128156433397253,0.0452382744080281,187568,54,55,1.0189111890994,0.399400806225061,0.999997703383208
"GO:0031667","response to nutrient levels",0.0460569818742359,519,1.17504169019761,0.000129608556866945,0.0452382744080281,141834,224,228,1.01957324965112,0.076690830142524,0.999997703383208
"GO:0048659","smooth muscle cell proliferation",0.0144847977462393,184,1.32460619053356,0.000133012567897328,0.0452382744080281,192356,69,70,1.02295448746884,0.270400693482845,0.999997703383208
"GO:1901292","nucleoside phosphate catabolic process",0.0192652686971775,236,1.27737474423425,0.000142238944993212,0.0459574031273067,165793,72,73,1.02356375160671,0.249282623215176,0.999997703383208
"GO:0006259","DNA metabolic process",0.0815001594642003,880,1.12591500371851,0.000163176956548661,0.0500710333903033,128216,385,399,1.00136658447878,0.512492299825203,0.999997703383208
