"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway",0.00272617339074045,32,2.4043557621081,9.46794183576127e-06,0.047119822720576,213072,13,14,1.4236713154919,0.0212570016391866,0.58597399399941
"GO:0008543","fibroblast growth factor receptor signaling pathway",0.0100312284058895,81,1.65399093355125,1.5576800899364e-05,0.047119822720576,175108,37,44,1.28926877871469,0.0046228360784677,0.444306667695575
"GO:0040036","regulation of fibroblast growth factor receptor signaling pathway",0.00514670706426407,46,1.83075659142121,0.000113593554085911,0.15361184506342,228177,20,22,1.39380408509696,0.00641673530138287,0.446221247969728
"GO:0002697","regulation of immune effector process",0.0338785680114814,214,1.29387092290784,0.000127087695659167,0.15361184506342,109876,106,146,1.11313394741305,0.0339631501264841,0.661593729201653
"GO:0032760","positive regulation of tumor necrosis factor production",0.007879259023016,63,1.63778691358898,0.000164368002420812,0.15361184506342,119988,34,41,1.27142128738113,0.0101899223118169,0.526914786209337
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",0.00791314516557699,63,1.63077348470866,0.000183782437054525,0.15361184506342,119988,34,42,1.24114935196729,0.0200907866548599,0.58597399399941
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",0.0027970020730346,29,2.12376976929189,0.000195653831016607,0.15361184506342,121118,14,17,1.26262252414666,0.105946833377115,0.76537445006954
"GO:1905564","positive regulation of vascular endothelial cell proliferation",0.00136620953595918,18,2.69871745292791,0.000203123100910307,0.15361184506342,55430,8,8,1.53318449360666,0.0326877950708351,0.661593729201653
"GO:1903078","positive regulation of protein localization to plasma membrane",0.00671038643491203,55,1.6788712171519,0.000228732440264667,0.153759029289026,118524,25,32,1.1978003856302,0.0853291839468671,0.76537445006954
"GO:0001938","positive regulation of endothelial cell proliferation",0.0078763355126774,62,1.61238855453033,0.000273837532202559,0.165671706982548,148736,29,43,1.034008146851,0.448503157975323,0.959831661036683
"GO:0033002","muscle cell proliferation",0.0233993780896189,152,1.33058155256454,0.00036658505653886,0.201621781096373,175155,73,101,1.10814324785432,0.0800363057881278,0.76537445006954
"GO:0043170","macromolecule metabolic process",0.681605671610057,3436,1.03257637558558,0.000427368878606948,0.205237623404165,136726,2351,3631,0.992706346590265,0.804943860400178,0.999858378575836
"GO:0019058","viral life cycle",0.0270876521554244,172,1.30064659399826,0.000441006463513083,0.205237623404165,149100,80,119,1.03071226460952,0.360572743367607,0.935890457210265
"GO:0099601","regulation of neurotransmitter receptor activity",0.00172899059161218,20,2.36940658191375,0.000484862171461931,0.209529724096049,83806,14,15,1.43097219403288,0.0147262861926702,0.563886275099082
"GO:0008152","metabolic process",0.766133657577207,3836,1.02559591261288,0.000578131106552693,0.219878894917833,131609,2856,4407,0.99359539680976,0.822923132352591,0.999858378575836
"GO:0034616","response to laminar fluid shear stress",0.00162467442725775,19,2.39546307749189,0.000581497903914929,0.219878894917833,135826,7,7,1.53318449360666,0.0501412173576408,0.713774976502886
"GO:0010712","regulation of collagen metabolic process",0.00217509169191517,23,2.1659702708255,0.000650470063188746,0.229944832704121,118702,13,15,1.3287598944591,0.063706652041543,0.76537445006954
"GO:1904377","positive regulation of protein localization to cell periphery",0.00752817200871738,58,1.57812240221905,0.000692557743420474,0.229944832704121,124144,27,35,1.18274232363942,0.0929745833998852,0.76537445006954
