term	estimate	std.error	statistic	p.value	conf.low	conf.high	model	estimate_scale	cohort	tissue	modality	population	vmr_set	run_tag
(Intercept)	5697651.87835463	13.1625616653158	1.18180374704368	0.237283580692202	0.000366010725671918	2.78635329845734e+20	burden_fdr10_category	odds_ratio	all_individuals	caudate	expression	EA	EA_only	abc
h2_categoryNon-heritable	0.0640046427093317	1.4901774180616	-1.84461234119077	0.0650939504682582	0.00171719570564676	0.831770891272052	burden_fdr10_category	odds_ratio	all_individuals	caudate	expression	EA	EA_only	abc
log_vmr_length	2.52485171554748	0.674164295335311	1.37382288100313	0.169496675873844	0.791344563230441	14.1746407666935	burden_fdr10_category	odds_ratio	all_individuals	caudate	expression	EA	EA_only	abc
log_num_snps	0.105818522181261	1.76063848068046	-1.27569045641707	0.202064963535305	0.00157946103266308	2.34736926639111	burden_fdr10_category	odds_ratio	all_individuals	caudate	expression	EA	EA_only	abc
methylation_variance	9.2773259975281e-52	143.447801381289	-0.819161049146338	0.412694534653832	4.01822174934775e-223	2.34162110539671e+62	burden_fdr10_category	odds_ratio	all_individuals	caudate	expression	EA	EA_only	abc
log_min_distance	0.409162634481574	0.696124556237659	-1.28373946106357	0.199233132197293	0.0664787386071602	1.30893228297992	burden_fdr10_category	odds_ratio	all_individuals	caudate	expression	EA	EA_only	abc
chromatin_stateIntergenic	0.244701925340166	1.32823658748087	-1.05983712063568	0.289218705942912	0.00969578593705241	2.76584258859498	burden_fdr10_category	odds_ratio	all_individuals	caudate	expression	EA	EA_only	abc
(Intercept)	0.134307805830376	3.67361669424731	0.0365601033011133	0.971013184790742	-7.28471161789947	7.55332722956023	strength_category	log_abs_beta	all_individuals	caudate	expression	EA	EA_only	abc
h2_categoryNon-heritable	-0.0746132752884469	0.400395444035792	-0.18634896175736	0.853090101010306	-0.883228278896796	0.734001728319902	strength_category	log_abs_beta	all_individuals	caudate	expression	EA	EA_only	abc
log_vmr_length	0.322255259408926	0.238762001056765	1.34969240491627	0.184520124017777	-0.159934383909779	0.80444490272763	strength_category	log_abs_beta	all_individuals	caudate	expression	EA	EA_only	abc
log_num_snps	-0.54107146029219	0.508100068352977	-1.06489153218596	0.293156393889016	-1.56720036541509	0.485057444830709	strength_category	log_abs_beta	all_individuals	caudate	expression	EA	EA_only	abc
methylation_variance	-20.364028482862	52.3708354582213	-0.388842918099089	0.699404465336076	-126.129076346984	85.4010193812599	strength_category	log_abs_beta	all_individuals	caudate	expression	EA	EA_only	abc
log_min_distance	-0.00956955093816899	0.168797136933726	-0.0566926140573476	0.955065448414605	-0.350462284669032	0.331323182792694	strength_category	log_abs_beta	all_individuals	caudate	expression	EA	EA_only	abc
chromatin_stateIntergenic	-0.401304239298857	0.393536956979513	-1.01973711028047	0.313832891001659	-1.19606824730181	0.393459768704096	strength_category	log_abs_beta	all_individuals	caudate	expression	EA	EA_only	abc
(Intercept)	56890.8410176094	12.4428036025012	0.87993751172432	0.378893162129248	2.96511395242001e-05	9228065329812820000	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	EA	EA_only	abc
h2_scaled	1.95397167487149	0.463617742679211	1.44486285980522	0.148496410312646	0.93269129579649	7.09224403606272	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	EA	EA_only	abc
log_vmr_length	2.05978904589367	0.807791254484203	0.89454245591352	0.371031724642909	0.412013026010208	13.0731296408973	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	EA	EA_only	abc
log_num_snps	0.116853777406702	1.73035250030364	-1.24069049004226	0.214720108771811	0.0015856698809062	2.52609780404151	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	EA	EA_only	abc
methylation_variance	1.03255516280553e-61	149.697394961419	-0.938063446180588	0.3482118056533	6.30045076222384e-247	7.87146682500323e+51	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	EA	EA_only	abc
log_min_distance	0.574008650730764	0.656790779263592	-0.845186670310778	0.39800662349945	0.107534395979025	1.80866281675184	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	EA	EA_only	abc
chromatin_stateIntergenic	0.184558037743674	1.4420523905807	-1.1717960514394	0.241278948369757	0.00489594513538928	2.28852933953488	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	EA	EA_only	abc
