sample_id	region	n_marker_coordinates	n_marker_coordinates_covered	marker_coverage_fraction	mean_marker_coverage	sample_qc_pass
Br1193	caudate	2998	2939	0.980320213475651	13.7571714476318	TRUE
Br1203	caudate	2998	2986	0.99599733155437	16.1184122748499	TRUE
Br1204	caudate	2998	2913	0.971647765176785	15.0486991327552	TRUE
Br1214	caudate	2998	2887	0.962975316877919	16.2538358905937	TRUE
Br1221	caudate	2998	2969	0.990326884589727	17.2878585723816	TRUE
Br1227	caudate	2998	2984	0.995330220146765	16.391927951968	TRUE
Br1228	caudate	2998	2935	0.97898599066044	14.1360907271514	TRUE
Br1245	caudate	2998	2969	0.990326884589727	16.2458305537025	TRUE
Br1249	caudate	2998	2990	0.99733155436958	16.2991994663109	TRUE
Br1250	caudate	2998	2979	0.993662441627752	16.6984656437625	TRUE
Br1263	caudate	2998	2961	0.987658438959306	13.449299533022	TRUE
Br1265	caudate	2998	2888	0.963308872581721	13.5043362241494	TRUE
Br1275	caudate	2998	2971	0.990993995997331	16.6687791861241	TRUE
Br1276	caudate	2998	2990	0.99733155436958	20.0673782521681	TRUE
Br1279	caudate	2998	2989	0.996997998665777	17.3095396931288	TRUE
Br1280	caudate	2998	2993	0.998332221480987	17.2835223482322	TRUE
Br1281	caudate	2998	2931	0.97765176784523	14.4316210807205	TRUE
Br1283	caudate	2998	2923	0.97498332221481	15.1280853902602	TRUE
Br1285	caudate	2998	2977	0.992995330220147	16.5400266844563	TRUE
Br1288	caudate	2998	2989	0.996997998665777	19.6480987324883	TRUE
Br1297	caudate	2998	2987	0.996330887258172	16.0660440293529	TRUE
Br1298	caudate	2998	2984	0.995330220146765	17.2765176784523	TRUE
Br1303	caudate	2998	2739	0.913609072715144	12.4676450967312	TRUE
Br1314	caudate	2998	2919	0.9736490993996	14.1964643095397	TRUE
Br1320	caudate	2998	2966	0.989326217478319	16.8188792528352	TRUE
Br1321	caudate	2998	2986	0.99599733155437	19.496664442962	TRUE
Br1324	caudate	2998	2931	0.97765176784523	13.633422281521	TRUE
Br1325	caudate	2998	2988	0.996664442961975	16.1314209472982	TRUE
Br1326	caudate	2998	2963	0.988325550366911	16.9159439626418	TRUE
Br1339	caudate	2998	2981	0.994329553035357	17.0333555703803	TRUE
Br1340	caudate	2998	2992	0.997998665777185	16.6797865243496	TRUE
Br1346	caudate	2998	2990	0.99733155436958	19.7948632421614	TRUE
Br1348	caudate	2998	2971	0.990993995997331	14.4616410940627	TRUE
Br1351	caudate	2998	2990	0.99733155436958	15.8945963975984	TRUE
Br1356	caudate	2998	2968	0.989993328885924	16.7751834556371	TRUE
Br1371	caudate	2998	2912	0.971314209472982	12.7214809873249	TRUE
Br1378	caudate	2998	2998	1	23.604736490994	TRUE
Br1383	caudate	2998	2997	0.999666444296197	18.0607071380921	TRUE
Br1384	caudate	2998	2997	0.999666444296197	17.7134756504336	TRUE
Br1389	caudate	2998	2940	0.980653769179453	14.7751834556371	TRUE
Br1390	caudate	2998	2993	0.998332221480987	15.734823215477	TRUE
Br1399	caudate	2998	2765	0.922281521014009	11.3322214809873	TRUE
Br1408	caudate	2998	2960	0.987324883255504	16.3825883922615	TRUE
Br1410	caudate	2998	2925	0.975650433622415	15.3582388258839	TRUE
Br1416	caudate	2998	2845	0.948965977318212	12.5877251501001	TRUE
Br1420	caudate	2998	2985	0.995663775850567	17.1170780520347	TRUE
Br1424	caudate	2998	2967	0.989659773182121	16.9996664442962	TRUE
Br1436	caudate	2998	2990	0.99733155436958	18.6997998665777	TRUE
Br1441	caudate	2998	2975	0.992328218812542	17.4909939959973	TRUE
Br1443	caudate	2998	2973	0.991661107404937	14.6607738492328	TRUE
Br1446	caudate	2998	2956	0.985990660440294	13.418945963976	TRUE
Br1447	caudate	2998	2980	0.993995997331554	19.6200800533689	TRUE
Br1448	caudate	2998	2952	0.984656437625083	16.3769179452969	TRUE
Br1453	caudate	2998	2997	0.999666444296197	18.1707805203469	TRUE
Br1455	caudate	2998	2952	0.984656437625083	15.9786524349566	TRUE
Br1459	caudate	2998	1947	0.649432955303536	6.44262841894596	FALSE
Br1464	caudate	2998	2799	0.933622414943296	10.5663775850567	TRUE
Br1474	caudate	2998	2944	0.981987991994663	15.4042695130087	TRUE
Br1494	caudate	2998	2965	0.988992661774516	16.2518345563709	TRUE
Br1497	caudate	2998	2963	0.988325550366911	13.5120080053369	TRUE
Br1498	caudate	2998	2983	0.994996664442962	16.9319546364243	TRUE
Br1499	caudate	2998	2993	0.998332221480987	16.9543028685791	TRUE
Br1503	caudate	2998	2980	0.993995997331554	17.2908605737158	TRUE
Br1504	caudate	2998	2981	0.994329553035357	16.0623749166111	TRUE
Br1507	caudate	2998	2973	0.991661107404937	15.6867911941294	TRUE
Br1509	caudate	2998	2988	0.996664442961975	16.0527018012008	TRUE
Br1517	caudate	2998	2952	0.984656437625083	13.1177451634423	TRUE
Br1522	caudate	2998	2977	0.992995330220147	13.9956637758506	TRUE
Br1525	caudate	2998	2979	0.993662441627752	16.7294863242161	TRUE
Br1527	caudate	2998	2975	0.992328218812542	15.1314209472982	TRUE
Br1529	caudate	2998	2979	0.993662441627752	16.5056704469646	TRUE
Br1531	caudate	2998	2665	0.888925950633756	9.27951967978652	TRUE
Br1536	caudate	2998	2975	0.992328218812542	16.0106737825217	TRUE
Br1538	caudate	2998	2967	0.989659773182121	14.8488992661775	TRUE
Br1539	caudate	2998	2928	0.976651100733823	12.3592394929953	TRUE
Br1548	caudate	2998	2992	0.997998665777185	18.268512341561	TRUE
Br1550	caudate	2998	2863	0.954969979986658	14.8232154769847	TRUE
Br1552	caudate	2998	2982	0.994663108739159	16.2481654436291	TRUE
Br1556	caudate	2998	2988	0.996664442961975	17.256837891928	TRUE
Br1558	caudate	2998	2984	0.995330220146765	16.0773849232822	TRUE
Br1565	caudate	2998	2906	0.969312875250167	14.6927951967979	TRUE
Br1568	caudate	2998	2980	0.993995997331554	14.601400933956	TRUE
Br1571	caudate	2998	2867	0.956304202801868	13.1787858572382	TRUE
Br1573	caudate	2998	2987	0.996330887258172	17.055703802535	TRUE
Br1576	caudate	2998	2942	0.981320880587058	14.4849899933289	TRUE
Br1578	caudate	2998	2972	0.991327551701134	18.3725817211474	TRUE
Br1579	caudate	2998	2929	0.976984656437625	15.2034689793195	TRUE
Br1580	caudate	2998	2987	0.996330887258172	17.923949299533	TRUE
Br1585	caudate	2998	2970	0.990660440293529	17.1617745163442	TRUE
Br1588	caudate	2998	2468	0.823215476984657	8.53302201467645	TRUE
Br1590	caudate	2998	2596	0.865910607071381	9.31754503002001	TRUE
Br1594	caudate	2998	2853	0.951634422948633	11.1747831887925	TRUE
Br1602	caudate	2998	2897	0.966310873915944	15.4583055370247	TRUE
Br1604	caudate	2998	2954	0.985323549032688	13.8045363575717	TRUE
Br1605	caudate	2998	2959	0.986991327551701	16.1224149432955	TRUE
Br1610	caudate	2998	2945	0.982321547698466	13.8532354903269	TRUE
Br1611	caudate	2998	2994	0.99866577718479	19.5030020013342	TRUE
Br1613	caudate	2998	2759	0.920280186791194	11.7151434289526	TRUE
Br1615	caudate	2998	2983	0.994996664442962	18.7454969979987	TRUE
Br1624	caudate	2998	2986	0.99599733155437	18.4316210807205	TRUE
Br1637	caudate	2998	2994	0.99866577718479	16.3498999332889	TRUE
Br1644	caudate	2998	2988	0.996664442961975	17.6697798532355	TRUE
Br1646	caudate	2998	2993	0.998332221480987	17.9543028685791	TRUE
Br1649	caudate	2998	2937	0.979653102068045	16.2261507671781	TRUE
Br1654	caudate	2998	2991	0.997665110073382	16.0920613742495	TRUE
Br1657	caudate	2998	2991	0.997665110073382	17.4869913275517	TRUE
Br1663	caudate	2998	2979	0.993662441627752	18.8228819212809	TRUE
Br1664	caudate	2998	2982	0.994663108739159	18.7778519012675	TRUE
Br1665	caudate	2998	2994	0.99866577718479	17.998332221481	TRUE
Br1669	caudate	2998	2950	0.983989326217478	12.5773849232822	TRUE
Br1672	caudate	2998	2987	0.996330887258172	18.6134089392929	TRUE
Br1674	caudate	2998	2943	0.98165443629086	16.2171447631755	TRUE
Br1676	caudate	2998	2986	0.99599733155437	17.4339559706471	TRUE
Br1678	caudate	2998	2858	0.953302201467645	10.2945296864576	TRUE
Br1682	caudate	2998	2995	0.998999332888592	22.609739826551	TRUE
Br1688	caudate	2998	2960	0.987324883255504	14.3135423615744	TRUE
Br1693	caudate	2998	2986	0.99599733155437	16.9579719813209	TRUE
Br1695	caudate	2998	2988	0.996664442961975	19.0593729152769	TRUE
Br1700	caudate	2998	2950	0.983989326217478	16.5333555703803	TRUE
Br1703	caudate	2998	2986	0.99599733155437	15.7795196797865	TRUE
Br1722	caudate	2998	2985	0.995663775850567	15.9469646430954	TRUE
Br1735	caudate	2998	2988	0.996664442961975	15.8012008005337	TRUE
Br1738	caudate	2998	2984	0.995330220146765	17.7878585723816	TRUE
Br1740	caudate	2998	2983	0.994996664442962	15.8965977318212	TRUE
Br1750	caudate	2998	2992	0.997998665777185	17.2968645763843	TRUE
Br1753	caudate	2998	2989	0.996997998665777	16.7178118745831	TRUE
Br1756	caudate	2998	2804	0.935290193462308	12.020346897932	TRUE
Br1761	caudate	2998	2987	0.996330887258172	20.1771180787192	TRUE
Br1832	caudate	2998	2985	0.995663775850567	16.344563042028	TRUE
Br1840	caudate	2998	2947	0.982988659106071	16.3328885923949	TRUE
Br1842	caudate	2998	2990	0.99733155436958	19.8102068045364	TRUE
Br1865	caudate	2998	2991	0.997665110073382	17.7091394262842	TRUE
Br1883	caudate	2998	2975	0.992328218812542	14.6474316210807	TRUE
Br1898	caudate	2998	2904	0.968645763842562	13.6490993995997	TRUE
Br1905	caudate	2998	2954	0.985323549032688	16.1394262841895	TRUE
Br1912	caudate	2998	2904	0.968645763842562	11.8689126084056	TRUE
Br1918	caudate	2998	2983	0.994996664442962	14.8532354903269	TRUE
Br1927	caudate	2998	2899	0.966977985323549	14.0186791194129	TRUE
Br1941	caudate	2998	2965	0.988992661774516	13.9056037358239	TRUE
Br1946	caudate	2998	2986	0.99599733155437	15.792194796531	TRUE
Br1958	caudate	2998	2915	0.97231487658439	15.4956637758506	TRUE
Br1960	caudate	2998	2993	0.998332221480987	16.8802535023349	TRUE
Br1980	caudate	2998	2987	0.996330887258172	14.606404269513	TRUE
Br1987	caudate	2998	2960	0.987324883255504	13.677451634423	TRUE
Br1988	caudate	2998	2950	0.983989326217478	17.4179452968646	TRUE
Br1989	caudate	2998	2374	0.791861240827218	7.9076050700467	FALSE
Br1994	caudate	2998	2937	0.979653102068045	16.0256837891928	TRUE
Br1995	caudate	2998	2951	0.984322881921281	13.3422281521014	TRUE
Br1998	caudate	2998	2997	0.999666444296197	17.5813875917278	TRUE
Br2001	caudate	2998	2962	0.987991994663109	16.2444963308873	TRUE
Br2003	caudate	2998	2947	0.982988659106071	14.7024683122081	TRUE
Br2009	caudate	2998	2989	0.996997998665777	18.152101400934	TRUE
Br2020	caudate	2998	2985	0.995663775850567	16.1330887258172	TRUE
Br2038	caudate	2998	2898	0.966644429619747	14.3002001334223	TRUE
Br2044	caudate	2998	2972	0.991327551701134	17.8659106070714	TRUE
Br2046	caudate	2998	2976	0.992661774516344	16.2948632421614	TRUE
Br2052	caudate	2998	2953	0.984989993328886	14.8185456971314	TRUE
Br2053	caudate	2998	2922	0.974649766511007	13.1934623082055	TRUE
Br2064	caudate	2998	2948	0.983322214809873	14.1697798532355	TRUE
Br2074	caudate	2998	2962	0.987991994663109	17.8205470313542	TRUE
Br2075	caudate	2998	2994	0.99866577718479	16.6677785190127	TRUE
Br2076	caudate	2998	2876	0.959306204136091	12.2791861240827	TRUE
Br2084	caudate	2998	2660	0.887258172114743	9.38825883922615	TRUE
Br2242	caudate	2998	2964	0.988659106070714	14.8358905937292	TRUE
Br2257	caudate	2998	2964	0.988659106070714	14.7041360907272	TRUE
Br2267	caudate	2998	2797	0.93295530353569	12.6237491661107	TRUE
Br2271	caudate	2998	2981	0.994329553035357	14.4372915276851	TRUE
Br2285	caudate	2998	2977	0.992995330220147	13.7748498999333	TRUE
Br2287	caudate	2998	2955	0.985657104736491	16.7498332221481	TRUE
Br2288	caudate	2998	2958	0.986657771847899	14.4606404269513	TRUE
Br2292	caudate	2998	2970	0.990660440293529	16.1490993995997	TRUE
Br2295	caudate	2998	2972	0.991327551701134	16.3338892595063	TRUE
Br2298	caudate	2998	2934	0.978652434956638	12.532021347565	TRUE
Br2337	caudate	2998	2967	0.989659773182121	14.2778519012675	TRUE
Br2345	caudate	2998	2976	0.992661774516344	16.2081387591728	TRUE
Br2346	caudate	2998	2970	0.990660440293529	15.6924616410941	TRUE
Br2351	caudate	2998	2986	0.99599733155437	15.809206137425	TRUE
Br2353	caudate	2998	2977	0.992995330220147	15.738158772515	TRUE
Br2377	caudate	2998	2985	0.995663775850567	18.5306871247498	TRUE
Br2421	caudate	2998	2982	0.994663108739159	19.2801867911941	TRUE
Br2423	caudate	2998	2996	0.999332888592395	17.1741160773849	TRUE
Br2425	caudate	2998	2986	0.99599733155437	18.9899933288859	TRUE
Br2454	caudate	2998	2994	0.99866577718479	18.0857238158773	TRUE
Br2464	caudate	2998	2938	0.979986657771848	14.8762508338893	TRUE
Br2470	caudate	2998	2898	0.966644429619747	14.9589726484323	TRUE
Br2476	caudate	2998	2981	0.994329553035357	15.243162108072	TRUE
Br2481	caudate	2998	2993	0.998332221480987	20.6077384923282	TRUE
Br2494	caudate	2998	2923	0.97498332221481	15.6477651767845	TRUE
Br2509	caudate	2998	2990	0.99733155436958	15.7104736490994	TRUE
Br2513	caudate	2998	2984	0.995330220146765	18.6217478318879	TRUE
Br2534	caudate	2998	2973	0.991661107404937	18.1444296197465	TRUE
Br2539	caudate	2998	2940	0.980653769179453	15.9076050700467	TRUE
Br2542	caudate	2998	2984	0.995330220146765	18.5710473649099	TRUE
Br2543	caudate	2998	2977	0.992995330220147	19.0930620413609	TRUE
Br2573	caudate	2998	2921	0.974316210807205	15.3442294863242	TRUE
Br2582	caudate	2998	2938	0.979986657771848	14.2638425617078	TRUE
Br2585	caudate	2998	2977	0.992995330220147	15.5937291527685	TRUE
Br2587	caudate	2998	2985	0.995663775850567	20.0673782521681	TRUE
Br5005	caudate	2998	2980	0.993995997331554	16.0693795863909	TRUE
Br5062	caudate	2998	2969	0.990326884589727	14.1247498332221	TRUE
Br5066	caudate	2998	2940	0.980653769179453	12.9969979986658	TRUE
Br5073	caudate	2998	2971	0.990993995997331	17.7621747831888	TRUE
Br5154	caudate	2998	2993	0.998332221480987	17.3012008005337	TRUE
Br5161	caudate	2998	2909	0.970313542361574	14.8595730486991	TRUE
Br5165	caudate	2998	2896	0.965977318212141	13.7541694462975	TRUE
Br5179	caudate	2998	2900	0.967311541027352	14.5610406937959	TRUE
Br5182	caudate	2998	2973	0.991661107404937	15.733155436958	TRUE
Br5200	caudate	2998	2975	0.992328218812542	15.6490993995997	TRUE
Br5205	caudate	2998	2992	0.997998665777185	17.4559706470981	TRUE
Br5207	caudate	2998	2987	0.996330887258172	16.6060707138092	TRUE
Br5212	caudate	2998	2919	0.9736490993996	12.738158772515	TRUE
Br5224	caudate	2998	2989	0.996997998665777	18.0830553702468	TRUE
Br5228	caudate	2998	2981	0.994329553035357	17.3755837224817	TRUE
Br5234	caudate	2998	2939	0.980320213475651	15.3535690460307	TRUE
Br5239	caudate	2998	2931	0.97765176784523	15.6347565043362	TRUE
Br5242	caudate	2998	2943	0.98165443629086	15.6697798532355	TRUE
Br5259	caudate	2998	2968	0.989993328885924	16.1320880587058	TRUE
Br5262	caudate	2998	2930	0.977318212141428	15.604736490994	TRUE
Br5264	caudate	2998	2970	0.990660440293529	14.3765843895931	TRUE
Br5280	caudate	2998	2975	0.992328218812542	16.1120747164777	TRUE
Br5282	caudate	2998	2989	0.996997998665777	16.4109406270847	TRUE
Br5287	caudate	2998	2995	0.998999332888592	19.8318879252835	TRUE
Br5292	caudate	2998	2949	0.983655770513676	16.239826551034	TRUE
Br5295	caudate	2998	2975	0.992328218812542	16.0090060040027	TRUE
Br5315	caudate	2998	2963	0.988325550366911	17.7648432288192	TRUE
Br5319	caudate	2998	2891	0.964309539693129	12.0537024683122	TRUE
Br5323	caudate	2998	2973	0.991661107404937	14.837891927952	TRUE
Br5324	caudate	2998	2947	0.982988659106071	15.187458305537	TRUE
Br5330	caudate	2998	2943	0.98165443629086	15.2531687791861	TRUE
Br5347	caudate	2998	2952	0.984656437625083	14.5947298198799	TRUE
Br5359	caudate	2998	2981	0.994329553035357	16.5386924616411	TRUE
Br5373	caudate	2998	2993	0.998332221480987	19.9556370913943	TRUE
Br5398	caudate	2998	2928	0.976651100733823	12.2148098732488	TRUE
Br5422	caudate	2998	2748	0.916611074049366	10.9276184122748	TRUE
Br5426	caudate	2998	2935	0.97898599066044	16.4226150767178	TRUE
Br5460	caudate	2998	2934	0.978652434956638	13.3599066044029	TRUE
Br5467	caudate	2998	2889	0.963642428285524	13.8565710473649	TRUE
Br5475	caudate	2998	2923	0.97498332221481	12.216144096064	TRUE
Br5488	caudate	2998	2974	0.991994663108739	16.8455637091394	TRUE
Br5584	caudate	2998	2992	0.997998665777185	19.0380253502335	TRUE
Br5590	caudate	2998	2462	0.821214142761841	8.83789192795197	TRUE
