"id","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"R-HSA-1236977",0.000703950922525537,21,49.4720150686397,0,0,42099,5,11,9.23057669203044,0.000103170229371008,0.00403510230428831
"R-HSA-202430",0.000534892555448646,14,43.4054407027042,0,0,28102,7,17,8.36181653278051,8.63942606676993e-06,0.001013692658501
"R-HSA-389948",0.00064157821546644,14,36.1877110820615,0,0,28102,7,21,6.76908957415565,4.34303902219213e-05,0.0025808101536029
"R-HSA-983170",0.00212360055072864,21,16.3994451003588,0,0,42099,5,28,3.62629798615481,0.0109437412805417,0.109093388764717
"R-HSA-877300",0.00616867527637063,36,9.67817073562009,0,0,35690,13,93,2.8386504665814,0.000617663713581407,0.0155298305129039
"R-HSA-198933",0.00556686088156484,27,8.04333364091516,4.44089209850063e-16,2.6053233644537e-14,52148,11,123,1.81609720282225,0.0402701786037738,0.205436273456933
"R-HSA-909733",0.00340968331558896,22,10.7001859300729,6.66133814775094e-16,3.34970146858333e-14,41171,6,77,1.58238457577665,0.178258645769248,0.461375318461582
"R-HSA-1236974",0.00450128350943402,24,8.84214356670906,2.1094237467878e-15,9.28146448586631e-14,65514,8,87,1.86733505493949,0.0644646118358925,0.260822337542921
"R-HSA-202427",0.00110896010934566,14,20.9360525254091,1.90958360235527e-14,7.46859364476728e-13,28102,7,20,7.10754405286344,3.02351147782876e-05,0.0025808101536029
"R-HSA-913531",0.0152209642133008,40,4.35813334677966,2.37587727269783e-14,8.36308799989638e-13,35788,18,261,1.40050129120462,0.0945802892506244,0.339716957308365
"R-HSA-1236975",0.00551037966181638,24,7.2229133866533,1.55431223447522e-13,4.9737991503207e-12,65514,8,101,1.60849653247263,0.124704645319342,0.391928885289362
"R-HSA-202433",0.00172743131586438,14,13.4403300927925,6.75726141707855e-12,1.98213001567638e-10,28102,7,30,4.73836270190896,0.000515703004824619,0.0139636505921743
"R-HSA-164940",0.000452569550513317,9,32.9791810284178,1.71097580548007e-11,4.63279602714605e-10,34322,1,9,2.25636319138522,0.365283192965319,0.618886316444311
"R-HSA-9705671",0.00823586462749067,25,5.03400331268082,1.00651709189492e-10,2.5306715453358e-09,42365,8,120,1.35381791483113,0.239298704428457,0.51843997753747
"R-HSA-9705683",0.0133529429777872,28,3.47747266448546,2.40561319753141e-08,5.64517230354037e-07,43349,11,193,1.15740909817169,0.353205001692114,0.606478832173775
"R-HSA-164938",0.0010652301738208,9,14.011406643499,2.7373349142934e-08,6.02213681144548e-07,34322,1,20,1.01536343612335,0.635955429034764,0.834331402506452
"R-HSA-2172127",0.00334703451875565,14,6.93666198174608,2.92706403559606e-08,6.06074435605773e-07,49050,3,38,1.60320542545792,0.287525293199085,0.575050586398169
"R-HSA-202424",0.00646424298461199,18,4.61782552724517,1.46390790600748e-07,2.86275323841462e-06,59424,11,93,2.40193501018426,0.00593194480548287,0.0745730204117846
"R-HSA-388841",0.0046240270005902,15,5.3796446014204,2.42111996895389e-07,4.48544331090405e-06,32098,8,66,2.46148711787478,0.0153878645112715,0.118935395362544
"R-HSA-164952",0.00195228811562657,9,7.64506683970579,3.98832804715532e-06,7.01945736299336e-05,34322,1,27,0.752121063795073,0.744469244826538,0.90990685478799
"R-HSA-1643685",0.144659908483851,128,1.46738633869452,4.80069135655459e-06,8.04687313098674e-05,124659,106,1747,1.23215253839811,0.0135420482227191,0.118935395362544
"R-HSA-202403",0.00851625937050598,18,3.50514762056656,6.76649509534499e-06,0.00010826392152552,59424,11,113,1.97681376944369,0.0234844389964816,0.153083750495584
"R-HSA-2132295",0.00907238798225373,18,3.29028546034925,1.55687145186878e-05,0.000237502777329072,35488,13,119,2.21844112094177,0.00577323641246019,0.0745730204117846
"R-HSA-1280215",0.0560487655692058,60,1.77528419317869,1.61933711815276e-05,0.000237502777329072,57907,37,753,0.997833921289877,0.530349443924544,0.768242815890697
"R-HSA-5663205",0.0722461595442583,72,1.65272432234242,2.35427172480263e-05,0.00033148145885221,96903,49,982,1.01329548615161,0.483231565283848,0.735566462362413
"R-HSA-1280218",0.0566453476818517,59,1.72731065786774,4.1101162533419e-05,0.00055644650814475,65146,37,733,1.0250599491559,0.462365416890636,0.710710160460715
"R-HSA-8866654",0.00332191724247692,10,4.99222187566183,4.48896850606673e-05,0.000585228486716847,31000,2,58,0.700250645602309,0.786419742080361,0.938372031228092
"R-HSA-9824446",0.0556793973591644,57,1.69770808714619,8.78266147456008e-05,0.0011041060139447,87349,37,794,0.946308492104884,0.661620243562852,0.846873911760451
"R-HSA-168256",0.137467554726078,116,1.39939548889839,0.000113180188549222,0.00137377332308022,79157,94,1967,0.970454122985203,0.640319432577108,0.834331402506452
"R-HSA-166662",0.000887563320328068,5,9.34229003565723,0.000231884179932917,0.00272077437787956,99279,3,8,7.61522577092511,0.0055313664241472,0.0745730204117846
"R-HSA-168249",0.0677378598716923,64,1.56686359642956,0.000296159569882493,0.00334326143473207,93475,55,1027,1.08753629964526,0.275646547775167,0.567412776706776
"R-HSA-9694516",0.024678231136367,30,2.01599715580015,0.000303932857702915,0.00334326143473207,44442,13,283,0.932842732834171,0.641565389318357,0.834331402506452
"R-HSA-6798695",0.0276041576409165,32,1.92246378450761,0.000435110305986752,0.00464117659719202,102272,25,460,1.10365590882973,0.333885330253276,0.598999408752026
"R-HSA-166786",0.00103711980866266,5,7.99509747500427,0.000469343917002041,0.00485908996425642,99279,3,14,4.35155758338578,0.0288354374675419,0.175001275665082
"R-HSA-1430728",0.162474145852449,129,1.3167039416412,0.000561351745996141,0.00564559470258977,164747,118,2090,1.14653478911536,0.0607229986410417,0.249829508230804
