"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0060255","regulation of macromolecule metabolic process",0.462443166983469,7,1.51369952023753,0.117150965443335,0.790691714272595,120793,7,5643,1.20384827033026,0.356107239920816,0.812556205480962
"GO:0019222","regulation of metabolic process",0.493838323472426,7,1.41746795809193,0.161952827066115,0.790691714272595,113058,8,6160,1.26035543403964,0.281623814926817,0.812556205480962
"GO:0009653","anatomical structure morphogenesis",0.319504342653064,5,1.56492395642625,0.185704491762751,0.790691714272595,37299,5,2604,1.86342873312313,0.119000166198376,0.812556205480962
"GO:0080090","regulation of primary metabolic process",0.432021349937345,6,1.38882025179315,0.224676473620609,0.790691714272595,124783,6,5173,1.12562190320185,0.45058613829473,0.812556205480962
"GO:0048523","negative regulation of cellular process",0.43228605073627,6,1.38796983843934,0.225199158761429,0.790691714272595,127503,9,4682,1.86549832505227,0.0315795174962769,0.812556205480962
"GO:0048731","system development",0.432619137629911,6,1.38690119740675,0.225857770029677,0.790691714272595,96660,6,3886,1.49841536419536,0.195147596725894,0.812556205480962
"GO:0031323","regulation of cellular metabolic process",0.450439024499119,6,1.33203378785218,0.26249754245094,0.790691714272595,126625,7,5453,1.24579420309439,0.319340087017663,0.812556205480962
"GO:0048519","negative regulation of biological process",0.455912204601147,6,1.31604285637606,0.274282322635351,0.790691714272595,127503,9,5094,1.71461781662637,0.0524401481502461,0.812556205480962
"GO:0007275","multicellular organism development",0.474222731297421,6,1.26522825752883,0.315367691710109,0.790691714272595,94561,7,4535,1.49797481576046,0.163886223120821,0.812556205480962
"GO:0010468","regulation of gene expression",0.393321652551836,5,1.27122419209836,0.350243629436648,0.790691714272595,89776,5,4623,1.04961462709337,0.537536956438595,0.812556205480962
"GO:0010556","regulation of macromolecule biosynthetic process",0.402260729806596,5,1.24297492385199,0.372577672968533,0.790691714272595,89776,5,4739,1.02392243533501,0.562724615438343,0.812556205480962
"GO:0031326","regulation of cellular biosynthetic process",0.407566333211242,5,1.22679416638874,0.38598790698248,0.790691714272595,89776,5,4827,1.00525552538899,0.581493263436707,0.812556205480962
"GO:0006139","nucleobase-containing compound metabolic process",0.409078897751027,5,1.2222581090074,0.389829590081444,0.790691714272595,87542,6,5253,1.10847936517479,0.467564830760226,0.812556205480962
"GO:0009889","regulation of biosynthetic process",0.411943861746878,5,1.21375761706878,0.397126890380471,0.790691714272595,89776,5,4897,0.990885934460411,0.596190537706532,0.812556205480962
"GO:0048518","positive regulation of biological process",0.514495107145366,6,1.16619184841048,0.413100929848594,0.790691714272595,120747,8,5975,1.29937899141158,0.250188646846951,0.812556205480962
"GO:0043170","macromolecule metabolic process",0.61908221132898,7,1.13070604709723,0.431196114772925,0.790691714272595,113058,8,8593,0.903501626170628,0.731719875253166,0.812556205480962
"GO:0048856","anatomical structure development",0.54413640171106,6,1.10266469604547,0.489169295666042,0.790691714272595,94696,8,5733,1.35422806099498,0.211568847199342,0.812556205480962
"GO:0050794","regulation of cellular process",0.738468687012689,8,1.08332284641103,0.491257907967161,0.790691714272595,98884,14,10492,1.29495154202701,0.104652897878914,0.812556205480962
"GO:0044238","primary metabolic process",0.64804852553291,7,1.08016602525925,0.508529937805796,0.790691714272595,108982,9,9408,0.928386815252417,0.708023499083153,0.812556205480962
"GO:0010467","gene expression",0.457176327889196,5,1.09366992448739,0.514237152444826,0.790691714272595,84632,6,5890,0.988597980520061,0.598960861876553,0.812556205480962
"GO:0050789","regulation of biological process",0.761304306605535,8,1.0508281551263,0.559768219731592,0.790691714272595,98884,14,11108,1.22313932111518,0.168116935401889,0.812556205480962
