region	sample_id	n_cell_types	fraction_sum	min_fraction	max_fraction	bounded	sum_to_one
hippocampus	Br1134	7	1	0.0551748425307234	0.297267741101309	TRUE	TRUE
hippocampus	Br1135	7	1	0.0689219234475414	0.387832760591006	TRUE	TRUE
hippocampus	Br1137	7	1	0.0644370715789414	0.368893452661185	TRUE	TRUE
hippocampus	Br1142	7	1	0.0661658009013135	0.306447659927107	TRUE	TRUE
hippocampus	Br1143	7	1	0.0585225968591711	0.308422424133221	TRUE	TRUE
hippocampus	Br1157	7	1	0.018939956570552	0.541982322057019	TRUE	TRUE
hippocampus	Br1160	7	1	0.0414470936501709	0.493891654757524	TRUE	TRUE
hippocampus	Br1167	7	1	0.0588784435117482	0.297471923067089	TRUE	TRUE
hippocampus	Br1179	7	1	0.0464465527240032	0.431996789029257	TRUE	TRUE
hippocampus	Br1185	7	1	0.0463961987530529	0.25029202059609	TRUE	TRUE
hippocampus	Br1187	7	1	0.0667737223149971	0.31705226633522	TRUE	TRUE
hippocampus	Br1193	7	1	0.0604215287680755	0.357380826233635	TRUE	TRUE
hippocampus	Br1214	7	1	0.068342353904131	0.301324988377528	TRUE	TRUE
hippocampus	Br1227	7	1	0.0496986469005921	0.26218795449268	TRUE	TRUE
hippocampus	Br1228	7	1	0.0416051449548567	0.41047902699089	TRUE	TRUE
hippocampus	Br1235	7	1	0.0511709837357108	0.456226467856282	TRUE	TRUE
hippocampus	Br1245	7	1	0.0649146856852071	0.292603660622171	TRUE	TRUE
hippocampus	Br1249	7	1	0.02478663445733	0.445458024060214	TRUE	TRUE
hippocampus	Br1250	7	1	0.0459714929341744	0.351626890535854	TRUE	TRUE
hippocampus	Br1263	7	1	0.0452666850548112	0.408805564944166	TRUE	TRUE
hippocampus	Br1265	7	1	0.0458956858217404	0.329609704181101	TRUE	TRUE
hippocampus	Br1276	7	1	0.0667254719422787	0.33037834955458	TRUE	TRUE
hippocampus	Br1279	7	1	0.043930099708168	0.344264616722503	TRUE	TRUE
hippocampus	Br1280	7	1	0.0559857358061242	0.405858216904321	TRUE	TRUE
hippocampus	Br1281	7	1	0.0448675386982547	0.334669187619353	TRUE	TRUE
hippocampus	Br1283	7	1	0.0422936925477318	0.476024698541714	TRUE	TRUE
hippocampus	Br1297	7	1	0.0506272121633616	0.423487166568004	TRUE	TRUE
hippocampus	Br1298	7	1	0.0232873870782894	0.406607966200452	TRUE	TRUE
hippocampus	Br1303	7	1	0.0486254436258495	0.323537139760905	TRUE	TRUE
hippocampus	Br1314	7	1	0.0648210522352878	0.327465646278753	TRUE	TRUE
hippocampus	Br1320	7	1	0.0626884721897661	0.367385614400517	TRUE	TRUE
hippocampus	Br1321	7	1	0.0227563499202522	0.46630992813138	TRUE	TRUE
hippocampus	Br1324	7	1	0.0584226631559671	0.439878437177824	TRUE	TRUE
hippocampus	Br1325	7	1	0.0344374616878712	0.389849039566258	TRUE	TRUE
hippocampus	Br1326	7	1	0.0462353679174291	0.408975251477297	TRUE	TRUE
hippocampus	Br1339	7	1	0.0778001901914126	0.38620185586556	TRUE	TRUE
hippocampus	Br1340	7	1	0.0498367993648808	0.403357310067168	TRUE	TRUE
hippocampus	Br1348	7	1	0.0490766773029738	0.400484971249585	TRUE	TRUE
hippocampus	Br1370	7	1	0.0592855094285091	0.400007352574148	TRUE	TRUE
hippocampus	Br1371	7	1	0.0584719066157021	0.407962211272932	TRUE	TRUE
hippocampus	Br1378	7	1	0.0378354736489612	0.482303962346019	TRUE	TRUE
hippocampus	Br1383	7	1	0.0418661654912297	0.384437889106342	TRUE	TRUE
hippocampus	Br1389	7	1	0.0669205507752438	0.318111825719895	TRUE	TRUE
hippocampus	Br1390	7	1	0.0656261871471599	0.360467442507823	TRUE	TRUE
hippocampus	Br1399	7	1	0.0571262607899599	0.29635545726701	TRUE	TRUE
hippocampus	Br1410	7	1	0.0384962585434575	0.257991800798696	TRUE	TRUE
hippocampus	Br1416	7	1	0.0383047413063078	0.369594761371628	TRUE	TRUE
hippocampus	Br1420	7	1	0.0623621838752405	0.368568881091669	TRUE	TRUE
hippocampus	Br1425	7	1	0.0439280940158811	0.416588879061922	TRUE	TRUE
hippocampus	Br1446	7	1	0.058466092718596	0.357783818819338	TRUE	TRUE
hippocampus	Br1447	7	1	0.0586049622599618	0.302561595364098	TRUE	TRUE
hippocampus	Br1453	7	1	0.0303862675644271	0.581613441770801	TRUE	TRUE
hippocampus	Br1455	7	1	0.0538261758614827	0.336201760174272	TRUE	TRUE
hippocampus	Br1459	7	1	0.0599411176090149	0.290823476179646	TRUE	TRUE
hippocampus	Br1463	7	1	0.0599523150215409	0.352157967993898	TRUE	TRUE
hippocampus	Br1464	7	1	6.75812895107028e-20	0.772637024796543	TRUE	TRUE
hippocampus	Br1473	7	1	0.0626295204452271	0.420997954656554	TRUE	TRUE
hippocampus	Br1474	7	1	0.0509201502480569	0.360695880841756	TRUE	TRUE
hippocampus	Br1494	7	1	0.032967037700026	0.415499785857633	TRUE	TRUE
hippocampus	Br1497	7	1	0.0478365201034149	0.378801531772213	TRUE	TRUE
hippocampus	Br1498	7	1	0.0350150377460899	0.510587872069482	TRUE	TRUE
hippocampus	Br1499	7	1	0.0426686803026785	0.322748131557389	TRUE	TRUE
hippocampus	Br1503	7	1	0.0513506050029446	0.407729275326194	TRUE	TRUE
hippocampus	Br1504	7	1	0.0343764912023595	0.346218382577838	TRUE	TRUE
hippocampus	Br1509	7	1	0.0428496921632859	0.405203872508279	TRUE	TRUE
hippocampus	Br1522	7	1	0.0544227254492289	0.37343191638937	TRUE	TRUE
hippocampus	Br1524	7	1	0.0310924274476975	0.400396255661437	TRUE	TRUE
hippocampus	Br1527	7	1	0.0262618591523442	0.477266058750874	TRUE	TRUE
hippocampus	Br1528	7	1	0.0720823195143635	0.300324439039494	TRUE	TRUE
hippocampus	Br1529	7	1	0.0196678421538571	0.382107115723266	TRUE	TRUE
hippocampus	Br1536	7	1	0.0264713819488667	0.380154633195487	TRUE	TRUE
hippocampus	Br1538	7	1	0.0332860591803033	0.468699334763745	TRUE	TRUE
hippocampus	Br1539	7	1	0.0498563288341555	0.440470656242184	TRUE	TRUE
hippocampus	Br1552	7	1	0.0515034925795848	0.382317600055817	TRUE	TRUE
hippocampus	Br1556	7	1	0.0556830928409116	0.229027857711601	TRUE	TRUE
hippocampus	Br1563	7	1	0.0440177839426194	0.454664697481222	TRUE	TRUE
hippocampus	Br1565	7	1	0.0563145427679138	0.355049467196523	TRUE	TRUE
hippocampus	Br1568	7	1	0.0450200852151305	0.40691374747058	TRUE	TRUE
hippocampus	Br1571	7	1	0.074823547630282	0.3030345330586	TRUE	TRUE
hippocampus	Br1573	7	1	0.0531821230407304	0.308131116524034	TRUE	TRUE
hippocampus	Br1576	7	1	0.0825819648017236	0.292747395233541	TRUE	TRUE
hippocampus	Br1578	7	1	0.0627141528258265	0.360437162565635	TRUE	TRUE
hippocampus	Br1579	7	1	0.0507693396170255	0.440548888616924	TRUE	TRUE
hippocampus	Br1581	7	1	0.0807798333531508	0.23417761103724	TRUE	TRUE
hippocampus	Br1585	7	1	0.041780296797855	0.506557293125061	TRUE	TRUE
hippocampus	Br1587	7	1	0.00425758040966769	0.613827491598353	TRUE	TRUE
hippocampus	Br1588	7	1	0.0608786432963119	0.263341562064834	TRUE	TRUE
hippocampus	Br1590	7	1	0.0247673569642144	0.521327793930093	TRUE	TRUE
hippocampus	Br1594	7	1	0.0812731070659767	0.324077414094167	TRUE	TRUE
hippocampus	Br1602	7	1	0.0858756540832196	0.254146724692015	TRUE	TRUE
hippocampus	Br1605	7	1	0.0595103639559049	0.460879321034	TRUE	TRUE
hippocampus	Br1611	7	1	0.0783707018028864	0.309058679068682	TRUE	TRUE
hippocampus	Br1613	7	1	0.0203144922983928	0.427680235174812	TRUE	TRUE
hippocampus	Br1615	7	1	0.0613438965506353	0.259762662663589	TRUE	TRUE
hippocampus	Br1637	7	1	0.0486112153793541	0.320944768071467	TRUE	TRUE
hippocampus	Br1644	7	1	0.0737873422226253	0.216437673387537	TRUE	TRUE
hippocampus	Br1648	7	1	0.0390980204033802	0.441136481211211	TRUE	TRUE
hippocampus	Br1649	7	1	0.0441561762376852	0.303787720555098	TRUE	TRUE
hippocampus	Br1654	7	1	0.0485375089506691	0.429470621581435	TRUE	TRUE
hippocampus	Br1657	7	1	0.0587656408597536	0.321158070035497	TRUE	TRUE
hippocampus	Br1663	7	1	0.0675496963252046	0.377679479916867	TRUE	TRUE
hippocampus	Br1664	7	1	0.0604615976095147	0.304430469352329	TRUE	TRUE
hippocampus	Br1665	7	1	0.00422767256663794	0.615372194792809	TRUE	TRUE
hippocampus	Br1669	7	1	0.0527471394144129	0.279434598854882	TRUE	TRUE
hippocampus	Br1676	7	1	0.0621573808163632	0.404626051261261	TRUE	TRUE
hippocampus	Br1678	7	1	0.055457182950222	0.424413989181814	TRUE	TRUE
hippocampus	Br1682	7	1	0.0554779699671318	0.335900248632727	TRUE	TRUE
hippocampus	Br1684	7	1	0.0153170075489358	0.49330459001749	TRUE	TRUE
hippocampus	Br1688	7	1	0.0578160602471359	0.242522546954411	TRUE	TRUE
hippocampus	Br1693	7	1	0.0607636636695295	0.336048660598891	TRUE	TRUE
hippocampus	Br1695	7	1	0.0250044462580585	0.481868130736499	TRUE	TRUE
hippocampus	Br1700	7	1	0.000675397416963274	0.600810071827418	TRUE	TRUE
hippocampus	Br1703	7	1	0.0446687907064291	0.395501280555566	TRUE	TRUE
hippocampus	Br1721	7	1	0.0374632852877999	0.412040184555032	TRUE	TRUE
hippocampus	Br1722	7	1	0.0468337079469521	0.35723047827488	TRUE	TRUE
hippocampus	Br1733	7	1	0.0290720840473962	0.29494852739841	TRUE	TRUE
hippocampus	Br1738	7	1	0.0644550545183055	0.292592287577352	TRUE	TRUE
hippocampus	Br1740	7	1	0.0569945312367112	0.292620644050418	TRUE	TRUE
hippocampus	Br1753	7	1	0.0565539625052686	0.336334404903595	TRUE	TRUE
hippocampus	Br1761	7	1	0.0462129150471364	0.433224995188469	TRUE	TRUE
hippocampus	Br1832	7	1	0.0284221006778329	0.473721081829408	TRUE	TRUE
hippocampus	Br1840	7	1	0.047268780603871	0.364986057752434	TRUE	TRUE
hippocampus	Br1880	7	1	0.0589545206275382	0.381444477759582	TRUE	TRUE
hippocampus	Br1883	7	1	0.0219433408925276	0.385557086078367	TRUE	TRUE
hippocampus	Br1884	7	1	0.062250994121587	0.30551189723845	TRUE	TRUE
hippocampus	Br1898	7	1	0.0469203936479876	0.477716181535694	TRUE	TRUE
hippocampus	Br1905	7	1	0.0482990277666021	0.33045001440228	TRUE	TRUE
hippocampus	Br1912	7	1	0.0763320400645707	0.361336130016197	TRUE	TRUE
hippocampus	Br1936	7	1	0.0479812730845491	0.249957489045775	TRUE	TRUE
hippocampus	Br1941	7	1	0.0568615026623716	0.361610124912745	TRUE	TRUE
hippocampus	Br1946	7	1	0.017481835034186	0.566016459367088	TRUE	TRUE
hippocampus	Br1958	7	1	0.0598400635872751	0.320331609962901	TRUE	TRUE
hippocampus	Br1960	7	1	0.0582686715763027	0.292688881586813	TRUE	TRUE
hippocampus	Br1974	7	1	0.0237167659634602	0.506838297303715	TRUE	TRUE
hippocampus	Br2003	7	1	0.0432807498831191	0.375299245452549	TRUE	TRUE
hippocampus	Br2009	7	1	0.0215695570787323	0.464147233263744	TRUE	TRUE
hippocampus	Br2020	7	1	0.0683007857125935	0.328303410809162	TRUE	TRUE
hippocampus	Br2038	7	1	0.040164079299362	0.49639635021701	TRUE	TRUE
hippocampus	Br2044	7	1	0.048369242700488	0.410923427513832	TRUE	TRUE
hippocampus	Br2046	7	1	0.0196939437420808	0.457674321272329	TRUE	TRUE
hippocampus	Br2064	7	1	0.0732460679387933	0.280721510133949	TRUE	TRUE
hippocampus	Br2074	7	1	0.0220066973763586	0.310621146274712	TRUE	TRUE
hippocampus	Br2076	7	1	0.0519701272980164	0.268229481192939	TRUE	TRUE
hippocampus	Br2084	7	1	0.065776490935415	0.319752494003633	TRUE	TRUE
hippocampus	Br2242	7	1	0.0519722452916471	0.226633797417119	TRUE	TRUE
hippocampus	Br2257	7	1	0.0215255333291257	0.547659435609816	TRUE	TRUE
hippocampus	Br2263	7	1	0.0119069283670384	0.642454643828474	TRUE	TRUE
hippocampus	Br2267	7	1	0.0720739765482894	0.290579385374414	TRUE	TRUE
hippocampus	Br2271	7	1	0.0375388925357501	0.432785400793112	TRUE	TRUE
hippocampus	Br2285	7	1	0.0726343633699513	0.259436650443174	TRUE	TRUE
hippocampus	Br2288	7	1	0.0609005854279193	0.349893989348778	TRUE	TRUE
hippocampus	Br2292	7	1	0.020627247430349	0.5053188487343	TRUE	TRUE
