Tissue	h2_Category	OR	PValue	FDR	Test	Env
Caudate	Heritable	2.044324913188534	0.014126682946203235	0.022199073201176513	DMR	previously_married
Caudate	Heritable	0.8242459752155997	0.005421731356503307	0.01118232092278807	Both	smoking
Caudate	Heritable	1.6647132263049846	6.354362818142045e-06	4.193879459973749e-05	Both	codeine
Caudate	Heritable	1.4726073738758965	0.0012547358064039752	0.0032278676276833646	Both	morphine
Caudate	Heritable	1.604335270796049	0.00016123372508145678	0.0005911903252986749	Both	cocaine
Caudate	Heritable	0.9700490169674117	0.7235082291474395	0.7461178613082969	Both	ethanol
Caudate	Heritable	0.7225820345009601	9.495831330575637e-07	1.04454144636332e-05	Both	nicotine
Caudate	Heritable	1.249327269579996	0.027508607877746706	0.03782433583190172	Both	amphetamines
Caudate	Heritable	0.8763194304969761	0.6985911159865046	0.743661510566279	Both	less_than_hs
Caudate	Heritable	0.8299330873880826	0.525656678968248	0.5981610484811097	Both	more_than_hs
Caudate	Heritable	2.11131215654738	0.012748591439026635	0.02214229039409889	Both	single
Caudate	Heritable	2.11131215654738	0.012748591439026635	0.02214229039409889	Both	previously_married
Caudate	Non-heritable	1.2100338249222027	0.005484582299462448	0.012066081058817386	Logit	smoking
Caudate	Non-heritable	0.6267814937493322	2.5150423569646332e-05	0.00010374549722479112	Logit	codeine
Caudate	Non-heritable	0.6793374566731326	0.0010261653266557895	0.0026048812138185426	Logit	morphine
Caudate	Non-heritable	0.6625793107059634	0.0008519639134501611	0.002342900761987943	Logit	cocaine
Caudate	Non-heritable	1.0347422402797568	0.6709253425770545	0.7142108485497677	Logit	ethanol
Caudate	Non-heritable	1.3986922250089573	2.384571639816774e-07	3.467250980877248e-06	Logit	nicotine
Caudate	Non-heritable	0.7857859758578598	0.013925858677955623	0.02188349220821598	Logit	amphetamines
Caudate	Non-heritable	0.754091546734556	0.00521745229250035	0.012066081058817386	Logit	less_than_hs
Caudate	Non-heritable	0.8824255740545893	0.208279426251805	0.2643546563965218	Logit	more_than_hs
Caudate	Non-heritable	0.7710518137015495	0.008133874135527698	0.01578928508661259	Logit	single
Caudate	Non-heritable	0.586550479835606	1.3973366986611537e-05	7.685351842636345e-05	Logit	previously_married
