"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0001091","RNA polymerase II general transcription initiation factor binding",0.0025982033700101,15,4.44435729863964,2.64193578658478e-06,0.00112056559387138,136779,5,13,1.76404651814488,0.132865333619212,0.627984524344519
"GO:0140223","general transcription initiation factor activity",0.00305413809599745,16,4.03294371912004,4.19588282962735e-06,0.00112056559387138,97636,12,22,2.50173869846001,0.000788562200772724,0.0705684109823822
"GO:0008970","phospholipase A1 activity",0.00119491840748419,10,6.44247285757728,5.37012265433567e-06,0.00112056559387138,17717,6,8,3.43989071038251,0.00197924195148613,0.0705684109823822
"GO:0004623","phospholipase A2 activity",0.00115186307340669,9,6.0149566614907,2.66918414717487e-05,0.00417727319032868,25495,6,10,2.75191256830601,0.00988160619921341,0.171830152241878
"GO:0030020","extracellular matrix structural constituent conferring tensile strength",0.00490631478233137,19,2.98118578253937,3.68875660092804e-05,0.00461832326436191,129939,9,22,1.87630402384501,0.0339315443083827,0.366226667880131
"GO:0097159","organic cyclic compound binding",0.505926221230001,728,1.10773286168938,4.68089031199215e-05,0.00488372889217847,124237,559,2413,1.06252184395846,0.0267660719329079,0.325103054497283
"GO:0003676","nucleic acid binding",0.367177616541753,545,1.14264455073794,5.77212635584079e-05,0.00516193014108048,132323,392,1598,1.12510401207338,0.00178716471750073,0.0705684109823822
"GO:0005068","transmembrane receptor protein tyrosine kinase adaptor activity",0.00324988040184978,14,3.31628239734498,0.000128130385051883,0.00976824034199083,337569,2,7,1.3104345563362,0.47232702215742,0.819236624115782
"GO:0008142","oxysterol binding",0.00249348854515495,12,3.70479956951619,0.000140437960188367,0.00976824034199083,130116,6,10,2.75191256830601,0.00988160619921341,0.171830152241878
"GO:0001098","basal transcription machinery binding",0.00561991707861585,19,2.60264264919572,0.00020749595403402,0.0118084061113906,136771,9,29,1.42340305257207,0.162334581189554,0.686631404220683
"GO:0001099","basal RNA polymerase II transcription machinery binding",0.00561991707861585,19,2.60264264919572,0.00020749595403402,0.0118084061113906,136771,9,29,1.42340305257207,0.162334581189554,0.686631404220683
"GO:0048273","mitogen-activated protein kinase p38 binding",0.00205655663636847,10,3.74326156211779,0.000453840407802386,0.0195850439327255,82163,1,5,0.917304189435337,0.707726406600702,0.879504680285777
"GO:0140296","general transcription initiation factor binding",0.00552596608728007,18,2.507581971037,0.000462121157102535,0.0195850439327255,143088,8,24,1.52884031572556,0.132220877457738,0.627984524344519
"GO:0030957","Tat protein binding",0.00285321320363578,12,3.23770942771188,0.000465689754612475,0.0195850439327255,160614,3,7,1.96565183450429,0.180308104461953,0.698353802515752
"GO:0140311","protein sequestering activity",0.00417902514218891,15,2.7631669391695,0.000507873044688578,0.0195850439327255,82350,9,16,2.57991803278689,0.0027684915307018,0.0753511173138838
"GO:0030169","low-density lipoprotein particle binding",0.00138720565566364,8,4.43956056598026,0.000558260370969954,0.0195850439327255,129728,6,8,3.43989071038251,0.00197924195148613,0.0705684109823822
"GO:0045505","dynein intermediate chain binding",0.00335393079253708,13,2.98387141788246,0.000585840707379326,0.0195850439327255,78831,9,18,2.29326047358834,0.0076908363660646,0.145288071262062
"GO:0001223","transcription coactivator binding",0.00666414181682879,20,2.3103438128511,0.000635151981640658,0.0195850439327255,93454,7,28,1.14663023679417,0.411900840773705,0.80236193606793
"GO:0140313","molecular sequestering activity",0.00475190028172009,16,2.59205082626851,0.000660616206006548,0.0195850439327255,87475,10,20,2.29326047358834,0.0049931079741441,0.115766133030156
"GO:0052739","phosphatidylserine 1-acylhydrolase activity",0.000798782756604476,6,5.78247039780418,0.000712882345559551,0.0195850439327255,17209,5,5,4.58652094717668,0.000490364295350432,0.0705684109823822
"GO:0000976","transcription cis-regulatory region binding",0.17468904480944,272,1.19865467296615,0.000716630082668646,0.0195850439327255,131487,175,648,1.23864377431469,0.000604793563222628,0.0705684109823822
"GO:0001067","transcription regulatory region nucleic acid binding",0.17468904480944,272,1.19865467296615,0.000716630082668646,0.0195850439327255,131487,175,648,1.23864377431469,0.000604793563222628,0.0705684109823822
"GO:0140135","mechanosensitive monoatomic cation channel activity",0.00180393876574709,9,3.84071044875148,0.000719578291457967,0.0195850439327255,217132,5,7,3.27608639084049,0.00691237449110493,0.139209709307105
"GO:0008420","RNA polymerase II CTD heptapeptide repeat phosphatase activity",0.00187995003455058,9,3.6854205373437,0.000957171121807932,0.0249662134271569,180734,1,7,0.655217278168098,0.821354088224379,0.933153646512634
"GO:0003723","RNA binding",0.142977329506193,226,1.2168361600012,0.00104988766900549,0.0262891872318975,112822,146,639,1.04793749340813,0.266480365775899,0.744319918291888
"GO:0001163","RNA polymerase I transcription regulatory region sequence-specific DNA binding",0.00157949290384309,8,3.89908907523708,0.0012712939517372,0.0278275334267964,74125,4,7,2.62086911267239,0.0446790120205265,0.430895225444874
"GO:0001164","RNA polymerase I core promoter sequence-specific DNA binding",0.00157949290384309,8,3.89908907523708,0.0012712939517372,0.0278275334267964,74125,4,7,2.62086911267239,0.0446790120205265,0.430895225444874
"GO:0016298","lipase activity",0.00918221442619465,24,2.0121236250659,0.00128904749246506,0.0278275334267964,34922,18,50,1.65114754098361,0.0150740337228712,0.224674883583747
"GO:0030159","signaling receptor complex adaptor activity",0.00972226651783341,25,1.97953568571577,0.00128913493510718,0.0278275334267964,244825,9,29,1.42340305257207,0.162334581189554,0.686631404220683
"GO:0048407","platelet-derived growth factor binding",0.00197589432838994,9,3.50646609333522,0.00134397705921163,0.0280443213022161,117783,3,6,2.29326047358834,0.122181350558484,0.626930536472224
"GO:0008376","acetylgalactosaminyltransferase activity",0.00562868760963164,17,2.32505175272256,0.00145872211560683,0.0294567756248346,111586,6,15,1.83460837887067,0.0870320823186246,0.579596633313394
"GO:1990837","sequence-specific double-stranded DNA binding",0.180979907510764,277,1.17825761717645,0.00170429279502948,0.0333402278027643,129513,180,674,1.22488689983947,0.00090493535825753,0.0705684109823822
"GO:0000995","RNA polymerase III general transcription initiation factor activity",0.000658852920852602,5,5.84214561671388,0.00187979314281383,0.0356591062848927,89444,5,5,4.58652094717668,0.000490364295350432,0.0705684109823822
"GO:0008569","minus-end-directed microtubule motor activity",0.000981900813267421,6,4.70407762365691,0.00201667687400486,0.0371305800919719,98150,6,8,3.43989071038251,0.00197924195148613,0.0705684109823822
"GO:0016251","RNA polymerase II general transcription initiation factor activity",0.00214904587253495,9,3.22394535875596,0.00235405542500988,0.0421039627444625,117234,8,17,2.15836279867138,0.0182569704828992,0.252212290274045
"GO:0015095","magnesium ion transmembrane transporter activity",0.00138282039015574,7,3.89693457185608,0.00251809973347483,0.0437869564765346,103744,5,10,2.29326047358834,0.0461181790811607,0.430895225444874
"GO:0071813","lipoprotein particle binding",0.00180207835007707,8,3.41748932588068,0.00284685092733905,0.0468981231714275,129728,6,12,2.29326047358834,0.0290827013607793,0.325103054497283
"GO:0071814","protein-lipid complex binding",0.00180207835007707,8,3.41748932588068,0.00284685092733905,0.0468981231714275,129728,6,12,2.29326047358834,0.0290827013607793,0.325103054497283
"GO:0008381","mechanosensitive monoatomic ion channel activity",0.00223289746451922,9,3.10287712562051,0.00302268238932912,0.0485179275825649,217132,5,14,1.63804319542024,0.171372945805701,0.69661989658681
"GO:0003700","DNA-binding transcription factor activity",0.172234226332855,262,1.17104256664877,0.0032098983726172,0.0502349095314592,136552,168,624,1.23483256270142,0.000908528278458443,0.0705684109823822
"GO:0001221","transcription coregulator binding",0.0187688034869505,39,1.59962752602189,0.00352719268198598,0.0507193795023969,95656,19,65,1.34067535379011,0.0985189422711427,0.591093880578355
"GO:0016805","dipeptidase activity",0.00110269494498485,6,4.18877194037128,0.00355085102475727,0.0507193795023969,105477,4,8,2.29326047358834,0.0742237619839166,0.534604533816074
"GO:0140994","RNA polymerase II CTD heptapeptide repeat modifying activity",0.00229601871046617,9,3.01757404455385,0.00361829003045178,0.0507193795023969,180734,1,11,0.416956449743335,0.933287485356058,0.975918637465333
"GO:0004620","phospholipase activity",0.00776763408281507,20,1.9821297772684,0.00366600989712829,0.0507193795023969,29249,15,41,1.67799546847927,0.0217658473601378,0.289233405581577
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding",0.0411177111571785,74,1.38545886943426,0.00367144580473044,0.0507193795023969,172000,51,159,1.47114822833969,0.00156840834753136,0.0705684109823822
"GO:0140537","transcription regulator activator activity",0.000774065805559985,5,4.97259364251801,0.00372698315832309,0.0507193795023969,59752,4,6,3.05768063145112,0.0230980762894285,0.29508970933025
"GO:0008201","heparin binding",0.0200847817998193,41,1.57147540283226,0.00381456652058865,0.0508067796146488,104179,27,81,1.52884031572556,0.0107559659401967,0.177190386277977
"GO:0034452","dynactin binding",0.00114362408972519,6,4.03886004661875,0.00422820686318737,0.0551428645074019,27068,2,7,1.3104345563362,0.47232702215742,0.819236624115782
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific",0.167576808589805,254,1.16683823131179,0.00446816768035063,0.0570831217938673,138950,159,597,1.22153572965007,0.00204472251951371,0.0705684109823822
"GO:1901505","carbohydrate derivative transmembrane transporter activity",0.00330967947695742,11,2.55857173086278,0.00474316599534808,0.0583905899295656,64682,7,20,1.60528233151184,0.125099921746784,0.627984524344519
"GO:0015280","ligand-gated sodium channel activity",0.00117232764577686,6,3.93997161201552,0.0047570608409071,0.0583905899295656,81225,3,9,1.52884031572556,0.310336636193712,0.744319918291888
"GO:0070324","thyroid hormone binding",0.000834529314835486,5,4.61231814771774,0.00509456891752968,0.0613307719687227,17608,2,5,1.83460837887067,0.299989147301495,0.744319918291888
"GO:0005539","glycosaminoglycan binding",0.027540397597406,52,1.45352995635035,0.00571020843537429,0.0661295360226881,130547,38,115,1.51554605211056,0.00333786291512106,0.0870625910360743
"GO:0070325","lipoprotein particle receptor binding",0.0038840163716579,12,2.37843366369241,0.00573679901141377,0.0661295360226881,142875,6,16,1.71994535519126,0.114586339749142,0.612382788382897
"GO:0030228","lipoprotein particle receptor activity",0.000861638228884282,5,4.4672051153096,0.00581010300518825,0.0661295360226881,99047,4,9,2.03845375430075,0.1112028574589,0.612382788382897
"GO:0008172","S-methyltransferase activity",0.00163902620528358,7,3.28778183514954,0.00624936154973277,0.0698589344666556,317156,2,6,1.52884031572556,0.388893045673,0.790412488932786
"GO:0008093","cytoskeletal anchor activity",0.00396454579280285,12,2.3301219790307,0.00669131141778601,0.0731130620032188,62947,6,12,2.29326047358834,0.0290827013607793,0.325103054497283
"GO:0003690","double-stranded DNA binding",0.191661484080157,285,1.1447241951569,0.00677405366802986,0.0731130620032188,127994,186,707,1.20663775979471,0.00160589556309032,0.0705684109823822
"GO:0050750","low-density lipoprotein particle receptor binding",0.00353784617020146,11,2.39356148927124,0.00761418972135619,0.0807878434842199,155681,5,15,1.52884031572556,0.213543377549239,0.713726235565637
"GO:0003954","NADH dehydrogenase activity",0.00616953702227183,16,1.99644916743567,0.00816410359222286,0.084567263525505,315143,2,5,1.83460837887067,0.299989147301495,0.744319918291888
"GO:0004653","polypeptide N-acetylgalactosaminyltransferase activity",0.00458844947642588,13,2.181063185031,0.00824057999210193,0.084567263525505,119783,4,11,1.66782579897334,0.203078312779333,0.713726235565637
"GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",0.0017603518843353,7,3.06118375139537,0.00902475221216825,0.0901328369902938,30566,3,14,0.982825917252147,0.617328601262156,0.841787896525397
"GO:0008237","metallopeptidase activity",0.0180662307978526,36,1.53400154000828,0.00907087656611583,0.0901328369902938,116935,26,75,1.58999392835458,0.00696957538231768,0.139209709307105
"GO:0008235","metalloexopeptidase activity",0.0051867060011694,14,2.07791248775253,0.00930456643881117,0.0910102904796217,119947,12,27,2.03845375430075,0.00711615127448462,0.139209709307105
"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding",0.165341253388614,247,1.1500231337416,0.00981293509518288,0.0945061133782228,139646,159,598,1.21949302776102,0.00220314791935716,0.0705684109823822
"GO:0004622","lysophospholipase activity",0.00320150959442938,10,2.40456234166258,0.0103261432388055,0.0971018685932747,28301,5,12,1.91105039465695,0.0987855921834425,0.591093880578355
"GO:0043565","sequence-specific DNA binding",0.191884202413225,283,1.13537169545424,0.0103926920059895,0.0971018685932747,127878,187,713,1.20291643355125,0.00181985525141715,0.0705684109823822
"GO:0030145","manganese ion binding",0.00529102216552384,14,2.03694500475861,0.0109004734697824,0.100348476354173,135748,9,28,1.47423887587822,0.13705193720684,0.627984524344519
"GO:0005345","purine nucleobase transmembrane transporter activity",0.00141298570137671,6,3.26892030106282,0.011268756555658,0.100774880054884,87094,3,6,2.29326047358834,0.122181350558484,0.626930536472224
"GO:0015205","nucleobase transmembrane transporter activity",0.00141298570137671,6,3.26892030106282,0.011268756555658,0.100774880054884,87094,3,6,2.29326047358834,0.122181350558484,0.626930536472224
