"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0097159","organic cyclic compound binding",0.430475617716545,3507,1.11538922164965,0,0,141396,2093,2112,1.00120176874679,0.303130878505504,0.99988473717906
"GO:0043167","ion binding",0.432606188928319,3513,1.11179484755971,0,0,139488,2151,2176,0.998683358406922,0.808146668183696,0.99988473717906
"GO:0036094","small molecule binding",0.441994618899459,3589,1.11172075010698,0,0,138802,2219,2245,0.998590087199426,0.826163411405799,0.99988473717906
"GO:0005515","protein binding",0.831149415004125,6396,1.05358259369418,0,0,139282,5042,5084,1.00194433278786,0.00549046680005583,0.656659829286677
"GO:0005488","binding",0.895314068728317,6837,1.04551292584279,0,0,140871,5657,5711,1.00073781831333,0.104970389579084,0.99988473717906
"GO:0003674","molecular_function",0.940773930821049,7031,1.02322480312908,0,0,141903,6115,6176,1.00031197465154,0.245312688956637,0.99988473717906
"GO:0046872","metal ion binding",0.334104215747671,2703,1.10765197331681,5.52022871858071e-11,9.43170506774647e-09,141275,1543,1559,0.999921955931893,0.58040473725288,0.99988473717906
"GO:0097367","carbohydrate derivative binding",0.165246838106409,1411,1.16905001266905,1.6776502409499e-10,2.5080871102201e-08,144211,817,828,0.996868822449147,0.869892481601295,0.99988473717906
"GO:0043169","cation binding",0.34351766253475,2765,1.10200940040582,2.07715844524614e-10,2.76031277834932e-08,143036,1577,1594,0.999515814449464,0.648862557411326,0.99988473717906
"GO:0060090","molecular adaptor activity",0.108140736985457,960,1.21540534949088,2.6153035292964e-10,3.12790302103849e-08,148615,460,466,0.997282523979258,0.805590127015576,0.99988473717906
"GO:0019899","enzyme binding",0.166777834107032,1419,1.16488566645526,3.55019125208855e-10,3.8600261249981e-08,133688,731,736,1.00342716996526,0.224521492744102,0.99988473717906
"GO:0098772","molecular function regulator activity",0.172408605784683,1461,1.16019372319562,4.85616546974654e-10,4.83997825151405e-08,136440,755,763,0.999697733237285,0.626800635252933,0.99988473717906
"GO:0003676","nucleic acid binding",0.311768837993751,2521,1.10708094771866,5.56320545186395e-10,5.11814901571483e-08,142153,1359,1369,1.00291078658005,0.148312917473902,0.99988473717906
"GO:1901265","nucleoside phosphate binding",0.14586957458159,1249,1.17229512097368,1.43893030823961e-09,1.22925760618183e-07,132446,760,769,0.998466610200978,0.747037972935164,0.99988473717906
"GO:0000166","nucleotide binding",0.145181694980401,1242,1.1712482874169,1.97222438380606e-09,1.48742951955327e-07,132674,753,762,0.998357991268041,0.756008947334992,0.99988473717906
"GO:0032553","ribonucleotide binding",0.128700914853362,1113,1.18400289905895,1.9898722669609e-09,1.48742951955327e-07,136586,669,678,0.996879620304699,0.85232902210741,0.99988473717906
"GO:0035639","purine ribonucleoside triphosphate binding",0.12447953425647,1077,1.18455978362266,3.52946871728932e-09,2.48308505051649e-07,136529,644,653,0.99636618475355,0.876297440053878,0.99988473717906
"GO:0032555","purine ribonucleotide binding",0.128155183782476,1105,1.18049821771383,4.18085144282543e-09,2.7779435142329e-07,136977,662,671,0.996739714855858,0.859276058991705,0.99988473717906
"GO:0017076","purine nucleotide binding",0.133945665463871,1150,1.17546150648303,4.47532300107412e-09,2.78685818464569e-07,135670,695,704,0.997374910576711,0.824977931562876,0.99988473717906
"GO:0030234","enzyme regulator activity",0.110329625542997,964,1.19625598932658,4.80890582910121e-09,2.78685818464569e-07,128833,465,468,1.00381433538213,0.28805266547391,0.99988473717906
"GO:1901363","heterocyclic compound binding",0.156089689426999,1322,1.15956867358554,4.89331286601669e-09,2.78685818464569e-07,134928,810,819,0.99918846286885,0.679825952801718,0.99988473717906
