"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0008134","transcription factor binding",0.0718662456266181,530,1.45345118157824,0,0,114514,218,313,1.20089421524533,1.00513049113848e-05,0.010138861556486
"GO:0140110","transcription regulator activity",0.198166749125877,1264,1.25708842092789,0,0,123349,627,977,1.10653606638987,1.69404537284645e-05,0.010138861556486
"GO:0097159","organic cyclic compound binding",0.430535697090241,2621,1.19979595117268,0,0,125423,1644,2768,1.02406688850165,0.0376787187114516,0.745878143528066
"GO:0003676","nucleic acid binding",0.311792773916768,1893,1.19655896579852,0,0,126410,1071,1782,1.03627344164681,0.0231432679085734,0.659934845504099
"GO:0043167","ion binding",0.428316935572239,2555,1.17564227613602,0,0,122149,1683,2828,1.02611800379677,0.0248095806580488,0.659934845504099
"GO:0036094","small molecule binding",0.437250422534276,2602,1.17280711364236,0,0,121091,1726,2919,1.01952831819322,0.067166241779565,0.842659286315948
"GO:0005515","protein binding",0.838215029270253,4567,1.07380421710077,0,0,117362,3904,6655,1.01147312023619,0.0129190411594933,0.531842917572728
"GO:0005488","binding",0.895783290554159,4859,1.06903882751781,0,0,119005,4354,7451,1.0075496536545,0.0245190411515573,0.659934845504099
"GO:0003674","molecular_function",0.943275479065875,4959,1.03610817544166,0,0,120633,4686,8052,1.00343931964946,0.103559673050721,0.993721097273681
"GO:0060090","molecular adaptor activity",0.112310219297226,763,1.33892052711003,1.11022302462516e-16,1.32893696047631e-14,128840,383,631,1.04655489051451,0.0827553375145751,0.945308351474556
"GO:0046872","metal ion binding",0.33127561631342,1959,1.16545229787287,2.22044604925031e-16,2.41624901904784e-14,124085,1199,2012,1.02750466776583,0.0517388955377028,0.842659286315948
"GO:0043169","cation binding",0.339775113256895,1997,1.15833995290248,6.66133814775094e-16,6.64468480238156e-14,124561,1223,2056,1.02564234619127,0.0620068747127687,0.842659286315948
"GO:0003677","DNA binding",0.229338876363206,1404,1.20653233241831,2.33146835171283e-15,2.14674432076943e-13,131479,722,1156,1.0768915277548,0.000518560891962005,0.0443369562627515
"GO:0140297","DNA-binding transcription factor binding",0.0611630401216633,448,1.44357212427615,1.80966353013901e-14,1.54726231826885e-12,121779,178,259,1.18498495108531,0.00020211552189453,0.0290871722502145
"GO:1901265","nucleoside phosphate binding",0.144101952789058,926,1.26645760901869,2.8199664825479e-14,2.15952256077401e-12,118966,594,1014,1.01004584571433,0.357637646660413,0.999810264742587
"GO:0000166","nucleotide binding",0.143044925327374,920,1.26754944402681,2.88657986402541e-14,2.15952256077401e-12,118507,588,1006,1.00779440307974,0.39220297033401,0.999999999999871
"GO:0097367","carbohydrate derivative binding",0.164550730123733,1038,1.24321739179906,4.68514116391816e-14,3.29889057247649e-12,127767,646,1085,1.02658609281772,0.142987840765169,0.999810264742587
"GO:0019899","enzyme binding",0.180181454536197,1117,1.22177890309752,3.04201108747293e-13,2.0229373731695e-11,111394,595,994,1.0321033271935,0.109330066051677,0.993721097273681
"GO:0035639","purine ribonucleoside triphosphate binding",0.124392098526028,805,1.27541823800149,5.42677014436777e-13,3.41886519095169e-11,123639,512,866,1.01940008558995,0.251530498470721,0.999810264742587
"GO:0032553","ribonucleotide binding",0.128434592136823,827,1.26903335099849,6.71795952200682e-13,4.02069877392108e-11,123346,530,902,1.01312242604126,0.325554680723872,0.999810264742587
"GO:0032555","purine ribonucleotide binding",0.127979904303043,824,1.26892211883271,7.62057084102707e-13,4.34372537938543e-11,123105,525,894,1.01254511175518,0.334249263937459,0.999810264742587
"GO:0017076","purine nucleotide binding",0.133002611023856,851,1.26101116068895,1.05893072088747e-12,5.76154578591958e-11,122178,549,935,1.01240278303053,0.331655694063028,0.999810264742587
"GO:0098772","molecular function regulator activity",0.178067067562318,1098,1.21525738942811,1.95288230031565e-12,9.92662751997386e-11,113044,604,1016,1.02502823259301,0.16768237557779,0.999810264742587
"GO:1901363","heterocyclic compound binding",0.153209655586141,961,1.23619444726233,2.05357952864915e-12,9.92662751997386e-11,119239,623,1076,0.998316782675493,0.541248713514466,0.999999999999871
"GO:0030234","enzyme regulator activity",0.114055476785795,742,1.28214545755555,2.07323047618502e-12,9.92662751997386e-11,111648,374,624,1.03342653658734,0.164513528174516,0.999810264742587
"GO:0019901","protein kinase binding",0.0621922860238833,441,1.39749932232043,2.88902235467958e-12,1.33006144559672e-10,118370,221,353,1.07946897563695,0.0407243456770527,0.773762567864002
"GO:0043565","sequence-specific DNA binding",0.175165610192623,1079,1.21400964048939,4.20263823741607e-12,1.8599422002552e-10,124238,514,805,1.10093032729557,0.000218700543234696,0.0290871722502145
"GO:0003690","double-stranded DNA binding",0.174460888323665,1075,1.21439486417496,4.35074198890106e-12,1.8599422002552e-10,124141,518,806,1.10812133024442,8.01299254113985e-05,0.0137022172453491
"GO:0000976","transcription cis-regulatory region binding",0.159701575136943,993,1.2254330412575,5.4936055704502e-12,2.17131151768146e-10,125638,467,729,1.10454127393706,0.000282210529807703,0.03070963674362
"GO:0001067","transcription regulatory region nucleic acid binding",0.159701575136943,993,1.2254330412575,5.4936055704502e-12,2.17131151768146e-10,125638,467,729,1.10454127393706,0.000282210529807703,0.03070963674362
"GO:0043168","anion binding",0.171913728849766,1060,1.21519183279285,5.62327961972642e-12,2.17131151768146e-10,120827,683,1161,1.01433422801023,0.279742075393361,0.999810264742587
"GO:0030674","protein-macromolecule adaptor activity",0.0982253006994091,647,1.29816665867187,9.22084630872178e-12,3.44917282235624e-10,120025,332,553,1.03515539319669,0.168758487822732,0.999810264742587
"GO:0019900","kinase binding",0.0697086920862402,482,1.36272944825023,9.68158886394122e-12,3.51177632428413e-10,117150,244,390,1.07874256653395,0.0340873671822309,0.745878143528066
"GO:0003700","DNA-binding transcription factor activity",0.157249935526859,972,1.21821888015918,3.53068685399194e-11,1.24300946006716e-09,124385,463,715,1.11652267132315,6.92880843784494e-05,0.0137022172453491
"GO:1990837","sequence-specific double-stranded DNA binding",0.166655155582267,1023,1.20978004720096,4.07633926613471e-11,1.39410802901807e-09,125490,485,762,1.09743640796382,0.000501757416674575,0.0443369562627515
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding",0.0411268908893088,304,1.45679097325522,1.46653245103323e-10,4.87622039968549e-09,131258,128,187,1.18021453759479,0.00192538654762786,0.121299352500555
"GO:0032559","adenyl ribonucleotide binding",0.101594727923345,656,1.27257153565504,1.72205028015071e-10,5.57106536578487e-09,121172,419,721,1.00200838315019,0.490021301745083,0.999999999999871
"GO:0005524","ATP binding",0.0982693527339379,637,1.27752931328366,1.81382242558925e-10,5.71354064060614e-09,122050,406,696,1.00579481101014,0.442172196600388,0.999999999999871
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific",0.152914462681396,940,1.21151508956684,2.51547005447605e-10,7.7205580902765e-09,125583,443,682,1.11998433500836,6.54136647572079e-05,0.0137022172453491
"GO:0030554","adenyl nucleotide binding",0.106492472968321,682,1.26216170568583,2.68306710182742e-10,8.02907830221855e-09,120212,442,761,1.00145216399433,0.496353882475428,0.999999999999871
"GO:0042802","identical protein binding",0.177041142165213,1068,1.18890344934375,5.81120818132774e-10,1.69658931537788e-08,113233,612,1041,1.013662287918,0.302415388992176,0.999810264742587
"GO:0000987","cis-regulatory region sequence-specific DNA binding",0.135923438006723,842,1.22086397175864,7.30636884327396e-10,2.08231512033308e-08,123230,392,595,1.13595649243498,2.76508138277176e-05,0.0110326747172593
"GO:0001221","transcription coregulator binding",0.0148065750428622,133,1.77029876349324,7.71817498801397e-10,2.14852452573319e-08,82507,49,69,1.22444585688191,0.017498036798012,0.58001180062672
"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding",0.151464508781076,924,1.20229385558019,1.61942126375436e-09,4.4055619379863e-08,127717,437,682,1.10481524694956,0.000431676083688659,0.0430596893479437
"GO:0001216","DNA-binding transcription activator activity",0.0586882676592763,401,1.34661243141242,2.40803132989242e-09,6.40536333751385e-08,102252,177,263,1.16040639792805,0.00105077665356812,0.0786112283950649
"GO:0003712","transcription coregulator activity",0.0470222263544064,332,1.39150391661946,2.57211429932624e-09,6.69308873107286e-08,119965,169,271,1.07525138467505,0.0778152792243201,0.940857466984961
"GO:0019904","protein domain specific binding",0.0598485628300444,406,1.33697056152799,4.27252078161189e-09,1.08812922884881e-07,121176,192,310,1.0679037993398,0.0845900639566173,0.945308351474556
"GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific",0.0585278872622103,397,1.33683311992999,6.48776155021125e-09,1.61788553658393e-07,102974,175,261,1.15608598966683,0.00145421084397013,0.0967050211240135
"GO:0003723","RNA binding",0.109481038255539,682,1.22770776991237,1.90921704001923e-08,4.66394448347554e-07,108829,419,726,0.995107498968711,0.580315826872519,0.999999999999871
"GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding",0.133368752054563,813,1.20139548438304,2.30143801793758e-08,5.50964261494258e-07,124806,382,583,1.12976314963746,7.19329789817813e-05,0.0137022172453491
"GO:0042826","histone deacetylase binding",0.0173066940276288,143,1.62843886509639,2.98090054862143e-08,6.9963489347056e-07,149698,39,59,1.1397384299098,0.12803329800514,0.993721097273681
"GO:0050839","cell adhesion molecule binding",0.0519856067171605,351,1.33067971543627,7.91199226135575e-08,1.82127975708516e-06,130860,187,298,1.08197677656124,0.0507034014430408,0.842659286315948
"GO:0045296","cadherin binding",0.0306354229272024,222,1.42816580804453,1.91043338926278e-07,4.20814137438037e-06,135929,108,173,1.07639147404553,0.132234514777575,0.993721097273681
"GO:0030695","GTPase regulator activity",0.0533484526999581,356,1.31515732224254,1.93356537669942e-07,4.20814137438037e-06,116936,164,254,1.11327569632619,0.0177838650590377,0.58001180062672
"GO:0060589","nucleoside-triphosphatase regulator activity",0.0533484526999581,356,1.31515732224254,1.93356537669942e-07,4.20814137438037e-06,116936,164,254,1.11327569632619,0.0177838650590377,0.58001180062672
"GO:0051082","unfolded protein binding",0.00771718593832494,74,1.88982805776093,4.02342892558138e-07,8.60007932843021e-06,152005,38,47,1.39404995082257,0.000789898220952545,0.0630338780320131
"GO:0003713","transcription coactivator activity",0.0231978235195805,174,1.47826244966453,5.31946486859169e-07,1.11708762240426e-05,110078,88,143,1.06105826216454,0.218352780434598,0.999810264742587
"GO:0019902","phosphatase binding",0.0128695030421361,108,1.65390863911571,6.88683548188962e-07,1.42130035721067e-05,138197,54,86,1.08264956401092,0.21391161685752,0.999810264742587
"GO:0044183","protein folding chaperone",0.00518419395291745,53,2.01485670810634,2.88258495240168e-06,5.84822743733019e-05,189458,19,24,1.36500724351376,0.0256969476400988,0.668679267939092
