sample_id	cell_type	proportion	region	method	reference	cell_type_raw
Br1473	Microglia	0.102738242533362	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1474	Microglia	0.0794783917718659	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1494	Microglia	0.0775856163403819	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1497	Microglia	0.0768758341183225	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1498	Microglia	0.0887350521081882	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1499	Microglia	0.0827537646179389	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1503	Microglia	0.0766698071052171	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1504	Microglia	0.0783145349099322	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1509	Microglia	0.0833078441849309	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1517	Microglia	0.0611057876300784	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1522	Microglia	0.0937918817255487	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1527	Microglia	0.0776073254152419	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1528	Microglia	0.0833399894906746	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1529	Microglia	0.0666191920606721	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1536	Microglia	0.0923039968791579	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1538	Microglia	0.079672890133384	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1539	Microglia	0.0927171040116908	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1556	Microglia	0.0797045740009737	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1563	Microglia	0.0816075729667065	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1565	Microglia	0.106023421079441	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1568	Microglia	0.0844914699722313	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1571	Microglia	0.0905581071392393	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1573	Microglia	0.06074507140915	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1576	Microglia	0.0641868026638231	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1578	Microglia	0.0837608521197069	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1579	Microglia	0.0786294078144131	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1581	Microglia	0.102902762626109	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1585	Microglia	0.0735827614827512	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1587	Microglia	0.0886972720545583	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1588	Microglia	0.0936955867107808	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1590	Microglia	0.0638599825673678	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1594	Microglia	0.0683313087244439	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1602	Microglia	0.0600290164382673	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1605	Microglia	0.0744744726042183	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1611	Microglia	0.0828399771429106	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1615	Microglia	0.0528581660207272	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1637	Microglia	0.0858607106919503	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1644	Microglia	0.0930062881816021	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1648	Microglia	0.0913814872332811	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1654	Microglia	0.064138729802487	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1657	Microglia	0.103880486995053	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1663	Microglia	0.0943310551357537	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1664	Microglia	0.0729189975867665	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1665	Microglia	0.0847714434926721	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1669	Microglia	0.0789971576365168	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1676	Microglia	0.076927277834064	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1678	Microglia	0.0999914839728216	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1682	Microglia	0.0629448955475432	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1684	Microglia	0.0709390968721376	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1688	Microglia	0.0761110505837224	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1703	Microglia	0.110523503714153	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1721	Microglia	0.101938834019577	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1722	Microglia	0.0749457920375456	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1733	Microglia	0.0525396155824146	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1738	Microglia	0.0701848566170283	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1740	Microglia	0.0701367277967498	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1753	Microglia	0.0738708404093054	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1761	Microglia	0.0939875006908506	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1832	Microglia	0.065924643618888	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1840	Microglia	0.0692855637475757	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1880	Microglia	0.0998997265885516	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1884	Microglia	0.0869253219204844	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1898	Microglia	0.0865784825507583	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1905	Microglia	0.0861739055193137	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1912	Microglia	0.0782381068364125	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1927	Microglia	0.0867709592896821	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1936	Microglia	0.102159734094443	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1941	Microglia	0.107739447590651	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1946	Microglia	0.094033568861085	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1958	Microglia	0.0814318827727735	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1960	Microglia	0.0840600775837307	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1974	Microglia	0.0806348004018221	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2009	Microglia	0.0887571651829504	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2020	Microglia	0.100515671071066	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2038	Microglia	0.0829571409387002	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2044	Microglia	0.0808867172618078	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2046	Microglia	0.068968931120057	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2053	Microglia	0.0925145399036432	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2064	Microglia	0.0900523873257837	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2074	Microglia	0.108485582251088	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2076	Microglia	0.0772962500470214	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2084	Microglia	0.0672167507010699	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2242	Microglia	0.072113550937282	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2257	Microglia	0.0586265792649527	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2263	Microglia	0.0938519484945173	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2267	Microglia	0.069532856118017	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2271	Microglia	0.0803124631774642	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2285	Microglia	0.0767309869448294	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2288	Microglia	0.101104216168199	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br2292	Microglia	0.115198445151583	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Micro
Br1003	Endothelial	0.095571659493964	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1004	Endothelial	0.127516596999326	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1007	Endothelial	0.0855210810587524	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1016	Endothelial	0.130773989033414	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1017	Endothelial	0.127189190278539	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1021	Endothelial	0.0932763871202523	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1023	Endothelial	0.111258020898546	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1030	Endothelial	0.137087148097435	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1034	Endothelial	0.11542987935944	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1039	Endothelial	0.11016722018634	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1053	Endothelial	0.0764245705206099	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1054	Endothelial	0.111499967138449	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1056	Endothelial	0.0960381306316438	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1067	Endothelial	0.0971243883871589	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1069	Endothelial	0.0978578805892991	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1084	Endothelial	0.110592927548596	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1093	Endothelial	0.0882981998461626	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1099	Endothelial	0.0844103028662865	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1102	Endothelial	0.177652715545405	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1105	Endothelial	0.175467763131322	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1111	Endothelial	0.0673327601351642	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1122	Endothelial	0.0966751717686008	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1134	Endothelial	0.0866427103605912	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1135	Endothelial	0.112544279994552	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1137	Endothelial	0.12204057486107	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1142	Endothelial	0.116020386818737	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1143	Endothelial	0.0824590500057788	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1160	Endothelial	0.0930290070932264	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1167	Endothelial	0.121496493849234	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1179	Endothelial	0.0883953420186782	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1185	Endothelial	0.0939566828646844	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1187	Endothelial	0.126987712119502	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1193	Endothelial	0.0948002912645593	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1214	Endothelial	0.12996793814364	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1227	Endothelial	0.130951804748132	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1228	Endothelial	0.0861069182871932	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1235	Endothelial	0.102624357892025	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1245	Endothelial	0.102355463370287	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1250	Endothelial	0.101452941860542	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1263	Endothelial	0.100261539027282	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1265	Endothelial	0.0962397896663404	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1275	Endothelial	0.0839658955950024	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1276	Endothelial	0.10978417102756	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1279	Endothelial	0.143796697593547	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1280	Endothelial	0.0338479815286999	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1281	Endothelial	0.14398789897137	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1283	Endothelial	0.112702800270587	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1298	Endothelial	0.0952091817553061	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1314	Endothelial	0.106725051615843	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1320	Endothelial	0.121731265779549	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1321	Endothelial	0.132106237503485	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1324	Endothelial	0.115788951519325	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1325	Endothelial	0.121013827024414	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1326	Endothelial	0.0984993163593221	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1339	Endothelial	0.0516748605059237	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1340	Endothelial	0.0940402416296026	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1348	Endothelial	0.116729111421698	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1351	Endothelial	0.122270944878456	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1370	Endothelial	0.0883122143948715	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1378	Endothelial	0.0957357067762399	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1383	Endothelial	0.0861966973164817	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1389	Endothelial	0.12159014434577	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1390	Endothelial	0.08447341775769	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1399	Endothelial	0.12886518694415	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1410	Endothelial	0.137224935788208	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1416	Endothelial	0.150835667947544	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1420	Endothelial	0.129787274322085	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1425	Endothelial	0.0898319571839179	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1446	Endothelial	0.100548185311764	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1447	Endothelial	0.105643029812436	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1453	Endothelial	0.118792262581099	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1455	Endothelial	0.114503410051487	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1459	Endothelial	0.0645879054374664	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1463	Endothelial	0.13323251779216	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1464	Endothelial	0.135505910708397	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1473	Endothelial	0.0974437312079045	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1474	Endothelial	0.142926340335611	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1494	Endothelial	0.0864509419287788	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1497	Endothelial	0.115224455454847	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1498	Endothelial	0.0962433868006979	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1499	Endothelial	0.0845392227440959	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1503	Endothelial	0.101952275282173	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1504	Endothelial	0.112743059303859	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1509	Endothelial	0.112896036236017	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1517	Endothelial	0.0976259580575125	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1522	Endothelial	0.156725849711321	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1527	Endothelial	0.145142826720039	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1528	Endothelial	0.133777163806871	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1529	Endothelial	0.0910724606526221	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1536	Endothelial	0.121336765866268	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1538	Endothelial	0.129262530655405	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1539	Endothelial	0.112128282311457	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1556	Endothelial	0.126683233014142	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1563	Endothelial	0.128816996235372	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1565	Endothelial	0.0479566616973373	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1568	Endothelial	0.0990705102374807	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1571	Endothelial	0.118925304945045	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1573	Endothelial	0.106779005882462	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1576	Endothelial	0.125448334670085	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1578	Endothelial	0.100492527028124	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1579	Endothelial	0.12423916215985	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1581	Endothelial	0.0711059974930344	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1585	Endothelial	0.105403543260587	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1587	Endothelial	0.0861101096611176	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1588	Endothelial	0.0854094087661754	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1590	Endothelial	0.104781929900661	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1594	Endothelial	0.11543029512367	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1602	Endothelial	0.0837242843316608	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1605	Endothelial	0.107290323884309	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1611	Endothelial	0.141396257637406	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1615	Endothelial	0.0807609624555361	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1637	Endothelial	0.104240054465053	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1644	Endothelial	0.139123927719111	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1648	Endothelial	0.0963979819699633	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1654	Endothelial	0.0749964417047885	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1657	Endothelial	0.15971845582619	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1663	Endothelial	0.137984816760572	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1664	Endothelial	0.12530446396996	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1665	Endothelial	0.133649199458018	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1669	Endothelial	0.09728837011692	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1676	Endothelial	0.0894539007914884	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1678	Endothelial	0.104004206836427	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1682	Endothelial	0.125601894865038	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1684	Endothelial	0.12800348169295	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1688	Endothelial	0.127072387032447	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1703	Endothelial	0.119814582613499	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1721	Endothelial	0.141956552337224	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1722	Endothelial	0.10273965794015	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1733	Endothelial	0.173294526957723	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1738	Endothelial	0.100528131868299	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1740	Endothelial	0.113957055964982	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1753	Endothelial	0.110559543404638	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1761	Endothelial	0.101034630699058	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1832	Endothelial	0.102841919600982	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1840	Endothelial	0.12824500837806	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1880	Endothelial	0.126562547175777	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1884	Endothelial	0.132372750478074	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1898	Endothelial	0.11592152343245	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1905	Endothelial	0.0964835749767132	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1912	Endothelial	0.0855077944343696	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1927	Endothelial	0.109984320381082	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1936	Endothelial	0.0937381477142506	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1941	Endothelial	0.0938737094864133	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1946	Endothelial	0.116390966834086	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1958	Endothelial	0.145275665707504	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1960	Endothelial	0.1039436902078	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br1974	Endothelial	0.1269864786339	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br2009	Endothelial	0.119171640691996	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br2020	Endothelial	0.0953547195233011	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br2038	Endothelial	0.0921323042324578	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br2044	Endothelial	0.11580959292797	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br2046	Endothelial	0.119664024369127	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br2053	Endothelial	0.0941594991473785	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
Br2064	Endothelial	0.121605035597372	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_WGBS	Endo
