sample_id	cell_type	proportion
Br2374	D2-SPN	0.0991215513795768
Br2374	OPC	0.0289117930966513
Br2374	Inhib	6.9711703881077e-06
Br2374	Immune	0.00268120220140005
Br5426	Oligo	0.621215165400601
Br5426	Micro	0.076805747682501
Br5426	Astro	0.187792263403347
Br5426	D1-SPN	0.0369451228305366
Br5426	D2-SPN	0.0579868115870093
Br5426	OPC	0.0187002746604601
Br5426	Inhib	0
Br5426	Immune	0.000554614435545253
Br1721	Oligo	0.769456718802656
Br1721	Micro	0.0701873476536956
Br1721	Astro	0.116809262110648
Br1721	D1-SPN	0.000259321825435548
Br1721	D2-SPN	0.0271049296779274
Br1721	OPC	0.0131213973727645
Br1721	Inhib	1.25839752776871e-05
Br1721	Immune	0.00304843858159545
Br2521	Oligo	0.557979369722758
Br2521	Micro	0.121438588140204
Br2521	Astro	0.167617992935653
Br2521	D1-SPN	0.0425160191336289
Br2521	D2-SPN	0.0923399093323337
Br2521	OPC	0.0165525838970657
Br2521	Inhib	7.6645779917882e-06
Br2521	Immune	0.00154787226036487
Br5008	Oligo	0.369957607325934
Br5008	Micro	0.141484718469458
Br5008	Astro	0.242632008171258
Br5008	D1-SPN	0.0161668187640247
Br5008	D2-SPN	0.00184474985527193
Br5008	OPC	0.21754864541707
Br5008	Inhib	0.00752363988827468
Br5008	Immune	0.00284181210870911
Br5259	Oligo	0.613978040863642
Br5259	Micro	0.0852762633632668
Br5259	Astro	0.197978950828263
Br5259	D1-SPN	0.00928682852810213
Br5259	D2-SPN	0.0688723220078599
Br5259	OPC	0.0221944858304024
Br5259	Inhib	0
Br5259	Immune	0.00241310857846449
Br1752	Oligo	0.48136191264045
Br1752	Micro	0.0946588611041048
Br1752	Astro	0.226357473545511
Br1752	D1-SPN	0.0594016134018547
Br1752	D2-SPN	0.0916894714242779
Br1752	OPC	0.0380077315438482
Br1752	Inhib	0
Br1752	Immune	0.00852293633995316
Br1840	Oligo	0.67152532148442
Br1840	Micro	0.0441336330422989
Br1840	Astro	0.125109068479671
Br1840	D1-SPN	0.0371077876555964
Br1840	D2-SPN	0.0836522298199795
Br1840	OPC	0.0334822844755087
Br1840	Inhib	0
Br1840	Immune	0.00498967504252498
Br5026	Oligo	0.675542415042787
Br5026	Micro	0.0519412290999446
Br5026	Astro	0.170729762877952
Br5026	D1-SPN	0.0181378857178302
Br5026	D2-SPN	0.0646779634074436
Br5026	OPC	0.0167735708601303
Br5026	Inhib	0
Br5026	Immune	0.00219717299391208
Br1594	Oligo	0.674128750898994
Br1594	Micro	0.0546526368736177
Br1594	Astro	0.156383327901381
Br1594	D1-SPN	0.0354988071635929
Br1594	D2-SPN	0.048473361719993
Br1594	OPC	0.0276761312535194
Br1594	Inhib	0
Br1594	Immune	0.00318698418890205
Br1326	Oligo	0.459223980017926
Br1326	Micro	0.0700948999151762
Br1326	Astro	0.24117551439582
Br1326	D1-SPN	0.113001754209165
Br1326	D2-SPN	0.0645122119135549
Br1326	OPC	0.0451373780120861
Br1326	Inhib	0
Br1326	Immune	0.00685426153627172
Br1017	Oligo	0.80117905989645
Br1017	Micro	0.0261311505609338
Br1017	Astro	0.138379927382644
Br1017	D1-SPN	0.00131939641027225
Br1017	D2-SPN	0
Br1017	OPC	0.0303344766067637
Br1017	Inhib	0
Br1017	Immune	0.00265598914293598
Br1441	Oligo	0.781365807324724
Br1441	Micro	0.0289335006067203
Br1441	Astro	0.105372800855658
Br1441	D1-SPN	0.00342361329447752
Br1441	D2-SPN	0.0598793172990441
Br1441	OPC	0.0185206035667245
Br1441	Inhib	0
Br1441	Immune	0.00250435705265161
Br2474	Oligo	0.616573027530517
Br2474	Micro	0.0922786974417719
Br2474	Astro	0.117642961686098
Br2474	D1-SPN	0.0679366386137115
Br2474	D2-SPN	0.0879375062737732
Br2474	OPC	0.0171733026983317
Br2474	Inhib	0
Br2474	Immune	0.000457865755795811
Br1918	Oligo	0.648500247721604
Br1918	Micro	0.0981623194676225
Br1918	Astro	0.107465444417433
Br1918	D1-SPN	0.0708092427633674
Br1918	D2-SPN	0.0499306472008501
Br1918	OPC	0.0231677726667508
Br1918	Inhib	0
Br1918	Immune	0.00196432576237328
Br1821	Oligo	0.49363300390475
Br1821	Micro	0.136816532092775
Br1821	Astro	0.197250409546369
Br1821	D1-SPN	0.0742621433813076
Br1821	D2-SPN	0.0794143904348464
Br1821	OPC	0.0186235206399517
Br1821	Inhib	0
Br1821	Immune	0
Br2421	Oligo	0.744142156611592
Br2421	Micro	0.0610237604901809
Br2421	Astro	0.110375703029964
Br2421	D1-SPN	0.00137104225013363
Br2421	D2-SPN	0.0564261822755285
Br2421	OPC	0.0173716993647426
Br2421	Inhib	0
Br2421	Immune	0.00928945597785792
Br1960	Oligo	0.704328371279242
Br1960	Micro	0.0708114376214662
Br1960	Astro	0.14011940236254
Br1960	D1-SPN	0.00871232250593461
Br1960	D2-SPN	0.0447811736055334
Br1960	OPC	0.026063996019011
Br1960	Inhib	8.57267507315156e-06
Br1960	Immune	0.00517472393120011
Br5262	Oligo	0.656043459761942
Br5262	Micro	0.0583186326871511
Br5262	Astro	0.146409042358321
Br5262	D1-SPN	0.0389824986603647
Br5262	D2-SPN	0.0802298245896159
Br5262	OPC	0.01705539188059
Br5262	Inhib	0
Br5262	Immune	0.00296115006201561
Br1578	Oligo	0.460209433337199
Br1578	Micro	0.125478790405465
Br1578	Astro	0.189439448988388
Br1578	D1-SPN	0.0755953112320882
Br1578	D2-SPN	0.121894704433891
Br1578	OPC	0.0268447400746822
Br1578	Inhib	0
Br1578	Immune	0.000537571528287167
Br1677	Oligo	0.553803585222813
Br1677	Micro	0.115405972106189
Br1677	Astro	0.163321265951323
Br1677	D1-SPN	0.0681453359376089
Br1677	D2-SPN	0.0741562972829312
Br1677	OPC	0.022610203613959
Br1677	Inhib	0
Br1677	Immune	0.0025573398851762
Br957	Oligo	0.325072032098262
Br957	Micro	0.140542364533471
Br957	Astro	0.311548166380042
Br957	D1-SPN	0.0434503731470087
Br957	D2-SPN	0.046484349648082
Br957	OPC	0.12672639635067
Br957	Inhib	0.000153808957817972
Br957	Immune	0.00602250888464731
Br1348	Oligo	0.621789808213359
Br1348	Micro	0.0518795270267698
Br1348	Astro	0.1780071756979
Br1348	D1-SPN	0.0590701545065731
Br1348	D2-SPN	0.0592683939608514
Br1348	OPC	0.0253844938446678
Br1348	Inhib	0
Br1348	Immune	0.00460044674987893
Br1218	Oligo	0.517726328755337
Br1218	Micro	0.122117152163143
Br1218	Astro	0.197189090613569
Br1218	D1-SPN	0.00601155007131728
Br1218	D2-SPN	0.100489550325756
Br1218	OPC	0.0548961223807069
Br1218	Inhib	0
Br1218	Immune	0.00157020569017124
Br1474	Oligo	0.629341011111878
Br1474	Micro	0.0598298139895779
Br1474	Astro	0.142487838466153
Br1474	D1-SPN	0.056326622943864
Br1474	D2-SPN	0.0853452755919474
Br1474	OPC	0.0225549144824271
Br1474	Inhib	0
Br1474	Immune	0.00411452341415275
Br5228	Oligo	0.647364871909779
Br5228	Micro	0.086400084118738
Br5228	Astro	0.193116752905318
Br5228	D1-SPN	0.00126832669792598
Br5228	D2-SPN	0.040090301318689
Br5228	OPC	0.0275927451067
Br5228	Inhib	0
Br5228	Immune	0.00416691794285001
Br1023	Oligo	0.70238008544209
Br1023	Micro	0.0865486880859791
Br1023	Astro	0.147337193360065
Br1023	D1-SPN	0.0156682012707318
Br1023	D2-SPN	0.0262058689181671
Br1023	OPC	0.0185030334897178
Br1023	Inhib	0
Br1023	Immune	0.00335692943324952
Br1025	Oligo	0.272493958584731
Br1025	Micro	0.0368445295951456
Br1025	Astro	0.524526868897288
Br1025	D1-SPN	0.0510982853480093
Br1025	D2-SPN	0.0735393705946102
Br1025	OPC	0.0396760054966983
Br1025	Inhib	0
Br1025	Immune	0.00182098148351751
Br1941	Oligo	0.646599252411373
Br1941	Micro	0.0779715287492136
Br1941	Astro	0.165048942280146
Br1941	D1-SPN	0.0168599269221949
Br1941	D2-SPN	0.0710826791936736
Br1941	OPC	0.0189580208749366
Br1941	Inhib	0
Br1941	Immune	0.00347964956846259
Br5224	Oligo	0.830507155862196
Br5224	Micro	0.0222949964462577
Br5224	Astro	0.0973485646841923
Br5224	D1-SPN	0
Br5224	D2-SPN	0.0341023006250648
Br5224	OPC	0.0146139694239387
Br5224	Inhib	0
Br5224	Immune	0.00113301295835082
Br1615	Oligo	0.370780473043634
Br1615	Micro	0.174385550282701
Br1615	Astro	0.238696937117642
Br1615	D1-SPN	0.0526952138736965
Br1615	D2-SPN	0.105230662169644
Br1615	OPC	0.0226065921831481
Br1615	Inhib	0
Br1615	Immune	0.0356045713295345
Br2322	Oligo	0.677224903183605
Br2322	Micro	0.0580714688249568
Br2322	Astro	0.163039623511231
Br2322	D1-SPN	0.00979956472584803
Br2322	D2-SPN	0.0596667080543169
Br2322	OPC	0.0235753261186417
Br2322	Inhib	0
Br2322	Immune	0.0086224055814005
Br1848	Oligo	0.671747807589723
Br1848	Micro	0.0239362092745389
Br1848	Astro	0.203195683318766
Br1848	D1-SPN	0.0503606605332542
Br1848	D2-SPN	0.00615266536095454
Br1848	OPC	0.0417891353928534
Br1848	Inhib	0
Br1848	Immune	0.00281783852991061
Br2513	Oligo	0.541051422444663
Br2513	Micro	0.110046918139251
Br2513	Astro	0.193801325389498
Br2513	D1-SPN	0.0250214857519498
Br2513	D2-SPN	0.0971742192432304
Br2513	OPC	0.0282984893969721
Br2513	Inhib	0
Br2513	Immune	0.00460613963443565
Br5372	Oligo	0.713714494914018
Br5372	Micro	0.0199960523679873
Br5372	Astro	0.190028246853941
Br5372	D1-SPN	0.00272113744692144
Br5372	D2-SPN	0.030906775993958
Br5372	OPC	0.0395905071014477
Br5372	Inhib	0
Br5372	Immune	0.00304278532172703
Br2557	Oligo	0.704927309120205
Br2557	Micro	0.0248148474513258
Br2557	Astro	0.187395438327878
Br2557	D1-SPN	0.0330887537624511
Br2557	D2-SPN	0.0160848134566893
Br2557	OPC	0.0296330243784287
Br2557	Inhib	4.27820520579007e-06
Br2557	Immune	0.00405153529781582
Br1346	Oligo	0.466421448436239
Br1346	Micro	0.112062981213711
Br1346	Astro	0.244525696798828
Br1346	D1-SPN	0.0476916495259326
Br1346	D2-SPN	0.108449142386451
Br1346	OPC	0.0202267292167448
Br1346	Inhib	0
Br1346	Immune	0.000622352422093825
Br1898	Oligo	0.815497726723803
Br1898	Micro	0.0392208774438511
Br1898	Astro	0.112117303067557
Br1898	D1-SPN	0.000742052933022658
Br1898	D2-SPN	0.00635112446848425
Br1898	OPC	0.0240043232653001
Br1898	Inhib	0
Br1898	Immune	0.00206659209798166
Br1203	Oligo	0.627646627584308
Br1203	Micro	0.0894601965054841
Br1203	Astro	0.109605286187802
Br1203	D1-SPN	0.0489165938177516
Br1203	D2-SPN	0.100413282384907
Br1203	OPC	0.0211553544931448
Br1203	Inhib	0
Br1203	Immune	0.0028026590266036
Br991	Oligo	0.621645340131024
Br991	Micro	0.0786345428001096
Br991	Astro	0.181727281010064
Br991	D1-SPN	0.0184609318671281
Br991	D2-SPN	0.0773303572314815
Br991	OPC	0.0222015469601922
Br991	Inhib	0
Br991	Immune	0
Br5168	Oligo	0.470163787184096
Br5168	Micro	0.0414211906259044
Br5168	Astro	0.413656217557451
Br5168	D1-SPN	0.0290501596857644
Br5168	D2-SPN	0
Br5168	OPC	0.0389452106463117
Br5168	Inhib	0
Br5168	Immune	0.00676343430047233
Br5232	Oligo	0.258258602442093
Br5232	Micro	0.0616991807970952
Br5232	Astro	0.561800012563895
Br5232	D1-SPN	0.057479872798878
Br5232	D2-SPN	0.00147324247493917
Br5232	OPC	0.0530187704574965
Br5232	Inhib	0
Br5232	Immune	0.00627031846560274
Br1315	Oligo	0.657623028613021
Br1315	Micro	0.0549730714222413
Br1315	Astro	0.173764109026996
Br1315	D1-SPN	0.00480073591050389
Br1315	D2-SPN	0.0398844785065403
Br1315	OPC	0.0613894279453159
Br1315	Inhib	0
Br1315	Immune	0.00756514857538106
Br1958	Oligo	0.652551236282594
Br1958	Micro	0.0829054167861818
Br1958	Astro	0.157364046637362
Br1958	D1-SPN	0.0218976448301445
Br1958	D2-SPN	0.0626124087117211
Br1958	OPC	0.0190618103073925
Br1958	Inhib	0
Br1958	Immune	0.00360743644460415
Br1753	Oligo	0.807334010913423
Br1753	Micro	0.0616527307644753
Br1753	Astro	0.101818595480743
Br1753	D1-SPN	0.000610511946766789
Br1753	D2-SPN	0.00194820250616636
Br1753	OPC	0.0219836767306891
Br1753	Inhib	0
Br1753	Immune	0.00465227165773698
Br2292	Oligo	0.295717789051875
Br2292	Micro	0.0973544011641632
Br2292	Astro	0.325979282802478
Br2292	D1-SPN	0.100507391748747
Br2292	D2-SPN	0.108407700594272
Br2292	OPC	0.0695794472551121
Br2292	Inhib	0
Br2292	Immune	0.00245398738335251
Br1695	Oligo	0.541798277740639
Br1695	Micro	0.0925133032476612
Br1695	Astro	0.185800930937971
Br1695	D1-SPN	0.0815100496272898
Br1695	D2-SPN	0.0728472839656837
Br1695	OPC	0.0201199622412734
Br1695	Inhib	0
Br1695	Immune	0.00541019223948246
Br1135	Oligo	0.686655176797404
Br1135	Micro	0.0679983825649582
Br1135	Astro	0.171821244526064
Br1135	D1-SPN	0.0132242954359115
Br1135	D2-SPN	0.028984773831223
Br1135	OPC	0.0113950441577599
Br1135	Inhib	0
Br1135	Immune	0.0199210826866793
Br1605	Oligo	0.60365673281111
Br1605	Micro	0.0291789727814755
Br1605	Astro	0.151534128443079
Br1605	D1-SPN	0.108329568115746
Br1605	D2-SPN	0.070427267963403
Br1605	OPC	0.0333246695665849
Br1605	Inhib	3.40923483112426e-05
Br1605	Immune	0.00351456797029024
Br1587	Oligo	0.532650614666197
Br1587	Micro	0.0497095385950122
Br1587	Astro	0.380833363688681
Br1587	D1-SPN	0.001485721789623
Br1587	D2-SPN	0
Br1587	OPC	0.0344368259601532
Br1587	Inhib	0
Br1587	Immune	0.00088393530033367
Br5217	Oligo	0.574205909671601
Br5217	Micro	0.123450379956391
Br5217	Astro	0.165517590748161
Br5217	D1-SPN	0.0438736311107236
Br5217	D2-SPN	0.0568362573602461
Br5217	OPC	0.0337060087877871
Br5217	Inhib	0
Br5217	Immune	0.0024102223650902
Br1143	Oligo	0.572729286810362
Br1143	Micro	0.117048810481076
Br1143	Astro	0.129662899470745
Br1143	D1-SPN	0.030890957751616
Br1143	D2-SPN	0.117291073392731
Br1143	OPC	0.0290859643827002
Br1143	Inhib	0
Br1143	Immune	0.00329100771076955
Br1663	Oligo	0.764750458500744
Br1663	Micro	0.0365210059485657
Br1663	Astro	0.137531426223478
Br1663	D1-SPN	1.64827686751713e-05
Br1663	D2-SPN	0.0484642648944873
Br1663	OPC	0.00976756737463722
Br1663	Inhib	0
Br1663	Immune	0.00294879428941303
Br5053	Oligo	0.484882817215685
Br5053	Micro	0.0901157122993522
Br5053	Astro	0.29882001905948
Br5053	D1-SPN	0.0198315799517703
Br5053	D2-SPN	0.0779268321557739
Br5053	OPC	0.0270875107153862
Br5053	Inhib	0
Br5053	Immune	0.00133552860255299
Br5310	Oligo	0.608454993583034
Br5310	Micro	0.0297931452895305
Br5310	Astro	0.227276462935882
Br5310	D1-SPN	0.0392302333853707
Br5310	D2-SPN	0.0630881912624242
Br5310	OPC	0.0298148576641865
Br5310	Inhib	0
Br5310	Immune	0.00234211587957264
Br1285	Oligo	0.625402074270464
Br1285	Micro	0.0712429618145354
Br1285	Astro	0.151708941623854
Br1285	D1-SPN	0.0591483177171219
Br1285	D2-SPN	0.0614638851159466
Br1285	OPC	0.0254416702538837
Br1285	Inhib	0
Br1285	Immune	0.00559214920419479
Br2492	Oligo	0.503873054902535
Br2492	Micro	0.154379157669573
Br2492	Astro	0.179665070156558
Br2492	D1-SPN	0.0486548095866353
Br2492	D2-SPN	0.0780885369154191
Br2492	OPC	0.0319437896811734
Br2492	Inhib	1.12796842255529e-06
Br2492	Immune	0.00339445311968402
Br1832	Oligo	0.505433997860353
Br1832	Micro	0.100786503357589
Br1832	Astro	0.229847057946881
Br1832	D1-SPN	0.0249815072465969
Br1832	D2-SPN	0.0993000697194455
Br1832	OPC	0.0377524848506918
Br1832	Inhib	0
Br1832	Immune	0.00189837901844246
Br1102	Oligo	0.599233810770086
Br1102	Micro	0.0947794108335214
Br1102	Astro	0.187288423902995
Br1102	D1-SPN	0.0457317681160357
Br1102	D2-SPN	0.0507947350760427
Br1102	OPC	0.0192231143984653
Br1102	Inhib	0
Br1102	Immune	0.00294873690285377
Br931	Oligo	0.724012162303189
Br931	Micro	0.0229493667723163
Br931	Astro	0.150880932404566
Br931	D1-SPN	0.0187434554149816
Br931	D2-SPN	0.0379183098771795
Br931	OPC	0.0393826572342849
Br931	Inhib	0
Br931	Immune	0.00611311599348286
Br1183	Oligo	0.529982219391991
Br1183	Micro	0.121161598727733
Br1183	Astro	0.166321228263721
Br1183	D1-SPN	0.0652417404485363
Br1183	D2-SPN	0.083732275548374
Br1183	OPC	0.0298389162325562
Br1183	Inhib	2.67454483725473e-05
Br1183	Immune	0.00369527593871628
Br1309	Oligo	0.637189381743777
Br1309	Micro	0.100862059270712
Br1309	Astro	0.153570218934649
Br1309	D1-SPN	0.0326578618182771
Br1309	D2-SPN	0.0575941780796641
Br1309	OPC	0.0179649169995772
Br1309	Inhib	0
Br1309	Immune	0.000161383153343915
Br5234	Oligo	0.47167656657579
Br5234	Micro	0.0609668176765577
Br5234	Astro	0.203776088656754
Br5234	D1-SPN	0.106947478568647
Br5234	D2-SPN	0.136213752843455
Br5234	OPC	0.0154587150338429
Br5234	Inhib	0
Br5234	Immune	0.00496058064495422
Br1289	Oligo	0.640194875159334
Br1289	Micro	0.101771171525778
Br1289	Astro	0.175337998716358
Br1289	D1-SPN	0.00737389826162743
Br1289	D2-SPN	0.0598950791998257
Br1289	OPC	0.0128446078840433
Br1289	Inhib	2.23848778821924e-05
Br1289	Immune	0.00255998437515053
Br1442	Oligo	0.611924784971994
Br1442	Micro	0.0963837698742117
Br1442	Astro	0.16973655236037
Br1442	D1-SPN	0.041928630995491
Br1442	D2-SPN	0.0612422098173838
Br1442	OPC	0.0141342231561127
Br1442	Inhib	0
Br1442	Immune	0.00464982882443572
Br1909	Oligo	0.618957557198923
Br1909	Micro	0.0954457973820304
Br1909	Astro	0.23077562031109
Br1909	D1-SPN	0.0039584515595487
Br1909	D2-SPN	0.000407982734074449
Br1909	OPC	0.0495877719268993
Br1909	Inhib	0
Br1909	Immune	0.000866818887434844
Br2038	Oligo	0.452204125926246
Br2038	Micro	0.0824760061580878
Br2038	Astro	0.167390674278157
Br2038	D1-SPN	0.113050369164222
Br2038	D2-SPN	0.15243207598977
Br2038	OPC	0.0320512796066719
Br2038	Inhib	8.23723070754376e-05
Br2038	Immune	0.000313096569769881
Br1214	Oligo	0.728724592692115
Br1214	Micro	0.072970356377646
Br1214	Astro	0.141424783792146
Br1214	D1-SPN	0.00106298074983609
Br1214	D2-SPN	0.0333212406602142
Br1214	OPC	0.0157857314835737
Br1214	Inhib	0
Br1214	Immune	0.00671031424446882
Br1092	Oligo	0.855460647571172
Br1092	Micro	0.0540149137390526
Br1092	Astro	0.064664485692287
Br1092	D1-SPN	0.000176579649175288
Br1092	D2-SPN	0.00372905880139059
Br1092	OPC	0.0189408768366592
Br1092	Inhib	0
Br1092	Immune	0.00301343771026279
Br2261	Oligo	0.669100604409472
Br2261	Micro	0.0604131232502528
Br2261	Astro	0.155271912716569
Br2261	D1-SPN	0.0139668421830109
Br2261	D2-SPN	0.0645697512774406
Br2261	OPC	0.0305324302882614
Br2261	Inhib	0
Br2261	Immune	0.00614533587499325
Br1306	Oligo	0.545744459393565
Br1306	Micro	0.123688682733812
Br1306	Astro	0.184723304419047
Br1306	D1-SPN	0.0466110181901746
Br1306	D2-SPN	0.0683282773236459
Br1306	OPC	0.0280888444337524
Br1306	Inhib	0
Br1306	Immune	0.00281541350600285
Br2481	Oligo	0.538132998169857
Br2481	Micro	0.063825696544425
Br2481	Astro	0.208333227065302
Br2481	D1-SPN	0.103968574156618
Br2481	D2-SPN	0.0610535812316505
Br2481	OPC	0.0229820079405596
Br2481	Inhib	0
Br2481	Immune	0.00170391489158874
Br2272	Oligo	0.618007130892268
Br2272	Micro	0.0772884472416624
Br2272	Astro	0.174403348261209
Br2272	D1-SPN	0.0143428590522358
Br2272	D2-SPN	0.0750727000837046
Br2272	OPC	0.0312373548510139
Br2272	Inhib	0
Br2272	Immune	0.00964815961790666
Br2538	Oligo	0.58437832275757
Br2538	Micro	0.0981103258849232
Br2538	Astro	0.209574431048844
Br2538	D1-SPN	0.0281444089718116
Br2538	D2-SPN	0.0588857809469002
Br2538	OPC	0.0199906914951512
Br2538	Inhib	0
Br2538	Immune	0.000916038894799892
Br1373	Oligo	0.660984209010022
Br1373	Micro	0.073507894145534
Br1373	Astro	0.153829293707967
Br1373	D1-SPN	0.00572837685882421
Br1373	D2-SPN	0.0878904864696454
Br1373	OPC	0.0120033554970739
Br1373	Inhib	0
Br1373	Immune	0.00605638431093305
Br1751	Oligo	0.617581417041141
Br1751	Micro	0.0641930819125064
Br1751	Astro	0.201753162054389
Br1751	D1-SPN	0.0315435099602218
Br1751	D2-SPN	0.0457537724280782
Br1751	OPC	0.0343776954818415
Br1751	Inhib	0
Br1751	Immune	0.00479736112182202
Br2063	Oligo	0.77284921856346
Br2063	Micro	0.0226035150209393
Br2063	Astro	0.184087377003207
Br2063	D1-SPN	0.00051171081605175
Br2063	D2-SPN	3.47222809295816e-05
Br2063	OPC	0.0185410916152551
Br2063	Inhib	0
Br2063	Immune	0.00137236470015768
Br1317	Oligo	0.629428848053817
Br1317	Micro	0.0179900897361929
Br1317	Astro	0.271414968854565
Br1317	D1-SPN	0.00279763572580882
Br1317	D2-SPN	0.00916285809562267
Br1317	OPC	0.0675260108996276
Br1317	Inhib	0
Br1317	Immune	0.00167958863436616
Br1657	Oligo	0.693515722580876
Br1657	Micro	0.0863880116121839
Br1657	Astro	0.154136018515576
Br1657	D1-SPN	0
Br1657	D2-SPN	0.0461053655536635
Br1657	OPC	0.0145731482800018
Br1657	Inhib	0
Br1657	Immune	0.00528173345769863
Br2269	Oligo	0.516961919629418
Br2269	Micro	0.121481701501272
Br2269	Astro	0.23194621493564
Br2269	D1-SPN	0.0256987075174934
Br2269	D2-SPN	0.0738046105544368
Br2269	OPC	0.0295875677681723
Br2269	Inhib	0
Br2269	Immune	0.00051927809356751
Br2080	Oligo	0.585304927335224
Br2080	Micro	0.0880793545606201
Br2080	Astro	0.169387043075838
Br2080	D1-SPN	0.0323857589274442
Br2080	D2-SPN	0.0881992290047678
Br2080	OPC	0.0351517239721266
Br2080	Inhib	0
Br2080	Immune	0.00149196312397917
Br1905	Oligo	0.675834737813794
Br1905	Micro	0.0666938577795667
Br1905	Astro	0.165880488487514
Br1905	D1-SPN	0.0204645909457897
Br1905	D2-SPN	0.0564835830111796
Br1905	OPC	0.012596471014368
Br1905	Inhib	0
Br1905	Immune	0.00204627094778814
Br1998	Oligo	0.582202396149476
Br1998	Micro	0.0862474791791448
Br1998	Astro	0.234312510498958
Br1998	D1-SPN	0.0205929002212885
Br1998	D2-SPN	0.0384378240879464
Br1998	OPC	0.0332692215116785
Br1998	Inhib	0
Br1998	Immune	0.00493766835150835
Br963	Oligo	0.658767548658698
Br963	Micro	0.123345389231558
Br963	Astro	0.0998364396230614
Br963	D1-SPN	0.00355926179235907
Br963	D2-SPN	0.0815318565443377
Br963	OPC	0.0316401548913057
Br963	Inhib	1.71924721400484e-05
Br963	Immune	0.00130215678654068
Br1665	Oligo	0.802913926577708
Br1665	Micro	0.0565735134189596
Br1665	Astro	0.081822563047191
Br1665	D1-SPN	5.71874322338032e-05
Br1665	D2-SPN	0.0386790235178825
Br1665	OPC	0.018730958310904
Br1665	Inhib	0
Br1665	Immune	0.00122282769512082
Br5154	Oligo	0.708847673543962
Br5154	Micro	0.101809950078414
Br5154	Astro	0.121264587619877
Br5154	D1-SPN	0.00375201393499293
Br5154	D2-SPN	0.0478175583385941
Br5154	OPC	0.0144886611796799
Br5154	Inhib	0
Br5154	Immune	0.00201955530448047
Br1007	Oligo	0.471580691814382
Br1007	Micro	0.0788696879768742
Br1007	Astro	0.245808396242482
Br1007	D1-SPN	0.0953021518346151
Br1007	D2-SPN	0.0852821674286758
Br1007	OPC	0.0206340874285651
Br1007	Inhib	0
Br1007	Immune	0.00252281727440551
Br1351	Oligo	0.539280116536283
Br1351	Micro	0.0957646582026365
Br1351	Astro	0.195742755327621
Br1351	D1-SPN	0.0447843993267225
Br1351	D2-SPN	0.0950221424864677
Br1351	OPC	0.0273995548119174
Br1351	Inhib	0
Br1351	Immune	0.00200637330835234
Br5401	Oligo	0.509979192024536
Br5401	Micro	0.0481479625976159
Br5401	Astro	0.280991812556271
Br5401	D1-SPN	0.0459642176818371
Br5401	D2-SPN	0.0677651957919262
Br5401	OPC	0.0444471694219824
Br5401	Inhib	0
Br5401	Immune	0.0027044499258321
Br5590	Oligo	0.565745693573663
Br5590	Micro	0.0581045203170315
Br5590	Astro	0.195410646763846
Br5590	D1-SPN	0.0715148669340204
Br5590	D2-SPN	0.0773950647353023
Br5590	OPC	0.0250872545367148
Br5590	Inhib	0
Br5590	Immune	0.00674195313942234
Br2388	Oligo	0.77884267544362
Br2388	Micro	0.0612159841441736
Br2388	Astro	0.0908064175829343
Br2388	D1-SPN	0.00303352072905139
Br2388	D2-SPN	0.00548374460144205
Br2388	OPC	0.0530976813248912
Br2388	Inhib	0.00168633765804135
Br2388	Immune	0.00583363851584625
Br863	Oligo	0.621205369407106
Br863	Micro	0.0947366046623868
Br863	Astro	0.140183548181748
Br863	D1-SPN	0.040414298704504
Br863	D2-SPN	0.0819630003485562
Br863	OPC	0.0204455680505113
Br863	Inhib	0
Br863	Immune	0.00105161064518786
Br1410	Oligo	0.325372104231443
Br1410	Micro	0.188728210694766
Br1410	Astro	0.257032680877097
Br1410	D1-SPN	0.128783701444394
Br1410	D2-SPN	0.0783578448731486
Br1410	OPC	0.0178093437532307
Br1410	Inhib	0
Br1410	Immune	0.00391611412592105
Br2378	Oligo	0.498471903258216
Br2378	Micro	0.127913834629482
Br2378	Astro	0.176616790986428
Br2378	D1-SPN	0.0616118757391199
Br2378	D2-SPN	0.0873844995348473
Br2378	OPC	0.0442271233408228
Br2378	Inhib	0
Br2378	Immune	0.00377397251108394
Br1670	Oligo	0.654989726863672
Br1670	Micro	0.0933119982386451
Br1670	Astro	0.0888281384218683
Br1670	D1-SPN	0.0159341501117992
Br1670	D2-SPN	0.131349668090884
Br1670	OPC	0.015501712074834
Br1670	Inhib	0
Br1670	Immune	8.46061982973714e-05
Br2313	Oligo	0.322375294602363
Br2313	Micro	0.115327702270233
Br2313	Astro	0.324790471340203
Br2313	D1-SPN	0.111502417043654
Br2313	D2-SPN	0.0849750169603108
Br2313	OPC	0.0204252915002366
Br2313	Inhib	0
Br2313	Immune	0.020603806283001
Br1447	Oligo	0.585742441783936
Br1447	Micro	0.0400754298604091
Br1447	Astro	0.224644706696561
Br1447	D1-SPN	0.0847674346348119
Br1447	D2-SPN	0.00783773351970078
Br1447	OPC	0.0427193059082843
Br1447	Inhib	0
Br1447	Immune	0.0142129475962971
Br1529	Oligo	0.708395449522728
Br1529	Micro	0.0796359666154008
Br1529	Astro	0.148488483912425
Br1529	D1-SPN	0.0182376937533425
Br1529	D2-SPN	0.0212963321671439
Br1529	OPC	0.0197159029269192
Br1529	Inhib	0
Br1529	Immune	0.00423017110204126
Br1856	Oligo	0.520256515626522
Br1856	Micro	0.152085486139863
Br1856	Astro	0.2373762012241
Br1856	D1-SPN	0.0538132384533406
