sample_id	cell_type	proportion	region	method	reference	cell_type_raw
Br1250	Astrocyte	0.123601466854688	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1263	Astrocyte	0.122810501866391	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1265	Astrocyte	0.103624904367513	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1275	Astrocyte	0.123552180646049	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1276	Astrocyte	0.0891095973945074	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1279	Astrocyte	0.118079136505419	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1280	Astrocyte	0.0973429984112885	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1281	Astrocyte	0.119121109627708	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1283	Astrocyte	0.113373900766823	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1298	Astrocyte	0.111032398569181	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1314	Astrocyte	0.113445524751208	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1320	Astrocyte	0.111442856877386	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1321	Astrocyte	0.126451748180877	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1324	Astrocyte	0.11806058263181	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1325	Astrocyte	0.126002651064345	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1326	Astrocyte	0.110552861406127	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1339	Astrocyte	0.101800984528295	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1340	Astrocyte	0.108799402371948	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1348	Astrocyte	0.120822996846082	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1351	Astrocyte	0.161698732120318	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1370	Astrocyte	0.0900492853827082	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1378	Astrocyte	0.11792643529617	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1383	Astrocyte	0.108031198628949	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1389	Astrocyte	0.123797516047134	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1390	Astrocyte	0.112063583741867	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1399	Astrocyte	0.13222735081716	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1410	Astrocyte	0.132071243614947	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1416	Astrocyte	0.137225839584407	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1420	Astrocyte	0.140830324721202	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1425	Astrocyte	0.10631376813571	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1446	Astrocyte	0.0974408958205123	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1447	Astrocyte	0.118047415206813	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1453	Astrocyte	0.12485393919228	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1455	Astrocyte	0.11596236042213	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1459	Astrocyte	0.0922457639814997	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1463	Astrocyte	0.145999931679626	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1464	Astrocyte	0.150121677566706	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1473	Astrocyte	0.0978078430481934	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1474	Astrocyte	0.186359768604831	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1494	Astrocyte	0.112152912594314	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1497	Astrocyte	0.137529252107778	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1498	Astrocyte	0.12167478620496	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1499	Astrocyte	0.123488212226411	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1503	Astrocyte	0.132649510196851	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1504	Astrocyte	0.128540001786262	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1509	Astrocyte	0.118223429814023	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1517	Astrocyte	0.105650956304402	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1522	Astrocyte	0.16401808319088	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1527	Astrocyte	0.146714765861359	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1528	Astrocyte	0.140127166123301	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1529	Astrocyte	0.124299141523208	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1536	Astrocyte	0.120403478014093	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1538	Astrocyte	0.131161262831869	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1539	Astrocyte	0.123730168282605	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1556	Astrocyte	0.127867360065745	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1563	Astrocyte	0.115966199751679	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1565	Astrocyte	0.068181687676056	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1568	Astrocyte	0.122740233965707	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1571	Astrocyte	0.129713617312744	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1573	Astrocyte	0.133232620170953	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1576	Astrocyte	0.154685492810548	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1578	Astrocyte	0.123618607538312	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1579	Astrocyte	0.133506213251361	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1581	Astrocyte	0.0920784167382448	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1585	Astrocyte	0.115274594962592	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1587	Astrocyte	0.111543669299361	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1588	Astrocyte	0.118890361179315	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1590	Astrocyte	0.115999596236001	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1594	Astrocyte	0.121681835448522	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1602	Astrocyte	0.117214401240729	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1605	Astrocyte	0.112936559285217	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1611	Astrocyte	0.135674225227197	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1615	Astrocyte	0.103926932703316	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1637	Astrocyte	0.117765674625262	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1644	Astrocyte	0.125644889739137	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1648	Astrocyte	0.115188924252521	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1654	Astrocyte	0.104028331701599	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1657	Astrocyte	0.138020707431463	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1663	Astrocyte	0.123952066056402	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1664	Astrocyte	0.126118626407552	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1665	Astrocyte	0.133237245130974	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1669	Astrocyte	0.109555277975608	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1676	Astrocyte	0.118112795612211	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1678	Astrocyte	0.103401050027697	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1682	Astrocyte	0.176991418086721	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1684	Astrocyte	0.16451407517247	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1688	Astrocyte	0.117031878110001	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1703	Astrocyte	0.107739999288012	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1721	Astrocyte	0.125887324135655	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1722	Astrocyte	0.111396227694373	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1733	Astrocyte	0.132159521599973	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1738	Astrocyte	0.121708469883999	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1740	Astrocyte	0.102094832262004	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1753	Astrocyte	0.124575149848896	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1761	Astrocyte	0.122204811231097	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1832	Astrocyte	0.103232042389608	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1840	Astrocyte	0.134369912810241	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1880	Astrocyte	0.1149095389745	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1884	Astrocyte	0.113738643961914	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1898	Astrocyte	0.123766865966588	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1905	Astrocyte	0.0982420802881654	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1912	Astrocyte	0.127288268089662	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1927	Astrocyte	0.14163714518144	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1936	Astrocyte	0.0883218796700281	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1941	Astrocyte	0.113743409374532	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1946	Astrocyte	0.124997798664951	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1958	Astrocyte	0.135382457603223	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1960	Astrocyte	0.124598049911567	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1974	Astrocyte	0.110153850608139	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2009	Astrocyte	0.153241771505556	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2020	Astrocyte	0.106995032391268	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2038	Astrocyte	0.107002539244893	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2044	Astrocyte	0.0929804415772556	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2046	Astrocyte	0.137661488579571	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2053	Astrocyte	0.129694620684266	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2064	Astrocyte	0.131542873359839	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2074	Astrocyte	0.114504936144291	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2076	Astrocyte	0.142831584325445	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2084	Astrocyte	0.128417042310372	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2242	Astrocyte	0.115054567455503	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2257	Astrocyte	0.133055160553348	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2263	Astrocyte	0.139555769908462	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2267	Astrocyte	0.123014177105138	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2271	Astrocyte	0.126806552611536	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2285	Astrocyte	0.13524844359727	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2288	Astrocyte	0.124345758420668	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br2292	Astrocyte	0.121244612611932	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Astro
Br1003	Microglia	0.085322182570529	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1004	Microglia	0.089805045373449	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1007	Microglia	0.0715282424243988	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1016	Microglia	0.0938072119849809	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1017	Microglia	0.0648367804189752	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1021	Microglia	0.0661305092533535	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1023	Microglia	0.0918601384932871	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1030	Microglia	0.0676573292969114	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1034	Microglia	0.0768599325246299	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1039	Microglia	0.0560270474020065	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1053	Microglia	0.0841832551993762	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1054	Microglia	0.0633989664537594	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1056	Microglia	0.074700674851413	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1067	Microglia	0.07208269449177	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1069	Microglia	0.0904426081221593	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1084	Microglia	0.0785432692528201	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1093	Microglia	0.0679439977427696	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1099	Microglia	0.0846928390823316	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1102	Microglia	0.0968248028284855	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1105	Microglia	0.0740397875173517	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1111	Microglia	0.0656491642748912	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1122	Microglia	0.0991716270353868	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1134	Microglia	0.0624399294436488	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1135	Microglia	0.0695393732536966	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1137	Microglia	0.0873895481934103	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1142	Microglia	0.10577906972131	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1143	Microglia	0.0953016425969512	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1160	Microglia	0.0688755158431381	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1167	Microglia	0.0820566157151307	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1179	Microglia	0.0828306511456967	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1185	Microglia	0.11137577515126	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1187	Microglia	0.0938423795588735	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1193	Microglia	0.0769162861113107	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1214	Microglia	0.0723008616715925	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1227	Microglia	0.105014449780549	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1228	Microglia	0.0749986604317514	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1235	Microglia	0.0678855004121859	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1245	Microglia	0.0770466983550192	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1250	Microglia	0.0936665119215673	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1263	Microglia	0.0974130960745559	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1265	Microglia	0.0716977596126251	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1275	Microglia	0.0711198519249198	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1276	Microglia	0.0852323225172858	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1279	Microglia	0.0890956121042314	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1280	Microglia	0.0562163371922518	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1281	Microglia	0.111682573164636	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1283	Microglia	0.0638929348522654	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1298	Microglia	0.0665937973211137	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1314	Microglia	0.0776397693753212	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1320	Microglia	0.0624218691731792	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1321	Microglia	0.0719982478600464	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1324	Microglia	0.0828409169750987	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1325	Microglia	0.102982845504532	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1326	Microglia	0.0650047135998216	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1339	Microglia	0.0681490886092676	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1340	Microglia	0.0831856874957025	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1348	Microglia	0.0761865050859097	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1351	Microglia	0.0478543396812109	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1370	Microglia	0.0686507381849991	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1378	Microglia	0.0721497133322062	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1383	Microglia	0.0728291768942462	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1389	Microglia	0.0946907305496451	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1390	Microglia	0.0657163012395019	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1399	Microglia	0.0919265508184815	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1410	Microglia	0.0921743003337072	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1416	Microglia	0.0952203470504405	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1420	Microglia	0.0884845928447395	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1425	Microglia	0.0874045394248241	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1446	Microglia	0.0986113561956484	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1447	Microglia	0.0806692433444597	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1453	Microglia	0.0871596353025473	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1455	Microglia	0.0865564162668787	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1459	Microglia	0.0869802451957804	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1463	Microglia	0.073802329073069	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1464	Microglia	0.0870062852542434	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1473	Microglia	0.0969436457550487	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1474	Microglia	0.0523892589636425	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1494	Microglia	0.0786854254828544	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1497	Microglia	0.0659549773428876	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1498	Microglia	0.0890407757260622	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1499	Microglia	0.0730642641707315	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1503	Microglia	0.0772581078042377	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1504	Microglia	0.0661350149974534	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1509	Microglia	0.077663775142276	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1517	Microglia	0.0678988718134466	dlpfc	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
