sample_id	cell_type	proportion	region	method	reference	cell_type_raw
Br2421	Microglia	0.107296214087353	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2423	Microglia	0.0716694864618577	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2425	Microglia	0.0828984498578974	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2454	Microglia	0.0843832796917054	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2464	Microglia	0.0632727370106555	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2470	Microglia	0.112009004472457	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2476	Microglia	0.0832520524833033	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2481	Microglia	0.0629482395662373	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2494	Microglia	0.0759818796257124	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2509	Microglia	0.0858717293125027	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2513	Microglia	0.0768159450297614	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2534	Microglia	0.0722345912919615	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2539	Microglia	0.0866254412898202	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2542	Microglia	0.0918461221965012	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2543	Microglia	0.0746971988433072	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2573	Microglia	0.101137122200543	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2582	Microglia	0.0982560618426317	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2585	Microglia	0.0723753849094082	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br2587	Microglia	0.0669019072920339	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5005	Microglia	0.0500078856391322	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5062	Microglia	0.0960022518093669	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5066	Microglia	0.106568250229896	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5073	Microglia	0.0692011430638324	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5154	Microglia	0.0697977017826423	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5161	Microglia	0.0575865243386719	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5165	Microglia	0.0623170310488874	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5179	Microglia	0.0947743244892149	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5182	Microglia	0.0716680559647741	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5200	Microglia	0.063789638246945	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5205	Microglia	0.098220156958589	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5207	Microglia	0.0752999915925495	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5212	Microglia	0.0730754142122619	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5224	Microglia	0.062619574134937	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5228	Microglia	0.0742875800830523	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5234	Microglia	0.0702362100678883	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5239	Microglia	0.0631607558170797	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5242	Microglia	0.0623116573260479	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5259	Microglia	0.0627520797269194	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5262	Microglia	0.0544120195808599	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5264	Microglia	0.088416501062118	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5280	Microglia	0.062591153359354	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5282	Microglia	0.0753849595435115	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5287	Microglia	0.077634321050059	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5292	Microglia	0.0918354582753042	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5295	Microglia	0.0714429531806912	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5315	Microglia	0.129170930290558	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5319	Microglia	0.0581237319296058	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5323	Microglia	0.0957647408106991	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5324	Microglia	0.0799876014707369	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5330	Microglia	0.0694936620503023	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5347	Microglia	0.101599317367726	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5359	Microglia	0.0584658031618769	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5373	Microglia	0.0673338744915563	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5398	Microglia	0.0765168416683795	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5422	Microglia	0.0913173703798944	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5426	Microglia	0.0574103098135071	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5460	Microglia	0.0715505567700819	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5467	Microglia	0.0928557476036885	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5475	Microglia	0.0806202225876334	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5488	Microglia	0.127117814332576	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5584	Microglia	0.0859426648512214	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br5590	Microglia	0.0972424996440243	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Micro
Br1003	Endothelial	0.126522841075608	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1004	Endothelial	0.125300239090267	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1007	Endothelial	0.10837093437719	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1016	Endothelial	0.133854635105431	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1017	Endothelial	0.110396262884455	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1021	Endothelial	0.0827106773494064	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1023	Endothelial	0.078921849039915	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1030	Endothelial	0.135106719751311	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1033	Endothelial	0.122475011124197	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1034	Endothelial	0.105591162344972	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1039	Endothelial	0.120406943663798	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1040	Endothelial	0.156751639437343	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1050	Endothelial	0.139225080123383	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1053	Endothelial	0.103007467448922	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1054	Endothelial	0.0515339928969365	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1056	Endothelial	0.0903983883273861	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1067	Endothelial	0.10834877186411	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1069	Endothelial	0.0932628587484803	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1081	Endothelial	0.111933236803074	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1084	Endothelial	0.0907046766268123	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1092	Endothelial	0.0787889271025913	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1093	Endothelial	0.106103353541694	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1102	Endothelial	0.126311989300779	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1109	Endothelial	0.102968263353409	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1113	Endothelial	0.0962437536506382	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1122	Endothelial	0.0850289718316464	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1134	Endothelial	0.0830019861582102	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1135	Endothelial	0.0697174540219044	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1137	Endothelial	0.140405872160394	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1139	Endothelial	0.117861527821858	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1148	Endothelial	0.146099726543391	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1156	Endothelial	0.149318765453991	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1157	Endothelial	0.0945561285868638	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1160	Endothelial	0.0854007596345025	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1164	Endothelial	0.0802745887146229	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1167	Endothelial	0.0853123176855444	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1183	Endothelial	0.140861731858192	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1185	Endothelial	0.0959257187204418	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1187	Endothelial	0.112791435917895	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1189	Endothelial	0.119345267579301	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1191	Endothelial	0.127146689769277	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1193	Endothelial	0.101749234276617	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1203	Endothelial	0.145369625824725	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1204	Endothelial	0.125533267435201	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1214	Endothelial	0.0913201678935936	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1221	Endothelial	0.113610846942282	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1227	Endothelial	0.136953737984041	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1228	Endothelial	0.104630909602751	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1245	Endothelial	0.124588000896569	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1249	Endothelial	0.101310652159316	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1250	Endothelial	0.15980962710215	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1263	Endothelial	0.130541990567776	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1265	Endothelial	0.111578735194358	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1275	Endothelial	0.0962959379396793	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1276	Endothelial	0.121170661780009	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1279	Endothelial	0.144602075200226	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1280	Endothelial	0.0908731250986076	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1281	Endothelial	0.13251545250784	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1283	Endothelial	0.119257505246318	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1285	Endothelial	0.0905134159171888	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1288	Endothelial	0.108857233735504	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1297	Endothelial	0.10797836566698	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1298	Endothelial	0.115033597210614	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1303	Endothelial	0.148376266366091	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1314	Endothelial	0.113101225649407	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1320	Endothelial	0.0672476721970327	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1321	Endothelial	0.122475675403203	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1324	Endothelial	0.120683509378608	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1325	Endothelial	0.105860086716527	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1326	Endothelial	0.140057171647065	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1339	Endothelial	0.136234395765703	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1340	Endothelial	0.122921268516926	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1346	Endothelial	0.142625089378358	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1348	Endothelial	0.121657256718495	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1351	Endothelial	0.12635239451522	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1356	Endothelial	0.106414433122705	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1371	Endothelial	0.0976242872978398	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1378	Endothelial	0.089352666189852	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1383	Endothelial	0.0969207608351243	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1384	Endothelial	0.134925950646001	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1389	Endothelial	0.135159542172177	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1390	Endothelial	0.104068618574418	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1399	Endothelial	0.0914840376915799	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1408	Endothelial	0.122499453656001	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1410	Endothelial	0.13534272271713	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1416	Endothelial	0.0537249936244734	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1420	Endothelial	0.113152276676515	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1424	Endothelial	0.125771080580771	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1436	Endothelial	0.112604730789912	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1441	Endothelial	0.0782954006161909	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1443	Endothelial	0.097647372616974	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1446	Endothelial	0.146099989753618	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1447	Endothelial	0.0765231426576503	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1448	Endothelial	0.111624919493515	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1453	Endothelial	0.103827719958726	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1455	Endothelial	0.116181758730213	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1464	Endothelial	0.0948539438142526	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1474	Endothelial	0.115678722668899	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1494	Endothelial	0.137125920591417	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1497	Endothelial	0.110064460638014	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1498	Endothelial	0.0633540641160435	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1499	Endothelial	0.129888130456572	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1503	Endothelial	0.097472022510764	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1504	Endothelial	0.0978780948181189	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1507	Endothelial	0.129592243808299	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1509	Endothelial	0.0457485801029261	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1517	Endothelial	0.0969761701698364	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1522	Endothelial	0.118730107680632	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1525	Endothelial	0.146575084159949	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1527	Endothelial	0.128026263471259	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1529	Endothelial	0.0786593989968288	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1531	Endothelial	0.109883272020656	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1536	Endothelial	0.107248119308846	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1538	Endothelial	0.0766856893387771	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1539	Endothelial	0.111817163287174	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1548	Endothelial	0.0326538799798116	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1550	Endothelial	0.0903030930710841	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1552	Endothelial	0.131619119101293	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1556	Endothelial	0.11919292374638	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1558	Endothelial	0.104802596270389	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1565	Endothelial	0.124937214412617	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1568	Endothelial	0.144658537663295	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1571	Endothelial	0.121906834487731	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1573	Endothelial	0.0887601939652725	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1576	Endothelial	0.109479200031647	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1578	Endothelial	0.0838435365314687	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1579	Endothelial	0.12147830146489	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1580	Endothelial	0.113723166522694	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1585	Endothelial	0.131151044984377	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1588	Endothelial	0.112879344006224	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1590	Endothelial	0.121936355057508	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1594	Endothelial	0.100856419642	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1602	Endothelial	0.13210927932976	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1604	Endothelial	0.124946067814141	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1605	Endothelial	0.117492892475663	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1610	Endothelial	0.0980905107092669	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1611	Endothelial	0.134812652445666	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1613	Endothelial	0.138935130232523	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1615	Endothelial	0.115599550330635	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1624	Endothelial	0.11575645771116	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1637	Endothelial	0.113407216700581	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1644	Endothelial	0.120325310214423	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1646	Endothelial	0.0970577667646114	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1649	Endothelial	0.137944738324348	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1654	Endothelial	0.100227757832856	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1657	Endothelial	0.0894843801301483	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1663	Endothelial	0.08411206994817	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1664	Endothelial	0.0953971631339181	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1665	Endothelial	0.0662120465024652	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1669	Endothelial	0.133402022282616	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1672	Endothelial	0.101363420033932	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1674	Endothelial	0.0885310082215995	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1676	Endothelial	0.0974349362844662	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1678	Endothelial	0.119930444790024	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1682	Endothelial	0.128621776565887	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1688	Endothelial	0.119397845720256	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1693	Endothelial	0.0693499666978376	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1695	Endothelial	0.12690066554037	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1700	Endothelial	0.0970610446500292	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1703	Endothelial	0.126163733590788	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1722	Endothelial	0.115388014986401	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1735	Endothelial	0.087226142641491	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1738	Endothelial	0.118373645338727	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1740	Endothelial	0.119551082183242	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1750	Endothelial	0.119944480879564	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1753	Endothelial	0.0415550406627362	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1756	Endothelial	0.146777862306616	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1761	Endothelial	0.115919893385243	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1832	Endothelial	0.118818954648313	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1840	Endothelial	0.0731381451058243	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1842	Endothelial	0.111459843533837	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1865	Endothelial	0.144215210006205	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1883	Endothelial	0.115927926703003	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1898	Endothelial	0.0537834572657503	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1905	Endothelial	0.114761618500358	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1912	Endothelial	0.0802316095892509	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1918	Endothelial	0.0943508427849348	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1927	Endothelial	0.129264929838641	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1941	Endothelial	0.113719064272827	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1946	Endothelial	0.146291316436566	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1958	Endothelial	0.128651339000045	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1960	Endothelial	0.0857670293368594	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1980	Endothelial	0.135654373037842	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1987	Endothelial	0.118286526555464	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1988	Endothelial	0.10031899270744	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1994	Endothelial	0.104182372745184	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1995	Endothelial	0.116310075321088	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br1998	Endothelial	0.0827966019023646	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br2001	Endothelial	0.0992493683630209	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br2003	Endothelial	0.0768322779266675	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br2009	Endothelial	0.121058970524127	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br2020	Endothelial	0.10669332516104	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br2038	Endothelial	0.107749922852489	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br2044	Endothelial	0.106127749518346	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br2046	Endothelial	0.106901448314014	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br2052	Endothelial	0.0918060186731426	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br2053	Endothelial	0.109062671769569	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br2064	Endothelial	0.0817420579643288	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br2074	Endothelial	0.107949981122464	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
Br2075	Endothelial	0.131764140201391	caudate	scmd_reference_ensemble_v1	Lee_Tian_850K	Endo
