ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	comparison
GO:0002399	MHC class II protein complex assembly	3/74	16/18986	0.1875	48.1064189189189	11.7912228332492	3.0690051008975e-05	0.0234932340473704	0.0216768676073918	HLA-DQA1/HLA-DQB1/HLA-DRB1	3	Pooled_Heritable
GO:0002503	peptide antigen assembly with MHC class II protein complex	3/74	16/18986	0.1875	48.1064189189189	11.7912228332492	3.0690051008975e-05	0.0234932340473704	0.0216768676073918	HLA-DQA1/HLA-DQB1/HLA-DRB1	3	Pooled_Heritable
GO:0002396	MHC protein complex assembly	3/74	21/18986	0.142857142857143	36.6525096525097	10.2252929920723	7.18744942606709e-05	0.0275099626782718	0.0253830450783738	HLA-DQA1/HLA-DQB1/HLA-DRB1	3	Pooled_Heritable
GO:0002501	peptide antigen assembly with MHC protein complex	3/74	21/18986	0.142857142857143	36.6525096525097	10.2252929920723	7.18744942606709e-05	0.0275099626782718	0.0253830450783738	HLA-DQA1/HLA-DQB1/HLA-DRB1	3	Pooled_Heritable
