term	estimate	std.error	statistic	p.value	conf.low	conf.high	model	estimate_scale	cohort	tissue	modality	population	vmr_set	run_tag
log_min_distance	-0.07981481119672	0.00581008397794896	-13.737290459078	2.59028091348708e-42	-0.0912046354337475	-0.0684249869596926	strength_category	log_abs_beta	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
chromatin_stateGenic/other	-0.119691696954522	0.0816768312273989	-1.46543022244931	0.142855320278362	-0.279807240111581	0.0404238462025378	strength_category	log_abs_beta	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
chromatin_stateIntergenic	-0.188997717989452	0.0968594759157917	-1.95125687190135	0.0510723896651066	-0.37887662689309	0.00088119091418698	strength_category	log_abs_beta	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
chromatin_statePromoter	0.0608572537796511	0.0863666566335174	0.704638296210641	0.481062366861168	-0.108452009688641	0.230166517247943	strength_category	log_abs_beta	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
(Intercept)	0.025373348121146	0.768262202128671	-4.78229428993554	1.73305704644421e-06	0.00556779123216964	0.113221601611151	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
h2_scaled	1.08105378745233	0.0248429980771902	3.13715334607602	0.00170596876337136	1.02916664176978	1.13451209678364	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
log_vmr_length	1.38095846582522	0.0585591230949901	5.51199849794512	3.5478194948898e-08	1.23150233787833	1.5493715061056	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
log_num_snps	0.889289973003905	0.097375952463152	-1.204937305649	0.22822750559031	0.735572717645782	1.07756428702954	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
methylation_variance	0.0206607739278677	10.2880681876897	-0.377089098265091	0.706107392549285	1.65998628910115e-11	5897153.388747	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
log_min_distance	0.942320221069149	0.0151130873323784	-3.93103827326028	8.45798047750966e-05	0.91411955528238	0.969964649142871	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
chromatin_stateGenic/other	0.891347526499513	0.193563824444748	-0.594227185388674	0.552360172391819	0.617595089091508	1.32179340332791	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
chromatin_stateIntergenic	0.595960355310959	0.259770374385268	-1.99245635030038	0.0463210098696309	0.359281398762415	0.997266646325207	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
chromatin_statePromoter	1.59206498922735	0.196500043298163	2.36657407887868	0.017953580893334	1.09619700027355	2.37328042535099	burden_fdr10_continuous_h2	odds_ratio_per_0.1_h2	all_individuals	caudate	expression	AA	AA_only	nearest_gene_window_250kb
