"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13"
"R13071",-9.60486716770626,3.96714716210477,2.46794679804007,-3.29865343127395,-3.36001291180554,-1.12932555647574,-1.09345963660371,1.34746181991602,-2.62401150857145,1.10737883417997,0.817096332440625,0.740038282104915,-0.176937799583434
"R13072",6.18302827314167,-13.1322274659345,1.69482447774623,-4.6920110254413,-10.3112073799509,6.1754801505569,12.332867842236,0.464389972321599,-1.11741286309898,11.2160725603212,-1.98902013900681,2.05171695195848,1.86322918950576
"R13073",15.1163807267164,-2.36202775795704,-7.70149562743923,-1.22366914146685,-10.5865858030612,2.3107461447502,8.74315797750838,2.09321957764147,-0.683825654801862,5.7883059473799,1.82862143870551,4.27005323566262,1.49187934157214
"R13074",31.1325460467221,-9.43403864954405,-7.04109407475556,3.87734730113571,0.946410642784157,4.43474147491944,-4.58417049149641,2.86063035397309,-6.38270727745633,1.52767814417113,-0.566955200163789,3.9228751814863,-4.00071334804553
"R13075",9.40949314842992,-1.09296102459386,2.89338041015497,3.00254838210973,3.27994062776642,4.75478297885805,-2.78430275875158,-1.37037986234156,-1.07005590604677,0.835955974185224,2.84066836204928,-1.45581653201297,0.244341263706562
"R13076",4.74786182179064,-5.57068636656818,3.12802325302128,3.22294352980022,4.2477991947492,0.940156802933843,4.28378481052676,-0.0480390980528404,1.32243318671796,2.70326303420441,0.781767418912274,-0.461273764048307,-0.16140665967744
"R13077",-7.47500579497364,-6.78356377314205,3.25700287740641,0.297836891347476,2.52172010184759,-3.13936109974845,0.962527083058409,-3.24670483098747,-2.70656934457088,1.98394688306144,0.952749614215334,-2.59653938835686,-0.0554475718999821
"R13078",-14.0267933236946,0.273682256937996,-0.921668078212806,-2.13891025545429,-0.813043078912847,2.80689616687695,1.68602959984607,6.02654565662314,-1.87030948862686,0.0363492586905446,0.184644886633163,-1.08372961435039,1.1999766418172
"R13079",5.68728217655086,-4.17857966677273,1.51734962619484,4.08923142103974,0.699269233338075,3.39239214638106,-2.7540034765085,-1.4570491595852,0.515189650010249,0.651666069340287,-4.25326695846165,-1.58379763897169,-3.15453142847712
"R13081",-39.6422016350948,-8.81061428314843,-5.30026685716557,6.56367257148214,-2.57487289426871,-0.625507980109493,-3.6625831537738,0.177980914401909,1.96733874895697,-2.92822131804904,2.25498461959187,-2.0658301807004,2.86293729009478
"R13082",21.9463462047629,-7.40235557848396,2.02570407415155,2.82218546386276,-3.90930593138229,-4.03073854926036,-3.02316440699402,3.61038557595704,2.03245200300426,-2.22156131583147,0.651780546297757,-0.31607106167614,0.673902977798733
"R13083",-15.5723657133965,-5.19141761077733,1.12400098669552,0.777393683408136,0.857959226425959,3.12016711383111,-1.39202219561872,1.47223507742415,-2.15277197184912,2.09067333138883,-2.55798555747589,-2.79536826239658,2.29015444561753
"R13084",1.9339549085187,-4.18744561656608,4.73960320217152,-4.08316583281076,4.69074865710579,-0.846253032858747,3.08324062576642,-0.662891691346739,0.467711496829321,-0.236030991726099,2.95521011900028,0.983737090144675,0.562423409306757
"R13085",17.812739455759,-12.1210958643458,-19.2815391954586,-3.84225206558605,-2.69576749653135,-1.61421311749048,5.59394019811489,0.890727754939522,3.22218508473848,0.391217904021207,0.063096450313721,4.87123554167757,-1.01498679299899
"R13086",21.0081823902691,-6.65254901219796,-8.64552921424867,0.399783160452974,2.14795185049478,-5.64501405000878,0.327295903906992,3.86796075160992,-2.17363776568827,-2.49818101813162,-1.78904057611869,-4.0868539565696,-1.11302101298908
"R13087",0.23912146813967,2.89950289565431,6.34655627343003,0.457398428111726,-4.65853928513414,-2.01614327390092,-1.15369593990254,1.4210619624881,-0.108744094755627,-1.94443574177909,0.947917689906223,2.79999823940306,-0.0992169100821477
"R13088",26.5050910170924,8.51649594622927,-6.20731750508174,0.302634927084488,-0.188939541387187,-2.27620781409142,-2.30294812997601,2.19262747066884,0.887134323917649,-0.664066105648753,0.853758382765723,-1.91758139781501,-2.52385664252613
"R13089",-25.8125144413268,-7.29925875206303,-2.72032858446041,2.91388211218951,0.262561212887462,5.06127456969753,1.40571908912733,1.74403380298729,-2.24991146725435,-0.464291977875449,0.0963533372196219,-4.3210214592598,-1.1721202762882
"R13090",-9.28179419617687,4.904484988921,2.97256830667421,1.67178344656204,-1.96441088158336,0.837408291724289,0.13619130103865,0.51747067551916,-0.628471797357792,-0.919854172433426,0.690390417204959,-2.2941431542502,0.641459095086685
"R13091",-8.81037772839756,3.55968587679128,-1.3217967750387,-2.33908071560668,0.958282934928407,4.30514388504596,-0.983592109321891,-0.820774910235364,1.53448750748424,-0.0885195872001524,-1.69813850383128,-3.53048793381232,-0.679474612003246
"R13106",-11.8848544662681,-0.192711394118227,-0.484534438446472,-4.35272287428676,-0.496905209810799,0.220137842812743,-0.85366295666376,0.0134525044057074,-1.90745734437596,0.266885531514229,-3.58094840380014,-1.72042963965747,2.48195314241852
"R13109",-7.93261830951423,7.47034272049,1.21762806840049,0.447115329335514,2.07165732359358,-0.503924462867276,5.2490748027922,2.11784995928701,-2.52017647982055,-0.0770755011990419,1.18748193974869,-0.602839429003321,-1.25893264239498
"R13110",17.0524982988504,-21.5403882189455,-18.0448555231727,-1.39208937193497,-4.91207751390047,-1.89289049606285,-1.08301335787659,-0.728553507360266,-4.73910115943116,-3.67564635664326,-4.71693683186627,-1.50930565016556,-2.40144832491919
"R13111",15.6005352628702,-2.49120487884298,3.31774472383572,2.04109108375132,-0.975934360969282,0.909728044454521,-1.46904689464105,-0.768622202473736,1.57704756786192,-0.719974666567903,2.93257265769899,-5.31256245958732,1.68331154520165
"R13112",13.9908473144114,9.5701269493451,2.35726744577779,1.60496321657884,1.7431365911604,-2.89194728201621,3.05074585731456,0.329352572855695,-0.246679712471345,2.59829640702412,0.525201645797716,0.234028127376688,1.06966065497301
"R13113",14.9981868557229,13.8964593273567,-8.65874772271573,1.30349252086838,-2.78515260092142,-0.412519062912666,0.427620005312748,-1.99362394331202,-1.57201274330345,-1.7077967095687,2.13261397837573,-2.61241942976878,0.342098682416041
"R13114",2.17747213211024,-5.05728189140293,5.77261441338374,-0.900330795500422,2.85973705373855,-1.91542241041388,1.19033437110609,-3.76956094106753,-1.41918255233619,2.13416322487925,1.43760733561432,0.916076523584356,0.40261508583961
"R13115",-1.31734071488344,5.64203239463935,3.66768128036276,0.707454760114911,0.487541204666301,3.82472964342381,0.240814737985061,-1.59801274762165,-5.49015856411987,2.00709872624532,-0.3308380825313,-2.05405322713373,-3.61345065593026
"R13116",13.128550467412,-3.46117417354737,7.90407323962783,-3.02057427872021,0.438048356997949,4.96519536036427,0.849805547683512,-2.84294707770525,-4.94027472123646,0.625365258834762,1.52680660473497,-2.72387384032702,-0.166598822007076
"R13117",-14.5187187376369,3.15531169184047,3.35320257748188,-0.780766966949404,-4.84437436814824,-1.70657035105438,-1.41679651005291,-1.63402013026199,-2.42211732273744,-1.09342493955397,1.22096095442006,-0.379813075616221,-0.33189307645743
"R13118",-2.16175610305154,2.21353964474975,2.2525276594968,-4.17399532203571,1.27871663816351,1.7653073471124,-2.11702788188165,1.1248395142378,-2.1182095470814,-0.0197869314060718,-5.02778118912918,-0.0281717386331443,1.5691740083383
"R13119",0.8118087450734,0.586495336921353,5.60251453297221,-6.94379816324016,0.180353542753975,-6.86434054987456,1.54154191215664,2.21074753566433,-1.70166675983709,0.138093135716076,0.349908521236702,1.16782718734337,-0.201168996115834
"R13121",34.0711646472411,-2.27368839244541,-3.70133061430422,3.43422617262585,3.8082284610211,-3.3726074754546,-1.12019166347253,0.262858825715302,1.89865513505542,0.335119444460129,0.409974778755216,1.16174436297359,-1.81824688549088
"R13122",0.0105960084713595,6.58878271577381,0.32689147462788,-5.68375760223691,1.56778910436091,3.59150225788904,-1.60443965236072,0.547781012344205,-1.31844426587342,-0.610549392528282,-1.3256472244904,-0.684255574253996,-2.11538582815699
"R13123",16.0509128285993,-1.15350799222235,4.86625276824677,2.62624749452847,-3.08051551144438,-0.493025825101464,-0.435012353803049,0.443716334477214,-0.366703844763744,0.2958751571463,2.56716121288612,-1.29920238847741,0.661615517975428
"R13124",-17.4123603230965,0.616357958978955,-0.393328052954726,0.923537459712463,2.37128708042138,-0.806224820459117,2.65351126566048,-1.47721877889768,-1.41204994593935,-2.49898129089143,0.832290649650311,-1.10512370772295,0.319279019417817
"R13125",-4.42663411462152,4.74847403754776,5.73462059587472,-3.21037346101509,-2.25264529555245,1.17377182066455,0.757719973674753,0.455832301525059,-0.129655197513904,-0.920081700935719,0.55680679674261,-3.2311664178252,-0.0819154363415953
"R13126",11.9908180366538,-7.55504807317772,6.41816325028347,4.96410483851748,0.521833659523224,-2.68417533268685,2.65324880387292,3.62822827625509,-2.33536003087067,0.130040421560526,2.41033110715294,-0.670183241671131,0.541336628522401
"R13127",4.0148270866111,-1.78073902354352,5.89113947313927,-0.0145728719433269,2.39614834633468,3.59880285902463,0.00475910913888294,0.128442559460543,0.138364300073298,-1.7998490408866,-2.64860006739252,-1.28032859058589,-2.37524950452448
"R13128",-6.49389128271541,9.10768100034108,1.19714982651297,-0.896573559615093,-1.45535811554331,1.88285966371267,1.18017428649949,1.47997263385683,-1.49925510133366,-1.05032693707443,1.30024881813375,-1.47359281796761,-0.709387701472885
"R13129",-17.1693581522291,-2.47457273366134,1.70364406551952,-3.74281791676496,-1.73933744769421,-0.635647002859942,-0.79647828303869,2.80035463812084,-3.3325557721786,-2.08829278639082,0.934841985746156,0.557178165529541,-0.869902318286208
"R13130",6.10847689459817,-1.71610058801757,3.25358591812075,-1.11511001662895,-3.12103642834905,-1.0385836296142,-1.45511555961774,-0.218272024995869,1.44363886654676,-0.756634346178674,-1.05557844852031,-1.56440992204809,0.314733410529867
"R13131",13.573512496577,3.01654086702717,5.45754509185803,5.13985890560463,-0.524643289410765,5.15604708685001,1.66965879814761,-0.834157062320327,1.77476862819281,-0.534816756947702,3.49015017401862,-2.56039446427759,-0.670900408126329
"R13132",-15.5898131806784,0.332987433890998,0.863854242339567,4.29973028152633,-4.32341610489945,-0.0495950537155577,0.41641634187512,2.69451309110255,-2.29059269424829,0.9563816179139,2.33623920499183,0.952128971945167,-0.372681401165973
"R13133",9.04564246918865,6.86924391266761,1.32696526877233,1.02695756146394,1.73489804376529,-1.89723487319259,5.63119978158383,-2.80667372652614,0.634219697839974,1.11336765646357,2.21551788509177,-2.14777708351052,0.802813506854979
"R13134",13.9241293863313,-4.10887027270312,3.5499121829309,3.83314924565082,-1.36350875387762,1.71509330105318,-0.849936899001218,2.3994559943098,-0.413464440526847,2.17413996974719,-0.636945246305054,-3.67271591378479,1.53873254490757
"R13136",18.0156818683271,-3.8498939640457,1.16073940010575,-0.737456797228473,1.41350490020669,4.31999474958069,-0.0958564351696364,1.09941445553566,0.917116955534045,0.254687331836476,3.86783980389441,-2.48292926758385,0.864702336104928
"R13137",12.3138296460447,-8.86145084854751,4.07945846453348,1.85602780993738,-2.68584759721626,-0.936072820665407,-1.75462104383766,1.43856169605808,0.519487204361522,0.0833620691054616,5.36763180899225,-1.52083392042683,1.73254040742806
"R13138",-0.2077563769202,-6.56085190299072,5.8806246489078,-0.953584550957463,-3.11795091938901,0.617496828022933,0.451327366559443,0.762613599411524,-1.35068431437428,-0.326135628343909,1.60013463827489,-1.33771445904831,0.18552098454331
"R13139",-2.51245338431042,-4.20536582103599,5.31674862073641,6.47571441927406,-3.96157429499312,-0.33843947413511,-0.687142458136564,3.90540992499427,-0.463714505081264,-0.404966947371807,2.27052750948266,0.868363259908626,0.407760687579878
"R13140",22.3818118125232,1.34232271203585,-3.25392475875564,1.28211408384113,-0.460419694509606,-1.77048832929233,0.295899104637705,-2.99510898267291,-3.37072052002103,-2.66767902902461,-2.87822975986922,-0.178723785260912,2.96212812978109
"R13141",-1.611982026522,11.7282772254064,0.922544274483461,1.4076507071781,-3.39451030905341,1.01449062738327,0.766472077675665,1.18890999632569,-1.32383062970227,-0.315227646129371,-0.94966854084105,-1.59667066772449,2.48285630033854
"R13144",-9.35897891000543,7.51357503144013,0.637422480688403,0.915852669760758,5.07776266748442,-1.18643955391925,0.827462564783848,-0.140783569618504,-1.90013946365736,1.41823451774252,-1.96320586096846,1.96275940543313,-4.14561095153972
"R13145",-6.86052674763588,10.6414872089879,-1.39888938526441,3.74743317793128,-5.26909973939458,-1.61646613655973,-1.28338748626427,-1.61557386777352,3.13306092609838,-1.16766515495242,0.864868375412628,-0.471026497357013,0.372493069409893
"R13146",13.9840011903429,-11.6443433184323,-2.24851457428871,5.00899149942146,-2.7958449631421,-3.25602676312296,-5.73803064820398,-0.199732522457555,0.0999406629663588,4.57571449405557,3.90059380961472,-2.10932038541728,-2.31754868984992
"R13148",-8.47629496815379,-4.18844504758093,8.21986243176292,-0.565202029667841,-3.78072703792316,-0.438309711504516,-0.685389574993518,0.802836716928053,0.225779480748958,-1.44101575618333,0.0851103310802378,1.22784230283556,-1.42006391807638
"R13149",-22.3547390450329,-0.299945376943132,-6.81139162681422,-2.17891341582853,2.11032744444852,4.66595043898402,-0.866554232179876,0.352975483673639,-0.216655340838512,-0.430350135586547,-0.515644652932118,-4.40281866950606,-1.57937961760179
"R13150",21.6414810258737,-4.17251549818749,-6.48084464111906,-1.82039879799346,3.69628401978447,-2.31976964128808,2.01180407839666,3.28537052449958,-2.04319663283165,-1.00623656482027,-2.63466511378303,-4.24315028849563,-3.37920489638996
"R13151",19.6987686257394,6.94953194521765,2.06034207276756,-5.13922156926955,1.94220579914636,2.94362863758254,-1.64632781836209,5.05505937553875,-1.51693850963122,-0.170993542103116,-2.22999306053941,2.14393772604261,2.18746468026581
"R13152",21.7737775596593,6.59833960437495,-15.4143428233701,7.92418031829776,-0.514948554621524,1.77196204952918,-1.30717079381587,3.48632932662867,-0.499047174530752,-1.63096447157318,-4.65440665637222,2.39447178079074,0.61001288756106
"R13153",2.34242631987548,-0.578322842864319,3.08523512675946,0.0825680637316822,-5.15247407026117,-2.47968056969371,-2.73789256738605,-0.685323738084189,4.55404718533825,-2.35064215114498,1.39379664734559,1.78382687934441,-0.353212427972547
"R13154",-19.5315471921916,-2.82420604138294,0.962334149771336,7.16783438201596,-1.5064605181285,3.90232370297321,2.45146931586583,6.63825422482366,-0.748061188840412,-1.40348024343339,1.258547834154,-0.591108427123182,2.09894713021147
"R13156",-30.0683386833075,-2.98208732655201,-3.69652794901597,3.92254185043999,-2.19373223807407,1.63081617198256,-1.52306164943332,0.898914287517813,1.09893661673145,-2.43169867846668,1.74981592932483,-0.239346076454546,0.424496575040604
"R13157",-5.31719829174082,-6.1264885219017,5.45243976884114,1.11395448220874,-2.48297267086529,-0.266684426256057,-1.80062283671557,-0.424632296978962,-0.658047208443426,2.06297281059515,2.57397048478271,-3.187528469451,-0.366957852184986
"R13158",4.31129237150263,2.62693370067817,3.32101577295249,2.91897073343927,-4.44641995042187,-1.20744775712185,-2.96154016841331,-1.49092685038613,0.834648401442503,-0.687494458894746,0.04552329191297,1.15270123253005,-0.953456646400177
"R13160",10.5014734046021,-13.2810230679361,-4.92117506637547,2.37914512057692,-3.32290901302085,-3.99640244043932,2.63558007035569,2.17335524920226,-9.61873218728389,-3.54484628552078,-3.22394299566619,1.31134344156138,-5.03426226807439
"R13161",20.6856402183169,-4.32212337687612,-5.37129124972309,-0.748220052130165,1.64811940040213,-4.73188957996865,0.620694872069375,-0.732558057595377,-3.61970092112759,1.2434549373034,1.76949068015627,-1.63184370022312,-0.592833757805962
"R13162",20.6256754883235,-14.9026941624557,-1.02298159530871,4.72697329722069,4.31518157327499,-0.800730795976065,0.197711569282926,7.24189998783673,-0.327886119713293,5.75526925965536,-2.752718919672,5.31803937817872,-0.789019057467345
"R13164",26.6961605752625,0.482383942238822,-1.35568738254412,4.71360188303925,-2.30437216626553,1.45274134804272,-1.05559943981166,2.57929719278982,5.12974233095406,-1.93360700461389,-2.00576173472186,-0.251104708755485,-1.23542622048633
"R13165",6.14927770643068,12.9401122552265,-5.35493949534886,-0.554157265063145,-1.98291579432026,-1.31725899116267,3.4161962452706,-0.133098502931947,3.57287450361208,2.40384472415589,1.95982134178876,2.40857722379639,-1.48986067921479
"R13166",3.15181714920612,6.06417323243092,1.17465696433733,-2.82363349895779,1.85599237863797,3.32732092784741,-3.18169367219673,-1.32439520142122,2.78476307963724,-0.313264011712193,-0.27875702608909,-0.1866861305322,-1.55972286027527
"R13167",-0.89402315742204,-1.51818884940349,3.7240190852404,8.52264326648344,6.54195617655978,4.39493164981131,3.31110269727597,2.51320810893902,-2.7885164599954,2.71753332727045,3.33240383043774,0.502837297729429,-1.74922228451222
"R13178",-31.1779278940935,-11.8531074735277,-10.3945160829103,11.0178012735692,11.2731511855074,5.09134139320734,-3.41864382917793,1.93284419899564,2.56610420078554,-2.09165352145694,3.29769390523793,7.04822869157899,3.6468537071842
"R13183",-33.3876392969002,-9.20154350431664,-1.94942485911764,13.2509690883015,-1.76758887892575,2.1258286325333,-1.5229599313148,1.54728591058352,0.716032844863733,0.910795505079067,0.273508303851094,-0.721471180263316,-0.662424264922859
"R13184",-8.56771733184381,2.79774481282815,2.3574580899457,-1.25030644518271,4.69823701482562,1.70005182298733,4.75090819874229,1.8092097740608,-1.40968849146123,1.61925085137425,-1.68349183261823,-0.140657064993756,-3.30485122380989
"R13185",-13.357049288029,4.16335302205938,-2.22284317252237,-2.46253999926557,-3.35950239297488,0.170522847624468,-0.478195461180819,0.482267781595945,0.0911003247714295,-0.87436333955525,0.224586147704621,-0.173758549808265,0.226071018502183
"R13186",-15.7525517142752,1.76542973182426,-2.30052344265428,1.83006662540192,0.96557156738053,-0.0955483890964168,-5.53392426845587,-1.04471941425679,-3.32701389416595,4.90177685350408,-3.52578675526925,3.422474872613,1.0601466846968
"R13187",-31.5819001056127,-5.6247135014988,-4.37214111778166,3.50025122285956,1.28531664144437,2.91468891194296,-4.21663107249838,-2.02343742802271,1.00091981575346,2.49080342971162,-1.23419578415232,-1.87551195210221,-1.40598138019823
"R13190",9.11111273618941,3.23472864702476,1.06711742409358,-7.75162005526302,-0.69530857124137,-0.0685455918761745,-1.53704733831537,3.51437261734526,-2.38990266944877,-1.53318030564341,2.29957532115032,2.86138845062886,-0.809551940849287
"R13191",23.5405280189682,-5.01522552993198,3.06260956322934,-0.928553087984756,-1.90551232802391,0.590083506948363,-1.45294873100651,1.54888298538277,2.42654461430243,-0.70613142918959,0.716355897954669,-2.25119766263423,0.824409939979108
"R13192",-8.57226562802169,16.0827991485036,-3.28847383024841,3.82416822292135,-1.51540097619098,-0.125564514827764,-3.37430843620627,-2.06283069524207,0.225861046283494,-1.23406317921398,-3.3380672584324,3.48064264019764,-0.584562190104915
"R13194",14.3073696383225,-1.08588772707733,-0.67164004423302,2.27633984827858,2.81144722345012,-3.03683164262334,-0.028400500499233,-1.03833980271972,4.73802459269214,2.67565118030994,-0.203228595614822,-0.083376505078693,-0.0977353259320826
"R13195",29.8647881083536,0.816254058703829,2.16722980734069,4.58756089904402,-0.734095356898387,2.53522896258781,-1.94078084057302,3.00673700823401,0.498055395797798,-3.51759410206891,-3.26756380742903,5.00732132216268,-2.01405198868379
"R13196",3.7722318309507,-5.14640950841542,3.9675471901755,0.931721602288956,-0.40389338166726,2.44242890969251,-1.12281099045157,-0.60370360979812,1.96937007830166,0.225627467736919,-4.64939282972076,0.829966213745744,4.91907914865809
"R13197",10.0894316673018,-1.73666433947064,2.20041911665411,5.26042485960425,1.7425943578206,-3.36765753534156,2.05925329502999,-3.33550334472327,-4.59953542757328,1.27954730484344,0.0882517876169051,2.52658409197797,0.186662046895893
"R13198",4.84519965291345,-1.04858049037935,6.05231900066169,-0.454845288662449,-0.631887784838694,0.489174917784745,-0.21538497096163,0.236692748435815,0.479518759115033,-0.672206871294282,-4.0163586224673,-0.394759897914677,3.23964413918091
"R13199",10.2572938953741,-8.13093862510822,4.94944203288251,0.0100511411533188,1.21256710734764,4.55255101833843,-1.59780751877043,0.844154636744129,1.80768158243549,1.72937078231838,-2.27170760794285,-0.630412746275618,-0.860358165246779
"R13200",-15.2054853654219,-0.802188322806852,1.74668260740564,2.03865453097855,-0.668622526704087,2.51495725066779,1.42726252987193,3.65681831870302,-3.93172953504892,1.61924837811679,-0.106696182230289,-0.746755673210765,3.91975329133081
"R13201",-4.86784724094914,-7.77695311053084,1.27643755350757,5.56807243935374,-3.19374292307167,-1.83031432170687,-0.926275050266939,2.76990143692336,1.80794644582626,2.26307695541155,-1.34118233410242,2.19783860278216,1.08090240012907
"R13202",3.61409516216266,-5.0518375156245,1.13060776348888,1.55783419401081,4.94402043251256,-1.18598152899471,0.0967907603124935,-1.59582915644819,0.162346445174167,2.27966912014172,3.01069132126031,1.72357606569861,1.08933326916085
"R13203",-12.6591945465383,3.85505790304002,1.68823052636857,-0.31935926864931,-1.03823798817596,1.08522538179845,-0.974820345915481,3.34003240482445,-0.591380000249231,-0.671549406631021,0.325767332142378,1.14606014398891,-1.27879146393926
"R13204",0.672949323237202,-2.45459432186237,6.0088812059875,1.97062057466851,1.93215631336945,-5.09628917031351,-1.19820946821367,-0.800907446856084,2.46483703091464,4.53121536474674,-3.89512804024576,0.22651445715736,3.6766615107445
"R13205",-18.8543505409655,-5.7635760461844,1.98100831233411,3.64712343367764,0.274049953957564,3.97732858957691,-2.55611806435288,-1.57440267400015,-6.77055685556459,7.1334928914006,0.0501804718336832,4.5163707209116,0.912951486444559
"R13214",9.34473032649375,4.87710545762304,1.58158011603056,-4.86369603720921,-1.06558980204511,1.17762829774371,-0.39621936091124,1.30757087251846,-1.46553927392821,0.28508066988098,-1.20445312478639,-0.838859927169119,2.04773004178839
"R13215",-0.169699635189953,2.79881212298491,5.95330098752092,2.53591957144264,1.23042798480226,-1.19856602966541,5.75667037751611,3.65366891766642,-1.3593058001886,-1.78645585527318,2.82199137962719,3.81247387332311,-1.77606233694414
"R13216",4.29136082858371,1.15055905112293,4.00381100967972,-1.82743390361985,3.97921616005009,-1.75160556020075,-0.342239485611294,-0.088605837430082,1.83793626104734,0.898164661783882,-2.23519555129544,3.09733297682969,-2.71383798369521
"R13217",12.9924344812308,-11.248558573989,0.138614822696574,6.41920658796031,3.68353481863873,-2.63731697348066,-0.281395151494504,3.52573066556571,5.93597912123069,5.68053371208917,-1.72144983499958,0.477917028858387,1.24012032645485
"R13218",-18.7886630997718,-2.31642548693854,2.73577434816533,6.02061439405412,-2.6642744704531,-0.661936372155019,-2.80167064873422,-0.599489851570605,0.0448289065769938,1.00771597797576,0.288032920729058,0.155637840100849,-1.53428624889675
"R13220",-2.03840933555992,-2.65863397639435,2.07105524707199,-2.62092440290251,4.611959708763,-2.78473680379343,0.899246307594929,-1.13242544180313,3.08899025151354,-0.170230800149658,-1.00790014874213,-1.47803190536553,0.383950309291321
"R13221",-9.20927758290161,7.19007024717267,-2.48613217115931,-0.65571268225024,-1.51370695470145,1.39012544418537,-2.91185130064516,-0.073953143072508,0.492427993526719,-0.942099592478184,0.285396846992823,3.36765511630942,-1.65712729912059
"R13223",3.71486095894014,11.2198156287745,0.968769439928863,-4.82177963379957,-2.94692866127077,-4.13506138698805,-1.29820981546454,-0.543717294803782,1.36210137851572,-0.812406873101995,-0.409787990607222,0.0738104500054634,1.59949722033704
"R13224",-8.81979990196494,0.673242601516244,0.832863349244862,-4.41280270716973,1.3960078106732,2.0286704766796,-1.7207938575724,-0.557593958917736,0.355674115059985,-1.9938954229963,0.0179209245865407,-0.281897346221594,-1.29759563494423
"R13225",2.33470057350995,8.38418550902007,2.3477921312826,-4.01869199449179,-0.655130556506427,2.04163499091746,-1.11428198583937,0.0335305224880679,0.0785920971312141,-0.765968578061635,1.37719806445015,0.743643100536313,-0.797557498341781
"R13226",15.6153069193348,-15.2791701233534,-8.20907317185544,-1.23217168216303,-4.77959552777792,-1.61538845624262,-0.0901356642634387,1.16155945197713,-6.60492560079513,-2.66879501534537,-0.163687947130672,-2.83299333957019,-3.63872434927132
"R13227",31.1848761572057,0.548809084056785,0.588493330506964,-2.19719601281803,-0.167341346584385,0.813536083234386,-1.97956502916931,2.03093581342354,3.03849410409336,-3.09658421812521,0.0697728565840482,-0.742494531117736,1.5510212097463
"R13228",14.7001752497036,-1.68572029795241,-14.5735234386963,-9.6610160086067,-7.93525587114198,-2.69746678892537,2.60495012235377,3.17776301905094,1.21165132753503,0.164060974143526,0.713695234069675,0.290230433269129,-0.823721242578577
"R13229",-21.840580800881,5.99134604401847,-3.62568782320745,-0.0565341250736768,-1.44819969589695,1.01239810062403,-0.969877276485593,2.43199534551605,-0.0715335311566655,-2.4242619293989,0.408848367408865,-0.724555483852742,0.916813072556151
"R13230",18.6816433941016,-0.399851685039001,3.83944003838641,-2.06104757368958,3.65633267477646,-2.00705070031812,3.01630058317537,1.73337186062404,1.65346598001991,1.39354689361082,-1.41106437684039,0.203961762599408,1.83562826758134
"R13231",6.99248376789981,-5.33049439834121,5.54436167071865,-2.26007404624594,0.550630659387811,-6.36701215538037,-0.722491243821644,0.285484247669527,-1.58422162124578,2.6040432802304,1.0977654448782,4.24345395519143,-3.63714355765793
"R13232",-5.85457079843542,-1.80613121694043,7.24970762360975,2.36666239635825,-1.09494985647659,2.8092156090601,-0.215343336813553,-0.841545775086009,-1.99988405566521,0.309074660432902,-1.89527523458402,-2.37264248937572,-2.09864356271707
"R13233",26.2371255473958,-3.32848833976855,5.57982475854763,4.34113794204144,1.38570390302462,6.7676951441188,1.49820927953829,-4.3278007818682,-1.5536123305098,-5.9811561853539,-3.87906682383006,-0.822330845310739,0.752881617802009
"R13234",2.23191868157769,-1.85926380821095,6.03832096465416,-6.3135993518197,0.765999778378403,4.35933612988048,0.832162515065216,-0.400681765552651,-2.48994433008323,1.26283938282057,-0.46810067163137,-3.72288415163642,-0.543597786492066
"R13235",19.1351146393875,-2.45922708021393,7.44781280662733,5.49310046588465,2.16061407397633,-1.28565324535603,4.34359608301596,-5.07517448819405,-0.203050623607002,-0.253385735199259,2.0001590407698,-1.86449225497539,1.67969037831375
"R13236",-15.2284732179435,8.40673808018895,-5.67256121305335,1.03578923757906,6.14372712349411,-0.815969374073962,0.749520018497394,-1.95475296820376,3.62622954362446,0.212523063152073,2.0228849307735,0.692396292919445,-0.567356678343312
"R13237",17.0148382680055,-7.78213146705721,4.19615539694236,-4.93226878917783,-0.101543740897764,1.30289583735949,-2.42440985567411,4.71664456810687,3.47668626213434,-2.50919541504981,-1.63507963383772,4.31181837757636,-0.73391456656373
"R13238",-7.1878316077086,8.91147920555786,-1.66114186256049,-1.40553181641949,4.96422925092525,-0.904902245775231,1.96360494745611,-1.99409897459644,1.4880450062223,-0.752414091127941,-1.6994579526664,-0.615904216261224,-1.25685403692179
"R13239",24.1623041314486,-17.0732879256215,-8.36303311388458,-8.20613200799081,-5.03181594108939,3.10610368836296,4.20662022490576,0.0227610663707504,5.5628169814259,2.32046100045892,5.49279502973125,-1.39197777001434,1.35162327528563
"R13240",-10.9964687278601,3.71272409662524,0.879322516294506,1.03777815790931,-1.95697949476552,0.574363524375469,-4.11379665460553,2.35949448479671,2.8860763017008,2.67075839340018,-0.564233859282023,3.88660094371509,-0.473102775508049
"R13241",-24.6750827581393,-5.15624599408183,-3.11959037949821,-4.0881718445205,1.4125193152315,-5.81221443074382,-1.26191489880061,-1.98505668593701,2.35948981209637,-3.58794646447127,-0.844525351961733,0.848812444243121,0.864110795395237
"R13242",4.08968867723659,0.570902468754355,5.83306706054064,-4.06465334016863,-1.27844871471756,-1.34013220325517,-0.803090890232161,0.409648766534657,-1.05699892748768,-0.367288220262859,-2.11154481277049,-0.0764984781974853,3.23300183295406
