"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"R12446",-41.7851910419968,-10.331866860603,5.00190100489688,-6.82479619572411,-5.67726846789179,4.15105781249289,-2.32228734072713,-1.39839570497677,-1.24387609186475
"R12447",0.22942882719916,4.12738455290166,-8.1873001360624,5.01869858848085,3.9473756166029,1.54021874837347,1.20823762720721,0.279693180923035,-0.883658399014168
"R12448",2.85652009643132,5.29804237195642,3.54229523446034,0.990071089821654,-2.08112680077729,-1.38931149014988,2.41040107389963,0.156129825966753,1.42347668818028
"R12449",-4.97602149673291,4.11568325556073,4.03178342789575,0.988467656643626,2.00670389430219,1.80270970303194,2.46919218642852,0.171711675269555,-0.366695730307507
"R12450",9.17599947872242,7.10953671469086,2.78862564645896,0.620994981961105,1.05987640079755,0.561728382283238,-2.80192389000083,3.06476455439091,-4.66195572625943
"R12451",8.89720953624153,6.30235286220688,2.52050119029427,-0.526486408700966,-1.66554602282782,-1.72355597894277,-1.83209208669851,0.181464694344926,2.79837014816472
"R12452",8.42187033027208,0.476989847090396,0.997726009799023,-7.75403972048568,1.26527562510722,-2.74193443259359,-3.26835366387844,2.35480112459731,0.660435280310405
"R12453",1.58340477172797,2.06014752082446,3.61463908581132,1.41607527629387,-3.25803450891935,-0.218065054455841,-3.97445166756808,2.54796961192182,4.85817727600284
"R12454",7.40083898967564,3.60855757759396,3.0861110311751,0.606053086399446,0.606934519920222,-0.816707372503203,-2.33721183236075,1.93998518357547,2.99158484496226
"R12456",6.33125095292862,6.0026859307622,3.20126889268422,1.14902570538552,-2.24568942157778,-0.309927952730909,0.904912326482141,0.0507896932526921,2.08829767566213
"R12457",1.59772758078472,5.44783438181042,3.46429527803821,1.0168012574635,-3.26549047679468,-0.131481552316629,0.334542315823061,0.72425106692242,2.12125772221298
"R12458",18.0237651014688,9.19138012221056,1.6799097119155,-1.5394904349522,-2.29648302355115,-0.776411487557632,-2.20581112190748,-0.0243783958588041,-2.59647428854126
"R12460",19.5900871050037,7.17943808506028,0.914232449126768,-4.04874000313959,3.00300681398883,1.87980299562122,-0.172865488304334,-0.319627301873045,0.298637470615146
"R12461",-2.21327619652846,4.2106794128615,3.73425220249831,0.571726573302952,0.509533184783903,-3.47138412628874,-0.847300781937303,0.869901901423396,2.95293627586454
"R12462",-3.02081233869144,3.51026591545502,-5.96288945066468,8.55241851355254,-1.38263978586914,-2.77883839246224,2.8608934663079,3.31824931427015,2.15876713117678
"R12463",-10.1476839734414,0.87350671528728,3.75486320851784,-1.6396535110953,1.62610383935079,4.47642840464294,1.18481921239652,-2.05096408610089,-1.62623161973578
"R12464",-13.2415782658743,3.63152807914385,4.77791010548492,2.72001911021738,-3.90906039427637,-0.551540224463896,0.972750183133687,0.170428070732092,3.38472734254747
"R12465",-2.99223963860053,3.78966958998153,-8.17857130170179,3.43529870981514,-3.30776126425007,-0.045510866405182,0.847931448482689,-1.80951108516769,0.0369110274854232
"R12466",3.83833263009093,4.8668138963172,3.00514867985567,0.414226962341376,1.86451475196161,3.17820548567586,1.47705759258537,0.188115275440761,-0.0529287151931664
"R12467",2.71524994698877,3.82583501071236,3.67413877371106,0.793255614680424,0.456487851624143,-5.72908036914041,-3.77372492486704,4.61876118228587,-2.12203785643877
"R12468",24.0442136951234,7.18673461051446,0.620749469804185,-2.84274068078305,3.00934306570569,2.26032822263095,-3.7197736948502,-0.741394372508984,1.26210359119924
"R12470",4.14403583823613,6.79626165073982,3.98434501706212,4.69210578692004,-0.602377439049944,4.62504310376977,0.848882536457208,0.527801296392232,1.55297789014538
"R12471",-1.05434774038431,-3.03537764394695,6.26112888905922,7.22500610165658,-0.172461479439325,-1.20525257920318,-7.577595796963,2.15503228644327,0.622658128493626
"R12472",13.059876075274,6.66913540365282,2.23593074119308,-1.07848309805203,-3.85187068169086,-0.332105564719111,0.332915360189499,0.346397489553682,1.51785392135612
"R12473",-0.531591093860359,5.79471317157689,5.65406842406247,8.7782013783955,-1.07655170272565,4.69584698212511,3.62214622865403,1.41800804963315,-1.38338503865199
"R12474",-6.79216498354224,2.63786943565105,4.32986914036548,0.532734004297638,-1.97289857684915,-0.856805585051459,1.76280719272148,1.25209509734127,0.0876566837674714
"R12475",-2.31694944726878,4.42353155754605,-7.91045018506847,6.79539409471487,-0.0206565239795117,4.03066180171791,2.0522729234348,-0.0313278316179552,-1.59982037289677
"R12476",-2.49553889447585,7.28570644459757,4.04717057959394,3.98110169325758,-5.59372919613469,2.32925072200965,-2.20371649517463,-2.54848586483289,3.17317337575225
"R12477",3.51426438256629,5.41047952320115,3.67509727291172,0.662087279194373,-2.35614422892021,-1.54597347252238,1.47606322805154,2.22653786842406,1.62250592852256
"R12478",10.1140252198351,9.34584350705487,4.02509709800843,6.42845451410103,0.242707877909484,4.31703442500312,2.19376057721848,1.97050628161413,-1.5428258599201
"R12479",-21.4234881450915,0.0305962013122531,4.85698646554767,-0.322607627507855,1.22439654771661,-1.60353645957319,1.62622789417656,1.24002822881179,1.13583162207847
"R12480",-8.27599566811519,3.86291531681478,4.76736233717466,2.28856757480324,-2.23112733028288,-0.743433438573626,0.833024510270087,2.11012844422316,-0.516803572403682
"R12481",18.821970011758,9.00338188944954,1.13798455722228,-2.72840663569006,0.317959510083782,0.357461027734883,-1.70248775826503,0.919132936225134,-4.39733318903012
"R12482",-4.69532089244994,4.77470832459987,4.7501668723044,2.59634836862815,-0.661243579290065,0.731904446953553,-0.103747760418626,3.55305245078737,-4.81861468048708
"R12483",-3.13946889275151,5.58353759597726,5.38981275820593,1.44038725000703,-0.0627278633730012,4.08506719021177,0.894064989497896,-0.0160672625734268,-0.512708912141633
"R12485",8.43382161563587,7.14575466411997,2.57351335505663,-0.218487564060764,0.403800402446235,2.34702689616267,1.83134106707048,-1.13898978446083,0.232671329804175
"R12486",10.6955973432245,7.27640543786583,2.71543321525907,0.0981548415420079,-2.25628459488882,-1.02015432467925,-1.08916649006708,2.2977548639201,-1.62519226420692
"R12487",-35.7551337824836,-5.7625932178606,5.83318706651247,-1.16819388882348,-0.328719735488182,1.08496742230792,-0.384053957211823,0.50755510206183,1.46783568606171
"R12488",20.5753948673757,7.4814415528897,0.878113300909166,-4.46346140024181,-1.82486826827011,0.0918524215791001,0.576081644248911,-0.986025236096507,1.67267871960368
"R12489",-2.43830539564675,3.49913326844489,3.99010225536391,0.271855922950649,-1.20148109661351,0.830050193178228,1.11294976127294,-0.183643757276431,2.53723510893573
"R12490",3.93432865221401,4.86632200637234,-9.45139470340663,2.05168646138295,-2.03746541148835,-1.73722448231052,0.735215922771594,-0.829637054339845,0.109599662009096
"R12491",-14.4590873378216,1.31257465780748,5.30005073080706,2.11963327979003,-3.4169192983467,1.7492779721748,3.55835459822938,-2.12499364310918,-0.455452685307784
"R12493",-11.9839626216314,2.26569562265012,-6.80273860989291,2.60806500664277,-1.65389650342527,-0.842550956196415,2.20352949209944,-1.29218544620704,-0.41890154411366
"R12494",-35.1331024296089,-3.52381659126248,5.57742121568897,-0.360924632667471,3.78556736959212,1.86204367279364,1.29784503878715,-0.525527290456979,0.570759718055958
"R12495",-0.3345964846685,2.6603686806094,3.1975476607063,-2.19242220386932,-0.337795168880574,-1.32431265860682,1.31767028070907,-0.164741779814249,0.645935488028629
"R12496",0.194459845060232,5.57547481798467,3.3418399953923,0.981853827848838,0.933687887648186,3.8244061421947,1.5104823651726,-0.17154269485106,1.1463125562626
"R12497",-1.95097573825994,3.00125526735276,-7.67691425477768,2.28953752875081,-2.38337900852169,-0.502663408698459,1.61816221668609,0.789979265743825,1.76730083103693
"R12498",-1.16807525294272,5.18245375905526,3.93215246703591,2.4237679412677,-3.69670843558092,1.91269348961503,0.129839441944829,0.42279570027096,1.19855062259424
"R12499",-20.407501960418,1.08556414151539,6.61184425804266,7.23604082137306,-6.98457501255345,2.16826734924392,-0.824455577329291,-0.547433191384346,1.15166827760055
"R12501",-29.1740515517058,-4.17989021500872,5.68688265688314,-1.14641587814367,1.04470203692655,-0.492229557467588,1.20514288268643,1.30057803494504,1.08170203840102
"R12503",-4.65505843350622,3.56083638589877,3.72934545097698,-0.290959825565717,-3.03084475060024,0.429576351815709,1.77441865105882,-0.314491790919129,1.50275979340355
"R12505",-42.8698135281621,-12.9482650528392,-4.36220574449397,-2.76265768896864,-3.282443000693,2.77955132824752,-0.799510228472108,-0.709142096900929,1.57942874256824
"R12506",-26.3231846838485,-10.2983957003107,-8.91311217344514,-11.4325038627184,-6.81379851691073,6.09672565625738,-4.28309805765175,-5.58330355928544,-0.186730116775184
"R12507",-27.1139259285468,-15.0768776469816,-2.21858644933089,9.42169251003954,5.47214201057794,1.47515805134498,-5.80281068836416,1.59544058838843,1.35052061592246
"R12508",-7.26664286301889,4.09593200142538,4.3647403312864,1.55469184884953,-2.68765270429458,-1.83866458415193,-1.76837495799838,2.5874947191345,-2.7907030334708
"R12509",-15.6753817504343,-10.5949614270016,8.40474826047324,10.1807293652216,2.92565437772922,4.77316256253724,-6.39970159742222,1.02763521051892,0.834445679215503
"R12510",5.88251631232164,5.12807843854662,2.63243323370625,-1.20743504054176,-1.39111690794643,-2.14404789991229,-1.56554050094311,0.0529753106077239,1.90635436592074
"R12511",1.40804401917492,2.08638433938718,-9.92027028791124,-1.72507260653742,2.11198923578721,1.43926717022877,3.88133676262075,-1.63515376670481,-0.771420587835949
"R12512",3.20235603660517,4.75377352952524,2.61322265203966,-2.00657792748886,-0.764672990989964,0.317396643034549,-1.30476776946199,0.759973789313431,-1.42689711614913
"R12514",5.3873469004564,-9.89275969474592,7.40451626050582,8.853906318894,-0.590264214909464,0.600628442729179,-5.95671075792383,0.272867880816495,3.30007957379726
"R12515",-9.54550297173101,3.61962979768773,-7.16426813507111,4.48990819539776,2.46240513947358,2.21152652432789,2.61639604688055,-0.906980121426432,-1.90006121100604
"R12516",-10.8699389777718,0.695911344629882,-7.13020886735519,0.94578671791327,2.01261386416637,3.09439857634012,1.96409659949924,-2.75933904922632,-1.78580427917465
"R12517",-16.7320975630506,1.80706883765682,4.98993950553449,0.556889447270439,-3.98687215788507,-2.94766670589322,0.105887967891987,1.18441318605189,3.08979751773179
"R12519",-0.795987916008971,2.87590304302514,4.02201521760714,1.18205843815417,-0.923026240190471,-1.47010551471561,1.15853630585817,3.35096121892898,1.52927801170477
"R12520",6.68012406910217,9.35470391232609,4.94012925414977,9.70341890325527,-1.16165238569789,2.95216998055681,1.75513552747497,3.05109119304404,-0.0603712472339122
"R12521",-16.8830526945503,-0.601785615391557,-6.00942371590551,3.57142242714538,-0.283508013648873,-1.18125121409363,0.790350523566557,1.52238592977105,2.1164316394131
"R12522",-15.4875290675816,-3.29025891192991,-7.53812936144306,-0.679819842804334,0.344431933623825,-0.237489964357673,-0.879447238348369,4.80752147009667,-4.14678679984191
"R12523",-18.3323011901008,0.873432642210313,5.46720858010733,3.40750546981273,-3.21627439117578,0.730476302091475,0.83305639811063,1.52890582987067,-1.57873789767612
"R12524",-6.13287800930517,-4.24539507193806,-8.80259703049605,-3.76523204717611,-3.12350152997571,2.95740601851416,-2.52899427008321,3.75098963668052,-2.5922847344047
"R12525",4.07635099819167,6.85071150608989,4.47126901592274,4.74670167508873,-0.466928857561325,-0.731673455186827,2.89550309670718,0.752326320538049,0.446083857236182
"R12526",10.9673167807056,8.35985947079897,2.76090255103977,1.52989312264816,-1.30168701978839,4.03104177307142,1.67664749309087,-0.46259565775063,1.07654691803327
"R12527",-20.7603737493415,0.639985199033221,5.38903525004143,2.21839707788923,3.31813974388101,-0.876649307127947,-2.19511752768788,3.21333593573337,-6.80144661140063
"R12530",-4.94182554743475,4.41568960505234,3.60533899051172,-0.13236627333136,-5.05885835991155,1.63543452078881,1.68988637551507,-1.88816000448287,1.1709837827583
"R12531",-3.73016058312778,3.47000293085139,4.03753314647418,0.0417992757345272,-0.582271881969978,-1.63257913648304,2.71849977711755,1.55835142697171,2.54867946513227
"R12533",11.8254583919039,9.79049959395845,3.39091816118658,4.12045827624147,-2.68996574116167,2.06117269532029,-0.253941254146564,3.4997673514765,-3.61282386822678
"R12535",-7.53518448946806,-0.960566959109116,2.17104905474949,-6.11431191209535,6.39002860239679,1.67755595921509,0.845139055497221,0.73190228167722,-0.930591143704732
"R12536",1.97945683081019,5.67984801748044,3.41952933908572,2.48191095559274,0.879519750128821,4.62185791681069,0.726744776713022,0.543408823071041,-0.181961553833548
"R12537",15.4102172018877,3.1986835415514,0.92933946424813,-6.12353157230895,4.759266504011,3.87204929518939,0.901524308280008,1.10970738300826,1.53864599046776
"R12538",-15.2002969960972,2.28426186344504,5.24648960499652,2.64596981476203,-0.356132773159476,-1.93839274763387,1.95766247117705,0.981574838406867,2.29096534889862
"R12539",-3.67935983260859,5.86385487006976,4.56636443229802,3.67320132421468,-4.25125583146542,0.362016368883088,3.06100539031294,-0.424459049012429,2.2690210689077
"R12540",-7.32760339768718,2.64339004518124,-7.48062362177948,3.56162525580414,0.0336828201996253,-1.9254728918135,1.99539803921707,-0.674755284016567,0.124594696674304
"R12551",10.3309076639292,6.85952227861491,2.40248165288313,-0.743030338113506,1.80398038082075,-0.976359951531718,-0.546707705153485,4.28557791803611,-5.66127527825757
"R12553",2.53588931613877,5.87462685376619,3.51666964275322,0.694757474901982,-0.690454337399049,-1.58755532655494,1.32789237797195,0.222685653618856,1.23339504165438
"R12554",16.7068261084676,6.40928613329544,1.44228248712274,-3.14383016449612,0.484743993654404,-1.23637329316814,0.375678361157037,0.126582022220037,-0.18532417755246
"R12555",1.69922973568223,5.66063161545879,3.52901642040172,1.18880386355569,-1.31610863538486,-1.21137469198158,0.343509988901257,1.20948528030804,-0.56866053092594
"R12557",2.31987141114956,4.46462409857738,-7.89286609389143,4.72400332223809,-2.7508908273618,-1.39265664192234,1.08687393309488,1.56849170098249,1.35766037844036
"R12558",-29.8474887051479,-14.2841141869104,-8.60968223027739,-14.8926974553283,1.28390515266558,7.1186712573797,-6.56661829050184,-2.70315163472952,-3.26375199460184
"R12560",-26.4839389277033,-2.21659027582586,4.88159222487912,-2.33896545108843,2.92191816175901,-3.21421503129146,0.752982319663643,2.18163303047822,1.05556240483634
"R12561",-10.6618273403274,3.3052606368777,4.12939674516282,-0.51454306666144,-1.60230743657317,-1.89433072832464,0.274455742350821,1.57992953065986,-3.84767799910185
"R12562",16.3558437247171,8.86506643427271,1.52186351469611,-1.80826123505896,1.47856635627534,2.15325913239365,1.63074162328293,-0.612072449752071,0.604226816472633
"R12563",-2.95360893393089,4.51952703081274,4.22955870466256,0.978467422934241,-0.238969353567938,1.01503462810409,-0.304274138674401,3.41338106774606,-3.77983386051914
"R12564",-4.06245742464184,0.672406929840981,3.70755455666109,-1.05424076191495,0.43185077401103,-2.93492374708618,0.587001646574308,4.17510981867732,1.92985716483041
"R12565",2.92491130991877,3.67507532485087,-8.08062148826524,4.72521101221731,-1.00995446401158,-3.37678005709363,1.68771620525539,2.65688910305736,0.959799697851081
"R12566",-14.6828470297878,1.19927648427049,-6.85967355016396,2.85427703208141,0.922711343847959,-3.16920405456722,0.719981149118264,1.0549667468325,-2.16164663677281
"R12567",14.845236425871,3.77951537961412,0.129394404318923,-7.13305082085373,4.48906583322088,1.81615219520586,0.083432329119587,1.20969011159827,0.273810041760149
"R12568",14.0699618409447,7.79640472086149,2.2959547716333,0.531851984108605,1.83006658793692,2.97519790621025,-0.167640998368849,0.254870897396327,-0.00815206523994499
"R12569",-1.14278697868262,2.98263934705225,-8.64451379491405,1.75177913955173,1.13144547960746,-2.71567994614625,0.64999208951553,1.60115483097989,1.13983715921851
"R12570",14.4831525623408,6.91288377107548,2.16675195585869,0.238975669152992,3.16699897936382,2.85911858485072,0.232294717175943,0.48342964580267,0.829442228216923
"R2809",-3.11664967271823,3.29073206911058,4.31720968741526,1.70837126403437,1.37240118184013,-0.200477271011064,0.51342530488455,-1.54531340789109,-1.95278613816887
"R2816",-9.59156976482231,-0.980194147605694,-7.27972495612448,0.570012703936922,-0.444640339536763,-7.67600245425028,-0.0950085787962771,-2.6802492856938,-1.24678305632128
"R2824",-24.9603393776921,0.396306511867779,5.43729522239206,2.18619151026851,-0.912232805711082,-1.02768958322083,-0.618673644871352,0.693241671502889,-0.0306647242629109
"R2827",-4.37769592804223,0.2828806069485,-7.17901743504016,-2.45835536395835,1.50357935837512,-3.61712181453373,1.14047111446411,-0.110808422600346,-0.868306658046688
"R2840",-28.824623753811,-12.8962367146467,-4.36719354054147,-7.49778466970498,-2.73075093214523,-1.37421498425751,-1.30322777331825,-6.91346462288441,-0.191706947012127
"R2905",6.69113074941093,4.77538909558932,2.84833153757295,-0.41947523852899,7.36160176277595,3.37808206671413,0.434549471600462,-1.19370091814525,0.745349276428282
"R2947",10.6822363957964,1.9700980071281,1.22268164864459,-6.26997508130671,3.02765611452875,1.15483127918232,-1.10526086723368,0.0492442514201763,2.492127680814
"R3002",-3.50409364893804,3.0578728377526,-1.96250081731738,-0.632542737849242,2.62471376665328,-3.36354458191262,-1.79302153118597,-0.669567168739484,-0.300814631963457
"R3029",3.89641705082442,3.86228649024966,2.45342700223019,-2.4839898535705,0.379833738249798,-0.452356733372399,0.630378288202251,0.216066731500472,-0.187450444243508
"R3030",-6.18117312064149,0.902488970896117,-7.08596091305564,0.820317573368806,4.46251309294106,-2.59009067001025,1.48032817439341,-1.06257979509294,-1.64221686036634
"R3036",4.16963706711042,4.25999023209889,2.58433618777848,-1.97427084771207,2.18838815696252,1.57197926502941,0.741829693214047,-0.805849645792732,0.258860413079138
"R3050",-14.0928386978722,2.93065336859717,4.54767116212164,2.18859645970152,-2.10503274728596,0.113664428140044,-2.03758636393924,0.0371561418046486,-0.174673162761946
"R3063",-10.7437248355261,-0.127666495271501,-4.64381886220498,1.17874972242537,3.9654225203822,-13.5717139321645,0.843849635610266,-5.1344265812257,4.25736089251061
"R3070",-2.1896526071474,2.75288413151924,2.82361859779013,-2.25627580483631,0.0921044912735376,1.60394967645277,0.932990526812345,-2.22316528743637,-3.15848517559166
"R3377",6.04802929216903,-39.6617015187957,10.112171932513,-0.577936199986318,1.40558078817071,-6.39789174164165,1.66348087432431,-0.635394929939984,0.49730100345682
"R3391",34.5629375835123,-31.0006905618474,8.48074656400656,3.48131283601558,-3.49981454916082,4.11967320125439,1.53790474518916,-0.0700510711267442,-0.735164865330649
"R3393",2.72774513797309,6.19161774381962,3.5760268626755,1.14592919584298,-3.96860286396055,0.0967292099745486,3.07444056437455,-1.65988308595115,-1.5709920269794
"R3401",18.5647200396397,-26.1303528507057,7.3603973688758,0.0108083181802549,-0.53753848566461,1.68603261245144,-1.25997694989353,1.66468378566475,-0.483111694598897
"R3402",18.4410256334364,-30.1434627291303,9.09959464557028,4.24544719517149,1.39709868644832,1.69502679392876,-0.0100330759164845,0.479567180381571,0.970735379965884
"R3404",29.7427361663984,-29.5425650482302,8.17666841218682,3.4914705135671,-5.10968978665345,2.60419543800065,0.458557682416261,-0.236496834753634,0.469592282440629
"R3413",26.8334543387326,-35.1069258865951,-5.84251061374884,5.50199237723549,0.525668276225294,2.87558095767236,1.91605242902133,-0.299235168389622,-0.166818335862711
"R3417",18.478800152014,7.82560257684748,1.72602961488808,-1.20595807555804,-3.03936327483437,-0.469476972912394,-2.95565615386632,-0.972175059676451,0.538205580908053
"R3427",32.902200601885,-32.6666444981721,-4.94970640539659,7.80806061859552,-6.18787582201562,2.40309869360923,2.19497696366024,0.0238215792748593,-1.16874400478002
"R3440",18.588282922147,-33.4794426214388,-1.88784355864844,7.28451768598125,-0.39296424325207,-2.51061172524786,-0.155882089115422,0.900593107683601,-2.65388615891065
"R3446",4.55717608356222,3.79180118647124,-7.34721028938409,1.92512932802282,0.0324328772748152,-2.06476173564503,0.28545187466632,1.85597395940768,-1.92013065267536
"R3449",27.8933623647774,-32.7094802374433,-5.97302224384503,3.70798469019619,1.26388834106798,2.94483178077419,0.825283924363255,-1.10818876536908,-0.574499994071537
"R3450",32.734640193166,-31.8514357805557,-5.38578513902128,5.60389764595052,-0.747030341511379,0.0645332189237008,0.994562478373263,-0.899641298773114,-0.459437583812572
"R3451",25.055081922237,-35.9291481164719,-5.74547110943905,4.14603475643047,-0.18504297523466,-0.422904229827821,2.79403352760332,-0.225499279959666,-0.23990018231808
"R3456",15.801022020015,6.7965474505702,1.9419942378406,-2.25173081142929,-1.44257468589041,-0.263474912097576,-1.37047689018952,-1.10203724284442,0.245235398782024
"R3461",18.4708260618481,-35.4083092941534,-4.21336907472161,8.02876501229599,9.29865372954903,3.83538894265449,2.4514627201391,-1.93164311900455,0.115713551632448
"R3462",28.3395322508764,-33.6894389273936,-5.76924841263104,4.37229626961379,-2.52642025339818,-0.258049767505361,0.621667186794255,-1.45983107258479,-0.635461118017429
"R3464",15.9670068170459,-42.5433100757345,0.423809656378385,-3.97434586804325,0.0969843577090659,-9.72625865460926,4.4473664385889,-0.899105183171225,-2.05125377094102
"R3469",12.7589637142075,5.18051915489834,1.46701230272062,-3.76113437200516,2.39039314082533,2.57979089326158,-0.0619497835125669,-0.480861811251812,0.228029230377531
"R3470",10.5773928792723,3.88195998336692,1.9996503578157,-2.42963122158488,3.37826918897742,1.09627720117286,-2.71301528322403,-0.760994300273678,0.566783235054787
"R3475",9.02184008495472,-35.5692757152604,-3.05724487677448,8.11660103915796,1.41999482122087,-3.50461200096903,1.49384908934444,1.59266344958396,0.814880781270432
"R3476",-1.35320988400758,-18.8464132749572,-3.33119195266372,10.7452478628859,-2.29867634124419,-0.143707589957831,-5.35744786638727,-0.580513306667286,1.9487176379951
"R3477",7.5800858155668,6.82667780788444,3.08870133529701,1.29661193953762,-1.05967726085417,-1.68153799969416,-1.63916440867249,-0.19565538963847,1.03842382425092
"R3482",8.35837262231677,2.56220033425807,2.00320219264301,-3.47025109957844,1.48283433158559,-0.940357788533435,-2.07307598040299,-0.106172029639296,0.894372076167076
"R3485",21.5119597613766,-26.0288560582607,9.36242521116246,7.41822955802157,1.5051469725191,1.84498838675218,0.0452049539255812,-0.345484820564725,-1.58810561532217
"R3491",5.97861775254948,1.76583128809188,0.99886148531378,-7.65263728701812,0.762377561628077,-1.27972899694528,-1.27544973964043,0.498563405311306,-0.929600343167955
"R3494",18.3270254337426,6.7205649354403,0.788170784779345,-4.14521644695501,0.554921099271059,0.482261194141198,-1.49180752087323,-1.33152274330591,1.82208093579629
"R3496",9.1272002601495,-4.46040111189678,-0.476090023624863,-17.0750638474005,0.499851926772541,-7.1908492682902,-3.07163608453782,-4.85515679245372,0.0439112213842136
"R3498",21.6405947423633,8.57979124061534,1.08281543303527,-1.46696261443461,4.17000101526693,2.7146361199541,-2.70818865012272,-1.09656506133831,0.768300549629791
"R3500",6.32573568397807,1.96418026950422,-7.94346181685817,0.559492839108569,5.11567089527159,1.77627987815324,-1.54280011208258,-2.71178371072384,2.89581507232622
"R3506",5.01733031145331,8.31315624744765,3.49218182838301,2.91757666813558,0.396858375371233,2.38742142809956,-0.414484522928785,-0.685420599951142,-0.594169467064518
"R3510",-0.831789014404627,1.08510742632461,-6.05313984894119,5.68719372199743,0.48297522817035,0.639615894802632,-6.90831909330739,-1.70332359041107,1.23917964845599
"R3511",13.8999244835065,5.04852685371727,2.13304198546719,-0.284141864331372,0.324184791612529,1.55262245964043,-3.5673703734941,-0.826683020998844,0.946381867453037
"R3512",18.6769401690158,5.27979291193974,-8.95416163314519,-0.83628786489124,1.07935386402796,-6.15831219896571,-4.17813494478233,-5.4240572728239,0.212212749697997
"R3517",9.18027511542307,3.09707086243974,-8.956434237147,-3.78992635769243,2.41491689382777,1.75013401207859,0.973011603322069,-2.77955734499789,1.08804844803213
"R3523",15.0951733091922,4.93579767587861,-9.89558947429704,2.0501605862771,6.03893980456304,3.45941996128168,-2.2392033977354,-2.21876822918073,1.77113984758633
"R3537",4.64702641789372,-5.27328117943588,-11.2595625391777,-9.48127410998861,4.48739834714978,0.766813482801086,0.170002803660365,1.38663052230242,1.81273171332374
"R3540",-3.1799068285066,0.825013638178206,3.17506729182527,-2.88194558988252,4.58475517144235,5.71472141635416,1.07067827976128,-1.00079172236115,1.17937005109163
"R3543",-0.07228196871232,-0.706689870033899,2.78945690930525,-8.75869812665483,3.38422345082364,-9.25677704540033,-2.07162087690461,-4.43499600080757,-0.77280835909207
"R3545",-12.8953225942768,-2.40659752325336,4.88041737773611,-0.218891015309586,0.439974756922962,-7.21801323768482,-7.09220996761722,-2.87129149155981,2.11844603617029
"R3547",-19.4032010021222,-3.05333796649482,-5.54067244091134,3.69768005362933,2.97119260999224,-4.63500649574896,-6.14340357206174,-0.460553922890185,0.742282756469492
"R3548",23.3479577254347,7.04267410017803,1.21880313895522,-1.9127101482845,-1.77150369990674,-1.8836035194492,-3.8973112894743,-0.477208150128639,-0.836374162623281
"R3549",12.5173663212621,6.98740079131203,2.24952490060932,-0.683730058905604,1.20680451577324,-0.463384444332551,-1.10275588090097,0.414990278012091,1.17594130364625
"R3550",-17.0352703724917,-5.92564797082799,-2.76704683882142,10.1045503787718,2.10528324383988,0.945464686879063,-7.14240081094646,0.349229169116725,1.57498445510545
"R3552",-19.3290474982917,-11.0328715128355,3.72436111335327,-7.39517892444904,8.03202683350283,0.649176599319943,-6.71938853376842,-0.922603123077126,0.243323286494402
"R3555",11.7224518608912,5.69818849274616,2.2091017538785,-2.50868918354913,-0.514367652237864,-2.56526568718779,0.580492677534818,-0.195203383804487,-0.771783481349206
"R3556",13.5039820218333,7.43412357652486,-7.19525466599458,10.4851714576918,1.21840867718152,0.981558014909234,-2.13104206450557,1.24329764499742,0.163565558710801
"R3557",31.3618364893144,10.2016313672296,0.111068423408617,-3.36471945217798,-2.96392326240387,0.271350140548524,-4.27621295926076,-1.82423979055024,-0.514748253425568
"R3573",15.2345590378588,-13.4278867861788,6.86943768927501,6.06207471302562,-3.92219815080804,2.38486233486982,-5.72192751594651,-4.37524782142537,0.671481741574308
"R3574",-29.8019405145872,-12.784939061122,8.38118560230906,4.92621591289017,3.20662055225645,-3.37111366094332,-7.55375898164788,2.67912485710973,0.124000203183736
"R3575",15.665306845008,7.36524330938776,1.53935720471351,-2.36212108829396,1.76489706746118,2.78397533598738,-1.63068232644974,-1.30679435088555,-0.336191692629421
"R3585",12.5711476676673,4.35700873968548,1.69919128321897,-3.45290425771526,11.4865359254022,3.6841124111671,-1.29534854961555,-2.21109842584523,3.28176046685287
"R3590",-33.8718176987461,-9.83980019594002,-2.86625595030376,6.78059132136117,2.40134635354399,1.86846441828286,-6.56078444514807,0.323736767545322,2.18900665374641
"R3594",0.695547806093835,-3.91230802168025,4.35921070437417,1.23487688468835,0.336538019981314,-0.621474494800735,-8.58843074496542,0.194521260900314,2.5724372682917
"R3597",-6.68444216074488,-2.21726637576042,3.22389783400197,-8.25572016877866,3.09659496132572,-8.6089125188233,-0.90215019367656,-7.15664707846332,-2.84899417906507
"R3603",-6.66128709011299,-0.0496708746470127,-5.68340618688543,2.92500332555173,2.96903420867168,2.40313374188948,-3.81236732781132,-0.457840744868166,1.10077751239336
"R3604",14.9698608602161,8.52887575863593,2.64499793887272,1.3169364170135,-3.41377108229113,-1.57796788872188,-3.16997464283119,0.655362625369655,-1.22888953032858
"R3611",12.9300039786589,4.20511570914294,1.04462629207348,-6.16100872111821,7.85872783711947,6.14609226506044,1.15310791401936,-2.73217880458723,0.553721199116582
"R3614",-1.02246760254918,-2.12039517742304,-7.5217373989199,-3.10314551439331,4.46605772005332,1.78334508210876,1.04164915742473,2.82837820090176,0.737455918201195
"R3616",12.4630966023408,5.54277935458074,2.08950910845414,-1.43338061357349,2.23399484449736,1.75544363976572,0.174443243791882,-0.408134133695648,0.294409072612642
