"id","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"hsa03460",0.004872890626531,12,3.62147648614316,0.000168395697978996,0.0264381245827023,211548,5,23,2.01447527141134,0.0943632727185288,0.65962808649981
"hsa04921",0.019365391362753,24,1.82253572808979,0.00424079796605747,0.332902640335512,185480,11,77,1.32379803549888,0.204350826055873,0.65962808649981
"hsa00563",0.00174357782169011,5,4.2171568627451,0.00731647400271696,0.382895472808854,88338,4,12,3.08886208283072,0.032838002369989,0.65962808649981
"hsa03013",0.00552522228268296,9,2.39543197368346,0.0147059932171608,0.577210233773562,80606,8,46,1.61158021712907,0.116782973985896,0.65962808649981
"hsa05235",0.00713229366521534,10,2.06187280603191,0.0262333906234214,0.810629681365251,89647,8,35,2.11807685679821,0.0297849884445425,0.65962808649981
"hsa04725",0.0196724972947028,21,1.56982372286269,0.0309794782687357,0.810629681365251,206622,8,59,1.25648627098199,0.301917625690987,0.685543942684966
"hsa03082",0.00770086915810828,10,1.9096392953849,0.0406116882376124,0.910862150472164,107924,7,37,1.75313793890392,0.0973139200056719,0.65962808649981
"hsa05206",0.0211421226657332,21,1.46070257132838,0.0575732788201277,0.999983416407083,171362,17,84,1.87538055029008,0.00746776359219004,0.65962808649981
"hsa04360",0.024882425943579,24,1.41843555476015,0.0584089085412336,0.999983416407083,146989,18,105,1.58855764259866,0.0311002475046946,0.65962808649981
"hsa05211",0.00537851477235907,7,1.91393313633007,0.0775630292476219,0.999983416407083,93700,6,29,1.91722474106734,0.0852632963402349,0.65962808649981
"hsa05231",0.00763670978945794,9,1.73311471596284,0.0806372564287207,0.999983416407083,95047,7,43,1.50851404045221,0.175990271560325,0.65962808649981
"hsa03040",0.005565892342727,7,1.84949995673385,0.0889037674503369,0.999983416407083,131784,7,39,1.66323342921654,0.120953223943622,0.65962808649981
"hsa03010",0.00797012374704672,9,1.66061337787275,0.0981070430458297,0.999983416407083,55952,4,45,0.823696555421525,0.730696079178158,0.811232462306787
"hsa04014",0.0218779420359029,20,1.34435700842501,0.11557646667811,0.999983416407083,163724,18,114,1.46314519713034,0.0624406271351441,0.65962808649981
"hsa04010",0.0274841017648122,24,1.28416485825437,0.131048306099452,0.999983416407083,131396,21,140,1.38998793727382,0.073726901348216,0.65962808649981
"hsa00561",0.00622775394694208,7,1.65294225410324,0.135911737963446,0.999983416407083,128216,5,32,1.4479041013269,0.259239771473955,0.685543942684966
"hsa05220",0.00627795395504925,7,1.63972493598483,0.139898515112607,0.999983416407083,86800,6,32,1.73748492159228,0.124050936588266,0.65962808649981
"hsa04015",0.0213631906158736,19,1.3079121453809,0.146358446988288,0.999983416407083,145054,17,114,1.38185935284532,0.104202229395958,0.65962808649981
"hsa04630",0.0126055710197232,12,1.39994124787509,0.156181296576633,0.999983416407083,82967,12,66,1.68483386336221,0.0478528132646071,0.65962808649981
