"id","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_DN",0.0125271838412885,174,1.458552322174,1.35503790255065e-06,0.00314530798367407,130962,79,83,0.976597186126636,0.940642407128309,0.966429735877082
"GSE36392_TYPE_2_MYELOID_VS_NEUTROPHIL_IL25_TREATED_LUNG_DN",0.0190157362260708,247,1.36398635078016,1.53460794782845e-06,0.00314530798367407,195755,87,88,1.01438554099834,0.340931463320511,0.792202845601954
"GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_DN",0.0126929512477386,175,1.44777693139289,1.93676599979931e-06,0.00314530798367407,102983,70,70,1.02604514491786,0.163971854294593,0.683964789489091
"GSE45837_WT_VS_GFI1_KO_PDC_DN",0.0124729570945631,170,1.43121773318362,5.0304193632833e-06,0.0059620946480281,121018,66,72,0.940541382841369,0.997773178605679,0.998182941718042
"GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_DN",0.0161521881700325,210,1.36525616078681,8.37863293501329e-06,0.0059620946480281,142304,86,86,1.02604514491786,0.108208418595223,0.683299507024027
"GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_DN",0.0144641793412739,191,1.38664658026449,8.76661088888842e-06,0.0059620946480281,157047,87,87,1.02604514491786,0.105430556348505,0.683299507024027
"GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN",0.0134965540513151,180,1.40047648938377,9.11575604445325e-06,0.0059620946480281,123495,81,83,1.00132116552225,0.647297702841378,0.869531904873816
"GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_UP",0.0198205470512327,250,1.3244958058834,9.78997479150756e-06,0.0059620946480281,148385,95,96,1.0153571746583,0.294663175356397,0.792202845601954
"GSE11864_CSF1_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP",0.0148456457130401,194,1.37223614189389,1.35357377661904e-05,0.0062515749590879,173172,84,85,1.01397402556588,0.359715624605408,0.792202845601954
"GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP",0.0119317634242741,161,1.4169269408036,1.45650404563824e-05,0.0062515749590879,77231,73,73,1.02604514491786,0.151688726469561,0.683299507024027
"GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN",0.0150500698102252,196,1.36755175944232,1.48674388544823e-05,0.0062515749590879,199399,75,75,1.02604514491786,0.144013033647581,0.683299507024027
"GSE13229_IMM_VS_INTMATURE_NKCELL_DN",0.0136286310779928,180,1.38690427001769,1.53979678795269e-05,0.0062515749590879,139242,74,75,1.01236454298562,0.428134255433075,0.792202845601954
"GSE17721_0.5H_VS_12H_LPS_BMDC_UP",0.0170406209338329,217,1.33721282681629,2.08216732318078e-05,0.00730734976384086,165360,80,80,1.02604514491786,0.12647268680825,0.683299507024027
"GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN",0.0185404468445,233,1.31965965583148,2.39306720688504e-05,0.00730734976384086,162990,91,91,1.02604514491786,0.0950108537709713,0.683299507024027
