"id","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"R-HSA-71291",0.0226761888007021,151,1.45424051379743,6.51334343104715e-06,0.00938572788413894,112281,88,151,1.09189077585122,0.127754400300907,0.998357852164609
"R-HSA-392499",0.155276793355706,796,1.11953034690872,0.000338052231350749,0.169105011203894,145922,472,898,0.984779805837063,0.709103042811268,0.998357852164609
"R-HSA-209776",0.00264850271633385,26,2.14388892979229,0.000352057622214907,0.169105011203894,135683,6,9,1.24905687237526,0.32448120772643,0.998357852164609
"R-HSA-162582",0.245442788612331,1219,1.08463292958566,0.000635433883323211,0.172360490161838,149624,739,1324,1.04575494186403,0.0284126258901463,0.998357852164609
"R-HSA-9009391",0.00786600960067936,57,1.58252194085904,0.000716042782627713,0.172360490161838,115442,27,44,1.14970007570904,0.180699658098659,0.998357852164609
"R-HSA-8878166",0.012348011930044,82,1.45026100081721,0.000805752186936459,0.172360490161838,245726,29,49,1.10885661119028,0.250937466346724,0.998357852164609
"R-HSA-9609507",0.00792091507290188,57,1.57155236049293,0.000837282047975618,0.172360490161838,77915,38,63,1.13009907500619,0.163073606159213,0.998357852164609
"R-HSA-1855204",0.00324136742993661,28,1.88651005324853,0.00145178040152727,0.240287763701499,122483,8,15,0.999245497900206,0.604966857297215,0.998357852164609
"R-HSA-2022090",0.00802580740212699,56,1.52380238808801,0.0017923248761379,0.240287763701499,144606,23,36,1.19701283602629,0.135409072284968,0.998357852164609
"R-HSA-2187338",0.00632110687601818,46,1.58925671387311,0.00201081206954434,0.240287763701499,98811,20,44,0.851629685710403,0.88620100757344,0.998357852164609
"R-HSA-196757",0.00165928912512477,17,2.23746479644227,0.0022124746357608,0.240287763701499,71838,5,6,1.56132109046907,0.144208084717364,0.998357852164609
"R-HSA-5633007",0.0113769857765086,74,1.42047587138924,0.00232403003183745,0.240287763701499,198397,42,72,1.09292476332835,0.233662466423513,0.998357852164609
"R-HSA-5357905",0.00198917950406175,19,2.08597443563454,0.00272926875742496,0.240287763701499,65369,13,19,1.28192679006934,0.138402652314217,0.998357852164609
"R-HSA-2122947",0.0121379984987929,77,1.38539304231284,0.0035513527088249,0.240287763701499,189826,23,34,1.26742535579254,0.0656508746743409,0.998357852164609
"R-HSA-74160",0.12025270701136,611,1.1096236516165,0.00362818376424512,0.240287763701499,159505,347,678,0.958899855562422,0.890974274619678,0.998357852164609
"R-HSA-9006931",0.0281922441902575,160,1.23942339837076,0.00422013198659466,0.240287763701499,141392,81,129,1.17643728677205,0.0186725582900458,0.998357852164609
"R-HSA-9678108",0.00730231341919482,50,1.4953363533628,0.00428934718278673,0.240287763701499,146891,33,61,1.01357893741927,0.507087946356214,0.998357852164609
"R-HSA-1989781",0.01075552446279,69,1.4010281288341,0.0043162459818209,0.240287763701499,157829,32,56,1.07062017632165,0.33364134278607,0.998357852164609
"R-HSA-400206",0.01075552446279,69,1.4010281288341,0.0043162459818209,0.240287763701499,157829,32,56,1.07062017632165,0.33364134278607,0.998357852164609
"R-HSA-73857",0.105101427565155,537,1.11582227570928,0.0043299148113517,0.240287763701499,161785,300,581,0.967427870170165,0.819229280832659,0.998357852164609
"R-HSA-532668",0.000797044438430262,10,2.73997639099679,0.00440092814385662,0.240287763701499,130252,5,8,1.1709908178518,0.439181823078021,0.998357852164609
"R-HSA-372790",0.0720982057577996,377,1.14194779355034,0.00462269914437508,0.240287763701499,145657,216,345,1.17302732362198,0.000255926507509718,0.169678689058903
"R-HSA-4086398",0.0100657744679946,65,1.41024808178625,0.00475453616390753,0.240287763701499,139548,24,35,1.28474421158598,0.0495227763960565,0.998357852164609
"R-HSA-416482",0.0142038168911652,87,1.3376532348515,0.00506807620399452,0.240287763701499,136011,30,47,1.19590551610397,0.0971434931101137,0.998357852164609
"R-HSA-195721",0.0246319674758284,141,1.25011327409569,0.00522475162712499,0.240287763701499,142976,81,139,1.09180151074528,0.139625740764801,0.998357852164609
"R-HSA-194138",0.0117815704749483,74,1.37169605860546,0.00524318750908481,0.240287763701499,123852,37,65,1.06650240641272,0.326966066256208,0.998357852164609
"R-HSA-418555",0.0157701098727131,95,1.3155829689369,0.00549419684288266,0.240287763701499,161285,58,82,1.32521887678838,0.000957129064568019,0.273153589055731
"R-HSA-9662851",0.00921702737655477,60,1.42164031069018,0.00549801288549356,0.240287763701499,135407,26,49,0.994147306584389,0.575477130163862,0.998357852164609
"R-HSA-9664433",0.00921702737655477,60,1.42164031069018,0.00549801288549356,0.240287763701499,135407,26,49,0.994147306584389,0.575477130163862,0.998357852164609
"R-HSA-6804114",0.000345790088601418,6,3.78937919135937,0.00574204781007803,0.240287763701499,73940,4,5,1.49886824685031,0.232438778923029,0.998357852164609
"R-HSA-73887",0.0163857374800081,98,1.30613912715735,0.00588514762459558,0.240287763701499,121326,47,84,1.04831558931495,0.358023502347364,0.998357852164609
"R-HSA-9831926",0.00410223947982556,31,1.65032713455772,0.00589643533060136,0.240287763701499,344321,7,9,1.45723301777113,0.127599060485209,0.998357852164609
"R-HSA-2559580",0.00412111323590205,31,1.64276901372942,0.00627182670383464,0.240287763701499,107690,23,39,1.10493492556273,0.295147324426297,0.998357852164609
"R-HSA-388396",0.0657414103248368,344,1.14274355992772,0.00641217809823269,0.240287763701499,148420,192,306,1.17558293870613,0.000471002606686755,0.169678689058903
"R-HSA-9692914",0.00449012376379757,33,1.60503676377277,0.00683888196075477,0.240287763701499,154289,20,38,0.986097530822572,0.601694472327792,0.998357852164609
"R-HSA-3858494",0.0145823214902992,88,1.31790880614433,0.00697516031781498,0.240287763701499,131882,39,67,1.09059443334258,0.250937716520812,0.998357852164609
