tissue	comparison	annotation	estimate	std_error	z_value	p_value	or	ci_lo_log	ci_hi_log	ci_lo_or	ci_hi_or	n_vmrs	n_in_peak	fdr
DLPFC	Intergenic_VMRs	H3K27me3_broad	0.292091787119856	0.538953412064846	0.541961105693329	0.587845300073136	1.33922593568953	-0.74713686506906	1.37218218223248	0.473720939889733	3.94394772456723	811	525	0.622424435371555
DLPFC	All_VMRs	H3K9me3_broad	1.71485326489759	0.274250060256424	6.25288199861908	4.02946597246007e-10	5.55586021282904	1.18019580685371	2.25605652087383	3.2550114940541	9.54537287026229	4917	1817	1.20883979173802e-09
DLPFC	Intergenic_VMRs	H3K9me3_broad	1.54167663612991	0.559400590703489	2.75594388306085	0.00585230366189796	4.67241765156858	0.465970965720812	2.66533893393525	1.59356073078964	14.3728201570389	811	378	0.00831643151953921
DLPFC	All_VMRs	Polycomb	1.06372837123361	0.334659482410221	3.17853946217998	0.00148019067647209	2.89715253815294	0.393844245770869	1.70752606409692	1.48266959862911	5.51530008698784	4917	703	0.00235089107439685
DLPFC	Intergenic_VMRs	Polycomb	0.135006067720816	0.566618745924558	0.238266151079285	0.811674672932822	1.14454372910205	-1.00509412343524	1.22392352965371	0.36601018304692	3.4005035705954	811	224	0.842892929584084
DLPFC	All_VMRs	Het	3.34742112275677	0.779141827822526	4.29629241201418	1.73678454625992e-05	28.4293232914325	1.72450386450992	4.80579234570738	5.60973714946949	122.21629021983	4917	43	3.47356909251985e-05
DLPFC	Intergenic_VMRs	Het	3.89648034060204	1.356037927689	2.87343020504046	0.00406040784290911	49.2288749513913	1.14501724179869	6.55833709879624	3.14249553864753	705.098210508706	811	12	0.00592600063559708
DLPFC	All_VMRs	Quies	2.87777124182638	0.275442875937046	10.4477969598462	1.4996832553578e-25	17.7746136847845	2.34140192888294	3.42193407793922	10.3958005245438	30.6285958639907	4917	1458	8.09828957893212e-25
DLPFC	Intergenic_VMRs	Quies	0.901929297226054	0.529310926232163	1.70396878758262	0.0883869185597286	2.46435299711407	-0.121480335134575	1.95942997943372	0.885608468548986	7.09528145587252	811	422	0.106064302271674
DLPFC	All_VMRs	BroadRepressive	3.64527062541073	0.309285479401086	11.7861033517305	4.60351778272242e-32	38.2931345446903	3.0494094280245	4.2625993827163	21.1028779734016	70.9942851329345	4917	2156	3.10737450333763e-31
DLPFC	Intergenic_VMRs	BroadRepressive	3.15304458955976	0.980678276026269	3.2151671619932	0.00130368580908057	23.4072215865039	1.37759950810612	5.24704246982701	3.96537135161041	190.003495588795	811	646	0.00216285448838106
DLPFC	All_VMRs	Bivalent	-0.961546529573931	0.82335748020667	-1.1678360283222	0.242872912325191	0.382301188460089	-2.71836641248779	0.528781793081483	0.0659824545474398	1.69686391764599	4917	155	0.279045473735326
DLPFC	Intergenic_VMRs	Bivalent	-1.36911095756768	1.57804842800817	-0.867597554845504	0.385614685490772	0.254332971874575	-5.02659507980133	1.34057782997464	0.00656111264558234	3.8212509008664	811	28	0.416463860330034
Hippocampus	All_VMRs	H3K27me3	-0.553065158172471	0.230155258592837	-2.40300900163609	0.0162607871546367	0.575184075464949	-1.00960381989107	-0.106915242732403	0.364363304473963	0.898601832798717	4922	1317	0.0225149360602661
Hippocampus	Intergenic_VMRs	H3K27me3	-0.879860106054235	0.407446735725081	-2.15944816563191	0.0308154145828488	0.414840941358638	-1.69104464534729	-0.0916225470685765	0.184326867177309	0.912449491289865	1074	358	0.0405861557920448
Hippocampus	All_VMRs	H3K9me3	2.46692014070215	0.307660097650279	8.01832983719043	1.07192647325424e-15	11.7860913923742	1.85852119926359	3.06558969282355	6.41424436517958	21.4471054631092	4922	294	4.82366912964409e-15
Hippocampus	Intergenic_VMRs	H3K9me3	1.63200410552808	0.508219936196512	3.21121622607312	0.0013217444095662	5.11411367862604	0.626520996963992	2.62254446507607	1.87108971598729	13.7707181563865	1074	118	0.00216285448838106
Hippocampus	All_VMRs	H3K27me3_broad	0.405662123148249	0.197763511689788	2.05124858312878	0.0402427448604487	1.50029555167323	0.0184179448187845	0.793938008255394	1.01858860126811	2.21209052705719	4922	2281	0.051740671963434
Hippocampus	Intergenic_VMRs	H3K27me3_broad	0.372608201175566	0.382261683120692	0.974746404436046	0.329686068408736	1.45151552633296	-0.372408966890937	1.12786156860273	0.689072377103644	3.08904372407361	1074	612	0.370896826959827
Hippocampus	All_VMRs	H3K9me3_broad	2.78944844255817	0.222812848384954	12.5192441224881	5.85904530364844e-36	16.2720423601711	2.35319879069395	3.22693759321305	10.5191645703777	25.2023587975193	4922	941	5.2731407732836e-35
Hippocampus	Intergenic_VMRs	H3K9me3_broad	2.34154992419759	0.402582738290049	5.81631973130097	6.01573515048204e-09	10.3973391681666	1.55699327780665	3.13684925587088	4.74453428091543	23.0311870437328	1074	339	1.4765895369365e-08
Hippocampus	All_VMRs	Polycomb	0.0362232786434204	0.258750479099467	0.139993088204083	0.888665451424848	1.03688733544433	-0.478782447150214	0.53623919722176	0.619537252127497	1.70956541890109	4922	850	0.90112061161541
Hippocampus	Intergenic_VMRs	Polycomb	-0.704242565995304	0.438160260154697	-1.60727165386168	0.107994789620453	0.494482970664681	-1.58029826351636	0.140245455660598	0.205913672508788	1.15055617472635	1074	292	0.126776492163141
Hippocampus	All_VMRs	Het	2.50314102161328	0.513839714065656	4.87144327908729	1.10785969227517e-06	12.2208195968533	1.47763044583861	3.49789205016437	4.38254868119148	33.0457197689792	4922	83	2.39297693531436e-06
Hippocampus	Intergenic_VMRs	Het	2.00335415323871	0.839519220850974	2.38631124038831	0.0170183413134693	7.41388173659767	0.334547041939202	3.64824845958009	1.39730732024323	38.4073350999577	1074	32	0.0229747607731835
Hippocampus	All_VMRs	Quies	3.59407716333357	0.218211249110866	16.4706319127825	5.96440778620142e-61	36.3821097462336	3.16952042392075	4.0252027774712	23.7960695937666	55.9916614780925	4922	1481	1.07359340151626e-59
Hippocampus	Intergenic_VMRs	Quies	2.76872437662835	0.421288376806197	6.5720407423014	4.96302773906206e-11	15.9382897818165	1.95695294262027	3.61064564541941	7.07772793184246	36.9899274839522	1074	523	1.67502186193345e-10
Hippocampus	All_VMRs	BroadRepressive	3.83670191050924	0.243122896653127	15.7809155917685	4.2103599059945e-56	46.3722820215001	3.36692062969529	4.3203525513904	28.9891212325417	75.2151408207093	4922	2314	5.68398587309257e-55
Hippocampus	Intergenic_VMRs	BroadRepressive	4.68114718098633	0.719412530229257	6.50690248541344	7.67161751537474e-11	107.893775290687	3.34397128993826	6.17236534899089	28.3314158581742	479.318521864033	1074	805	2.43686674017786e-10
Hippocampus	All_VMRs	Bivalent	-2.43455786424147	0.548348634485057	-4.43979926480115	9.00428244063032e-06	0.0876364857076364	-3.56489998041188	-1.41021312582955	0.0282998158785652	0.244091255458105	4922	308	1.87012019920784e-05
Hippocampus	Intergenic_VMRs	Bivalent	-1.85374073646067	0.995589923975924	-1.86195208671628	0.0626098441588244	0.156650082260581	-3.97811178463459	-0.0384174509079	0.0187209551805085	0.962311139372017	1074	60	0.0786263159203841
