tissue	comparison	annotation	estimate	std_error	z_value	p_value	or	ci_lo_log	ci_hi_log	ci_lo_or	ci_hi_or	n_vmrs	n_in_peak	fdr
Caudate	Intergenic_VMRs	Simple_repeat	0.0878588174476833	0.27572498028219	0.318646563535028	0.749994539920386	1.09183396324055	-0.455471653639075	0.62607440815051	0.634148798812993	1.87025429480987	1676	319	0.791203031124803
Caudate	All_VMRs	Low_complexity	-1.52723942849656	0.313910163234001	-4.86521179423583	1.14334306011764e-06	0.217134255351074	-2.15706559964355	-0.924675784314003	0.115664028115684	0.396660001624161	7194	243	3.92003334897477e-06
Caudate	Intergenic_VMRs	Low_complexity	-1.0130024757782	0.544143767506471	-1.8616449112709	0.0626531583750012	0.363127060957286	-2.10184834765353	0.0398609179792406	0.122230295251742	1.04066602619284	1676	59	0.103701779379312
Caudate	All_VMRs	L1	3.07666458353353	0.153130053657653	20.0918403020474	8.69778014824062e-90	21.6859499592557	2.77750716514538	3.37789881412306	16.0788889328115	29.3091224541586	7194	1207	8.349868942311e-88
Caudate	Intergenic_VMRs	L1	2.5552314736622	0.267133032937666	9.56538937009131	1.11779914395149e-21	12.8742793692403	2.03389025761033	3.08166378219628	7.64376480715805	21.7946337709236	1676	513	1.19231908688159e-20
Caudate	All_VMRs	Alu	2.49326520011898	0.142738156170133	17.4674051214953	2.53777186839784e-68	12.1007229665445	2.2141146722315	2.77373979399363	9.15330185104471	16.0184277518592	7194	1335	6.09065248415482e-67
Caudate	Intergenic_VMRs	Alu	1.25980409878297	0.259578507096111	4.85326814179001	1.21443308505012e-06	3.52473092064909	0.751651121033076	1.76983434144399	2.12049832713941	5.86988088484395	1676	359	4.02019228154522e-06
Caudate	All_VMRs	MIR	-0.797054594049359	0.172520272530976	-4.62006338360176	3.8362283098395e-06	0.450654371294817	-1.13799466000749	-0.461518312817893	0.320461011179449	0.630325886728932	7194	911	1.15086849295185e-05
Caudate	Intergenic_VMRs	MIR	-0.727389714262561	0.32347337448261	-2.24868496650152	0.0245325463161973	0.483168553448734	-1.36765551124155	-0.0983196270684217	0.254703409374661	0.906359160530082	1676	217	0.0436134156732397
Caudate	All_VMRs	ERV1	1.53083828149113	0.216240508365776	7.07933168054564	1.44851316944769e-12	4.62204977753924	1.10654945425756	1.95460577134397	3.02390624517679	7.06113477324989	7194	413	9.27048428446524e-12
Caudate	Intergenic_VMRs	ERV1	0.504808426468038	0.339164748881793	1.48838706891669	0.136648844803426	1.65666811629637	-0.160973679736835	1.17009630678754	0.851314477633364	3.22230295323145	1676	170	0.208226811129031
Caudate	All_VMRs	ERVL	1.5161170644664	0.28857842520801	5.25374363441608	1.49038298533287e-07	4.55450596304529	0.951311441877115	2.08373720612365	2.58910289177238	8.03443923228516	7194	196	5.72307066367822e-07
Caudate	Intergenic_VMRs	ERVL	1.0736450927048	0.458563455344448	2.34132284243701	0.0192155429919414	2.92602571996573	0.1814510487362	1.98353886536257	1.19895584486936	7.2684194834797	1676	84	0.0348055118344598
Caudate	All_VMRs	ERVL_MaLR	2.27227422531927	0.203896436827051	11.1442566661754	7.63793940773262e-29	9.70143900288443	1.87391812989996	2.67354701494923	6.51376825584352	14.4912789237923	7194	449	1.04748883306047e-27
Caudate	Intergenic_VMRs	ERVL_MaLR	1.70527360652351	0.316917375527167	5.38081449048642	7.41495763662722e-08	5.50289108815549	1.08736593490405	2.33104057428728	2.96644995019041	10.2886420611106	1676	212	3.09493883963571e-07
Caudate	All_VMRs	ERVK	0.325947025276331	0.548839400164298	0.593884158423678	0.552589595201747	1.38534197882038	-0.770910270157028	1.39114795631552	0.462591793099046	4.01946157187308	7194	55	0.617118097418865
Caudate	Intergenic_VMRs	ERVK	-0.180782391743383	0.842432813030815	-0.214595619908231	0.830082609189537	0.834616958477545	-1.85687037719472	1.4841743102322	0.156160590148906	4.41132152557929	1676	20	0.847743941299952
Caudate	All_VMRs	SVA	0.535891697710372	0.854424050923961	0.627196410413386	0.53053049591566	1.70897144896145	-1.20628296430161	2.1751570209604	0.299307751917074	8.80356735826631	7194	28	0.613625633830161
Caudate	Intergenic_VMRs	SVA	-1.2255326919664	1.5179702156918	-0.807349629984591	0.419465078019026	0.293601259627552	-4.49394788886533	1.66923177636275	0.0111764332813788	5.30808843144754	1676	8	0.522969447919825
DLPFC	All_VMRs	any_repeat	1.85923646898415	0.343359349476722	5.41484154084523	6.13430063491164e-08	6.41883392114381	1.19334527470792	2.53981019639876	3.2980958101732	12.6772645520017	4954	2976	2.67678573159781e-07
DLPFC	Intergenic_VMRs	any_repeat	2.79604793442883	0.862629150853854	3.24130935253142	0.00118981989455386	16.379784702759	1.16651582725885	4.5558313115476	3.21078619353693	95.1858514517039	820	545	0.00265634209016676
DLPFC	All_VMRs	LINE	1.45264825302765	0.349016727687866	4.16211641960836	3.15311514997921e-05	4.27441928342728	0.764574358959014	2.13367583017565	2.14807986909188	8.44585535220395	4954	935	8.64854441137155e-05
DLPFC	Intergenic_VMRs	LINE	1.18592930509105	0.684852356254061	1.73165689547705	0.0833346695916322	3.27372770011354	-0.169843789269748	2.52185042660031	0.843796616387475	12.451616160825	820	186	0.133335471346612
DLPFC	All_VMRs	SINE	1.14456012557627	0.305613268170998	3.74512576769366	0.000180303429227661	3.14105938122838	0.545082059658583	1.74378140192765	1.72474990895821	5.71892815262269	4954	1598	0.00045550340015409
DLPFC	Intergenic_VMRs	SINE	0.380725105584963	0.641472558772858	0.593517369337346	0.552834962271066	1.46334528466837	-0.886543670441846	1.63449182621583	0.412077570088007	5.12685200315104	820	268	0.617118097418865
DLPFC	All_VMRs	LTR	2.88701280347342	0.38504957325472	7.49776912897289	6.49131007826136e-14	17.9396402499664	2.12635255148366	3.63717203876961	8.384229925172	37.9842666616199	4954	524	4.79358282702377e-13
DLPFC	Intergenic_VMRs	LTR	3.14587871081144	0.686214026410264	4.58439872945796	4.55294685418842e-06	23.2400878201224	1.805749592133	4.50293128328746	6.08453065584653	90.2813841238161	820	176	1.32449363030936e-05
DLPFC	All_VMRs	DNA	0.599744696477357	0.463311029722932	1.29447532651233	0.195501286498633	1.82165366641979	-0.327143984896001	1.49103181393473	0.720979925333129	4.44167613875713	4954	452	0.268116050055268
DLPFC	Intergenic_VMRs	DNA	0.991603059705111	0.926874406012951	1.06983540949264	0.284693400693461	2.69555214170514	-0.899864648593119	2.75267724084937	0.406624693240387	15.684567087532	820	70	0.374391321459894
DLPFC	All_VMRs	Satellite	0.53313904568686	1.655516267094	0.322037938426727	0.747423953504239	1.70427371382567	-3.01879077419404	3.49914807051562	0.048860265748235	33.0872519426982	4954	28	0.791203031124803
DLPFC	Intergenic_VMRs	Satellite	0.545332682392419	3.99475590821139	0.136512141147714	0.891416427152478	1.72518222466739	-8.92394693018663	7.21857650435516	0.000133161626568764	1364.54525331053	820	4	0.900799757964609
DLPFC	All_VMRs	Simple_repeat	-0.258607530249212	0.401885467546806	-0.643485647360695	0.519909024872125	0.772125999683904	-1.05765947616515	0.51879319409399	0.347267648104081	1.67999899314072	4954	746	0.608673980338098
DLPFC	Intergenic_VMRs	Simple_repeat	-0.213434056321	0.84130462625561	-0.253694143191545	0.799731859124519	0.807805428056045	-1.92383320059007	1.38738043954606	0.146046063941032	4.00434667369165	820	109	0.834502809521237
DLPFC	All_VMRs	Low_complexity	-1.2826576233565	0.833397828178694	-1.53907003352722	0.123787199837476	0.277299363043715	-2.99510080124787	0.276128817531607	0.0500315835863368	1.31801763687081	4954	158	0.191670502974156
DLPFC	Intergenic_VMRs	Low_complexity	0.384296365214779	1.66523269113696	0.23077637573425	0.817488535305496	1.46858061340284	-3.2557132456325	3.38658837804338	0.0385533128726095	29.5649157035224	820	20	0.843859133218576
DLPFC	All_VMRs	L1	2.18009197013075	0.407526952515631	5.34956511875649	8.81658335723019e-08	8.84711989207859	1.37135596680065	2.97046065139342	3.94069051985655	19.5009006443608	4954	481	3.52663334289208e-07
DLPFC	Intergenic_VMRs	L1	1.56606022326341	0.77190756306765	2.02881834327378	0.0424767962437975	4.78774832811262	0.0225698753952537	3.05812108188204	1.0228265020736	21.2875220515885	820	110	0.0728173649893671
DLPFC	All_VMRs	Alu	1.49904934413496	0.322987911027173	4.64119334797284	3.46402803563175e-06	4.47743055085204	0.86262812272767	2.12960355978612	2.36937953839812	8.41153148101485	4954	1085	1.07691452438864e-05
DLPFC	Intergenic_VMRs	Alu	1.20429622002039	0.670812258038487	1.79528058050378	0.0726090074674213	3.33441155999649	-0.12458030404598	2.51228106079426	0.882867360698494	12.3330303911444	820	193	0.118143469777499
DLPFC	All_VMRs	MIR	-0.338885824792468	0.428088236182203	-0.791626109174912	0.428578718413388	0.712563801564809	-1.19277613403373	0.486672191511059	0.303377876282171	1.62689321255168	4954	661	0.527481499585708
DLPFC	Intergenic_VMRs	MIR	-1.38178038724511	1.01958598660237	-1.35523673863908	0.175342143062031	0.251131044300397	-3.50422824524488	0.514617718287956	0.0300699710346901	1.67299882268232	820	93	0.248654731896077
DLPFC	All_VMRs	ERV1	3.06199620708555	0.512337323931135	5.97652379411094	2.27949273191441e-09	21.3701739045211	2.03509848269382	4.04700619426861	7.65300577699197	57.2258771761282	4954	220	1.21572945702102e-08
DLPFC	Intergenic_VMRs	ERV1	2.27786766067559	0.817670678656788	2.7858008366125	0.00533956674552077	9.75585542029196	0.637435012103403	3.85606978002311	1.89162266210115	47.2791682067436	820	85	0.0109063490972339
DLPFC	All_VMRs	ERVL	2.39555606003456	0.701707473910954	3.41389560336727	0.000640411096855215	10.9742987316851	0.96258241814599	3.72184940384794	2.61844968183885	41.3407792495734	4954	116	0.00146379679281192
DLPFC	Intergenic_VMRs	ERVL	3.27188120773196	1.02871224288874	3.18056019100555	0.0014699059988575	26.360883024644	1.19693490625585	5.25293707493231	3.30995603312138	191.126798625267	820	39	0.00320706763387092
DLPFC	All_VMRs	ERVL_MaLR	2.71444527454741	0.547802066713046	4.95515705304798	7.22718892040387e-07	15.0962334838052	1.61558138124317	3.76660987792967	5.03081189308841	43.2332501211523	4954	200	2.56966717169915e-06
DLPFC	Intergenic_VMRs	ERVL_MaLR	2.37059253747313	0.890354392540408	2.66252691887016	0.00775563659814214	10.7037327682058	0.581671755891993	4.08577140901768	1.78902674819268	59.4878094887145	820	64	0.0151947166004417
DLPFC	All_VMRs	ERVK	4.20566667818799	1.14703060053872	3.66656885719764	0.000245826746813886	67.0652937342064	1.81547482053057	6.35430488493533	6.14399277887012	574.962536599832	4954	27	0.000605111992157257
DLPFC	Intergenic_VMRs	ERVK	3.61011247793358	2.55452736244825	1.41322129917358	0.157590665832091	36.9702109138987	-2.01633066625052	8.44177936874999	0.133143116385745	4636.79822236079	820	5	0.229222786664859
DLPFC	All_VMRs	SVA	-3.33061585639779	3.00455236694595	-1.10852315074917	0.267635946613451	0.0357710684412976	-9.86745936383344	1.83504432192056	5.18342534443118e-05	6.26541183436741	4954	16	0.356847928817935
DLPFC	Intergenic_VMRs	SVA	-4.34416269884067	6.00922483331363	-0.722915653739186	0.469731705702231	0.0129823738549199	-20.0876533446127	4.15284709473639	1.88817828208147e-09	63.6148602470143	820	3	0.561253683558618
Hippocampus	All_VMRs	any_repeat	2.17884178938164	0.306410757809137	7.1108527812814	1.15328108352916e-12	8.83606630403561	1.58652546375558	2.78819170478827	4.88674024070371	16.2516055145115	4965	3374	7.90821314419993e-12
Hippocampus	Intergenic_VMRs	any_repeat	2.65329773251397	0.694438406875668	3.82078195307682	0.000133029226465645	14.2007919263578	1.33864388633584	4.06733685617906	3.81386795839284	58.4012244473771	1092	814	0.000345156911910862
Hippocampus	All_VMRs	LINE	1.48517924191712	0.25555611132115	5.81155830803332	6.18939676071461e-09	4.41575683056868	0.983195191892237	1.98532567074856	2.67298330646	7.28141834431925	4965	1121	3.12727415278212e-08
Hippocampus	Intergenic_VMRs	LINE	1.66014136658269	0.475859089894334	3.48872471250119	0.000485330694922568	5.26005438780313	0.726181222984999	2.59382342046735	2.06717144881394	13.3808344799873	1092	303	0.00113638406616016
Hippocampus	All_VMRs	SINE	1.0065157612938	0.228439033268195	4.40605857455245	1.05268508298611e-05	2.73605133203719	0.55889199051849	1.45467905018559	1.74873381280716	4.28310858207512	4965	1892	2.97228729313726e-05
Hippocampus	Intergenic_VMRs	SINE	-0.142578640775945	0.438848079646326	-0.324892935365814	0.745262103864816	0.86711936067153	-1.00826398387468	0.714107443507556	0.364851818743775	2.04236294417924	1092	434	0.791203031124803
Hippocampus	All_VMRs	LTR	2.86065005078275	0.270904950964505	10.5596078646697	4.58573461515069e-26	17.4728815059566	2.32889541647107	3.39126158009737	10.2665949558895	29.703401863186	4965	756	5.50288153818083e-25
Hippocampus	Intergenic_VMRs	LTR	2.39026337775431	0.478754807579527	4.99266710205779	5.95511512955916e-07	10.9163686931244	1.45250026578129	3.33150224366874	4.27378677069081	27.9803434406985	1092	277	2.19881174014492e-06
Hippocampus	All_VMRs	DNA	0.453783774768433	0.343721945470457	1.32020600007757	0.186766249250558	1.5742575664646	-0.230296544075077	1.11811800842622	0.794298023202611	3.05909159779592	4965	464	0.259848694609472
Hippocampus	Intergenic_VMRs	DNA	1.53491851195488	0.608862550483349	2.52096061867556	0.011703494949037	4.64094733281924	0.322523132070809	2.71425003282072	1.38060682678508	15.0932863568237	1092	114	0.0220301081393637
Hippocampus	All_VMRs	Satellite	-0.636749094292668	1.32890970906395	-0.479151510407113	0.631830847138331	0.52900939133105	-3.48322988528116	1.77086210677837	0.0307080671503417	5.87591684617891	4965	34	0.697192658911261
Hippocampus	Intergenic_VMRs	Satellite	-0.226560765522031	2.51217769532791	-0.0901850079886402	0.928140197668534	0.797270894258927	-5.9220606826638	4.22484310285109	0.00267967252882073	68.3637766254271	1092	10	0.928140197668534
Hippocampus	All_VMRs	Simple_repeat	-0.622990827908696	0.292300469323294	-2.13133707705289	0.033061382615974	0.536337941930937	-1.20232264580698	-0.0559846271041135	0.30049545623392	0.945553671676817	4965	871	0.0577071405660637
Hippocampus	Intergenic_VMRs	Simple_repeat	-0.403101691997407	0.550630191707153	-0.732073355345165	0.464123795673893	0.668244140786767	-1.50314529820085	0.658583871622259	0.222429451803177	1.93205435919201	1092	195	0.561253683558618
Hippocampus	All_VMRs	Low_complexity	-1.71037153483589	0.644882937352943	-2.65222017170506	0.00799643797273338	0.180798607156187	-3.03099204929718	-0.497330669762825	0.0482677303985649	0.608151853130055	4965	172	0.0153531609076481
Hippocampus	Intergenic_VMRs	Low_complexity	-1.061441740553	1.28578412657071	-0.825520955359709	0.409075890651623	0.345956670839763	-3.78988405839537	1.30106477142536	0.0225982217733341	3.67320571061141	1092	30	0.516727440823102
Hippocampus	All_VMRs	L1	1.92096900794686	0.28350348814033	6.775821421273	1.23701398090376e-11	6.82757123564683	1.36240621895566	2.47424179991276	3.9055796842898	11.8727018160696	4965	679	7.42208388542256e-11
Hippocampus	Intergenic_VMRs	L1	1.21807973875098	0.505366116584	2.41029166534657	0.015939772013168	3.38068968924144	0.219037725482275	2.20270896529584	1.24487823943364	9.04949509272036	1092	217	0.0294272714089255
Hippocampus	All_VMRs	Alu	1.3065694133892	0.235412587649195	5.55012553252339	2.85464544395274e-08	3.69348114621742	0.844215480956117	1.76737242080236	2.32615218785407	5.85544747817072	4965	1453	1.30498077437839e-07
Hippocampus	Intergenic_VMRs	Alu	0.4669120865273	0.451047660074398	1.03517239497548	0.300588408141474	1.59506116988627	-0.42399118151906	1.34639913694283	0.654429652958834	3.84356044772169	1092	343	0.384753162421087
Hippocampus	All_VMRs	MIR	-0.197666956452831	0.323759356095694	-0.610536661663012	0.541506365323507	0.820643117525655	-0.841809647556954	0.428131042044073	0.430929985996884	1.53438713702073	4965	614	0.617118097418865
Hippocampus	Intergenic_VMRs	MIR	-1.1127019326788	0.681795628916561	-1.63201681777719	0.102675943382455	0.328669716828703	-2.49581089079909	0.183684000721809	0.0824295828935433	1.20163604697148	1092	127	0.161588369913372
Hippocampus	All_VMRs	ERV1	2.20807824316496	0.358323766103875	6.1622433453796	7.17215188998833e-10	9.09821502482896	1.49725116071978	2.90308704050355	4.46938654396028	18.230336379654	4965	329	4.05015636140517e-09
Hippocampus	Intergenic_VMRs	ERV1	0.656898481115698	0.633598207064109	1.03677452649299	0.299840949952215	1.92880083561589	-0.614757967823534	1.8748892595498	0.540771763638429	6.52009704186744	1092	115	0.384753162421087
Hippocampus	All_VMRs	ERVL	2.16175255448781	0.465855874594829	4.64038916836233	3.47753648500499e-06	8.68634762393474	1.2327763279046	3.06164248258154	3.430741188943	21.3626160871276	4965	168	1.07691452438864e-05
Hippocampus	Intergenic_VMRs	ERVL	2.0242652793241	0.719156805586143	2.81477594816646	0.00488112513561718	7.57054666362934	0.590399229633643	3.41786658603688	1.80470876481488	30.5042673224145	1092	71	0.0101866959352011
Hippocampus	All_VMRs	ERVL_MaLR	3.10200912066864	0.363603784505875	8.53128942231492	1.44725457267564e-17	22.242594475928	2.38482621900543	3.81127825462712	10.857175730172	45.2081895258764	4965	292	1.15780365814051e-16
Hippocampus	Intergenic_VMRs	ERVL_MaLR	2.47536513910236	0.612614393800923	4.04065781697379	5.3301482155764e-05	11.8860463811392	1.26528928355223	3.67138817600533	3.54411784282767	39.3064322515411	1092	111	0.000142137285748704
Hippocampus	All_VMRs	ERVK	1.33802493655462	0.907970589069795	1.47364347773138	0.140577608630816	3.81150809604788	-0.5375834677559	3.0441111381206	0.584158185203994	20.9913644843546	4965	46	0.210866412946223
Hippocampus	Intergenic_VMRs	ERVK	1.09418228307901	1.52669003025463	0.716702317690852	0.473557795502584	2.98673937723577	-2.11657012468507	3.96351719476607	0.120444028867709	52.6421534279535	1092	15	0.561253683558618
Hippocampus	All_VMRs	SVA	-2.82298231577074	2.24912432652731	-1.25514729553856	0.209425294029242	0.0594284437764607	-7.93747871119838	1.00476839346256	0.000357105710847963	2.73127461850814	4965	19	0.283166594743763
Hippocampus	Intergenic_VMRs	SVA	-0.913514030803033	2.7908241629005	-0.327327691563921	0.743420050173315	0.401112223870445	-7.63921609481707	3.91801701155513	0.000481205523748964	50.3006003063886	1092	5	0.791203031124803
