"id","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GSE9988_LPS_VS_VEHICLE_TREATED_MONOCYTE_DN",0.0165822704949877,157,1.86597230805264,5.1103565823496e-13,1.69410085959498e-09,83859,74,103,1.23875976723579,0.0024271442064222,0.436177347538401
"GSE9988_ANTI_TREM1_AND_LPS_VS_VEHICLE_TREATED_MONOCYTES_DN",0.013404436416201,134,1.97017941217784,6.95443702625198e-13,1.69410085959498e-09,67242,70,104,1.16053247424247,0.0320323384991299,0.612006090853964
"GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_DN",0.0156370333721832,149,1.87793883255021,1.25555121854859e-12,2.03901517892291e-09,119861,82,115,1.22944359507327,0.00207498965200781,0.436177347538401
"GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP",0.0137402501668554,134,1.92202793532471,3.65230068410938e-12,4.44850223324522e-09,114832,67,101,1.14378929003133,0.0529007287165892,0.653839271268613
"GSE9037_CTRL_VS_LPS_1H_STIM_BMDM_UP",0.0125851571207679,123,1.92617617454871,2.40888420321994e-11,2.34721676761751e-08,107870,67,97,1.19095585869242,0.0159679449697984,0.551743460233033
"GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_2H_UP",0.0193630828454958,169,1.72013185313626,3.57791574145949e-11,2.90526758206511e-08,101146,75,109,1.18638968533306,0.012853745476169,0.535243144956372
"GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN",0.0152204206637247,140,1.81280427678259,6.13527006976256e-11,4.27014796855474e-08,104150,69,95,1.25232797521263,0.00212377729804247,0.436177347538401
"GSE9988_ANTI_TREM1_VS_VEHICLE_TREATED_MONOCYTES_DN",0.013595476143831,127,1.84102139642398,1.85171988853483e-10,1.12769741211771e-07,80815,67,100,1.15522718293165,0.0403472590620808,0.614273397841656
"GSE360_L_DONOVANI_VS_T_GONDII_MAC_DN",0.0200669192464224,169,1.65979915344463,4.63213023493836e-10,2.5075265005133e-07,111677,71,100,1.22419596997234,0.00478601061315853,0.501989492858185
"GSE45837_WT_VS_GFI1_KO_PDC_DN",0.0119933324257286,114,1.87333098754944,5.95406501879836e-10,2.82416329837206e-07,106498,44,81,0.936613157342777,0.784815523568115,0.957451460620272
