"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0060090","molecular adaptor activity",0.111827919844416,985,1.33356184748695,0,0,140878,462,627,1.08711159098351,0.000505457002265453,0.174720419277971
"GO:0098772","molecular function regulator activity",0.180233618208851,1469,1.23399435372862,0,0,115549,737,1034,1.05159046756992,0.00546336211617415,0.334947353704327
"GO:0097159","organic cyclic compound binding",0.443430777582736,3332,1.13764388694201,0,0,121924,1905,2772,1.01391476076191,0.103690056646602,0.795045443014728
"GO:0043167","ion binding",0.445235223050049,3344,1.13711380555452,0,0,121583,1983,2862,1.02223977771503,0.0186999235938974,0.541984141152535
"GO:0036094","small molecule binding",0.454450420244197,3408,1.13537742498068,0,0,120373,2039,2956,1.01768292447062,0.0455111544861868,0.643403510174485
"GO:0005515","protein binding",0.838213476593912,5979,1.07994364317349,0,0,119013,4601,6686,1.01527934887598,0.00012204829650031,0.158296640560902
"GO:0005488","binding",0.897035996713907,6315,1.06583667966954,0,0,119581,5112,7491,1.00681746294646,0.0140522395481577,0.467327043434886
"GO:0003674","molecular_function",0.945868580549416,6458,1.03369976901492,0,0,120947,5505,8096,1.00319767132729,0.0729895851985151,0.706271299850493
"GO:0008134","transcription factor binding",0.0734327518920083,666,1.37312983512308,2.22044604925031e-16,3.1999094731974e-14,120315,241,315,1.12877187644297,0.000341541838583703,0.174720419277971
"GO:0030674","protein-macromolecule adaptor activity",0.0980420708605449,851,1.31414795092021,4.44089209850063e-16,5.75983705175531e-14,132546,405,551,1.0844339762274,0.0015185575774519,0.21884101977279
"GO:0140110","transcription regulator activity",0.202359494036923,1599,1.19633292927589,2.22044604925031e-15,2.61810775079787e-13,128353,715,1004,1.05068376234427,0.00700832553752806,0.360831457253989
"GO:0140297","DNA-binding transcription factor binding",0.0624060172737191,574,1.39255579042023,3.5527136788005e-15,3.83989136783687e-13,128003,201,262,1.1318645490638,0.000808267167053067,0.174720419277971
"GO:0000166","nucleotide binding",0.150025885642425,1216,1.22714124646231,2.66453525910038e-14,2.65838633157938e-12,119780,703,1004,1.03304990899024,0.0566766456177117,0.696603249783338
"GO:1901265","nucleoside phosphate binding",0.150806000893587,1221,1.2258129881072,3.10862446895044e-14,2.87991852587766e-12,119940,710,1012,1.03508860547484,0.0453349755608561,0.643403510174485
"GO:0030234","enzyme regulator activity",0.116246094562322,968,1.26073602918632,6.26165785888588e-14,5.41424682864999e-12,112948,454,639,1.04822541737355,0.0357023100810765,0.643403510174485
"GO:0017076","purine nucleotide binding",0.139115024447805,1133,1.23305671181838,8.14903700074865e-14,6.60581311873187e-12,123509,657,934,1.03781079766344,0.0406343857754441,0.643403510174485
"GO:0046872","metal ion binding",0.345732209082784,2568,1.12455928656622,1.64757096854373e-13,1.25699973305954e-11,122648,1404,2042,1.0144042535706,0.146643203199939,0.80046545733199
"GO:0043168","anion binding",0.176962167155592,1399,1.19691818218679,2.35589325825458e-13,1.69755197553122e-11,118739,824,1155,1.05255529180197,0.00282789999253863,0.269676178099286
"GO:1901363","heterocyclic compound binding",0.159109080930437,1271,1.20942171348512,3.02091685000505e-13,2.06217323918766e-11,117517,745,1071,1.02628148395169,0.0970219698518757,0.761494577048306
"GO:0019901","protein kinase binding",0.0642906476077571,575,1.35408903790976,3.89022147828655e-13,2.52280862866883e-11,122049,266,359,1.09316792296671,0.00470736861090171,0.321339846754711
"GO:0035639","purine ribonucleoside triphosphate binding",0.129803857063669,1057,1.2328622870763,7.36743999141254e-13,4.44620148779248e-11,123640,610,867,1.03803125222433,0.0465191438930516,0.64663416398168
"GO:0032553","ribonucleotide binding",0.134113936633137,1088,1.22823696258859,7.54174500627869e-13,4.44620148779248e-11,124499,632,899,1.03718703198236,0.0468647736424657,0.64663416398168
"GO:0097367","carbohydrate derivative binding",0.172051902142892,1357,1.19411883154084,1.19015908239817e-12,6.70661026713759e-11,125880,762,1089,1.03234957459395,0.0520758780313512,0.696603249783338
"GO:0043169","cation binding",0.354139838289658,2614,1.11752687637097,1.241007296926e-12,6.70661026713759e-11,123011,1432,2087,1.01232569537543,0.181839942477235,0.88011829920598
"GO:0032555","purine ribonucleotide binding",0.133642664663227,1082,1.22577091573773,1.42619249743348e-12,7.39908667668487e-11,124362,627,891,1.03822032895515,0.0431578948605809,0.643403510174485
"GO:0030554","adenyl nucleotide binding",0.112269336963805,926,1.24875432938257,1.9533263895255e-12,9.7440935662099e-11,119853,538,770,1.03083995204392,0.103543978511624,0.795045443014728
"GO:0003676","nucleic acid binding",0.318529750415737,2359,1.12125687159478,1.37878597428198e-11,6.62327929127308e-10,123985,1219,1790,1.0047323048192,0.383876162909457,0.992259430834923
"GO:0019900","kinase binding",0.0722485094880088,620,1.299241773568,4.19786427841018e-11,1.89320878514428e-09,120657,290,396,1.08044460070692,0.00937724109813332,0.41938902428548
"GO:0032559","adenyl ribonucleotide binding",0.106924975561346,875,1.23895653686811,4.23308055275129e-11,1.89320878514428e-09,120699,508,728,1.02951344938902,0.121760386450873,0.795045443014728
"GO:0001221","transcription coregulator binding",0.0151269151429064,171,1.7114842929871,4.49872361585335e-11,1.94494817658727e-09,101838,57,69,1.21878038616475,0.00427865032294927,0.309690492743933
