"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0005488","binding",0.922751009459768,4216,1.03627727497671,0,0,136527,4125,7079,1.00636513269035,0.0516417161007089,0.669741436124563
"GO:0003674","molecular_function",0.950182487440031,4290,1.02402408552054,2.16493489801906e-14,1.21019860799265e-11,137257,4434,7635,1.00297518542002,0.142675800048362,0.823226725274018
"GO:0005515","protein binding",0.867548541982907,3979,1.04025558484514,6.21058759975313e-13,2.31447897884133e-10,134536,3673,6321,1.00354922276621,0.255414325635082,0.935912846344931
"GO:0098772","molecular function regulator activity",0.189866013048523,968,1.15634659963883,4.3797286086722e-07,0.000122413414612388,126336,620,1002,1.06863036111421,0.00353420997077292,0.199699007006936
"GO:0030554","adenyl nucleotide binding",0.115265644146861,613,1.20620324937484,8.34783078107471e-07,0.00018665749626483,120676,435,714,1.05219100817487,0.0469682605718271,0.669741436124563
"GO:0032559","adenyl ribonucleotide binding",0.110491567065602,588,1.20700229029705,1.34562148690343e-06,0.000250734137059672,121916,413,677,1.0535737071007,0.0475440709702696,0.669741436124563
"GO:0097159","organic cyclic compound binding",0.484580496142914,2284,1.06903043712606,4.75534354260621e-06,0.000759496297233391,137520,1564,2631,1.02664297921322,0.0274883040477643,0.614638478508009
"GO:0005524","ATP binding",0.107774800229993,568,1.19533878261098,6.15884685140067e-06,0.000860698847483243,122403,401,655,1.05732040471906,0.0395396822011244,0.669741436124563
"GO:0005244","voltage-gated monoatomic ion channel activity",0.0112534033802986,82,1.65268416907891,1.40786722673258e-05,0.00157399555948703,178545,55,75,1.266499337656,0.00393926740365758,0.200186407149508
"GO:0022832","voltage-gated channel activity",0.0112534033802986,82,1.65268416907891,1.40786722673258e-05,0.00157399555948703,178545,55,75,1.266499337656,0.00393926740365758,0.200186407149508
"GO:0022836","gated channel activity",0.0204002430557008,130,1.44533297682199,3.55556418261127e-05,0.00351336627846009,171196,91,136,1.15559598656446,0.0188842869784274,0.485001059436767
"GO:0022843","voltage-gated monoatomic cation channel activity",0.00999831728592659,73,1.65598289589699,3.77105503949204e-05,0.00351336627846009,193186,46,62,1.28135563487191,0.00562642719086637,0.251613823975544
